Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Codat,https://www.crunchbase.com/organization/codat,Active,,"Developer APIs, Financial Services, FinTech, InsurTech, Software","London, England, United Kingdom",Codat is a financial platform that builds integrated software for small business customers.,"4,834","Europe, Middle East, and Africa (EMEA)",EC1N 8UA,$10M to $50M,2017-01-01,year,,,,,For Profit,https://www.codat.io,https://twitter.com/CodatData,https://www.facebook.com/CodatAPI,https://www.linkedin.com/company/codat-limited/,"Codat is the universal API for SaaS and financial service providers. The company provides real-time connectivity to enable software providers and financial institutions to build integrated products for their small business customers. Codat handles the heavy lifting of integrations, leaving providers free to focus on how integrations can improve their products for their small business customers. Codat is backed by Tiger Global, PayPal Ventures, Index Ventures, and American Express Ventures.","Financial Services, Software",3,101-250,"Alex Cardona, David Hoare, Peter Lord",9,Late Stage Venture,2022-06-08,100000000,USD,100000000,Series C,100000000,USD,100000000,Series C,156119686,USD,156119686,176807380,USD,176807380,"Index Ventures, Tiger Global Management, Plaid, J.P. Morgan Growth Equity Partners, Canapi Ventures",7,11,,,,,,,,,,,,,,Private,,,,,,,,,,,4
Genie AI,https://www.crunchbase.com/organization/ginie-ai,Active,,"Artificial Intelligence (AI), Information Technology, Knowledge Management, Legal, Machine Learning, Software","London, England, United Kingdom",Automatic legal contract drafting platform for anyone.,"5,087","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2017-01-01,year,,,,,For Profit,https://genieai.co/,https://twitter.com/genieai,https://en-gb.facebook.com/genieAI.tech/,https://www.linkedin.com/company/genie-ai/?originalSubdomain=uk,"Genie AI has developed an artificial intelligence platform called SuperDrafter® that empowers lawyers to draft contracts using the entire knowledge of the firm. Its AI semantically understands legal contracts, enabling us to become the bridge towards smart contracts on the blockchain. The company also provides educational talks and practical training on smart contracts through the use of artificial intelligence.","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Professional Services, Science and Engineering, Software",2,11-50,"Nitish Mutha, Rafie Faruq",4,Early Stage Venture,2024-10-23,17800000,USD,17800000,Series A,17800000,USD,17800000,Series A,19292491,USD,19292491,20542465,USD,20542465,"Khosla Ventures, Innovate UK, Google Ventures, Connect Ventures, UK Research and Innovation",5,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Aztec,https://www.crunchbase.com/organization/aztec-protocol,Active,,"Blockchain, Ethereum, Privacy, Software, Web3","Winchester, Hampshire, United Kingdom",Aztec develops an ethereum trading protocol that enables private transactions across the public blockchain.,"5,814","Europe, Middle East, and Africa (EMEA)",SO23 3RT,,2017-01-01,year,,,,,For Profit,https://aztec.network,https://twitter.com/aztecnetwork,,https://www.linkedin.com/company/aztec-protocol/,"Aztec develops an ethereum trading protocol that enables private transactions across the public blockchain. Its renowned research team is the force behind PLONK, the lightning-fast standard in zero-knowledge technologies. The team has brought multiple R&D breakthroughs to Layer 2 on Ethereum and has deep experience in deploying complex cryptosystems to Web3.","Blockchain and Cryptocurrency, Internet Services, Other, Privacy and Security, Software",3,11-50,"Joe Andrews, Thomas Pocock, Zachary Williamson",5,Early Stage Venture,2022-12-15,82000000,GBP,99964647,Series B,82000000,GBP,99964647,Series B,119064647,USD,119064647,119064647,USD,119064647,"Andreessen Horowitz, Alumni Ventures, Paradigm, ConsenSys, Coinbase Ventures",3,30,,,,,,,,,,,,,,Private,,,,,,,,,,,
Pomelo,https://www.crunchbase.com/organization/pomelo-pay,Active,,"Banking, Credit Cards, Financial Services, FinTech, Information Technology, Mobile Payments, Payments","London, England, United Kingdom",Pomelo provides financial institutions and enterprises with a unified payment platform solution to boost revenue and lower costs.,"5,987","Europe, Middle East, and Africa (EMEA)",E14 5AB,,2017-08-01,month,,,,,For Profit,https://www.pomelogroup.com/,,,https://www.linkedin.com/company/pomelogroup,"Pomelo provides financial institutions and enterprises with a unified payment platform solution to boost revenue and lower costs by increasing payment efficiencies across the financial ecosystem. Accelerate your revenue growth. Digitize and expand your base by offering your merchants, suppliers and end customers with more ways to pay, in just a few clicks.","Financial Services, Information Technology, Lending and Investments, Mobile, Payments, Software",4,11-50,"Neil Cuthbert, Simon Verraest, Simon Verraest, Vincent Choi",5,Early Stage Venture,2022-12-23,,,,Series A,,,,Series A,14277615,USD,14277615,14277615,USD,14277615,"Force Over Mass Capital, Inference Partners, Tech Nation Fintech",3,3,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Arweave,https://www.crunchbase.com/organization/arweave,Active,,"Blockchain, Cryptocurrency, Data Storage, Internet","Holborn, Camden, United Kingdom","Arweave is an information technology company that specializes in data storage, blockchain, and serverless web.","6,774","Europe, Middle East, and Africa (EMEA)",EC1A 2BN,$10M to $50M,2017-07-28,day,,,,,For Profit,https://www.arweave.org,https://twitter.com/ArweaveTeam,https://www.facebook.com/pg/ArweaveTeam,https://www.linkedin.com/company/arweave,"Arweave is an information technology company that specializes in data storage, blockchain, and serverless web. It features a software platform thet offers unparalleled levels of data replication and security for users and financial incentives for participants in the network. The company was founded in 2017 and headquartered in London, England.","Blockchain and Cryptocurrency, Financial Services, Hardware, Internet Services, Other, Payments, Software",2,11-50,"Sam Williams, William Jones",11,Seed,2021-10-11,,,,Secondary Market,,,,Angel,22024376,USD,22024376,22024376,USD,22024376,"Andreessen Horowitz, Union Square Ventures, Techstars, Coinbase Ventures, a16z crypto",1,17,,,,,,,,,,,,,,Private,,,,,,,,,,,
Logically,https://www.crunchbase.com/organization/the-logic-ally,Active,,"Artificial Intelligence (AI), Machine Learning, Natural Language Processing, Social Entrepreneurship, Software","Brighouse, Calderdale, United Kingdom",Logically combines artificial intelligence with expert analysts to reduce the harms caused by mis- and disinformation at speed and at scale.,"7,232","Europe, Middle East, and Africa (EMEA)",HD6 2RW,$100M to $500M,2017-06-07,day,,,,,For Profit,https://www.logically.ai,https://twitter.com/LogicallyIN,https://www.facebook.com/logicallyhq,https://www.linkedin.com/company/joinlogically,"Logically combines artificial intelligence with expert analysts  to reduce the individual, institutional, and societal damage caused by misleading and deceptive online discourse. Working with governments and organisations around the world, Logically's unique combination of artificial and expert intelligence means we can apply scale and nuance to the problems of mis- and disinformation, detecting, triaging, and responding to issues, as well as predicting and preventing emerging threats.","Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Science and Engineering, Social Impact, Software",1,101-250,Lyric Jain,4,Early Stage Venture,2022-03-16,24000000,USD,24000000,Series A,24000000,USD,24000000,Series A,36723285,USD,36723285,36723285,USD,36723285,"Vitruvian Partners, XTX Ventures, Amazon Alexa Fund, NPIF – Mercia Equity Finance",1,4,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Tripledot Studios,https://www.crunchbase.com/organization/tripledot-studios,Active,,"Apps, Casual Games, Mobile, PC Games","London, England, United Kingdom",Tripledot Studios is a mobile games studio that develops casual mobile games such as solitaire app and several puzzle games.,"7,346","Europe, Middle East, and Africa (EMEA)",NW1 8AB,$50M to $100M,2017-01-01,year,,,,,For Profit,https://www.tripledotstudios.com,https://twitter.com/tripledotgames,https://www.facebook.com/tripledotstudios,https://www.linkedin.com/company/tripledot-studios,"Tripledot Studios is a mobile games studio that develops casual mobile games such as solitaire apps and several puzzle games. Tripledot was created in 2017 when three friends decided to join forces to create a new kind of games studio. Bringing together their collective experience in company-building and game creation, their goal was to bring together a team to create fun, successful games for everyday gamers.","Apps, Gaming, Mobile, Software",3,251-500,"Akin Babayigit, Eyal Chameides, Lior Shiff",4,Early Stage Venture,2022-02-14,116000000,USD,116000000,Series B,116000000,USD,116000000,Series B,252000000,USD,252000000,252000000,USD,252000000,"Lightspeed Venture Partners, The Twenty Minute VC, The Raine Group, Eldridge Industries, Access Industries",4,8,2,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
VibePay,https://www.crunchbase.com/organization/vibepay,Active,,"Finance, Financial Services, FinTech, Mobile Payments, Payments","London, England, United Kingdom",VibePay is an online payment platform that facilitates fee-free money transfers.,"7,429","Europe, Middle East, and Africa (EMEA)",EC1V 1JN,$1M to $10M,2017-01-01,day,2025-04-14,day,,,For Profit,https://vibepay.com,https://x.com/vibepay,https://www.facebook.com/VibePay,https://www.linkedin.com/company/vibepay,"VibePay is an online payment platform that allows users to send and receive money without incurring fees. It provides tools for generating payment links, buttons, and QR codes, enabling quick and easy transactions for businesses and customers. The platform simplifies financial management by consolidating payment requests and streamlining the payment process. VibePay caters to various business needs, ensuring that sales teams can efficiently handle transactions and improve cash flow. By offering a user-friendly interface, VibePay enhances the overall payment experience for both sellers and buyers.","Financial Services, Mobile, Payments, Software",1,101-250,Luke Massie,4,M&A,2024-11-01,5000000,GBP,6462871,Venture - Series Unknown,5000000,GBP,6462871,Venture - Series Unknown,8250000,GBP,10571575,8250000,GBP,10571575,"Candy Ventures, Vela Technologies, Scott Fletcher, Vikram Singh Barn",2,4,,Was Acquired,VibePay acquired by Banked,https://www.crunchbase.com/acquisition/banked-acquires-vibepay--51e70143,Banked,https://www.crunchbase.com/organization/banked,2025-04-14,day,,,,Acquisition,,Private,,,,,,,,,,,
Easol,https://www.crunchbase.com/organization/fixers,Active,,"Leisure, Software, Travel","London, England, United Kingdom",Easol is an online platform that develops event and experience software to market and sell bookings.,"7,488","Europe, Middle East, and Africa (EMEA)",,Less than $1M,2017-01-01,day,,,,,For Profit,https://www.easol.com,https://twitter.com/easol_,https://www.facebook.com/Easol.Official,https://www.linkedin.com/company/easolhq,Easol is an online platform that develops event and experience software to market and sell bookings. It's e-commerce specially designed for selling experiences and specially designed for experience creators. The platform's competitors in the experiences management space shifted their focus from primarily focusing on their own experiences marketplace to providing more and better tools and broader guidance to their events management customers.,"Community and Lifestyle, Software, Travel and Tourism",3,51-100,"Ben Simpson, Chris Lowder, Lisa Simpson",8,Early Stage Venture,2021-12-08,25000000,USD,25000000,Series A,25000000,USD,25000000,Series A,29620000,USD,29620000,29620000,USD,29620000,"Y Combinator, Slow Ventures, Tiger Global Management, Notion Capital, Foundation Capital",2,10,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Shift Bioscience,https://www.crunchbase.com/organization/shift-bioscience,Active,,"Biopharma, Biotechnology, Machine Learning, Pharmaceutical","Cambridge, Cambridgeshire, United Kingdom",Simulation guided target discovery for age-linked diseases,"8,164","Europe, Middle East, and Africa (EMEA)",CB22 3AT,Less than $1M,2017-07-01,month,,,,,For Profit,https://www.shiftbioscience.com,https://twitter.com/ShiftBioscience,,https://www.linkedin.com/company/shiftbioscience,"Shift Bioscience is using simulation guided cell rejuvenation to defeat the diseases of aging. Cellular reprogramming with Yamanaka factors can reverse aging in the dish but is not yet safe for clinical use. Shift has pioneered the first high-throughput, high-accuracy aging biomarker, which has been leveraged inside AI-based cell simulations to identify safer rejuvenation gene-factors. Shift envisions the development of a single drug-family that can treat multiple diseases of aging, after which full and continued health into old age becomes accessible by simple prescription.","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",2,11-50,"Brendan Swain, Daniel Ives",2,Seed,2024-10-15,12500000,GBP,16331095,Seed,12500000,GBP,16331095,Seed,12500000,GBP,16331095,12500000,GBP,16331095,"Kindred Capital, Business Growth Fund, F-Prime Capital, IKJ Capital, Healthspan Capital",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
causaLens,https://www.crunchbase.com/organization/causalens,Active,,"Artificial Intelligence (AI), Big Data, Enterprise Applications, Machine Learning, Software","London, England, United Kingdom",World’s first platform for building AI data scientists - empowering everyone to create and deploy their own data science agents in days,"9,043","Europe, Middle East, and Africa (EMEA)",W14 0QL,$10M to $50M,2017-04-01,day,,,,,For Profit,https://www.causalens.com,https://www.twitter.com/causalens,,https://www.linkedin.com/company/causalens,"causaLens is pioneering the world’s first platform for building AI data scientists - empowering everyone to create and deploy their own data science agents in days. As data grows exponentially while data science talent remains scarce, organizations struggle to harness their data effectively. Our platform solves this by enabling organizations to create AI Data Scientists tailored to their specific business context and needs. Teams can collaborate in a multi-agent environment, ensuring human oversight across the entire workflow and making AI-powered data science trustworthy and accessible to everyone –  from analysts to business leaders.  Seamlessly create and share customized data science agents within a secure environment that protects sensitive information, enabling true enterprise-wide collaboration. AI Data Scientists can be created and trained in days, accelerating and expanding business insight and action at an unprecedented scale.  We power industry leaders, including Cisco, Johnson & Johnson, Canon, and McCann Worldgroup, to accelerate and scale their data science capability.  Imagine if everyone in your organization — from Marketing to Product, Supply Chain to Operations —could have a dedicated data science team. Now, you don’t need to imagine – you can build your own team of AI Data Scientists in just days.","Apps, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",2,51-100,"Darko Matovski, Maksim Sipos",4,Early Stage Venture,2022-01-28,40310000,EUR,44943244,Series A,40310000,EUR,44943244,Series A,50943244,USD,50943244,50943244,USD,50943244,"IQ Capital, GP Bullhound, Molten Ventures, Force Over Mass Capital, FinTech Sandbox",4,9,,,,,,,,,,,,,,Private,,,,,,,,,,,1
