Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Prosperty,https://www.crunchbase.com/organization/prosperty,Active,,"Commercial Real Estate, PropTech, Real Estate","Athens, Attiki, Greece",The Most Advanced End-to-End SaaS Platform for Institutional Real Estate Portfolio Management & Commercialization,"8,165","European Union (EU), Europe, Middle East, and Africa (EMEA)",15234,,2020-01-02,day,,,,,For Profit,https://prospertysolutions.com,https://twitter.com/theprosperty,https://www.facebook.com/theprosperty/,https://www.linkedin.com/company/prosperty/,"Prosperty is revolutionizing the global real estate industry with cutting-edge digital solutions. Our flagship product, Prosperty Operating System (ProspertyOS), is the most advanced end-to-end SaaS platform, delivering an Enterprise-grade, White-Label solution that streamlines the management of diverse real estate assets and portfolios, regardless of type or location. In addition, Prosperty offers a comprehensive range of tech-enabled real estate asset management and commercialization services tailored for institutional investors. Prosperty also operates leading marketplaces for real estate brokerage, mortgage intermediation, and auction promotion. By leveraging actionable data analytics and next-gen technology, we empower top-tier international investors and individuals to increase transparency, efficiency, and connectivity across property markets worldwide—driving innovation, scalability, and sustainable growth.",Real Estate,3,101-250,"Antonis Despotakis, Antonis Markopoulos, Nikos Patsiogiannis",5,Early Stage Venture,2025-04-14,5500000,EUR,6250902,Series A,5500000,EUR,6250902,Series A,13100000,EUR,14891030,13100000,EUR,14891030,"Eurobank, Metavallon VC, Velocity Partners",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
FlexCar,https://www.crunchbase.com/organization/flexcar-d43d,Active,,"Automotive, Finance, Leasing","Athens, Attiki, Greece",FlexCar  is a car-as-a-service company that offers ready-made cars in excellent condition from Greek dealerships.,"24,603","European Union (EU), Europe, Middle East, and Africa (EMEA)",11525,$1M to $10M,2018-06-01,month,,,,,For Profit,https://www.driveflexcar.com,,https://www.facebook.com/FlexCar-465385547317112/,https://www.linkedin.com/company/driveflexcar,"FlexCar  is a car-as-a-service company that offers ready-made cars in excellent condition from Greek dealerships. The company was founded in 2018 and based in Athens, Attiki, Greece.","Financial Services, Transportation",2,101-250,"George Desyllas, Konstantinos Davaris",7,,2022-05-19,210000000,EUR,222170030,Venture - Series Unknown,210000000,EUR,222170030,Venture - Series Unknown,296600000,EUR,325453919,296600000,EUR,325453919,"VentureFriends, Fasanara Capital, Arena Investors, Frontline Ventures, Seaya",3,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Harbor Lab,https://www.crunchbase.com/organization/harbor-lab,Active,,"Information Technology, Software","Athens, Attiki, Greece","Harbor Lab provides software for ship owners, management companies, and charterers’ internal disbursements departments.","26,250","European Union (EU), Europe, Middle East, and Africa (EMEA)",15232,$1M to $10M,2020-01-01,year,,,,,For Profit,https://www.harborlab.com/,,,https://www.linkedin.com/company/harbor-lab-/about/,"Harbor Lab provides software for ship owners, management companies, and charterers’ internal disbursements departments.","Information Technology, Software",,51-100,,2,Early Stage Venture,2024-05-15,14700000,EUR,16005871,Series A,14700000,EUR,16005871,Series A,20800000,EUR,22418223,20800000,EUR,22418223,"Speedinvest, Endeavor Catalyst, TMV, VentureFriends, Motion Ventures",3,13,,,,,,,,,,,,,,Private,,,,,,,,,,,
Augmenta,https://www.crunchbase.com/organization/augmenta-2274,Closed,,"Agriculture, AgTech, Artificial Intelligence (AI), Computer Vision, Embedded Systems, Farming, Hardware, Image Recognition, Machine Learning","Athens, Attiki, Greece",Augmenta is a software company that develops agricultural applications and provides technology solutions for farming environments.,"28,801","European Union (EU), Europe, Middle East, and Africa (EMEA)",15124,$1M to $10M,2016-11-09,day,2023-03-13,day,,none,For Profit,https://www.augmenta.ag,https://twitter.com/AugmentaAg?lang=en,https://www.facebook.com/augmentaagr,https://www.linkedin.com/company/augmentaagr,"Augmenta started its operations at the start of 2017, in Athens, Greece, by George Varvarelis and Dimitris Evangelopoulos, both farmers and embedded systems engineers and offers an Artificial Intelligence based solution comprised of a hardware device and a web platform, to any farmer, anywhere in the world that wants to have the best possible efficiency for every inch of his land and ultimately increase his seasonal net income. Augmenta’s “Field Analyzer”, is a plug and play device that can be attached to any tractor and can determine the amount of fertilizers, fungicides and pesticides that every inch of the farm needs to reach to its full potential, all in real-time. Furthermore, Field Analyzer is capable of controlling agricultural machinery (e.g. fertilizer spreaders) also in real-time, applying the optimal amount of chemicals into every inch of the farm completely automatically and without the farmer lifting a finger. Finally, the farmer can use Augmenta’s field-viewer, the company’s easy to use web platform, to observe the progression of his field through visual data analytics which help him keep track of the results of Augmenta’s real time operation but also assist him on making data-driven, customized decisions for the future, in a farm level scale and not in a generic geographical (county or even state/country) level scale which is the norm today. Augmenta has completed successfully 2 years of pilots, in 24 fields having staggering results and is currently conducting data-based pilots with food companies like Barilla and partnered with NVIDIA for the development of its cutting edge deep learning device.","Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",2,51-100,"Dimitri Evangelopoulos, George Varvarelis",4,M&A,2021-03-23,8000000,USD,8000000,Series A,8000000,USD,8000000,Series A,11120788,USD,11120788,11170788,USD,11170788,"Pymwymic, HCVC, CNH Industrial, Marathon Venture Capital, MassChallenge",3,5,,Was Acquired,Augmenta acquired by CNH Industrial,https://www.crunchbase.com/acquisition/cnh-industrial-n-v-acquires-augmenta-2274--10381f70,CNH Industrial,https://www.crunchbase.com/organization/cnh-industrial-n-v,2023-03-13,day,,,,Acquisition,,Private,,,,,,,,,,,
Welcome Pickups,https://www.crunchbase.com/organization/welcome-pickups,Active,,"Information Technology, Transportation, Travel","Athens, Attiki, Greece","Welcome is redefining the in-destination travel experience by making it easy, friendly, and personalized through a single touch point.","29,100","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2015-01-01,day,,,,,For Profit,https://www.welcomepickups.com,https://twitter.com/welcomepickups,https://www.facebook.com/welcomepickups,https://www.linkedin.com/company/welcomepickups,"Welcome Pickups is a developer of an online platform for in-destination travel communities designed to give users a simple, amiable, and tailored travel experience. The company's platform links and communicates with residents of a specific location and organizes necessities, pre-ordered tickets, advice, and custom experiences guided by locals, allowing passengers to travel safely and more effectively. Welcome Pickups was established in January 1, 2015 by Alexandros Trimis and Savvas Georgiou in Athens, Attiki.","Information Technology, Transportation, Travel and Tourism",2,101-250,"Alexandros Trimis, Savvas Georgiou",6,,2022-12-11,5300000,EUR,5576253,Venture - Series Unknown,5300000,EUR,5576253,Venture - Series Unknown,12410334,USD,12410334,12410334,USD,12410334,"VentureFriends, Flashpoint, Market One Capital, Ahu Serter, Galata Business Angels",3,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
Spotawheel,https://www.crunchbase.com/organization/spotawheel,Active,,"Automotive, Predictive Analytics","Athens, Attiki, Greece",Spotawheel is a tech-driven used cars dealership platform that takes customer trust to a whole new level,"30,604","European Union (EU), Europe, Middle East, and Africa (EMEA)",142 33,$10M to $50M,2016-01-01,year,,,,,For Profit,https://www.spotawheel.com,https://twitter.com/spotawheel,https://www.facebook.com/spotawheel,https://www.linkedin.com/company/spotawheel,"Spotawheel is a tech-driven used cars dealership platform that takes customer trust to a whole new level Spotawheel was founded in 2015 in Athens, Greece, currently operating in Greece and Poland","Artificial Intelligence (AI), Data and Analytics, Software, Transportation",3,101-250,"Charis Arvanitis, Kiriakos Agadakos, Nikolaos Tsokanos",9,,2023-08-10,,,,Venture - Series Unknown,,,,Venture - Series Unknown,119360000,EUR,127892760,119360000,EUR,127892760,"Endeavor Catalyst, VentureFriends, FJ Labs, Bossa Invest, Rockaway Ventures",2,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
PlugSecure,https://www.crunchbase.com/organization/plugsecure,Active,,"Charging Infrastructure, Cyber Security, Electric Vehicle, Network Security","Athens, Attiki, Greece",Cybersecurity & reliability intelligent solutions for electric vehicle supply equipment.,"31,446","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2024-01-01,year,,,,,For Profit,https://www.plugsecure.com/,,,https://www.linkedin.com/company/plugsecure/,,"Information Technology, Privacy and Security, Transportation",3,1-10,"Eleftherios Karabatsakis, George Anagnostopoulos, Peter Benos",1,Seed,2025-04-02,720000,EUR,777650,Seed,720000,EUR,777650,Seed,720000,EUR,777650,720000,EUR,777650,"Genesis Ventures, Apeiron Venture Capital, Alexander Caravitis",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Wikifarmer,https://www.crunchbase.com/organization/wikifarmer,Active,,"E-Commerce, Internet, Marketplace","Athens, Attiki, Greece",Wikifarmer is a platform providing farmers/producers with valuable knowledge and access to the markets.,"32,576","European Union (EU), Europe, Middle East, and Africa (EMEA)",11525,$1M to $10M,2018-01-01,day,,,,,For Profit,https://wikifarmer.com,https://twitter.com/Wikifarmer_com,https://www.facebook.com/Wikifarmer.official/,https://www.linkedin.com/company/11378772/admin/,"Wikifarmer is a free online knowledge library where professional or amateur farmers can find best practices for growing their fields more effectively and an online marketplace where farmers can sell their products to buyers directly.  Wikifarmer vision is to create a fair, transparent, and profitable environment for the farming world. Farmers are dedicating their lives to cultivating their fields, but get the lowest value of all the sales cycle, so they believe they need to receive a more fair share. Buyers have the right to have more options and buy at better prices, so they want to be the ones to solve this inequality on both sides.","Commerce and Shopping, Internet Services",3,11-50,"Harry Parianos, Ilias Sousis, Petros Sagkos",4,Seed,2024-07-29,2000000,EUR,2163809,Debt Financing,5000000,EUR,5357765,Seed,7185782,USD,7185782,9349591,USD,9349591,"Inveready, Point Nine, Metavallon VC, Sophia Bendz, Louis Pfitzner",2,14,,,,,,,,,,,,,,Private,,,,,,,,,,,
instacar,https://www.crunchbase.com/organization/instacar,Active,,"Automotive, E-Commerce, Rental, Subscription Service","Athens, Attiki, Greece",instacar is the 1 st fully digitized car subscription service in Greece.,"33,291","European Union (EU), Europe, Middle East, and Africa (EMEA)",15125,$1M to $10M,2019-01-01,year,,,,,For Profit,https://www.instacar.gr/,,https://www.facebook.com/instacargr,https://www.linkedin.com/company/instakar,instacar is the 1 st fully digitized car subscription service in Greece.,"Commerce and Shopping, Other, Transportation",3,51-100,"Antonis Samothrakis, Antonis Zois, Vasilis Damianos",6,Early Stage Venture,2023-02-20,55000000,EUR,58754030,Series A,55000000,EUR,58754030,Series A,59122565,USD,59122565,60976268,USD,60976268,"Elikonos Capital Partners, Velocity Partners, Olympia Group, Autohellas",3,4,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
WeatherXM,https://www.crunchbase.com/organization/weatherxm-b41a,Active,,"Information Services, Information Technology, Web3","Athens, Attiki, Greece","WeatherXM is a community powered weather network, that rewards weather station owners and offers accurate weather services.","33,325","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://www.weatherxm.com,https://twitter.com/WeatherXM,https://www.facebook.com/weatherxm,https://www.linkedin.com/company/weatherxm/,WeatherXM is a community-powered weather network that rewards weather station owners while also providing accurate weather data to Web3 businesses. They provide decentralized and hyper local weather data collection for the emerging Web3 data economy.,"Blockchain and Cryptocurrency, Information Technology, Internet Services",,11-50,,3,Early Stage Venture,2024-05-22,7700000,USD,7700000,Series A,7700000,USD,7700000,Series A,12700000,USD,12700000,12700000,USD,12700000,"Alumni Ventures, SOSV, Borderless Capital, Faction, Arca",2,15,,,,,,,,,,,,,,Private,,,,,,,,,,,
Progressive Robotics,https://www.crunchbase.com/organization/progressive-robotics,Active,,"Information Technology, Manufacturing, Software","Thessaloníki, Thessaloniki, Greece","Progressive Robotics delivers AI-driven, no-code software for robotic automation, optimizing operations and tackling labor-intensive tasks.","42,866","European Union (EU), Europe, Middle East, and Africa (EMEA)",54645,,2023-01-01,year,,,,,For Profit,https://progressiverobotics.ai,,https://www.facebook.com/profile.php?id=100092684613754,https://www.linkedin.com/company/progressive-robotics-ai,"Progressive Robotics is a cutting-edge technology company dedicated to transforming industrial automation through AI-powered, no-code software solutions. The company specializes in simplifying robotic deployment, making advanced automation accessible to businesses of all sizes. Their flagship platform empowers operators to program robotic arms in minutes, eliminating the need for costly system integrators and enabling efficiency gains of up to 20%. With a focus on tackling labor-intensive challenges like single and mixed-case palletizing, Progressive Robotics leverages state-of-the-art machine learning and 3D perception technologies to deliver smarter, faster, and safer solutions. By addressing key industry pain points—such as labor shortages and complex customization requirements—the company is redefining how businesses integrate robotics into supply chains, manufacturing, and logistics. Progressive Robotics is on a mission to bring Amazon-level robotics capabilities to small and medium-sized enterprises, empowering them to compete globally while enhancing collaboration between humans and machines.","Information Technology, Manufacturing, Software",,11-50,,2,Seed,2025-01-15,1600000,EUR,1646985,Seed,1600000,EUR,1646985,Seed,1600000,EUR,1646985,1600000,EUR,1646985,"Marathon Venture Capital, Genesis Ventures",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Ferryhopper,https://www.crunchbase.com/organization/ferryhopper,Active,,"Internet, Travel","Athens, Attiki, Greece",Ferryhopper provides an innovative ferry booking platform making ferry traveling easy and fun,"50,514","European Union (EU), Europe, Middle East, and Africa (EMEA)",10432,$1M to $10M,2016-10-01,month,,,,,For Profit,https://www.ferryhopper.com,https://twitter.com/ferryhopper,https://www.facebook.com/ferryhopper,https://www.linkedin.com/company/ferryhopper,"Ferryhopper is a newly launched online ferry booking platform that brings island-hopping around Greece to your fingertips. Our modern and innovative platform presents you with every available direct and indirect connection to over 160 Greek, Italian and Turkish ports. Through Ferryhopper, you can plan your ferry trip effortlessly, book your ticket quickly, compare prices instantly, secure the cheapest fare, and start hopping! Ferryhopper is the first –and only– booking platform that provides the user with indirect connections and routes to other destinations and makes ferry travelling in Greece easy and simple. Moreover, the island-hopping option allows the traveller to book multiple tickets in a single shot and plan their hopping around the islands without stress. Through novel ideas such as integration of e-ticket services and a simple and upgraded user experience, Ferryhopper provides a complete and novel ferry travelling solution.","Internet Services, Travel and Tourism",4,101-250,"Aiden Short, Christos Spatharakis, Panagiotis Sarafis, Vasileios Lahanas",4,Early Stage Venture,2022-06-28,5000000,EUR,5262249,Series B,5000000,EUR,5262249,Series B,8200000,EUR,8859750,8200000,EUR,8859750,"LAUNCHub Ventures, Piton Capital, Metavallon VC, Envolve Entrepreneurship",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Convert Group,https://www.crunchbase.com/organization/convert-group,Active,,"Analytics, B2B, Big Data, E-Commerce, Market Research, Retail, Software","Athens, Attiki, Greece",We are on a journey to establish the way Retailers and Brands collaborate through data.,"50,579","European Union (EU), Europe, Middle East, and Africa (EMEA)",104 42,Less than $1M,2014-03-18,day,,,,,For Profit,http://convertgroup.com,https://twitter.com/convertgroup,https://www.facebook.com/convertgroup/,https://www.linkedin.com/company/convert-group,"Developer of a technology platform and provider of eCommerce data, research, and analysis targeted to retailers and manufacturers of FMCG and consumer healthcare products. The company's platform offers e-commerce market share data for consumer products in value, units, and volume by partnering with various large e-commerce platforms and stores, enabling clients to improve their products and marketing using consumer data thereby having real-time access to information from brand & category level down to SKU level.","Commerce and Shopping, Data and Analytics, Design, Other, Software",2,51-100,"Elena Chailazopoulou, Panayotis Gezerlis",4,Seed,2023-01-01,2000000,EUR,2141108,Seed,2000000,EUR,2141108,Seed,5900000,EUR,6628449,5900000,EUR,6628449,Uni.Fund,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,2
Swaplanet,https://www.crunchbase.com/organization/swaplanet,Active,,"E-Commerce, Fashion","Athens, Attiki, Greece","Swaplanet is a sustainable fashion startup that allows parents to swap clothes their kids no longer need, for ones they do.","59,625","European Union (EU), Europe, Middle East, and Africa (EMEA)",11255,$1M to $10M,2021-03-01,month,,,,,For Profit,https://www.swaplanet.com/,,https://www.facebook.com/swaplanet,https://www.linkedin.com/company/swaplanet,"Swaplanet is the sustainable way to renew your kids' wardrobes. Parents gather all their kids' outgrown and unused clothes, selecting those in good condition. We pick them up from their homes, sort, wash, photograph, and upload to our site. Parents receive credit for the clothing they sent, and can immediately start shopping for their kids' next clothes. We charge a small swapping fee per item to cover shipping, sorting, and washing costs.","Clothing and Apparel, Commerce and Shopping, Design",3,1-10,"Helena Stamou, Jimmy Nicolaides, Sherif Barakat",4,Seed,2024-06-09,430000,EUR,463489,Seed,430000,EUR,463489,Seed,1182000,EUR,1280900,1182000,EUR,1280900,"Alumni Ventures, Genesis Ventures, Helidoni Group, Think Bigger Capital, Acasia Angels",4,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Billys,https://www.crunchbase.com/organization/billys,Active,,"Property Management, Real Estate, SaaS, Software","Athens, Attiki, Greece",Billys is a property management SaaS platform.,"62,139","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2022-01-01,year,,,,,For Profit,https://www.billys.gr,,https://www.facebook.com/billys.gr,https://www.linkedin.com/company/billysgr,Billys offers property management SaaS that enables building managers and tenants to take back control of their buildings. They maintain transparent relationships within their team as well as with their clients and partners.,"Real Estate, Software",1,11-50,Panos Riniotis,1,Seed,2022-10-01,805000,EUR,789173,Pre-Seed,805000,EUR,789173,Pre-Seed,805000,EUR,789173,805000,EUR,789173,Genesis Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Woli,https://www.crunchbase.com/organization/woli,Active,,"EdTech, FinTech","Athens, Attiki, Greece",The smart money app for modern families,"64,367","European Union (EU), Europe, Middle East, and Africa (EMEA)",151 23,$1M to $10M,2020-07-01,day,,,,,For Profit,https://www.woli.io/,,https://www.facebook.com/woli.io,https://www.linkedin.com/company/69401867/admin/,"Combining a mobile app, a prepaid Mastercard, smart Money Tips and age-appropriate finance classes, Woli empowers children to earn, save and spend money responsibly within a safe environment.","Education, Financial Services, Software",3,1-10,"Dimitris Mpanis, Michael Nafpliotis, Vasilis Zoupas",2,Seed,2023-03-29,980000,EUR,1062590,Seed,980000,EUR,1062590,Seed,1762590,USD,1762590,1762590,USD,1762590,"SeedBlink, Eleven Ventures, Genesis Ventures, Hristo Borisov, Victor Trokoudes",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
myTeam,https://www.crunchbase.com/organization/myteam,Active,,"Software, Sports","Glyfáda, Attiki, Greece",Helping Sports Clubs and Academies to optimize their daily processes and communication with their members,"65,073","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2022-01-01,year,,,,,For Profit,https://my-team.co,,https://www.facebook.com/myTeamSportsApp,https://www.linkedin.com/company/myteamapp/,,"Software, Sports",2,11-50,"Dimitris Sereleas, George Malamatlis",2,Seed,2024-06-04,920000,EUR,1001116,Seed,920000,EUR,1001116,Seed,1538500,EUR,1660961,1538500,EUR,1660961,"Eleven Ventures, Genesis Ventures, Zoran Arsovski",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Pop Market,https://www.crunchbase.com/organization/pop-market-1aae,Active,,"Delivery, E-Commerce, Grocery, Retail","Athens, Attiki, Greece",Pop Market delivers groceries and other daily essentials to your door in 15 minutes.,"65,226","European Union (EU), Europe, Middle East, and Africa (EMEA)",11745,$10M to $50M,2021-01-01,year,,,,,For Profit,https://popmarket.gr/,,https://www.facebook.com/popmarket.gr,https://www.linkedin.com/company/pop-market-app,"Pop Market delivers thousands of grocery and convenience products in less than 15 minutes. The company operates a vertically-integrated model, sourcing products directly from suppliers and distributing them from its own network of delivery-only ""dark stores”. By having more control of its supply chain, it has the ability to limit food waste and offer ultra-fast delivery times. Pop Market is backed by leading global investors and its team brings together deep industry experience.","Administrative Services, Commerce and Shopping, Food and Beverage",2,51-100,"Nick Telecki, Takis Malavetas",2,Seed,2022-06-01,5000000,USD,5000000,Seed,5000000,USD,5000000,Seed,8500000,USD,8500000,8500000,USD,8500000,"468 Capital, Eleven Ventures, Global Founders Capital, Genesis Ventures, TA Ventures",2,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Coinbux,https://www.crunchbase.com/organization/coinbux,Active,,"FinTech, SaaS","Athens, Attiki, Greece","Coinbux is a leading provider of Earned Wage Access solutions, enabling employees to access a portion of their earned wages before payday.","69,123","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2023-09-27,day,,,,,For Profit,https://www.coinbux.co/,https://x.com/Coinbux171800,,https://www.linkedin.com/company/coinbuxco,,"Financial Services, Software",3,1-10,"Giannis Tselios, Nikos Kousathanas, Panos Mantas",1,Seed,2024-12-20,322500,EUR,336416,Pre-Seed,322500,EUR,336416,Pre-Seed,322500,EUR,336416,322500,EUR,336416,Genesis Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Finloup,https://www.crunchbase.com/organization/finloup,Active,,"Financial Services, FinTech","Athens, Attiki, Greece","Technology leasing for businesses and individuals, powered by Open Banking.","69,945","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2020-08-01,month,,,,,For Profit,https://finloup.com,,https://www.facebook.com/finloup/,https://www.linkedin.com/company/finloup/,"Finloup offers technology leasing services to businesses and individuals, powered by Open Banking.",Financial Services,4,11-50,"Antonis Prentzas, Kyriakos Georgiou, Marios Noutsos, Stelios Gasparinatos",3,,2024-02-16,1000000,EUR,1077691,Venture - Series Unknown,1000000,EUR,1077691,Venture - Series Unknown,2020000,EUR,2172426,2020000,EUR,2172426,"Genesis Ventures, Genesis Ventures, Velocity Partners, Nicky Goulimis, Velocity Partners",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Tekmon,https://www.crunchbase.com/organization/tekmon,Active,,"Collaboration, Enterprise Software, Mobile, Productivity Tools, Unified Communications","Ioánnina, Ioannina, Greece",Tekmon operates a mobile first cloud based platform for the daily operations and critical communications of the non-desk workforce.,"76,092","European Union (EU), Europe, Middle East, and Africa (EMEA)",45332,$1M to $10M,2015-10-20,day,,,,,For Profit,https://www.tekmon.com/,https://twitter.com/TEKMON_com,https://www.facebook.com/TekmonGeomatics/,https://www.linkedin.com/company/tekmon/,"Tekmon is a cloud-based platform that boosts frontline teams’ productivity, through the digitization of processes. Teams can fill out forms and gather information anytime, anywhere with Tekmon. Additionally, it allows users to retrieve accurate data quickly, highlight important problems, minimize data entry mistakes, validate responses, add conditional logic, approve stages, and more.","Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Other, Software",1,11-50,Panos Mitsios,4,Seed,2021-05-21,1000000,EUR,1218000,Seed,1000000,EUR,1218000,Seed,1350000,EUR,1619478,1650000,EUR,1963959,Uni.Fund,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Protio,https://www.crunchbase.com/organization/protio,Active,,"PropTech, Real Estate","Athens, Attiki, Greece",Protio is proptech startup reinventing the process of buying & selling real estate.,"79,118","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://protio.gr/,,https://www.facebook.com/protio.gr/,https://www.linkedin.com/company/protio/,Protio is proptech startup reinventing the process of buying & selling real estate.,Real Estate,,11-50,,1,Seed,2022-07-11,2000000,EUR,2009220,Pre-Seed,2000000,EUR,2009220,Pre-Seed,2000000,EUR,2009220,2000000,EUR,2009220,"SeedBlink, Genesis Ventures, Neogen Capital, Lars Rasmussen",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
BibeCoffee,https://www.crunchbase.com/organization/bibecoffee,Active,,"Big Data, Coffee, Hardware, Internet of Things, Software","Athens, Attiki, Greece",BibeCoffee is an IoT real-time remote management and monitoring solution company.,"79,428","European Union (EU), Europe, Middle East, and Africa (EMEA)",15124,$1M to $10M,2019-01-01,year,,,,,For Profit,http://bibecoffee.com/,,,https://www.linkedin.com/company/19172258,BibeCoffee is an IoT real-time monitoring solution that transforms every professional coffee machine to a smart connected terminal minimizing revenue Loss and safeguarding brand quality image,"Data and Analytics, Food and Beverage, Hardware, Internet Services, Software",3,11-50,"Kostas Sigalas, Panos Vrettos, Vasilis Apostolopoulos",3,Seed,2023-01-25,2100000,EUR,2293305,Seed,2100000,EUR,2293305,Seed,4000000,EUR,4493752,4000000,EUR,4493752,"Eleven Ventures, VentureFriends, Uni.Fund",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Think Silicon,https://www.crunchbase.com/organization/think-silicon-2,Active,,"Computer Vision, Internet of Things, Semiconductor","Patras, Akhaia, Greece","Think Silicon offers a range of Graphics (GPUs) and Display Processors for the IoT, wearable and broader display devices markets.","84,776","European Union (EU), Europe, Middle East, and Africa (EMEA)",26504,$1M to $10M,2007-06-01,month,2020-05-04,day,,,For Profit,http://www.think-silicon.com/index.php,https://twitter.com/ThinkSilicon,,https://www.linkedin.com/company/206927,"Think Silicon offers a range of graphics IP semiconductor modules and display processors for the Internet of Things, wearable, and broader display devices markets. The company also offers drivers and API software, SDKs including easy-to-use GUI design tools, evaluation and development kits, FPGA-based implementations, and more. Think Silicon was founded in 2007 and is based in Patras Science Park, Greece.","Hardware, Internet Services, Science and Engineering, Software",2,11-50,"George Sidiropoulos, Iakovos Stamoulis",3,M&A,2019-06-28,600000,EUR,682749,Seed,600000,EUR,682749,Seed,600000,EUR,682749,1966341,EUR,2211030,"EASME, Metavallon VC, Envolve Entrepreneurship, Christos Makiyama",2,4,,Was Acquired,Think Silicon acquired by Applied Materials,https://www.crunchbase.com/acquisition/applied-materials-acquires-think-silicon-2--38216fa7,Applied Materials,https://www.crunchbase.com/organization/applied-materials,2020-05-04,day,,,,Acquisition,,Private,,,,,,,,,,,1
Accusonus,https://www.crunchbase.com/organization/accusonus,Active,,"Audio, Music","Patras, Akhaia, Greece",Accusonus is a high technology start-up focused on innovation in digital audio technologies.,"84,785","European Union (EU), Europe, Middle East, and Africa (EMEA)",26441,Less than $1M,2012-01-01,year,,,,,For Profit,http://accusonus.com/,https://twitter.com/accusonus,https://www.facebook.com/accusonus,https://www.linkedin.com/company/accusonus,"Accusonus was founded in 2012 by Alexandros Tsilfidis and Elias Kokkinis. The company's vision was to commercialize the founders’ breakthrough research in audio technologies to make an impact in the global digital audio and speech technology market. In 2013, accusonus formed into an S.A. organization and accepted an angel round of investment from Michael Tzannes, who also joined the Board of Directors.  In 2016, accusonus, Inc was formed as a C-Corporation in Massachusetts adding Michael Tzannes as a founder.  accusonus, S.A. is a subsidiary of accusonus, Inc. The company's headquarters are in Lexington, MA and operations are in Patras, Greece. The company's premises also include a fully equipped professional recording studio in the center of Patras, ideal for acoustic experiments and testing. Accusonus has a unique team of engineers and qualified scientists, with proven professional skills and excellent problem-solving capabilities.","Media and Entertainment, Music and Audio",3,11-50,"Alexandros Tsilfidis, Elias K. Kokkinis, Michael Tzannes",2,Early Stage Venture,2019-11-01,3300000,USD,3300000,Series A,3300000,USD,3300000,Series A,3899979,USD,3899979,3899979,USD,3899979,"VentureFriends, Big Pi Ventures, PJ Tech Catalyst, IQbility, PJ Tech",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
