Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
"Grant - Dana, by a thousand colibris SL",https://www.crunchbase.com/funding_round/dana-by-a-thousand-colibris-sl-grant--2740944c,"Dana, by a thousand colibris SL",https://www.crunchbase.com/organization/dana-by-a-thousand-colibris-sl,Grant,2024-03-01,190000,EUR,206063,,,,"51,122",,,,,Dana is a certified digital therapeutics software to improve the mental health and well-being of women during motherhood,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Medical Device, Mental Health, Personal Health, Women's","Barcelona, Catalonia, Spain, Europe",https://www.athousandcolibris.com,,1333000,EUR,1464096,Seed,7,,,No,
Grant - Kunda Kids,https://www.crunchbase.com/funding_round/kunda-kids-grant--8ebe2b07,Kunda Kids,https://www.crunchbase.com/organization/kunda-kids,Grant,2024-07-22,70000,USD,70000,,Nigeria Sovereign Investment Authority,Nigeria Sovereign Investment Authority,"52,233",,,,,"Kunda Kids is a children's publishing and media studio providing diverse children's books, animations, and digital learning resources.","Animation, Children, Digital Media, EdTech, Publishing","London, England, United Kingdom, Europe",https://kundakids.com/,$1M to $10M,870000,USD,870000,Seed,4,1,,No,
Grant - Nosh Technologies,https://www.crunchbase.com/funding_round/nosh-technologies-grant--9cd6b56d,Nosh Technologies,https://www.crunchbase.com/organization/nosh-technologies,Grant,2023-12-01,50000,GBP,63495,,Innovate UK,Innovate UK,"52,814",,,,,Nosh Technologies operates as a deep tech company that develops applications to optimize food management to fight food waste and hunger.,"AgTech, Artificial Intelligence (AI), Blockchain, Machine Learning, Software","Colchester, Essex, United Kingdom, Europe",https://nosh.tech/,$1M to $10M,203478,USD,203478,Seed,6,1,,No,
Grant - Keybotic,https://www.crunchbase.com/funding_round/keybotic-grant--35d26433,Keybotic,https://www.crunchbase.com/organization/keybotic,Grant,2024-02-27,6000,EUR,6504,,,"ENISA, The EmprendeXXI Awards","54,392",,,,,"Keybotic is a designer and manufacturer of autonomous four-legged robots for monitoring, inspecting, and mapping of complex environments.","Autonomous Vehicles, Hardware, Manufacturing, Robotics","Barcelona, Catalonia, Spain, Europe",https://www.keybotic.com,$1M to $10M,3006000,EUR,3315983,Seed,2,2,,No,
Grant - Algomo,https://www.crunchbase.com/funding_round/algomo-grant--ebb8ccd1,Algomo,https://www.crunchbase.com/organization/algomo,Grant,2023-11-27,1500000,USD,1500000,,,,"55,401",,,,,Organizational Swarm Intelligence - Starting with AI agents for website personalisation,"Customer Service, Natural Language Processing, Semantic Search, Software, Virtual Assistant","London, England, United Kingdom, Europe",https://www.algomo.com,,2738289,USD,2738289,Seed,2,,,No,
Grant - Libre Foods,https://www.crunchbase.com/funding_round/libre-foods-grant--94c2ca40,Libre Foods,https://www.crunchbase.com/organization/libre-foods,Grant,2023-12-19,335000,EUR,367780,,NEOTEC,NEOTEC,"56,848",,,,,"Libre Foods is a biotech startup on a mission to liberate the food system and create a more free future for people, the planet and animals.","Biotechnology, Life Science, Wellness","Barcelona, Catalonia, Spain, Europe",https://www.librefoods.co/,$1M to $10M,3129701,USD,3129701,M&A,3,1,,No,
Grant - Lighthouse Tech,https://www.crunchbase.com/funding_round/lighthouse-tech-grant--2878cd17,Lighthouse Tech,https://www.crunchbase.com/organization/lighthouse-tech,Grant,2025-05-23,,,,,Toyota Mobility Foundation,Toyota Mobility Foundation,"58,053",,,,,Lighthouse Tech is a manufacturing company that designs eyewear frames for people with vision impairment and spatial perceptual disorders.,"Eyewear, Manufacturing, Medical Device","Morbio Inferiore, Ticino, Switzerland, Europe",https://www.lighthousetech.ch,,775000,CHF,860619,Seed,7,1,,No,
Grant - Flox,https://www.crunchbase.com/funding_round/flox-8185-grant--7be000ff,Flox,https://www.crunchbase.com/organization/flox-8185,Grant,2024-10-01,3300000,SEK,321086,"Women Founded, Women Led",Vinnova,Vinnova,"58,441",,,,,Flox combines GenAI and wildlife science to create solutions that monitor and manage wildlife effectively across various landscapes.,"Artificial Intelligence (AI), Generative AI, Software, Wildlife Conservation","Stockholm, Stockholms Lan, Sweden, Europe",https://floxrobotics.com,Less than $1M,1284721,USD,1284721,Seed,7,1,,No,
Grant - Reaquila,https://www.crunchbase.com/funding_round/reaquila-grant--f5343a2b,Reaquila,https://www.crunchbase.com/organization/reaquila,Grant,2025-02-19,100000,USD,100000,,Start-Up Chile,Start-Up Chile,"58,833",,,,,Reaquila is a digital platform empowering post-consumer packaging circularity,"Consumer Goods, Industrial, Packaging Services, Recycling, Smart Cities, Software","Valencia, Comunidad Valenciana, Spain, Europe",https://www.reaquila.com/,,302500,USD,302500,Seed,3,1,,No,
Grant - Antler Bio,https://www.crunchbase.com/funding_round/antler-bio-grant--afc71743,Antler Bio,https://www.crunchbase.com/organization/antler-bio,Grant,2024-03-01,1122288,GBP,1420479,,Innovate UK,Innovate UK,"60,470",,,,,Antler Bio uses gene expression data for herd management and offers genomic data analysis services.,"Bioinformatics, Biotechnology, Genetics","Dublin, Dublin, Ireland, Europe",https://www.antlerbio.com,,5720479,USD,5720479,Seed,4,1,,No,
Grant - Turing College,https://www.crunchbase.com/funding_round/turing-college-grant--e1dab64a,Turing College,https://www.crunchbase.com/organization/turing-college,Grant,2024-11-04,2500000,EUR,2718573,,European Innovation Council,European Innovation Council,"61,197",,,,,"Turing College is an online tech school for AI & Data skills, backed by Ycombinator.","Artificial Intelligence (AI), EdTech, Education, Higher Education","Berlin, Berlin, Germany, Europe",https://www.turingcollege.com/,$1M to $10M,5958689,USD,5958689,Seed,6,1,,No,
Grant - Perovskia,https://www.crunchbase.com/funding_round/perovskia-grant--2c56821e,Perovskia,https://www.crunchbase.com/organization/perovskia,Grant,2025-01-16,200000,EUR,206020,,ESA Business Incubation Centre Switzerland,ESA Business Incubation Centre Switzerland,"61,415",,,,,Perovskia digitally prints custom solar cells based on patent-protected technology.,"Environmental Engineering, Renewable Energy, Solar","Aubonne, Vaud, Switzerland, Europe",https://www.perovskia.solar/,,2787635,USD,2787635,Seed,6,1,,No,
Grant - Green Bean Studios,https://www.crunchbase.com/funding_round/green-bean-studios-grant--7aca1c9f,Green Bean Studios,https://www.crunchbase.com/organization/green-bean-studios,Grant,2024-10-22,25000,GBP,32452,,KPMG,KPMG,"61,720",,,,,Green Bean Studios is a children's entertainment company.,"Animation, Education, Film, TV","Trafford Park, Trafford, United Kingdom, Europe",https://www.greenbeanstudios.co.uk,,175000,GBP,222168,Seed,3,1,,No,
Grant - Libera Bio,https://www.crunchbase.com/funding_round/libera-bio-grant--f95a2e6a,Libera Bio,https://www.crunchbase.com/organization/libera-bio,Grant,2023-04-20,,,,,The EmprendeXXI Awards,The EmprendeXXI Awards,"63,409",,,,,Addressing “undruggable intracellular targets” in oncology,"Biopharma, Life Science, Oncology, Pharmaceutical","Santiago De Compostela, Galicia, Spain, Europe",http://www.liberabio.com/,,1300000,EUR,1329967,Seed,4,1,,No,
Grant - Atamyo Therapeutics,https://www.crunchbase.com/funding_round/atamyo-therapeutics-grant--6ecf0880,Atamyo Therapeutics,https://www.crunchbase.com/organization/atamyo-therapeutics,Grant,2024-07-15,,,,,EIC Accelerator,EIC Accelerator,"64,750",,,,,Atamyo Therapeutics is focused on the development of a new generation of safe and effective gene therapies for neuromuscular diseases.,"Biotechnology, Genetics, Health Care, Medical, Neuroscience","Paris, Ile-de-France, France, Europe",https://atamyo.com,Less than $1M,,,,Seed,2,1,,No,
Grant - Smartway,https://www.crunchbase.com/funding_round/smartway-75b3-grant--1c5928c8,Smartway,https://www.crunchbase.com/organization/smartway-75b3,Grant,2023-11-13,20000,EUR,21403,,,,"64,959",,,,,Work from amazing places,"Employee Benefits, Human Resources, Travel, Virtual Workforce","Montepulciano, Toscana, Italy, Europe",http://www.smartway.work,,146844,USD,146844,Seed,5,,,No,
Grant - SMACE,https://www.crunchbase.com/funding_round/smace-grant--9677e6ba,SMACE,https://www.crunchbase.com/organization/smace,Grant,2024-06-01,550000,EUR,597108,,Invitalia,Invitalia,"65,197",,,,,SMACE is the B2B platform for the automated management of Offsites and Meetings.,"Business Development, Consulting, Event Management, Human Resources, Smart Cities, Software","Ferrara, Emilia-Romagna, Italy, Europe",https://www.smace.com/,Less than $1M,1144000,EUR,1218685,Seed,4,1,,No,
Grant - AISPECO,https://www.crunchbase.com/funding_round/aispeco-grant--e1ba7372,AISPECO,https://www.crunchbase.com/organization/aispeco,Grant,2024-11-12,2400000,EUR,2547993,,European Innovation Council,European Innovation Council,"66,873",,,,,AISPECO is an infrastructure inspection platform which specialised in tools for power line survey.,"Geospatial, Machinery Manufacturing, Manufacturing, Mapping Services","Vilnius, Vilniaus Apskritis, Lithuania, Europe",https://www.aispeco.com/,,5000000,EUR,5315654,Seed,4,1,,No,
Grant - Borderless,https://www.crunchbase.com/funding_round/elsa-care-grant--e9aa1a17,Borderless,https://www.crunchbase.com/organization/elsa-care,Grant,2023-11-01,350000,USD,350000,,,,"66,907",,,,,Embedded remittance APIs for Fintechs and Financial institutions,"Blockchain, FinTech, Payments, Social Impact","Madrid, Madrid, Spain, Europe",http://www.borderlesspayments.xyz,Less than $1M,1050000,USD,1050000,Seed,2,,,No,
Grant - Alana,https://www.crunchbase.com/funding_round/alana-4621-grant--5b2e5c6b,Alana,https://www.crunchbase.com/organization/alana-4621,Grant,2023-03-01,1000000,EUR,1066846,,,,"74,076",,,,,Alana focused on disrupting existing user experience and streamlining current processes through natural conversation.,"Artificial Intelligence (AI), Machine Learning","London, England, United Kingdom, Europe",http://www.alanaai.com,Less than $1M,4433377,USD,4433377,Seed,3,,,No,
Grant - RocketVax,https://www.crunchbase.com/funding_round/rocketvax-grant--bedc0d41,RocketVax,https://www.crunchbase.com/organization/rocketvax,Grant,2021-08-03,3200000,CHF,3540360,,"Canton of Basel-Stadt, Innosuisse, University Hospital Basel","Canton of Basel-Stadt, Innosuisse, University Hospital Basel","76,581",,,,,RocketVax is a biotech company that develops novel vaccines by incorporating molecular and DNA-based technology.,"Biotechnology, Chemical, Health Care, Life Science, Pharmaceutical","Basel, Basel-Stadt, Switzerland, Europe",https://rocketvax.com/,Less than $1M,5200002,CHF,5753087,Seed,3,3,,No,
Grant - Jet Engineering System Solutions,https://www.crunchbase.com/funding_round/jet-engineering-system-solutions-grant--6237bc00,Jet Engineering System Solutions,https://www.crunchbase.com/organization/jet-engineering-system-solutions,Grant,2023-05-23,913000,GBP,1133605,,"The Offshore Wind Growth Partnership, UK Research and Innovation","The Offshore Wind Growth Partnership, UK Research and Innovation","77,785",,,,,Jet Engineering System Solutions provide 5G mesh communications in the marine environment.,"Communications Infrastructure, Telecommunications","Farnborough, Hampshire, United Kingdom, Europe",https://jet-eng.co.uk/,$1M to $10M,3166540,USD,3166540,Seed,4,2,,No,
Grant - Compular AB,https://www.crunchbase.com/funding_round/compular-ab-grant--3437b3f3,Compular AB,https://www.crunchbase.com/organization/compular-ab,Grant,2024-07-01,1047905,EUR,1125104,,European Commission,European Commission,"79,021",,,,,Compular is a developer of an analytics-tool that can simulate and analyze the atomistic trajectories and molecular structures.,"Analytics, SaaS, Simulation, Software Engineering","Gothenburg, Vastra Gotaland, Sweden, Europe",https://compulartech.com/,,2134366,USD,2134366,Seed,10,1,,No,
Grant - Verna,https://www.crunchbase.com/funding_round/verna-grant--1a690791,Verna,https://www.crunchbase.com/organization/verna,Grant,2023-05-25,100000,USD,100000,,Geovation,Geovation,"83,007",,,,,"Verna uses geospatial data science to use land in a way that reduces carbon, enhances biodiversity, and generates sustainable returns.","Agriculture, AgTech, Environmental Consulting, Farming, Geospatial","Borehamwood, Hertford, United Kingdom, Europe",https://verna.earth/,,1143415,USD,1143415,Seed,2,1,,No,
