Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - OKAPI:Orbits,https://www.crunchbase.com/funding_round/okapi-orbits-seed--e9f8b1b0,OKAPI:Orbits,https://www.crunchbase.com/organization/okapi-orbits,Seed,"Brunswick, Niedersachsen, Germany, Europe",2025-04-24,13000000,EUR,14802265,Seed,,,,Yes,OKAPI:Orbits is a SaaS startup dedicated to making space travel more sustainable through Collision Avoidance Software for satellites.,"Satellite Communication, Software, Space Travel",,https://okapiorbits.space/,,18500000,EUR,20530608,Seed,2,Ventech,"Amadeus APEX Technology Fund, Christian Miele, Matterwave Ventures, Ventech",3,4,265
Seed Round - foodforecast,https://www.crunchbase.com/funding_round/foodforecast-seed--53d448a8,foodforecast,https://www.crunchbase.com/organization/foodforecast,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",2024-09-30,3000000,EUR,3340988,Seed,,,,Yes,IT Software using Artificial Intelligence,"Artificial Intelligence (AI), Bakery, Food and Beverage, Machine Learning, Restaurants, Software",,https://foodforecast.com,,3500000,EUR,3869230,Seed,2,"Future Food Fund, SCALEHOUSE Capital","Aeronaut Invest, Blue Horizon Corporation, Future Food Fund, SCALEHOUSE Capital",3,4,"9,758"
Seed Round - FlowFox,https://www.crunchbase.com/funding_round/flowfox-gmbh-seed--622e642b,FlowFox,https://www.crunchbase.com/organization/flowfox-gmbh,Seed,"Hamburg, Hamburg, Germany, Europe",2025-01-21,7000000,EUR,7284867,Seed,,,,Yes,FlowFox is a logistics automation firm for shipping companies.,"Industrial Automation, Logistics, Shipping",,https://www.flowfox.com/,,7000000,EUR,7284867,Seed,4,MobilityFund,MobilityFund,1,1,"12,428"
Seed Round - Evergreen GmbH,https://www.crunchbase.com/funding_round/evergreen-gmbh-seed--2ce7f4c0,Evergreen GmbH,https://www.crunchbase.com/organization/evergreen-gmbh,Seed,"Leipzig, Sachsen, Germany, Europe",2023-01-12,1300000,EUR,1411782,Seed,,,,Yes,The Digital Wealth Management API Company,"Asset Management, Banking, Financial Services, FinTech, Personal Finance",,https://www.evergreen.de,$1M to $10M,12350000,EUR,14183745,,5,ZAIS Group,"CZG Verwaltungsgesellschaft mit beschränkter Haftung, Jan Boehm, Mittelständische Beteiligungsgesellschaft Sachsen - MBG, ZAIS Group",1,4,"12,652"
Seed Round - CUREosity,https://www.crunchbase.com/funding_round/cureosity-seed--678d6628,CUREosity,https://www.crunchbase.com/organization/cureosity,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",2024-06-24,3800000,EUR,4078233,Seed,,,,Yes,CUREosity is a Med-Tech company that provides VR-based therapy-solutions on a SaaS business model,"Health Care, Medical, Medical Device, SaaS, Software, Therapeutics, Virtual Reality",,https://www.cureosity.de/,$1M to $10M,8400000,EUR,9365516,Seed,3,,"ADVANT Beiten, FORVIS, Nomainvest, TechVision Fund",1,4,"16,350"
Seed Round - SpexAI GmbH,https://www.crunchbase.com/funding_round/spexai-gmbh-seed--ac2149ac,SpexAI GmbH,https://www.crunchbase.com/organization/spexai-gmbh,Seed,"Dresden, Sachsen, Germany, Europe",2023-12-27,,,,Seed,,,,Yes,Precision farming technology that delivers actionable insights driven by AI-powered spectral imaging data.,"AgTech, Artificial Intelligence (AI), Cannabis, Computer Vision, Farming, Machine Learning, Predictive Analytics, Software",,https://www.spexai.com/,,,,,Seed,2,"Alumni Ventures, Saxovent","Alumni Ventures, Saxovent, TGFS - Technologiegründerfonds Sachsen, VIGO Ventures",4,4,"22,723"
Seed Round - Hanko,https://www.crunchbase.com/funding_round/hanko-seed--d818785f,Hanko,https://www.crunchbase.com/organization/hanko,Seed,"Kiel, Schleswig-Holstein, Germany, Europe",2021-05-11,,,,Seed,,,,Yes,Hanko builds open-source user authentication and passkey infrastructure for developers,"Developer APIs, Identity Management, Security",,https://www.hanko.io,Less than $1M,1200000,EUR,1304820,,3,High-Tech Gruenderfonds,"Carl Zitscher, High-Tech Gruenderfonds, Jan Kaniess, Roland Fassauer, Seed- und Start-up-Fonds, Smart Infrastructure Ventures ('SIVentures')",1,6,"23,846"
Seed Round - Locaboo,https://www.crunchbase.com/funding_round/locaboo-seed--8fd8a47b,Locaboo,https://www.crunchbase.com/organization/locaboo,Seed,"Munich, Bayern, Germany, Europe",2023-12-20,1200000,EUR,1313341,Seed,,,,Yes,"Locaboo is the All-in-One Venue Management platform for space, sport, and event.","Internet, Management Consulting, Software",,https://www.locaboo.com/,,1200000,EUR,1313341,Seed,1,SCALEHOUSE Capital,"SCALEHOUSE Capital, VENTIS CAPITAL",3,2,"28,208"
Seed Round - DAIZY UK,https://www.crunchbase.com/funding_round/daizy-uk-seed--2ebf3fb9,DAIZY UK,https://www.crunchbase.com/organization/daizy-uk,Seed,"England, Nordrhein-Westfalen, Germany, Europe",2023-12-01,1300000,USD,1300000,Seed,,,,Yes,Transforming Financial Futures through Generative AI and Real-Time Analytics.,"Artificial Intelligence (AI), FinTech, Generative AI, Natural Language Processing, Risk Management, Sustainability, Wealth Management",,https://daizy.uk,,2100000,USD,2100000,Seed,2,FinTech Sandbox,FinTech Sandbox,,1,"30,653"
Seed Round - 2Sync,https://www.crunchbase.com/funding_round/2sync-seed--e25ae928,2Sync,https://www.crunchbase.com/organization/2sync,Seed,"Potsdam, Brandenburg, Germany, Europe",2024-05-23,,,,Seed,,,,Yes,2Sync SDK: WordPress for Mixed Reality / Spatial Computing applications that auto-adapt virtuality to any physical space in seconds!,"Augmented Reality, Developer Platform, Information Technology, Metaverse, SaaS, Software, Virtual Reality",,https://2sync.io/,,,,,Seed,1,,HPI Seed Fund,,1,"35,152"
