Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - Miss Moneypenny Technologies,https://www.crunchbase.com/funding_round/miss-moneypenny-technologies-seed--2112f8d4,Miss Moneypenny Technologies,https://www.crunchbase.com/organization/miss-moneypenny-technologies,Seed,"Berlin, Berlin, Germany, Europe",2025-04-07,7300000,EUR,8016666,Seed,,,,Yes,Miss Moneypenny Technologies offers a journey-builder for wallet passes in native digital wallet apps (Apple Wallet and Google Pay),"Information Services, Information Technology",,https://www.missmp.eu/,$1M to $10M,7300000,EUR,8016666,Seed,1,Earlybird Venture Capital,"b2venture, Earlybird Venture Capital",2,2,"1,208"
Seed Round - LOST iN,https://www.crunchbase.com/funding_round/38hours-seed--23e72824,LOST iN,https://www.crunchbase.com/organization/38hours,Seed,"Berlin, Berlin, Germany, Europe",2024-06-26,4000000,USD,4000000,Seed,,,,Yes,A city guide curated by locals. Experience a new city from within.,"News, Publishing, Social Media, Transportation, Travel",,http://www.lostin.com,Less than $1M,4000000,USD,4000000,Seed,3,MaC Venture Capital,"BDMI, David Alpert, Erik Huberman, George Strompolos, Kevin Gould, MaC Venture Capital, Matthew Rutler, Pitbull Ventures, Richard Wolpert",1,9,"13,279"
Seed Round - RenderThat,https://www.crunchbase.com/funding_round/renderthat-seed--f041aece,RenderThat,https://www.crunchbase.com/organization/renderthat,Seed,"Hamburg, Hamburg, Germany, Europe",2023-11-21,,,,Seed,,,,Yes,"Digital Twin, HUB, automated content production, management and distribution.","3D Technology, Artificial Intelligence (AI), Asset Management, Augmented Reality, Digital Media, E-Commerce Platforms, Retail Technology, SaaS, Virtual Reality",,http://www.renderthat.com,$1M to $10M,,,,Seed,1,IMCap Partners,IMCap Partners,,1,"23,776"
Seed Round - GetShopApp,https://www.crunchbase.com/funding_round/getshopapp-seed--95023d2a,GetShopApp,https://www.crunchbase.com/organization/getshopapp,Seed,"Hamburg, Hamburg, Germany, Europe",2013-04-01,,,,Seed,,,,Yes,GetShopApp is a mobile commerce ecosystem that offers automatically generated apps and marketing to internet shops and related businesses.,"Android, E-Commerce, Freemium, iOS, Mobile, SaaS, Software",,http://www.GetShopApp.com,Less than $1M,,,,Early Stage Venture,2,,,,,"454,167"
Seed Round - Onqo Health,https://www.crunchbase.com/funding_round/onqo-health-seed--afe0c7d0,Onqo Health,https://www.crunchbase.com/organization/onqo-health,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",2023-08-22,,,,Seed,,,,Yes,"Digital Oncology, Decision Support, Healthcare, Medical Device","Health Care, Software",,http://www.onqo.de,,,,,Seed,1,,"Bertelsmann Investments, Isartal Ventures",1,2,"51,805"
Seed Round - gfnork UG,https://www.crunchbase.com/funding_round/gfnork-webentwicklungsunternehmen-seed--e83f5d99,gfnork UG,https://www.crunchbase.com/organization/gfnork-webentwicklungsunternehmen,Seed,"Darmstadt, Hessen, Germany, Europe",2024-03-01,,,,Seed,,,,Yes,gfnork focuses on web and software development and network engineering.,"Software, Web Development",,http://gfnork.de/,Less than $1M,,,,Seed,1,"European Space Agency Business Incubation Centre, Noordwijk","European Space Agency Business Incubation Centre, Noordwijk",,1,"54,879"
Seed Round - Bayes Holding,https://www.crunchbase.com/funding_round/BayesHolding-seed--5d074474,Bayes Holding,https://www.crunchbase.com/organization/BayesHolding,Seed,"Berlin, Berlin, Germany, Europe",2015-06-10,2250000,USD,2250000,Seed,,,,Yes,Bayes is an esports startup that harnesses the power of big data to build tools and services.,"Analytics, eSports, SaaS, Software, Sports",,https://www.bayesesports.com,$1M to $10M,18750000,USD,18750000,,4,,"500 Global, Avala Capital, Christian Edler, DN Capital, LVP, March Capital, The Hive",3,7,"56,022"
Seed Round - Horando,https://www.crunchbase.com/funding_round/horando-seed--935a7093,Horando,https://www.crunchbase.com/organization/horando,Seed,"Bamberg, Bayern, Germany, Europe",2023-01-11,,,,Seed,,,,Yes,"Horando is your online e-commerce for high-class luxury wristwatches offering exclusive brands such as Audemars Piguet, Rolex etc.","E-Commerce, Internet, Shopping",,https://www.horando.de,$1M to $10M,,,,Seed,1,The BraWo Capital Group,The BraWo Capital Group,,1,"85,956"
Angel Round - Campus Held,https://www.crunchbase.com/funding_round/campus-held-angel--31c63b94,Campus Held,https://www.crunchbase.com/organization/campus-held,Angel,"Essen, Nordrhein-Westfalen, Germany, Europe",2022-10-03,600000,EUR,590015,Seed,,,,Yes,Campus Held is a student brand manager network that offers product placement in the student environment.,EdTech,,https://www.campusheld.com,Less than $1M,600000,EUR,590015,Seed,1,,"Carsten Maschmeyer, Dagmar Wöhrl",,2,"87,605"
Pre Seed Round - Infarm,https://www.crunchbase.com/funding_round/infarm-pre-seed--e8f0e35b,Infarm,https://www.crunchbase.com/organization/infarm,Pre-Seed,"Berlin, Berlin, Germany, Europe",2017-04-07,400000,EUR,423640,Seed,,,,Yes,Infarm builds and distributes efficient vertical farms throughout cities.,"Agriculture, AgTech, Farming, Machine Learning",,https://infarm.com,$100M to $500M,604522397,USD,604522397,Late Stage Venture,12,Archimedes Labs,Archimedes Labs,1,1,"89,288"
Seed Round - kumi health,https://www.crunchbase.com/funding_round/kumi-health-seed--dd7a3c54,kumi health,https://www.crunchbase.com/organization/kumi-health,Seed,"Hamburg, Hamburg, Germany, Europe",2022-09-30,,,,Seed,,,,Yes,kumi health is a healthcare firm that provides dynamic guideline-based treatment paths and gives digital overview to the clinical team.,"Health Care, Hospital",,https://kumihealth.de,Less than $1M,,,,Seed,1,,Calm/Storm Ventures,,1,"104,289"
Seed Round - Kingdom Karnage,https://www.crunchbase.com/funding_round/kingdom-karnage-seed--f2be3e42,Kingdom Karnage,https://www.crunchbase.com/organization/kingdom-karnage,Seed,"England, Nordrhein-Westfalen, Germany, Europe",2022-01-11,2000000,USD,2000000,Seed,,,,Yes,Kingdom Karnage is a cross-platform virtual trading card game for PC and Android.,"Online Games, PC Games, Software",,https://kingdomkarnage.com,,2000000,USD,2000000,Seed,1,,"Animoca Brands, Digital Finance Group (DFG), Enjin, Exnetwork Capital, Jsquare, Kriptomat, MyMetaverse",2,7,"117,431"
Seed Round - Contentful,https://www.crunchbase.com/funding_round/contentful-seed--6867021a,Contentful,https://www.crunchbase.com/organization/contentful,Seed,"Berlin, Berlin, Germany, Europe",2013-06-26,800000,USD,800000,Seed,,,,Yes,Contentful offers a headless content management system that helps organizations deliver content across channels.,"Cloud Computing, CMS, Content, Developer Tools, Publishing, SaaS, Software",,https://www.contentful.com,$10M to $50M,349600000,USD,349600000,Late Stage Venture,9,Balderton Capital,"Balderton Capital, Point Nine, SaaSgarage",3,3,"118,302"
Seed Round - Mementor,https://www.crunchbase.com/funding_round/mementor-62fe-seed--aa1f1405,Mementor,https://www.crunchbase.com/organization/mementor-62fe,Seed,"Leipzig, Sachsen, Germany, Europe",2020-10-13,,,,Seed,,,,Yes,Mementor is a consumer software developer and is the future of digital medicine that offers health programs in sleep medicine.,"Health Care, Software",,https://www.mementor.de/,Less than $1M,,,,M&A,2,Smart Infrastructure Ventures ('SIVentures'),"Michael Petersen, Smart Infrastructure Ventures ('SIVentures')",,2,"122,331"
Seed Round - Ninox,https://www.crunchbase.com/funding_round/ninox-software-gmbh-seed--b7bd4f69,Ninox,https://www.crunchbase.com/organization/ninox-software-gmbh,Seed,"Berlin, Berlin, Germany, Europe",2019-12-06,3000000,USD,3000000,Seed,,,,Yes,We empower line-of-business teams to automate backoffice workflows without the help of a developer.,"Database, Mobile Apps, PaaS, SaaS",,https://ninox.com/en,$1M to $10M,11443548,USD,11443548,,3,Matterwave Ventures,"b2venture, Matterwave Ventures",,2,"130,025"
Seed Round - SonoBeacon,https://www.crunchbase.com/funding_round/sonobeacon-seed--42b4733f,SonoBeacon,https://www.crunchbase.com/organization/sonobeacon,Seed,"Schwerin, Mecklenburg-Vorpommern, Germany, Europe",2020-12-17,1400000,EUR,1716637,Seed,,,,Yes,SonoBeacon is develops ultrasound based software solutions that helps to operate mobile devices with the help of sound. ,"Gaming, Logistics, Media and Entertainment, Museums and Historical Sites, Public Transportation, Retail, Software",,https://sonobeacon.com/,$1M to $10M,3000000,EUR,3620970,Seed,4,GENIUS Venture Capital,"GENIUS Venture Capital, MBMV",,2,"130,836"
Seed Round - Tiger Media,https://www.crunchbase.com/funding_round/tiger-media-b360-seed--0f71c7d7,Tiger Media,https://www.crunchbase.com/organization/tiger-media-b360,Seed,"Hamburg, Hamburg, Germany, Europe",2020-09-01,,,,Seed,,,,Yes,tigermedia develops media for children.,"Children, Media and Entertainment, Product Design",,https://tiger.media/,Less than $1M,,,,Early Stage Venture,3,Alpha Tonträger Vertriebs,"Alpha Tonträger Vertriebs, SevenVentures",,2,"131,083"
Seed Round - 3D Interaction Technologies,https://www.crunchbase.com/funding_round/3d-interaction-technologies-seed--19a89c9b,3D Interaction Technologies,https://www.crunchbase.com/organization/3d-interaction-technologies,Seed,"Dresden, Sachsen, Germany, Europe",2018-05-22,500000,EUR,589252,Seed,,,,Yes,"3D WebGL presentations from CAD, GLTF and 360° for everybody (SaaS no code platform)","3D Technology, Apps, Information Technology, Software, Web Apps",,https://3dit.de/en/,$1M to $10M,2425201,EUR,2856649,Seed,6,Mittelständische Beteiligungsgesellschaft Sachsen - MBG,Mittelständische Beteiligungsgesellschaft Sachsen - MBG,,1,"133,241"
Seed Round - smapOne,https://www.crunchbase.com/funding_round/smapone-ag-seed--32d28ec5,smapOne,https://www.crunchbase.com/organization/smapone-ag,Seed,"Hanover, Niedersachsen, Germany, Europe",2015-06-01,,,,Seed,,,,Yes,"smapOne enables companies to easily implement their own ideas in apps, thus optimizing processes.",Information Technology,,https://www.smapone.com/,$1M to $10M,20000000,EUR,23676008,Private Equity,2,Enjoyventure Management,Enjoyventure Management,,1,"134,982"
Angel Round - Immomio,https://www.crunchbase.com/funding_round/immomio-angel--97f1c4a4,Immomio,https://www.crunchbase.com/organization/immomio,Angel,"Hamburg, Hamburg, Germany, Europe",2014-01-01,,,,Seed,,,,Yes,Immomio GmbH designs and develops software for the housing industry.,"Software, Web Design",,https://www.mieter.immomio.com,,,,,,2,IFB Innovationsstarter,IFB Innovationsstarter,,1,"135,959"
Seed Round - Trinckle,https://www.crunchbase.com/funding_round/trinckle-seed--a301ea26,Trinckle,https://www.crunchbase.com/organization/trinckle,Seed,"Hennigsdorf, Brandenburg, Germany, Europe",2014-01-13,,,,Seed,,,,Yes,Trinckle is an online 3D printing service provider.,"3D Printing, 3D Technology, Software",,http://www.trinckle.com/,$1M to $10M,3675436,USD,3675436,Early Stage Venture,3,BFB Fruehphasenfonds,BFB Fruehphasenfonds,,1,"135,742"
Seed Round - Media4Care,https://www.crunchbase.com/funding_round/media4care-seed--06c1c7b2,Media4Care,https://www.crunchbase.com/organization/media4care,Seed,"Berlin, Berlin, Germany, Europe",2020-06-05,,,,Seed,,,,Yes,Media4Care provides special media services for the care of the cognitively impaired.,"Digital Media, Elder Care, Health Care, Nursing and Residential Care, Social Media, Social Network",,https://www.media4care.de,$1M to $10M,,,,Seed,4,Ananda Impact Ventures,"Ananda Impact Ventures, Dirk Freise, IBB Ventures, Steffen Zoller",,4,"136,695"
Angel Round - Selfapy,https://www.crunchbase.com/funding_round/selfapy-angel--fd79a064,Selfapy,https://www.crunchbase.com/organization/selfapy,Angel,"Berlin, Berlin, Germany, Europe",2015-01-01,,,,Seed,,,,Yes,Selfapy's online program offer those affected by mental illnesses quick and clinically proven online therapy.,"Fitness, Health Care, Medical Device, Mental Health",,https://www.selfapy.com,$10M to $50M,13000000,EUR,14128501,,7,,Mavericks Founders,,1,"137,863"
Seed Round - ProGlove,https://www.crunchbase.com/funding_round/proglove-seed--4e1f82cf,ProGlove,https://www.crunchbase.com/organization/proglove,Seed,"Munich, Bayern, Germany, Europe",2016-05-26,2200000,USD,2200000,Seed,,,,Yes,"ProGlove develops innovative industrial wearables that enable manufacturing and logistics staff to work faster, safer, and easier.","Automotive, Industrial, Logistics, Manufacturing, Supply Chain Management, Wearables",,https://www.proglove.com,$10M to $50M,49076900,USD,49076900,M&A,7,Intel Capital,"Bayern Kapital, GETTYLAB, Intel Capital",2,3,"140,442"
Seed Round - Marley Spoon,https://www.crunchbase.com/funding_round/marley-spoon-seed--2e4ed19f,Marley Spoon,https://www.crunchbase.com/organization/marley-spoon,Seed,"Berlin, Berlin, Germany, Europe",2014-06-10,2000000,USD,2000000,Seed,,,,Yes,Marley Spoon is a food service company that offers meal delivery services.,"Cooking, Food and Beverage, Food Delivery, Recipes",,http://www.marleyspoon.com,$100M to $500M,152500000,USD,152500000,IPO,9,Atlantic Labs,"Atlantic Labs, Global Founders Capital, Katharina Juenger, Point Nine",,4,"148,402"
Seed Round - Combyne,https://www.crunchbase.com/funding_round/combyne-seed--305a2d4e,Combyne,https://www.crunchbase.com/organization/combyne,Seed,"Munich, Bayern, Germany, Europe",2022-05-10,1000000,EUR,1052915,Seed,,,,Yes,"Combyne is a social tool for creating outfits. It's the fusion of a game, a practical utility and a social network.","Apps, Fashion, Gaming, Generation Z, Social Network, Software",,https://www.combyne.com,$1M to $10M,8040000,EUR,9084628,Seed,7,,,,,"156,365"
Seed Round - Basaas - Enterprise Productivity Hub,https://www.crunchbase.com/funding_round/basaas-seed--20288365,Basaas - Enterprise Productivity Hub,https://www.crunchbase.com/organization/basaas,Seed,"Berlin, Berlin, Germany, Europe",2020-07-30,450000,EUR,534244,Seed,,,,Yes,Connect all apps into one solution and boost team productivity,"Data Integration, Enterprise Software, Productivity Tools, SaaS, Software, Task Management",,https://www.basaas.com,$1M to $10M,600000,EUR,709615,Seed,2,,,,,"156,704"
Seed Round - Ankerkraut,https://www.crunchbase.com/funding_round/ankerkraut-seed--03e07849,Ankerkraut,https://www.crunchbase.com/organization/ankerkraut,Seed,"Hamburg, Hamburg, Germany, Europe",2016-08-01,,,,Seed,,,,Yes,Ankerkraut produce high-quality spices and spice mixtures without flavor enhancers and flavors.,Food and Beverage,,https://www.ankerkraut.de/,$1M to $10M,,,,M&A,2,Freigeist Capital,Freigeist Capital,,1,"159,425"
Seed Round - Travelcircus,https://www.crunchbase.com/funding_round/travelcircus-seed--c7422934,Travelcircus,https://www.crunchbase.com/organization/travelcircus,Seed,"Berlin, Berlin, Germany, Europe",2016-01-06,2000000,EUR,2155846,Seed,,,,Yes,Travelcircus is an online booking platform for premium travel experiences.,"E-Commerce, Internet, Travel",,http://www.travelcircus.de,Less than $1M,2000000,EUR,2155846,,3,,"HOWZAT Partners, IBB Ventures, MairDumont Ventures, TEV Ventures",,4,"160,030"
Seed Round - Sensorberg,https://www.crunchbase.com/funding_round/sensorberg-seed--fa3b662f,Sensorberg,https://www.crunchbase.com/organization/sensorberg,Seed,"Berlin, Berlin, Germany, Europe",2015-02-19,1200000,EUR,1363880,Seed,,,,Yes,"Sensorberg is a proptech company which digitizes complex buildings and physical processes within offices, coworking spaces and hotels.","Internet of Things, Property Development, Property Management, PropTech, Software",,http://www.sensorberg.com,$10M to $50M,7950000,EUR,9326474,,6,,"Berlin Technologie Holding, Microsoft Accelerator, Polar Light Ventures",1,3,"160,038"
Seed Round - Cobrainer,https://www.crunchbase.com/funding_round/cobrainer-gmbh-seed--3967cdc2,Cobrainer,https://www.crunchbase.com/organization/cobrainer-gmbh,Seed,"Munich, Bayern, Germany, Europe",2017-03-18,7153000,EUR,7686439,Seed,,,,Yes,Cobrainer builds the global marketplace for expertise transactions.,"Analytics, Data Visualization, Enterprise Software, Machine Learning, Project Management, SaaS, Software",,http://www.cobrainer.com,$1M to $10M,18153000,EUR,20456882,Early Stage Venture,3,,"Bayern Kapital, Linden Capital, Michael Brehm, Vogel Ventures",,4,"160,105"
Seed Round - Sablono,https://www.crunchbase.com/funding_round/sablono-seed--194ceb0d,Sablono,https://www.crunchbase.com/organization/sablono,Seed,"Berlin, Berlin, Germany, Europe",2013-06-10,1000000,EUR,1324684,Seed,,,,Yes,Sablono is a Berlin-based startup developing software solutions for the digital planning and controlling of complex construction projects.,"Construction, Digital Marketing, Internet, Software",,http://www.sablono.com/,$1M to $10M,6300000,EUR,7786932,Seed,5,,"Allplan, Hasso Plattner Ventures, High-Tech Gruenderfonds",,3,"161,852"
Seed Round - TRAN.SL,https://www.crunchbase.com/funding_round/tran-sl-seed--1702aef6,TRAN.SL,https://www.crunchbase.com/organization/tran-sl,Seed,"Berlin, Berlin, Germany, Europe",2013-07-29,50000,USD,50000,Seed,,,,Yes,"The near real time, high quality translation engine","Language Learning, Local, Transportation",,http://tran.sl/,Less than $1M,2558652,USD,2558652,Early Stage Venture,2,,,,,"290,685"
Seed Round - Mimi Hearing Technologies,https://www.crunchbase.com/funding_round/mimi-hearing-technologies-seed--ff826ad6,Mimi Hearing Technologies,https://www.crunchbase.com/organization/mimi-hearing-technologies,Seed,"Berlin, Berlin, Germany, Europe",2016-08-01,,,,Seed,,,,Yes,Mimi develops and licenses sound personalization technology to be integrated to all consumer electronic devices,"Consumer Electronics, Health Care, Medical Device",,http://www.mimi.io,$10M to $50M,25000000,USD,25000000,Early Stage Venture,4,,"Groupe Arnault, Saarbruecker 21",,2,"163,115"
Seed Round - easierLife,https://www.crunchbase.com/funding_round/easierlife-seed--2ca648a8,easierLife,https://www.crunchbase.com/organization/easierlife,Seed,"Karlsruhe, Baden-Wurttemberg, Germany, Europe",2020-11-24,,,,Seed,,,,Yes,easierLife provide older people security in their own homes.,"Elder Care, Elderly, Service Industry",,https://www.easierlife.de,$1M to $10M,,,,Seed,2,,ESWE Versorgungs,,1,"163,845"
Seed Round - Wunderflats,https://www.crunchbase.com/funding_round/wunderflats-seed--f75f6d2b,Wunderflats,https://www.crunchbase.com/organization/wunderflats,Seed,"Berlin, Berlin, Germany, Europe",2016-07-01,,,,Seed,,,,Yes,Wunderflats is an online platform that enables users to find and rent furnished apartments.,"Information Services, Real Estate, Rental Property",,https://wunderflats.com,$10M to $50M,33970218,USD,33970218,Late Stage Venture,7,,"Axel Springer Digital Ventures, TA Ventures",,2,"164,584"
Seed Round - CNS Therapy,https://www.crunchbase.com/funding_round/cns-therapy-seed--292501b2,CNS Therapy,https://www.crunchbase.com/organization/cns-therapy,Seed,"Lindau, Bayern, Germany, Europe",2015-10-21,,,,Seed,,,,Yes,"CNS Therapy, contribute to human well-being through mind-body therapy and the research, design, education, and sale of devices.","Biotechnology, Health Care, Market Research, Product Design, Service Industry",,http://www.cnstherapy.com/,,1399200,CHF,1544827,Seed,5,,StartUp Health,,1,"165,770"
Seed Round - Vane,https://www.crunchbase.com/funding_round/billfront-seed--bbd7a3cb,Vane,https://www.crunchbase.com/organization/billfront,Seed,"Berlin, Berlin, Germany, Europe",2015-07-01,1200000,EUR,1325895,Seed,,,,Yes,Vane is a technology-enabled finance provider dedicated to global digital media companies.,"Ad Network, Digital Media, Financial Services, FinTech",,https://vane.capital/,$1M to $10M,92898372,USD,92898372,Private Equity,4,,finleap,,1,"166,339"
Seed Round - MAYD,https://www.crunchbase.com/funding_round/mayd-seed--62b271c2,MAYD,https://www.crunchbase.com/organization/mayd,Seed,"Hamburg, Hamburg, Germany, Europe",2021-07-26,,,,Seed,,,,Yes,MAYD provides digital branding and entertainment solutions for various brands and companies.,"Advertising, Brand Marketing, Media and Entertainment",,http://mayd-hamburg.com/,$1M to $10M,,,,Seed,1,,,,,"166,863"
Seed Round - BTC-ECHO GmbH,https://www.crunchbase.com/funding_round/btc-echo-seed--d28dd210,BTC-ECHO GmbH,https://www.crunchbase.com/organization/btc-echo,Seed,"Berlin, Berlin, Germany, Europe",2022-08-26,,,,Seed,,,,Yes,"BTC-ECHO is the leading media plattform for Bitcoin Blockchain & Crypto in DACH (Germany, Austria, Switzerland) region since 2014.","Blockchain, Cryptocurrency, Decentralized Finance (DeFi), Digital Media, Ethereum, Market Research, News, Non-Fungible Token (NFT), Publishing, Web3",,https://www.btc-echo.de,Less than $1M,130000,EUR,145515,Seed,2,,,,,"167,675"
