Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Pre Seed Round - Ciclogreen,https://www.crunchbase.com/funding_round/ciclogreen-pre-seed--18fcdab1,Ciclogreen,https://www.crunchbase.com/organization/ciclogreen,Pre-Seed,"Bilbao, Pais Vasco, Spain, Europe",2023-05-15,100000,EUR,108735,Seed,,,,Yes,Ciclogreen is an online platform rewarding commuters for cycling instead of driving.,"Mobile Apps, Sports, Sustainability",,http://ciclogreen.com/,$1M to $10M,345000,EUR,395385,Seed,4,Startup Wise Guys,Startup Wise Guys,,1,"87,868"
Seed Round - Vivadogs,https://www.crunchbase.com/funding_round/mascoticlub-barkbeats-seed--0f6c401c,Vivadogs,https://www.crunchbase.com/organization/mascoticlub-barkbeats,Seed,"Madrid, Madrid, Spain, Europe",2020-12-23,499000,EUR,608471,Seed,,,,Yes,"Vivadogs sells monthly subscription boxes with 5-6 products for dogs and cats: food, toys, snacks, etc.","Internet, Pet, Toys",,https://uk.vivadogs.com,$1M to $10M,1024000,EUR,1203059,Seed,4,Dolores Marti Sirvent,"Cabiedes & Partners, Dolores Marti Sirvent",,2,"95,676"
Seed Round - Brioagro,https://www.crunchbase.com/funding_round/brioagro-seed--fea3cfbd,Brioagro,https://www.crunchbase.com/organization/brioagro,Seed,"Tudela, Navarra, Spain, Europe",2022-03-13,,,,Seed,,,,Yes,Brioagro is a mobile intelligence for growing crops.,"Agriculture, AgTech, Artificial Intelligence (AI), Farming, Software",,https://brioagro.es,Less than $1M,,,,Seed,2,The WBAF Fund,The WBAF Fund,1,1,"97,877"
Pre Seed Round - Vortex Bladeless,https://www.crunchbase.com/funding_round/vortex-bladeless-pre-seed--3d984cd5,Vortex Bladeless,https://www.crunchbase.com/organization/vortex-bladeless,Pre-Seed,"Las Rozas De Madrid, Madrid, Spain, Europe",2021-01-26,120000,USD,120000,Seed,,,,Yes,"Vortex Bladeless is a company dedicated to the designing, manufacturing and commercialization.","Energy, Manufacturing, Marketing, Renewable Energy",,http://vortexbladeless.com,Less than $1M,120000,USD,120000,Seed,1,Techstars,Techstars,1,1,"101,201"
Seed Round - Galgus,https://www.crunchbase.com/funding_round/galgus-maximizing-wireless-performance-seed--65cb2b71,Galgus,https://www.crunchbase.com/organization/galgus-maximizing-wireless-performance,Seed,"Camas, Andalucia, Spain, Europe",2022-05-19,4000000,EUR,4231810,Seed,,,,Yes,Galgus provides an intelligent WiFi technology that optimises network performance and highly advanced geolocation analytics using WiFi,"Communications Infrastructure, Embedded Software, Internet of Things, Software, Telecommunications, Wireless",,http://www.galgus.net/,$100M to $500M,8409029,EUR,9411393,Seed,3,Alma Mundi Ventures,"Alma Mundi Ventures, Buenavista Equity Partners, GoHub Ventures",2,3,"101,231"
Seed Round - H2HYDROPONICS,https://www.crunchbase.com/funding_round/h2hydroponics-seed--9ccbda24,H2HYDROPONICS,https://www.crunchbase.com/organization/h2hydroponics,Seed,"Nigrán, Galicia, Spain, Europe",2020-10-30,,,,Seed,,,,Yes,H2HYDROPONICS develops a hydroponics system that reduces the consumption of electricity and water.,"Agriculture, Farming",,https://h2hydroponics.com/,,,,,Seed,1,,Eatable Adventures,1,1,"112,404"
Angel Round - Spotahome,https://www.crunchbase.com/funding_round/spotahome-angel--59a53629,Spotahome,https://www.crunchbase.com/organization/spotahome,Angel,"Madrid, Madrid, Spain, Europe",2015-01-27,225000,EUR,255992,Seed,,,,Yes,Spotahome is the easiest way to find and book mid to-long term residential rentals 100% online.,"Real Estate, Rental, Reservations",,http://www.spotahome.com,$1M to $10M,98543406,USD,98543406,,11,Charlotte Street Capital,"Charlotte Street Capital, HOWZAT Partners, Passion Capital",2,3,"117,911"
Pre Seed Round - OffBeat,https://www.crunchbase.com/funding_round/offbeat-edaa-pre-seed--3694a1b5,OffBeat,https://www.crunchbase.com/organization/offbeat-edaa,Pre-Seed,"Barcelona, Catalonia, Spain, Europe",2022-07-26,100000,USD,100000,Seed,,,,Yes,A community to own and be rewarded for your music identity,"Blockchain, Cryptocurrency, Music",,https://offbeat.community/,$1M to $10M,100000,USD,100000,Seed,1,,Outlier Ventures,,1,"122,631"
Pre Seed Round - Baïa Food,https://www.crunchbase.com/funding_round/baïa-food-pre-seed--378cc9de,Baïa Food,https://www.crunchbase.com/organization/baïa-food,Pre-Seed,"Madrid, Madrid, Spain, Europe",2023-04-20,,,,Seed,,,,Yes,Baïa Food offers a selection of organic superfoods for a nutritional experience.,"Food and Beverage, Organic, Organic Food",,https://baiafood.com/,$1M to $10M,1800000,EUR,1899798,M&A,2,Capsa Vida,Capsa Vida,,1,"122,983"
Seed Round - Viewed,https://www.crunchbase.com/funding_round/viwom-video-marketing-seed--53fbf5ba,Viewed,https://www.crunchbase.com/organization/viwom-video-marketing,Seed,"Madrid, Madrid, Spain, Europe",2016-10-04,1250000,USD,1250000,Seed,,,,Yes,Personalized video at scale for  email marketing and retargeting,"Advertising, Email, Marketing, Personalization, Social Media, Video",,https://www.viewed.video,Less than $1M,1989062,USD,1989062,Seed,3,,Acurio Ventures,,1,"124,592"
Seed Round - Sons of a Bit,https://www.crunchbase.com/funding_round/sons-of-a-bit-seed--d61e965d,Sons of a Bit,https://www.crunchbase.com/organization/sons-of-a-bit,Seed,"Espinardo, Murcia, Spain, Europe",2023-08-04,635000,EUR,700147,Seed,5000000,EUR,5512965,Yes,We’re passionate about digital entertainment. Our DNA is rooted in the production of video games and AR/VR/MR experiences.,"Augmented Reality, Gaming, Software, Video Games",,https://kluest.com/,Less than $1M,872500,EUR,981722,Seed,2,,,,,"124,559"
Pre Seed Round - AndroNautic,https://www.crunchbase.com/funding_round/andronautic-pre-seed--d90c0d53,AndroNautic,https://www.crunchbase.com/organization/andronautic,Pre-Seed,"Palma, Islas Baleares, Spain, Europe",2022-02-01,150000,USD,150000,Seed,,,,Yes,AndroNautic is a software as a service (SAAS) for the nautic charter and tour activities industry.,"Boating, Software",,https://andronautic.com/,,150000,USD,150000,Seed,1,,,,,"125,632"
Pre Seed Round - MedicSen,https://www.crunchbase.com/funding_round/medicsen-pre-seed--e9673bfb,MedicSen,https://www.crunchbase.com/organization/medicsen,Pre-Seed,"Madrid, Madrid, Spain, Europe",2015-09-01,30000,USD,30000,Seed,,,,Yes,"MedicSen is a start-up dedicated to health care, to technological innovation as a key tool.","Health Care, Medical, Medical Device, Virtual Reality",,https://www.medicsen.com,$1M to $10M,5526906,USD,5526906,Seed,6,TURN8,"dotforge, TURN8",,2,"128,524"
Seed Round - Tot-em,https://www.crunchbase.com/funding_round/tot-em-seed--7f6344b8,Tot-em,https://www.crunchbase.com/organization/tot-em,Seed,"Madrid, Madrid, Spain, Europe",2020-02-11,328000,EUR,358127,Seed,2500000,EUR,2729624,Yes,Tot-em is a manufacturer of jewelery from waves of voice.,"Fashion, Product Design",,https://www.tot-em.com/en,$10M to $50M,328000,EUR,358127,Seed,3,Cabiedes & Partners,Cabiedes & Partners,,1,"131,805"
Seed Round - SamyRoad,https://www.crunchbase.com/funding_round/samyroad-seed--70522159,SamyRoad,https://www.crunchbase.com/organization/samyroad,Seed,"Madrid, Madrid, Spain, Europe",2013-06-01,500000,EUR,649519,Seed,,,,Yes,A fully-managed Influencer Marketing platform with over 40M of influencers worldwide crafting visual storytelling for global brands.,"Brand Marketing, Content Creators, Events, Social Media",,http://www.samyroad.com,$10M to $50M,18400000,EUR,20448786,Private Equity,5,Criteria Venture Tech,Criteria Venture Tech,,1,"132,943"
Seed Round - Traventia (previously Oviceversa),https://www.crunchbase.com/funding_round/oviceversa-seed--bb553514,Traventia (previously Oviceversa),https://www.crunchbase.com/organization/oviceversa,Seed,"Madrid, Madrid, Spain, Europe",2020-10-15,,,,Seed,,,,Yes,"Sports travel agency that provides ski vacation packages in ski resorts in Spain, Andorra, and France.","Sports, Travel",,https://www.traventia.es/,$1M to $10M,1425003,EUR,1849541,Seed,3,,Cabiedes & Partners,,1,"139,695"
Seed Round - LeadArtis,https://www.crunchbase.com/funding_round/leadartis-seed--48fcc87f,LeadArtis,https://www.crunchbase.com/organization/leadartis,Seed,"Madrid, Madrid, Spain, Europe",2021-04-29,350000,EUR,424397,Seed,,,,Yes,LeadArtis is a biopharmaceutical company that develops proprietary therapeutic antibodies.,"Biopharma, Biotechnology, Product Research",,http://www.leadartis.com/,Less than $1M,350000,EUR,424397,Seed,1,,SODENA,,1,"140,162"
Pre Seed Round - Kuorum,https://www.crunchbase.com/funding_round/kuorumorg-pre-seed--21c63759,Kuorum,https://www.crunchbase.com/organization/kuorumorg,Pre-Seed,"Madrid, Madrid, Spain, Europe",2020-07-01,200000,EUR,225028,Seed,,,,Yes,"Kuorum is a SaaS for legal and secure online voting in shareholders' meetings, elections and assemblies","B2B, Legal Tech, SaaS",,https://kuorum.org,Less than $1M,384000,EUR,426213,Seed,4,,ESADE BAN,,1,"141,753"
Seed Round - Smartive,https://www.crunchbase.com/funding_round/smartive-seed--16ecfab2,Smartive,https://www.crunchbase.com/organization/smartive,Seed,"Barcelona, Catalonia, Spain, Europe",2020-09-29,79240,EUR,93055,Seed,,,,Yes,Smartive develops intelligent platforms to improve the operation an efficiency of the energy market.,"Artificial Intelligence (AI), Cloud Computing, Energy, Information Technology",,http://smartive.eu,$1M to $10M,1007369,EUR,1131258,Seed,3,,EIT InnoEnergy,,1,"142,934"
Seed Round - Aumentia Technologies,https://www.crunchbase.com/funding_round/aumentia-technologies-seed--1b928580,Aumentia Technologies,https://www.crunchbase.com/organization/aumentia-technologies,Seed,"Madrid, Madrid, Spain, Europe",2021-08-18,110600,USD,110600,Seed,,,,Yes,"Aumentia Technologies specializes in augmented reality, web development, and mobile apps.","Augmented Reality, Mobile Apps, Web Development",,https://aumentia.com,Less than $1M,110600,USD,110600,Seed,1,,,,,"149,707"
Angel Round - MYSPHERA,https://www.crunchbase.com/funding_round/mysphera-angel--88197faa,MYSPHERA,https://www.crunchbase.com/organization/mysphera,Angel,"Paterna, Comunidad Valenciana, Spain, Europe",2016-09-15,,,,Seed,,,,Yes,MYSPHERA focuses on the use of real-time location systems app in healthcare environments.,"Enterprise Software, Health Care, Internet of Things",,http://mysphera.com/en/,$1M to $10M,5331500,EUR,6162506,,6,,Natural Bridges Ventures (NBV),,1,"156,420"
Pre Seed Round - Genially,https://www.crunchbase.com/funding_round/genially-pre-seed--7a974acf,Genially,https://www.crunchbase.com/organization/genially,Pre-Seed,"Córdoba, Andalucia, Spain, Europe",2015-11-25,300000,EUR,318589,Seed,,,,Yes,"Genially is your all-in-one online tool for creating interactive and animated presentations, interactive images, infographics, and more","Content, Digital Media, Graphic Design, Presentations, Social Media, Software",,http://www.genial.ly,$10M to $50M,26279986,USD,26279986,Early Stage Venture,6,,"Alva House Capital, Civeta Investment, David Carrero Fernandez-Baillo, Pablo Martin Rodriguez",1,4,"158,541"
Seed Round - TeamEQ - The Team Intelligence Platform,https://www.crunchbase.com/funding_round/teameq-seed--18b3c868,TeamEQ - The Team Intelligence Platform,https://www.crunchbase.com/organization/teameq,Seed,"Barcelona, Catalonia, Spain, Europe",2019-01-15,1009000,EUR,1151692,Seed,6000000,EUR,6848518,Yes,"Saas, B2B, HRtech, HRAnalytics, Responsive, Cloud","Analytics, B2B, Building Material, Digital Media, Professional Services, SaaS, Software",,https://teameq.net,$1M to $10M,1914000,EUR,2183912,Early Stage Venture,5,,"Brigitte Baumann, Maria Victoria Hernandez Valcarcel, Rising Tide Europe, WA4STEAM",,4,"159,743"
Seed Round - Startupxplore,https://www.crunchbase.com/funding_round/startupxplore-seed--90ea91c4,Startupxplore,https://www.crunchbase.com/organization/startupxplore,Seed,"Valencia, Comunidad Valenciana, Spain, Europe",2014-06-23,100000,EUR,136027,Seed,,,,Yes,Startupxplore is a premium startup investment platform that allows unexperienced and time-savvy investors to diversify their portfolio .,"Angel Investment, FinTech, Internet, Venture Capital",,http://startupxplore.com/,$1M to $10M,1589515,USD,1589515,Seed,4,,"Francisco Gimeno, François Derbaix, Iñaki Arrola, Pedro Serrahima",,4,"159,770"
Seed Round - Urban Roosters,https://www.crunchbase.com/funding_round/the-urban-roosters-2-seed--1ec3eb49,Urban Roosters,https://www.crunchbase.com/organization/the-urban-roosters-2,Seed,"Madrid, Madrid, Spain, Europe",2016-08-01,,,,Seed,,,,Yes,Urban Roosters is a rap battles streaming platform. We connect rappers from all over the world on the biggest competition ever.,"Digital Entertainment, Media and Entertainment, Music, Music Venues, Sports",,http://www.urbanroosters.com,$1M to $10M,116000,EUR,130069,Seed,4,,"Big Ban angels, Epic Labs, Keith Willey, Ricari",,4,"159,825"
Seed Round - Codigames,https://www.crunchbase.com/funding_round/codigames-seed--79ed2cc9,Codigames,https://www.crunchbase.com/organization/codigames,Seed,"Valencia, Comunidad Valenciana, Spain, Europe",2021-07-14,,,,Seed,,,,Yes,Codigames develops social media games for various mobile platforms.,"Art, Computer, Digital Entertainment, Mobile, Online Games, PC Games, Video Games",,http://codigames.com/,$1M to $10M,1372242,USD,1372242,Seed,5,,Angels Capital,,1,"163,108"
Seed Round - TTP (Traetupoliza),https://www.crunchbase.com/funding_round/traetupoliza-seed--79ff4eee,TTP (Traetupoliza),https://www.crunchbase.com/organization/traetupoliza,Seed,"Madrid, Madrid, Spain, Europe",2022-01-01,,,,Seed,,,,Yes,Traetupoliza is the best digital platform for selling life insurance in Spain.,"Financial Services, Insurance, InsurTech, Life Insurance",,https://www.traetupoliza.com/,,,,,Seed,1,,The Net street,,1,"163,244"
Seed Round - photonicSENS,https://www.crunchbase.com/funding_round/photonicsens-seed--dc5fcc64,photonicSENS,https://www.crunchbase.com/organization/photonicsens,Seed,"Valencia, Comunidad Valenciana, Spain, Europe",2019-12-15,1000000,EUR,1112423,Seed,,,,Yes,photonicSENS' single lens 3D camera technology simultaneously captures a 2D image and 3D depth map in a just one shot.,"3D Technology, Augmented Reality, Computer Vision, Electronics, Hardware, Information Technology, Manufacturing, Mobile Devices, Software, Virtual Reality",,http://www.photonicsens.com,$1M to $10M,6923689,EUR,7613403,Seed,4,,European Innovation Council,,1,"164,933"
Seed Round - Docxpresso.com,https://www.crunchbase.com/funding_round/docxpresso-com-seed--8283e297,Docxpresso.com,https://www.crunchbase.com/organization/docxpresso-com,Seed,"Madrid, Madrid, Spain, Europe",2016-01-01,,,,Seed,,,,Yes,Docxpresso is a software package that greatly simplifies the generation of dynamical documents in a web server.,"Internet, Robotics, Software",,http://www.docxpresso.com,$1M to $10M,,,,Seed,3,,2050 Capital,,1,"165,256"
Seed Round - Filmijob,https://www.crunchbase.com/funding_round/filmijob-seed--7d69fce2,Filmijob,https://www.crunchbase.com/organization/filmijob,Seed,"Madrid, Madrid, Spain, Europe",2014-04-15,70000,USD,70000,Seed,,,,Yes,Filmijob facilitates the connexion between candidates and companies through the use of video and big data analysis and displaying.,"Analytics, Human Resources, Recruiting, Software",,http://www.filmijob.com,Less than $1M,151500,USD,151500,,4,,Civeta Investment,,1,"165,878"
Seed Round - Loozend,https://www.crunchbase.com/funding_round/loozend-seed--4935b6d4,Loozend,https://www.crunchbase.com/organization/loozend,Seed,"Madrid, Madrid, Spain, Europe",2020-09-01,400000,EUR,476906,Seed,,,,Yes,Loozend provides certainty of t sing an infotrmation form your PC,"Information Technology, Security",,http://www.loozend.com,$1M to $10M,1670000,EUR,1958466,Seed,5,,,,,"167,722"
Seed Round - Flame analytics,https://www.crunchbase.com/funding_round/flame-analytics-seed--0b254871,Flame analytics,https://www.crunchbase.com/organization/flame-analytics,Seed,"Gijón, Asturias, Spain, Europe",2016-06-01,260000,EUR,290815,Seed,,,,Yes,"The best way to know and connect with your customers. IN-STORE ANALYTICS, GUEST WIFI & LOCATION BASED MARKETING PLATFORM","Analytics, Big Data, Business Intelligence, Email Marketing, Location Based Services, Marketing Automation, Retail Technology, Software",,https://flameanalytics.com/en/,$1M to $10M,1913759,USD,1913759,Seed,6,,PADEInvest,,1,"167,382"
Seed Round - INSYLO,https://www.crunchbase.com/funding_round/ubikwa-seed--d82f8e48,INSYLO,https://www.crunchbase.com/organization/ubikwa,Seed,"Girona, Catalonia, Spain, Europe",2017-09-01,,,,Seed,,,,Yes,Insylo is a tech-based start-up digitizing the animal feed supply chain to livestock farms.,"AgTech, Machine Learning, Sensor, Supply Chain Management",,http://www.insylo.com,Less than $1M,,,,Early Stage Venture,2,,IMPACT Accelerator,,1,"168,212"
Seed Round - Civitfun,https://www.crunchbase.com/funding_round/civitfun-seed--c8398ef2,Civitfun,https://www.crunchbase.com/organization/civitfun,Seed,"Santa Cruz De Tenerife, Canarias, Spain, Europe",2014-10-19,,,,Seed,,,,Yes,"Civitfun is an online check-in software for hotels, hostels and vacation rentals.","Hospitality, Mobile Apps, SaaS, Software, Tourism",,http://civitfun.com,Less than $1M,2000000,EUR,2202672,Seed,3,,Draper B1,,1,"168,816"
Seed Round - Mailsuite,https://www.crunchbase.com/funding_round/mailtrack-seed--08123e2c,Mailsuite,https://www.crunchbase.com/organization/mailtrack,Seed,"Barcelona, Catalonia, Spain, Europe",2015-06-01,,,,Seed,,,,Yes,Know when your emails are opened.,"Computer, Internet, SaaS, Software",,https://mailsuite.com,$1M to $10M,700000,EUR,870451,Seed,4,,Toni Salvatella,,1,"168,888"
Seed Round - Mimetis Biomaterials,https://www.crunchbase.com/funding_round/mimetis-biomaterials-seed--1e6fbf69,Mimetis Biomaterials,https://www.crunchbase.com/organization/mimetis-biomaterials,Seed,"Barcelona, Catalonia, Spain, Europe",2017-09-01,701000,EUR,831519,Seed,3000000,EUR,3558571,Yes,"Mimetis Biomaterials designs, manufactures and commercializes biomimetic bone regenerative solutions in the dental and orthopaedic fields. ","Biotechnology, Dental, Health Care, Manufacturing, Medical, Medical Device",,http://www.mimetis.com,Less than $1M,2152914,EUR,2528199,Early Stage Venture,5,,,,,"170,464"
Seed Round - Demium,https://www.crunchbase.com/funding_round/demiumstartups-seed--3f9b1b4a,Demium,https://www.crunchbase.com/organization/demiumstartups,Seed,"Valencia, Comunidad Valenciana, Spain, Europe",2017-08-30,718265,EUR,854068,Seed,,,,Yes,International Talent Investor,"Business Development, Finance, Incubators, Information Technology, Marketing",,https://demium.com,$10M to $50M,18958485,USD,18958485,Early Stage Venture,13,,,,,"171,115"
Seed Round - Immfly,https://www.crunchbase.com/funding_round/immfly-seed--52bee582,Immfly,https://www.crunchbase.com/organization/immfly,Seed,"Barcelona, Catalonia, Spain, Europe",2013-12-01,,,,Seed,,,,Yes,"Immfly designs, develops and manages in-flight digital services including connectivity, entertainment and retail options.","Content, Internet, Travel, Video",,http://www.immfly.com,Less than $1M,2400000,EUR,2670310,,4,,,,,"172,026"
Seed Round - Vegaffinity,https://www.crunchbase.com/funding_round/vegaffinity-seed--d8257737,Vegaffinity,https://www.crunchbase.com/organization/vegaffinity,Seed,"Murcia, Murcia, Spain, Europe",2016-09-01,20000,EUR,22390,Seed,450000,EUR,503778,Yes,Vegaffinity is a community-based web and mobile application that offers vegetarian products and guides.,"Communities, E-Commerce, Mobile Apps, Web Apps",,http://www.vegaffinity.com,Less than $1M,229500,EUR,277181,Seed,3,,,,,"172,912"
Seed Round - Voicemod,https://www.crunchbase.com/funding_round/voicemod-s-l-seed--997f21d9,Voicemod,https://www.crunchbase.com/organization/voicemod-s-l,Seed,"Valencia, Comunidad Valenciana, Spain, Europe",2017-07-01,110000,EUR,125670,Seed,,,,Yes,"Voicemod is a voice-changing software for gamers, content creators, and vtubers.","Audio, Developer APIs, Gaming, Software",,https://www.voicemod.net,$10M to $50M,23047522,USD,23047522,Early Stage Venture,9,,Neotec Capital Riesgo,,1,"173,476"
Pre Seed Round - LightBee,https://www.crunchbase.com/funding_round/lightbee-pre-seed--af2a349a,LightBee,https://www.crunchbase.com/organization/lightbee,Pre-Seed,"Las Palmas De Gran Canaria, Canarias, Spain, Europe",2021-05-26,250000,USD,250000,Seed,,,,Yes,LightBee is a company with a solid background team in Visible Light Communications Technology (VLC).,"Energy Management, Service Industry",,http://lightbeecorp.com/,Less than $1M,1291851,USD,1291851,Seed,3,,Newchip Accelerator,,1,"180,300"
Seed Round - FLUZO,https://www.crunchbase.com/funding_round/fluzo-seed--b1781278,FLUZO,https://www.crunchbase.com/organization/fluzo,Seed,"Pozuelo De Alarcón, Madrid, Spain, Europe",2015-01-01,,,,Seed,,,,Yes,FLUZO is an automatic content recognition technology provider developed on audio fingerprinting.,"Advertising, Analytics, Content, Recreation, Software, TV",,http://www.fluzo.com,Less than $1M,1250000,EUR,1357514,,2,SeedRocket,SeedRocket,,1,"189,141"
Seed Round - HOPU Smart Cities,https://www.crunchbase.com/funding_round/hop-ubiquitous-seed--f177a8ed,HOPU Smart Cities,https://www.crunchbase.com/organization/hop-ubiquitous,Seed,"Ceuti, Murcia, Spain, Europe",2020-11-20,60000,EUR,71141,Seed,5440000,USD,5440000,Yes,Climate change mitigation for cities via data-driven services for air quality/pollution identification & advanced services for urban health,"Artificial Intelligence (AI), Big Data, Consulting, Environmental Consulting, Environmental Engineering, Information Technology, Internet of Things, Smart Cities",,https://hopu.eu,Less than $1M,1058952,USD,1058952,M&A,17,"EIT - European Institute of Innovation and Technology, Wayra","EIT - European Institute of Innovation and Technology, Wayra",2,2,"192,017"
