Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - PeopleForce,https://www.crunchbase.com/funding_round/peopleforce-7fd5-seed--d7373390,PeopleForce,https://www.crunchbase.com/organization/peopleforce-7fd5,Seed,"Worthing, West Sussex, United Kingdom, Europe",2025-04-16,5380000,USD,5380000,Seed,,,,Yes,PeopleForce is the first all-in-one Recruiting and HR solution for all companies.We collected the best HRM practice in the market.,"Information Technology, SaaS, Software",,https://peopleforce.io,$1M to $10M,8080000,USD,8080000,Seed,6,"Pracuj Ventures, u.ventures","Dnipro VC, Pracuj Ventures, Sturgeon Capital, u.ventures",3,4,438
Seed Round - Matoha Instrumentation,https://www.crunchbase.com/funding_round/matoha-instrumentation-seed--713b06bd,Matoha Instrumentation,https://www.crunchbase.com/organization/matoha-instrumentation,Seed,"London, England, United Kingdom, Europe",2025-04-10,1500000,GBP,1938227,Seed,,,,Yes,Matoha Instrumentation is a manufacturing company that produces material identification devices.,"Consumer Goods, Industrial Manufacturing, Manufacturing",,https://matoha.com/,,1500000,GBP,1938227,Seed,1,Archipelago Ventures,"Archipelago Ventures, British Design Fund, Circular Plastics Accelerator, Fashion For Good, The Conduit Connect",1,5,"1,046"
Seed Round - Allegrow,https://www.crunchbase.com/funding_round/allegrow-seed--35b5770f,Allegrow,https://www.crunchbase.com/organization/allegrow,Seed,"Broxburn, West Lothian, United Kingdom, Europe",2025-04-15,1000000,USD,1000000,Seed,,,,Yes,"The Allegrow SaaS platform makes sure your emails reach the priority inbox, not the spam folder.","Advertising, SaaS, Sales Automation, Software",,https://www.allegrow.co/,Less than $1M,1550127,USD,1550127,Seed,3,Golden Section,"Golden Section, Harrison Rose",1,2,"1,050"
Seed Round - WAC,https://www.crunchbase.com/funding_round/wac-seed--fd5a098e,WAC,https://www.crunchbase.com/organization/wac,Seed,"Leeds, Leeds, United Kingdom, Europe",2025-04-01,500000,GBP,646923,Seed,,,,Yes,WAC is a work and money management app that tracks and budgets the income of users.,"Finance, FinTech, Productivity Tools, Software",,https://wac.rocks/,,1300000,GBP,1622364,Seed,2,Lifted Ventures,Lifted Ventures,,1,"2,809"
Seed Round - PeopleForce,https://www.crunchbase.com/funding_round/peopleforce-7fd5-seed--1d5d45cd,PeopleForce,https://www.crunchbase.com/organization/peopleforce-7fd5,Seed,"Worthing, West Sussex, United Kingdom, Europe",2024-02-19,2000000,USD,2000000,Seed,,,,Yes,PeopleForce is the first all-in-one Recruiting and HR solution for all companies.We collected the best HRM practice in the market.,"Information Technology, SaaS, Software",,https://peopleforce.io,$1M to $10M,8080000,USD,8080000,Seed,6,Pracuj Ventures,Pracuj Ventures,2,1,"5,331"
Seed Round - Nu Quantum,https://www.crunchbase.com/funding_round/nu-quantum-seed--ef82dfd3,Nu Quantum,https://www.crunchbase.com/organization/nu-quantum,Seed,"Cambridge, Cambridgeshire, United Kingdom, Europe",2023-11-02,7000000,GBP,8532558,Seed,,,,Yes,Nu Quantum is a quantum networking start-up building the entanglement fabric essential to scaling quantum computers.,"Information Technology, Network Security, Quantum Computing, Telecommunications",,https://nu-quantum.com,$1M to $10M,11250000,GBP,14041328,Seed,5,"Amadeus Capital Partners, Expeditions Fund, IQ Capital","7percent Ventures, Ahren Innovation Capital, Amadeus Capital Partners, Deeptech Labs, Expeditions Fund, IQ Capital, Martlet Capital, National Security Strategic Investment Fund, Parkwalk Advisors, Presidio Ventures, Seraphim Space, University of Cambridge",6,12,"9,405"
Seed Round - Silveray,https://www.crunchbase.com/funding_round/silveray-seed--0ae855d2,Silveray,https://www.crunchbase.com/organization/silveray,Seed,"Stockport, Stockport, United Kingdom, Europe",2024-11-18,4000000,GBP,5071598,Seed,,,,Yes,Silveray develop affordable large-area direct conversion detectors for the X-ray imaging market.,"Medical, Medical Device",,https://silveray.co.uk,,6200000,GBP,7513793,Seed,3,Northern Gritstone,"ACF Investors, Deeptech Labs, Empirical Ventures, Hamamatsu Ventures, Northern Gritstone",4,5,"9,423"
Seed Round - Ikarovec,https://www.crunchbase.com/funding_round/ikarovec-seed--ad7304a1,Ikarovec,https://www.crunchbase.com/organization/ikarovec,Seed,"Cambridge, Cambridgeshire, United Kingdom, Europe",2024-10-23,8000000,GBP,10333234,Seed,,,,Yes,Ikarovek is working on early stage assets intended for the treatment of diabetic macular edama.,"Biotechnology, Health Care, Life Science",,https://ikarovec.com/,$1M to $10M,10500000,GBP,13582519,Seed,2,"LifeArc Ventures, Parkwalk Advisors","Future Planet Capital, LifeArc Ventures, Parkwalk Advisors, UK Innovation & Science Seed Fund",2,4,"10,471"
Seed Round - AgrigateOne,https://www.crunchbase.com/funding_round/agrigateone-seed--a5aed96f,AgrigateOne,https://www.crunchbase.com/organization/agrigateone,Seed,"London, England, United Kingdom, Europe",2024-05-22,4500000,USD,4500000,Seed,,,,Yes,AgrigateOne is an online platform that enables openness between growers and buyers and gets data about agriculture and marine logistics.,"AgTech, Information Technology, Software, Supply Chain Management",,https://agrigateone.com,$1M to $10M,4500000,USD,4500000,Seed,1,Anterra Capital,"Anterra Capital, Eaton Capital, Platform Investment Partners",,3,"15,339"
Seed Round - Think 360,https://www.crunchbase.com/funding_round/think-360-seed--b818a078,Think 360,https://www.crunchbase.com/organization/think-360,Seed,"Hessle, East Riding of Yorkshire, United Kingdom, Europe",2025-01-30,100000,GBP,124523,Seed,,,,Yes,"Think 360 is a software consultancy that offers software products, design, and development services.","Consulting, Enterprise Resource Planning (ERP), Information Technology, Software",,https://www.think360.net,,100000,GBP,124523,Seed,1,Northern Powerhouse Investment Fund,Northern Powerhouse Investment Fund,,1,"17,236"
