Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Seed Round - Space Cargo Unlimited,https://www.crunchbase.com/funding_round/space-cargo-unlimited-seed--5bfb57f6,Space Cargo Unlimited,https://www.crunchbase.com/organization/space-cargo-unlimited,Seed,2025-07-01,,,,,"Eurazeo, Expansion Ventures","Eurazeo, Expansion Ventures","4,329",,,,Seed,Space Cargo Unlimited is a french biotech company.,"Industrial, Space Travel","Luxembourg, Luxembourg, Luxembourg, Europe",https://space-cu.com/,,,,,Seed,2,2,,Yes,
Seed Round - Wasp,https://www.crunchbase.com/funding_round/wasp-493d-seed--0bb18f5e,Wasp,https://www.crunchbase.com/organization/wasp-493d,Seed,2025-04-21,3700000,USD,3700000,,HV Capital,"Abstraction Capital, Ant Wilson, big_bets, Fifth Quarter Ventures, HV Capital, Lunar Ventures, Metis Ventures, Soren Bramer Schmidt","7,601",,,,Seed,Wasp is a programming language for building full-stack web applications.,"Information Technology, SaaS, Software, Web Development","Zagreb, Grad Zagreb, Croatia, Europe",https://wasp.sh/,$1M to $10M,5325000,USD,5325000,Seed,3,8,1,Yes,
Seed Round - Deus Robotics,https://www.crunchbase.com/funding_round/deus-robotics-seed--f1d160c8,Deus Robotics,https://www.crunchbase.com/organization/deus-robotics,Seed,2024-12-27,3000000,USD,3000000,,u.ventures,"1991 Ventures, SD Capital, SID Venture Partners, Sigma Software Labs, u.ventures","16,316",17000000,USD,17000000,Seed,"We design, develop and produce robots for logistics.","Artificial Intelligence (AI), Industrial Automation, Logistics, Robotics, Warehousing","Kyiv, Kyyiv, Ukraine, Europe",https://deusrobotics.com,,4600000,USD,4600000,Seed,3,5,4,Yes,
Seed Round - IBISA,https://www.crunchbase.com/funding_round/ibisa-seed--295d4529,IBISA,https://www.crunchbase.com/organization/ibisa,Seed,2024-06-25,3000000,USD,3000000,,"Acumen Resilient Agriculture Fund, Equator","Acumen Resilient Agriculture Fund, ADB Ventures, Ankur Capital, Equator","22,418",,,,Seed,"IBISA is an insuretech company that constructs, disseminates, and manages climate insurance solutions for the agricultural sector.","AgTech, Insurance, InsurTech","Luxembourg, Luxembourg, Luxembourg, Europe",http://ibisa.network,$10M to $50M,4861038,USD,4861038,Seed,6,4,4,Yes,
Pre Seed Round - ELando,https://www.crunchbase.com/funding_round/elando-pre-seed--30aa0160,ELando,https://www.crunchbase.com/organization/elando,Pre-Seed,2024-02-21,500000,EUR,541017,,New Vision 3,New Vision 3,"27,600",,,,Seed,"eLando is an IT services company that offers cyber security, cloud solution, consulting, mobile solution, and software engineering services.","Cloud Management, Consulting, Cyber Security, Software","Sofia, Grad Sofiya, Bulgaria, Europe",https://www.elando.bg/en/,$1M to $10M,500000,EUR,541017,Seed,1,1,,Yes,
Pre Seed Round - AdScout,https://www.crunchbase.com/funding_round/adscout-pre-seed--d0825bca,AdScout,https://www.crunchbase.com/organization/adscout,Pre-Seed,2024-02-21,300000,EUR,324610,,New Vision 3,New Vision 3,"31,863",,,,Seed,AdScout is a technology company that creates a network of trusted recommendations by connecting satisfied customers with companies.,"Marketing, Service Industry","Sofia, Grad Sofiya, Bulgaria, Europe",https://adscout.io,,300000,EUR,324610,Seed,1,1,,Yes,
Seed Round - Team Schedule,https://www.crunchbase.com/funding_round/team-schedule-seed--1f70fda7,Team Schedule,https://www.crunchbase.com/organization/team-schedule,Seed,2024-03-01,1000000,EUR,1084540,,,Vitosha Venture Partners,"36,556",,,,Seed,Team Schedule is a software firm that offers cloud extensions for SAP SuccessFactors that facilitate business shift scheduling.,"Artificial Intelligence (AI), Bookkeeping and Payroll, Cloud Data Services","Sofia, Grad Sofiya, Bulgaria, Europe",https://teamschedule.digital/,,1000000,EUR,1084540,Seed,1,1,1,Yes,
Pre Seed Round - VoiceMed,https://www.crunchbase.com/funding_round/voicemed-pre-seed--a7d4e68c,VoiceMed,https://www.crunchbase.com/organization/voicemed,Pre-Seed,2024-07-25,225000,EUR,244156,,,"EIT Digital, Padda Health","36,521",,,,Seed,AI and vocal biomarkers for providiny health check directly on the smartphone. Lung and cardiorespiratory health.,"Artificial Intelligence (AI), Health Care","Luxembourg, Luxembourg, Luxembourg, Europe",https://www.voicemed.io,,475000,EUR,529443,Seed,2,2,,Yes,
Pre Seed Round - Black Swan,https://www.crunchbase.com/funding_round/black-swan-bdce-pre-seed--b5eec015,Black Swan,https://www.crunchbase.com/organization/black-swan-bdce,Pre-Seed,2024-04-08,760000,GBP,961971,,ScaleWolf,"BSV Ventures, Lemonade Stand, Linas Sargautis, ScaleWolf, Vladas Lašas","39,354",,,,Seed,Black Swan offers autonomous space robotics software solution,Space Travel,"Luxembourg, Luxembourg, Luxembourg, Europe",https://www.blackswan.ltd/,$1M to $10M,1023018,USD,1023018,Seed,2,5,1,Yes,
Pre Seed Round - CloudAvocado,https://www.crunchbase.com/funding_round/cloudavocado-pre-seed--78258312,CloudAvocado,https://www.crunchbase.com/organization/cloudavocado,Pre-Seed,2024-01-12,50000,USD,50000,,ZAS Ventures,ZAS Ventures,"43,862",,,,Seed,CloudAvocado is a software development firm that focuses on customizing the AWS cloud according to customers' needs.,"Cloud Management, Information Technology, Software","Lviv, L'vivs'ka Oblast', Ukraine, Europe",https://cloudavocado.com,,50000,USD,50000,Seed,1,1,,Yes,
Seed Round - nPloy,https://www.crunchbase.com/funding_round/nploy-seed--da0dc84b,nPloy,https://www.crunchbase.com/organization/nploy,Seed,2023-11-23,2000000,EUR,2180906,,Morningside Hill Capital Management,"BlueOcean Ventures, Morningside Hill Capital Management","44,802",,,,Seed,"nPloy is a mobile app that provides job seekers with job search and offers human resources, staffing & recruiting services to organizations.","Human Resources, Mobile Apps, Recruiting, Software, Staffing Agency","Sofia, Grad Sofiya, Bulgaria, Europe",https://nploy.net/,,4000000,EUR,4198734,Seed,2,2,1,Yes,
Seed Round - Kikimora,https://www.crunchbase.com/funding_round/kikimora-io-seed--97294c55,Kikimora,https://www.crunchbase.com/organization/kikimora-io,Seed,2023-12-06,1000000,EUR,1076640,,Vitosha Venture Partners,"Impetus Capital, SeedBlink, Vitosha Venture Partners","47,213",5000000,EUR,5383198,Seed,Kikimora.io is a holistic vulnerability management solution.,"B2B, Cyber Security, Machine Learning, SaaS","Sofia, Grad Sofiya, Bulgaria, Europe",https://kikimora.io/,Less than $1M,1150000,EUR,1239391,Seed,2,3,2,Yes,
Pre Seed Round - Äerd Lab,https://www.crunchbase.com/funding_round/aerdlab-pre-seed--1ced4fda,Äerd Lab,https://www.crunchbase.com/organization/aerdlab,Pre-Seed,2024-08-31,150000,EUR,165908,,gener8tor,"Business Angels, gener8tor","50,236",,,,Seed,3D printing raw clay bricks,"3D Printing, Advanced Materials, Building Material, CleanTech, Construction","Luxembourg, Luxembourg, Luxembourg, Europe",http://www.aerdlab.com,,300000,EUR,326113,Seed,2,2,,Yes,
Seed Round - Farseer,https://www.crunchbase.com/funding_round/farseer-mobile-seed--18b8e48e,Farseer,https://www.crunchbase.com/organization/farseer-mobile,Seed,2022-09-10,1500000,USD,1500000,,Apertu Capital,"Angus Lovitt, Apertu Capital, Marko Kovac, SQ Capital, Viktor Marohnic","55,205",,,,Seed,Farseer is a business planning app for teams that outgrow spreadsheets.,Software,"Zagreb, Grad Zagreb, Croatia, Europe",https://www.farseer.com,,1500000,USD,1500000,Seed,2,5,,Yes,
Seed Round - Skippet,https://www.crunchbase.com/funding_round/skippet-seed--4a817923,Skippet,https://www.crunchbase.com/organization/skippet,Seed,2022-01-14,2430000,USD,2430000,,Neo,"Adam Caplan, Aston Motes, Gaingels, Hans-Jurgen Schmitz, Michael Stoppelman, Neo, Studio Management, Wedbush Ventures","61,258",,,,Seed,AI-powered workspace to help you manage your projects and data.,"Artificial Intelligence (AI), Natural Language Processing, Productivity Tools, Software","Schrassig, Luxembourg, Luxembourg, Europe",https://www.skippet.com,$1M to $10M,2788219,USD,2788219,Seed,4,8,1,Yes,
Seed Round - ThingsLog,https://www.crunchbase.com/funding_round/thingslog-seed--c5dd72e7,ThingsLog,https://www.crunchbase.com/organization/thingslog,Seed,2022-01-14,1000000,EUR,1141530,,Morningside Hill Capital Management,"Morningside Hill Capital Management, ReconArt","61,855",,,,Seed,"ThingsLog offers a complete solution for measurement, monitoring and alarming of water, gas and/or electricity consumption.","Information Technology, Internet, Manufacturing, Mobile, Software","Sofia, Grad Sofiya, Bulgaria, Europe",https://thingslog.com/,Less than $1M,1000000,EUR,1141530,Seed,1,2,1,Yes,
Seed Round - Ancestral Superfoods,https://www.crunchbase.com/funding_round/ancestral-superfoods-seed--060ae1ce,Ancestral Superfoods,https://www.crunchbase.com/organization/ancestral-superfoods,Seed,2023-11-16,200000,EUR,217064,,New Vision 3,New Vision 3,"62,838",,,,Seed,Ancestral Superfoods offers organic plant-based superfoods and gluten-free grains to support gut health.,"Dietary Supplements, E-Commerce, Organic, Organic Food","Sofia, Grad Sofiya, Bulgaria, Europe",https://ancestralsuperfoods.bg/,,200000,EUR,217064,Seed,1,1,,Yes,
Seed Round - SpectreXR,https://www.crunchbase.com/funding_round/spectrexr-seed--0de2687d,SpectreXR,https://www.crunchbase.com/organization/spectrexr,Seed,2023-06-01,350000,EUR,376624,,Startup Wise Guys,"Startup Wise Guys, ZAKA VC","63,653",3150000,EUR,3389612,Seed,"SpectreXR is startup company that specializes in developing realistic human hand interactions for virtual, augmented, and mixed reality.","Augmented Reality, Virtual Reality","Valpovo, Osjecko-Baranjska, Croatia, Europe",https://spectrexr.io/,Less than $1M,550000,EUR,595482,Seed,2,2,,Yes,
Seed Round - Infomatics,https://www.crunchbase.com/funding_round/infomatics-86db-seed--8be87e80,Infomatics,https://www.crunchbase.com/organization/infomatics-86db,Seed,2023-06-23,200000,EUR,218329,,Innovation Capital,Innovation Capital,"64,050",,,,Seed,"Infomatics is fintech company offering information technology consultancy, systems development and integration.","Consulting, Information and Communications Technology (ICT), Information Technology, Management Information Systems, Software","Sofia, Grad Sofiya, Bulgaria, Europe",https://www.infomatics.bg/,,200000,EUR,218329,Seed,1,1,,Yes,
Seed Round - bunny.net,https://www.crunchbase.com/funding_round/bunnycdn-seed--72db1bcf,bunny.net,https://www.crunchbase.com/organization/bunnycdn,Seed,2022-10-04,6000000,USD,6000000,,"Capital Genetics, Runa Capital","Capital Genetics, Runa Capital","64,300",,,,Seed,bunny.net is a content delivery platform that specializes in offering content with lightning-fast speeds around the world.,"Content Delivery Network, Enterprise Software, Internet, Web Hosting","Kranj, Kranj Commune, Slovenia, Europe",https://bunny.net,$1M to $10M,6000000,USD,6000000,Seed,1,2,1,Yes,
Seed Round - Shareascoot,https://www.crunchbase.com/funding_round/shareascoot-seed--c350e95f,Shareascoot,https://www.crunchbase.com/organization/shareascoot,Seed,2023-12-15,160000,EUR,174536,,Innovation Capital,Innovation Capital,"65,860",,,,Seed,"The company deals with sales, renting and shared services for scooters.","Apps, Electric Vehicle, Mobile Apps, Rental, Service Industry, Sharing Economy, Transportation","Sofia, Grad Sofiya, Bulgaria, Europe",https://shareascoot.bg/en/,,160000,EUR,174536,Seed,1,1,,Yes,
Seed Round - Dynamic Pricing AI,https://www.crunchbase.com/funding_round/dynamic-pricing-ai-seed--2d59681f,Dynamic Pricing AI,https://www.crunchbase.com/organization/dynamic-pricing-ai,Seed,2023-04-04,600000,EUR,657469,,"Sofia Angels Ventures, Vitosha Venture Partners","Sofia Angels Ventures, Vitosha Venture Partners","70,491",,,,Seed,Dynamic Pricing AI is a retail pricing technology platform.,"Information Technology, Software","Sofia, Grad Sofiya, Bulgaria, Europe",https://dynamicpricing.ai,$1M to $10M,600000,EUR,657469,Seed,1,2,,Yes,
Pre Seed Round - CircuitMess,https://www.crunchbase.com/funding_round/circuitmess-pre-seed--7a1252eb,CircuitMess,https://www.crunchbase.com/organization/circuitmess,Pre-Seed,2023-06-01,,,,,Day One Capital,Day One Capital,"71,034",,,,Seed,CircuitMess specializes in producing immersive and experiential STEM experiences.,"Augmented Reality, EdTech, Education","Lucko, Grad Zagreb, Croatia, Europe",http://circuitmess.com/,$1M to $10M,,,,Seed,1,1,,Yes,
Pre Seed Round - COMA.CO Atelier,https://www.crunchbase.com/funding_round/coma-co-atelier-pre-seed--efad3d32,COMA.CO Atelier,https://www.crunchbase.com/organization/coma-co-atelier,Pre-Seed,2023-11-01,25000,EUR,26466,,Innovation Capital,Innovation Capital,"71,447",,,,Seed,Bulgarian brand for high quality hand made products.,"Apparel, E-Commerce, Fashion, Fast-Moving Consumer Goods, Handmade","Sofia, Grad Sofiya, Bulgaria, Europe",https://comacoatelier.com/en-bg,,25000,EUR,26466,Seed,1,1,,Yes,
Seed Round - Health In Box,https://www.crunchbase.com/funding_round/health-in-box-seed--d23f6b10,Health In Box,https://www.crunchbase.com/organization/health-in-box,Seed,2023-06-23,75000,EUR,81873,,Innovation Capital,Innovation Capital,"72,766",,,,Seed,Self-service micro markets for corporate spaces.,"Food and Beverage, Retail, Snack Food","Sofia, Grad Sofiya, Bulgaria, Europe",,,100000,EUR,110138,Seed,2,1,,Yes,
Seed Round - Asets-Lux,https://www.crunchbase.com/funding_round/asets-lux-seed--fff6d066,Asets-Lux,https://www.crunchbase.com/organization/asets-lux,Seed,2022-08-17,100000,EUR,101775,,gener8tor,"gener8tor, Right Side Capital Management","74,505",1328571,EUR,1352159,Seed,Asets-Lux is a cloud-based platform that provides a digital engineering process solutions for engineering sector.,"Cloud Data Services, Industrial Engineering","Dahlem, Luxembourg, Luxembourg, Europe",https://www.asetslux.com/,,100000,EUR,101775,Seed,1,2,2,Yes,
Seed Round - ArtForge,https://www.crunchbase.com/funding_round/artforge-seed--d54bbcf0,ArtForge,https://www.crunchbase.com/organization/artforge,Seed,2022-01-01,115000,USD,115000,,FasterCapital,"Bashar Hamood, FasterCapital, Hesham Zreik","76,861",,,,Seed,"We're developing a DeFi video game; an eSport from day 1, that aims to make all its players professional, paid competitors.","Blockchain, eSports, Gaming, Video Games","Sofia, Grad Sofiya, Bulgaria, Europe",https://www.artforgegames.com/,Less than $1M,115000,USD,115000,Seed,1,3,2,Yes,
Seed Round - InsiderCX,https://www.crunchbase.com/funding_round/insidercx-seed--4dd6bde1,InsiderCX,https://www.crunchbase.com/organization/insidercx,Seed,2023-11-15,500000,EUR,542727,,Silicon Gardens,"daFUND, Silicon Gardens","78,291",,,,Seed,InsiderCX is a voice of customer and CX management platform.,Market Research,"Varazdin, Varazdinska, Croatia, Europe",https://www.insidercx.com,,600000,EUR,656280,Seed,2,2,,Yes,
Pre Seed Round - StarForge,https://www.crunchbase.com/funding_round/starforge-pre-seed--ceed1f1c,StarForge,https://www.crunchbase.com/organization/starforge,Pre-Seed,2023-05-17,50000,EUR,54190,,,Innovation Capital,"78,394",,,,Seed,Live entertainment platform for e-sports and gaming,"Digital Entertainment, eSports, Gaming","Sofia, Grad Sofiya, Bulgaria, Europe",https://starforge.gg/,,50000,EUR,54190,Seed,1,1,,Yes,
Pre Seed Round - WayClix,https://www.crunchbase.com/funding_round/wayclix-pre-seed--becc1c72,WayClix,https://www.crunchbase.com/organization/wayclix,Pre-Seed,2023-07-28,50000,EUR,55157,,Innovation Capital,Innovation Capital,"79,779",,,,Seed,"travel planning platform for optimizing trip planning process by combining flights, transport, accommodation data.","PaaS, Software, Travel","Sofia, Grad Sofiya, Bulgaria, Europe",https://www.wayclix.com/home,,50000,EUR,55157,Seed,1,1,,Yes,
Seed Round - Soft Intellect,https://www.crunchbase.com/funding_round/soft-intellect-seed--4a6976c3,Soft Intellect,https://www.crunchbase.com/organization/soft-intellect,Seed,2023-04-11,150000,EUR,163746,,Innovation Capital,Innovation Capital,"84,033",,,,Seed,Soft Intellect offers digital solutions based on the latest technological trends.,"Apps, Software, Software Engineering, Web Development","Sofiya, Grad Sofiya, Bulgaria, Europe",https://soft-intellect.bg/,,200000,EUR,221901,Seed,2,1,,Yes,
Pre Seed Round - Mlad izobretatel,https://www.crunchbase.com/funding_round/mlad-izobretatel-pre-seed--ca3041aa,Mlad izobretatel,https://www.crunchbase.com/organization/mlad-izobretatel,Pre-Seed,2023-03-08,51500,EUR,54328,,Innovation Capital,Innovation Capital,"83,870",,,,Seed,Developer of a web platform intended to educate and inspire young inventors,"E-Learning, Education, STEM Education","Plovdiv, Plovdiv, Bulgaria, Europe",https://mladizobretatel.bg/,,51500,EUR,54328,Seed,1,1,,Yes,
Seed Round - TouchMenu,https://www.crunchbase.com/funding_round/touchmenu-0f03-seed--e7c833b1,TouchMenu,https://www.crunchbase.com/organization/touchmenu-0f03,Seed,2023-02-14,370000,EUR,397220,,New Vision 3,New Vision 3,"84,113",,,,Seed,TouchMenu helps to have quick access to a list of your items and services.,"Reservations, Service Industry","Sofia, Grad Sofiya, Bulgaria, Europe",https://touchmenuapp.com/,Less than $1M,370000,EUR,397220,Seed,1,1,1,Yes,
Pre Seed Round - AquaLid,https://www.crunchbase.com/funding_round/aqualid-pre-seed--d6f492ec,AquaLid,https://www.crunchbase.com/organization/aqualid,Pre-Seed,2023-02-23,50000,EUR,52991,,Innovation Capital,Innovation Capital,"84,311",,,,Seed,AquaLid is a microplastics evaluation platform designed to manage and optimize water resources in various applications.,"CleanTech, Environmental Consulting, Environmental Engineering","Sofia, Grad Sofiya, Bulgaria, Europe",http://www.aqualid.eu/,,50000,EUR,52991,Seed,1,1,,Yes,
Seed Round - EvaCodes,https://www.crunchbase.com/funding_round/evacodes-seed--bb0266a6,EvaCodes,https://www.crunchbase.com/organization/evacodes,Seed,2022-07-27,500000,USD,500000,,hypra.fund,hypra.fund,"85,200",,,,Seed,High-quality blockchain development team,"Blockchain, Mobile Apps, Smart Contracts, Software, Web Development","Kyiv, Kyyiv, Ukraine, Europe",https://evacodes.com/,Less than $1M,500000,USD,500000,Seed,1,1,1,Yes,
Seed Round - Nu INS,https://www.crunchbase.com/funding_round/nu-ins-seed--ba9a714c,Nu INS,https://www.crunchbase.com/organization/nu-ins,Seed,2023-08-07,200000,EUR,220054,,Innovation Capital,Innovation Capital,"81,254",,,,Seed,Nu INS is a mobile application that provides access to digital banking services such as civil liability insurance.,"Apps, Insurance, InsurTech, Mobile Apps","Sofia, Grad Sofiya, Bulgaria, Europe",https://nuins.io/,,200000,EUR,220054,Seed,1,1,,Yes,
Seed Round - Dermico.care,https://www.crunchbase.com/funding_round/dermico-care-seed--ddc78b52,Dermico.care,https://www.crunchbase.com/organization/dermico-care,Seed,2023-06-20,200000,EUR,218400,,Innovation Capital,Innovation Capital,"81,757",,,,Seed,Dermico.care is a digital platform for dermatology services,"Health Care, Health Diagnostics, Personal Health","Sofia, Grad Sofiya, Bulgaria, Europe",https://dermico.care/home,,200000,EUR,218400,Seed,1,1,,Yes,
Pre Seed Round - Cardinal Bites Ltd.,https://www.crunchbase.com/funding_round/cardinal-bites-ltd-pre-seed--edabba46,Cardinal Bites Ltd.,https://www.crunchbase.com/organization/cardinal-bites-ltd,Pre-Seed,2022-08-24,50000,EUR,49839,,Innovation Capital,Innovation Capital,"82,395",,,,Seed,Cardinal Bites is a Protein snack that creates food freedom and healthy eating habits.,"Consumer Goods, Fast-Moving Consumer Goods, Food and Beverage, Organic Food, Snack Food","Sofia, Grad Sofiya, Bulgaria, Europe",https://cardinalbites.com/,,50000,EUR,49839,Seed,1,1,,Yes,
Seed Round - eBag.bg,https://www.crunchbase.com/funding_round/ebag-bg-seed--3fcd2726,eBag.bg,https://www.crunchbase.com/organization/ebag-bg,Seed,2023-11-01,275586,EUR,291743,,,HR Capital,"86,244",,,,Seed,eBag.bg is an online supermarket.,"Consumer Goods, E-Commerce, Food and Beverage, Shopping","Sofia, Grad Sofiya, Bulgaria, Europe",https://www.ebag.bg/,$1M to $10M,925586,EUR,1036480,Seed,3,1,,Yes,
Seed Round - Kings of Games,https://www.crunchbase.com/funding_round/kings-of-games-seed--615e9741,Kings of Games,https://www.crunchbase.com/organization/kings-of-games,Seed,2021-08-16,,,,,Transcend Fund,Transcend Fund,"88,064",,,,Seed,"Kings of Games is a gaming studio that designs, develops, and publishes mobile board games.","Gaming, Mobile, Online Games","Ljubljana, Ljubljana Urban Commune, Slovenia, Europe",https://chess-universe.net/,,,,,Seed,1,1,1,Yes,
Seed Round - Maana Electric,https://www.crunchbase.com/funding_round/maana-electric-seed--79a20745,Maana Electric,https://www.crunchbase.com/organization/maana-electric,Seed,2022-07-12,,,,,Meusinvest (Noshaq),"Andreas Schoerkhuber, LRLUX, Meusinvest (Noshaq), Stefan Lindner","91,025",,,,Seed,Maana Electric engages in space technology.,"Aerospace, Mapping Services, Space Travel","Foetz, Luxembourg, Luxembourg, Europe",https://www.maanaelectric.com/,$1M to $10M,,,,Seed,1,4,1,Yes,
Seed Round - GreenRun,https://www.crunchbase.com/funding_round/greenrun-seed--e052a00d,GreenRun,https://www.crunchbase.com/organization/greenrun,Seed,2022-03-23,4200000,USD,4200000,,Vice Ventures,Vice Ventures,"91,038",,,,Seed,"GreenRun builds world-class technology products, creates sports content,and develops real-world experiences in the sports and betting space.","Information Technology, Software, Sports","San Gwann, NA - Malta, Malta, Europe",http://greenrun.com/,,4200000,USD,4200000,Seed,1,1,,Yes,
Seed Round - StarTalers,https://www.crunchbase.com/funding_round/startalers-seed--9542fe27,StarTalers,https://www.crunchbase.com/organization/startalers,Seed,2021-06-28,820000,EUR,978170,,"LeanSquare, Luxembourg Stock Exchange","LeanSquare, Luxembourg Stock Exchange","91,937",,,,Seed,StarTalers is an online financial coach and roboadvisor that supports women willing to invest sustainably.,"Big Data, Financial Services, Wealth Management","Luxembourg, Luxembourg, Luxembourg, Europe",http://startalers.com/,$1M to $10M,1340000,EUR,1554223,Seed,2,2,,Yes,
Pre Seed Round - Pablu,https://www.crunchbase.com/funding_round/pablu-pre-seed--4c377b3f,Pablu,https://www.crunchbase.com/organization/pablu,Pre-Seed,2021-03-01,,,,,,Flat6Labs,"93,878",,,,Seed,Livestream shopping marketplace,"Commercial, E-Commerce, Marketing, Marketplace","Ljubljana, Ljubljana Urban Commune, Slovenia, Europe",https://www.pablu.tv,,,,,Seed,1,1,,Yes,
Seed Round - Respeecher,https://www.crunchbase.com/funding_round/respeecher-seed--c1c8e487,Respeecher,https://www.crunchbase.com/organization/respeecher,Seed,2023-12-06,1000000,USD,1000000,,,"Activat VC, BADideas.fund","94,632",,,,Seed,We build high fidelity voice cloning (voice conversion) systems using deep neural networks.,"Artificial Intelligence (AI), Hardware, Information Technology, Machine Learning, Software","Kyiv, Kyyiv, Ukraine, Europe",https://www.respeecher.com/,$1M to $10M,2500000,USD,2500000,Seed,6,2,,Yes,
Seed Round - Reface,https://www.crunchbase.com/funding_round/refaceai-seed--3fa7a824,Reface,https://www.crunchbase.com/organization/refaceai,Seed,2020-12-08,5500000,USD,5500000,,Andreessen Horowitz,"Adam Leber, Andreessen Horowitz, Ilkka Paananen, Illusian Founder Office, Josh Elman, Serhiy Tokarev, Sriram Krishnan, TQ Ventures","94,972",,,,Seed,Reface is a product company from Ukraine developing generative AI tools for content creation,"Artificial Intelligence (AI), Digital Entertainment, Generative AI, Machine Learning, Mobile Apps, Software","Kyiv, Kyyiv, Ukraine, Europe",https://reface.ai,$10M to $50M,5500000,USD,5500000,Seed,4,8,1,Yes,
Seed Round - Cryowar,https://www.crunchbase.com/funding_round/cryowar-seed--03203213,Cryowar,https://www.crunchbase.com/organization/cryowar,Seed,2020-01-01,,,,,,KuCoin,"95,319",,,,Seed,Cryowar is next-gen blockchain gaming software.,"Blockchain, Gaming, Software","Sofia, Grad Sofiya, Bulgaria, Europe",https://cryowar.com/,,150000,USD,150000,,2,1,,Yes,
Seed Round - IRIS Solutions,https://www.crunchbase.com/funding_round/iris-solutions-1fbd-seed--9d45f488,IRIS Solutions,https://www.crunchbase.com/organization/iris-solutions-1fbd,Seed,2021-01-18,500000,EUR,603892,Women Led,Innovation Capital,Innovation Capital,"96,720",,,,Seed,IRIS Solutions EU licensed payment institution for account information and payment initiation services,"Financial Services, Mobile Payments, Payments","Sofia, Grad Sofiya, Bulgaria, Europe",https://www.irisbgsf.com,,1800000,EUR,2002779,Early Stage Venture,2,1,,Yes,
Seed Round - LookSize,https://www.crunchbase.com/funding_round/looksize-seed--d023b3ac,LookSize,https://www.crunchbase.com/organization/looksize,Seed,2020-03-11,50000,USD,50000,,Startup Wise Guys,Startup Wise Guys,"96,865",,,,Seed,Fit and Sizing solution for online fashion retailers,"E-Commerce, Fashion","Lviv, L'vivs'ka Oblast', Ukraine, Europe",https://looksize.com,Less than $1M,100000,USD,100000,Seed,2,1,,Yes,
Seed Round - Mate academy,https://www.crunchbase.com/funding_round/mate-academy-seed--52195060,Mate academy,https://www.crunchbase.com/organization/mate-academy,Seed,2019-05-28,580000,USD,580000,,"Flyer One Ventures, Genesis Investments","Flyer One Ventures, Genesis Investments, Michael Puzrakov, TA Ventures, u.ventures","97,385",,,,Seed,Education Tech startup that teaches people to code from scratch and completely for free and takes money only after they get the job.,"EdTech, Education, Information Technology, STEM Education","Kyiv, Kyyiv, Ukraine, Europe",https://mate.academy,,2530000,USD,2530000,,6,5,,Yes,
Pre Seed Round - RE3D,https://www.crunchbase.com/funding_round/re3d-pre-seed--fe6051c2,RE3D,https://www.crunchbase.com/organization/re3d,Pre-Seed,2022-08-18,25000,EUR,25223,,,Innovation Capital,"99,976",,,,Seed,Manufacturer of 3D printing materials that offer high performance and durability while considering the environment as an important factor.,"3D Printing, Manufacturing","Varna, Varna, Bulgaria, Europe",https://re3d.eu/en/,,25000,EUR,25223,Seed,1,1,,Yes,
Pre Seed Round - Pleggi,https://www.crunchbase.com/funding_round/pleggi-pre-seed--c205ad4f,Pleggi,https://www.crunchbase.com/organization/pleggi,Pre-Seed,2023-01-19,25000,EUR,27084,,,Innovation Capital,"99,291",,,,Seed,SaaS gamified pre-selection assessment tool that uses neuroscience and behavioral data for optimized candidate-employer matching.,"Neuroscience, Software","Sofia, Grad Sofiya, Bulgaria, Europe",https://pleggi.com/,,25000,EUR,27084,Seed,1,1,,Yes,
Pre Seed Round - Hirio,https://www.crunchbase.com/funding_round/hirio-6814-pre-seed--f4619ada,Hirio,https://www.crunchbase.com/organization/hirio-6814,Pre-Seed,2021-01-25,330000,EUR,400714,,,"Jevgeni Kabanov, Martin Henk, Martin Tajur, Ragnar Sass, Startup Wise Guys","105,541",,,,Seed,Hirio is a data-driven platform that utilizes artificial intelligence to create tools for automating the recruitment process.,"Artificial Intelligence (AI), Employment, Internet","Kyiv, Kyyiv, Ukraine, Europe",https://hirio.co/,$1M to $10M,330000,EUR,400714,Seed,1,5,,Yes,
Seed Round - Promoto,https://www.crunchbase.com/funding_round/promoto-47db-seed--574562d7,Promoto,https://www.crunchbase.com/organization/promoto-47db,Seed,2023-01-10,50048,EUR,53743,,,Innovation Capital,"105,855",,,,Seed,"Оnline wholesale platform intended to connect retailers, distributors, and manufacturers","E-Commerce, Enterprise Software","Sofia, Grad Sofiya, Bulgaria, Europe",https://on.promoto.bg,,50048,EUR,53743,Seed,1,1,,Yes,
