Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - PACT,https://www.crunchbase.com/funding_round/pact-43a9-seed--ab31fa01,PACT,https://www.crunchbase.com/organization/pact-43a9,Seed,"Cambridge, Cambridgeshire, United Kingdom, Europe",2024-09-26,9000000,GBP,12068646,Seed,,,,Yes,PACT designs Elegant materials produced in tune with the planet earth.,"Biotechnology, Sustainability",,https://pact.earth/,,9000000,GBP,12068646,Seed,1,Hoxton Ventures,"Hoxton Ventures, Polytechnique Ventures, ReGen Ventures, UNTITLED",1,4,"10,390"
Angel Round - Seep,https://www.crunchbase.com/funding_round/seep-f5fe-angel--5029347d,Seep,https://www.crunchbase.com/organization/seep-f5fe,Angel,"London, England, United Kingdom, Europe",2025-01-30,50000,GBP,62115,Seed,,,,Yes,"Zero plastic, high-quality, natural cleaning tools for a cleaner home, a healthier planet and happier humans.","Cleaning Products, E-Commerce, Home and Garden, Retail",,https://theseepcompany.com/,$1M to $10M,800000,GBP,975706,Seed,2,,Deborah Meaden,,1,"10,732"
Seed Round - AMAKA Studio,https://www.crunchbase.com/funding_round/amaka-studio-seed--71841682,AMAKA Studio,https://www.crunchbase.com/organization/amaka-studio,Seed,"City Of London, England, United Kingdom, Europe",2024-10-02,2000000,USD,2000000,Seed,,,,Yes,"A social publishing platform empowering Pan-African creators to reach a global audience and earn through subscriptions, events and more.","Audio, Information Technology",,https://amaka.studio/,,2000000,USD,2000000,Seed,2,Equitane,"Equitane, Morgan Stanley, Silverbacks Holdings",1,3,"11,113"
Seed Round - Aya Data,https://www.crunchbase.com/funding_round/aya-data-seed--5e4a5f54,Aya Data,https://www.crunchbase.com/organization/aya-data,Seed,"London, England, United Kingdom, Europe",2024-10-18,900000,USD,900000,Seed,,,,Yes,"Aya Data provides data annotations, data collection, natural language processing, and transcription services.","Artificial Intelligence (AI), Data Collection and Labeling, Information Technology, Machine Learning, Software",,https://www.ayadata.ai/,Less than $1M,1200000,USD,1200000,Seed,3,54 Collective,54 Collective,,1,"11,576"
Seed Round - Clock Bio,https://www.crunchbase.com/funding_round/clock-bio-seed--e284ef66,Clock Bio,https://www.crunchbase.com/organization/clock-bio,Seed,"Cambridge, Cambridgeshire, United Kingdom, Europe",2024-10-09,5300000,USD,5300000,Seed,,,,Yes,Clock Bio operates as a biotech company.,"Biotechnology, Medical",,https://clock.bio/,,9300000,USD,9300000,Seed,2,LocalGlobe,"BlueYard Capital, Jonathan Milner, LocalGlobe, Onsight Ventures",1,4,"12,004"
Seed Round - Metacarpal,https://www.crunchbase.com/funding_round/metacarpal-seed--614bfb56,Metacarpal,https://www.crunchbase.com/organization/metacarpal,Seed,"Edinburgh, Edinburgh, City of, United Kingdom, Europe",2024-08-27,800000,GBP,1060419,Seed,,,,Yes,Metacarpal is a prosthesis design manufacturing company.,"Manufacturing, Medical, Medical Device",,https://metacarpal.co.uk,,800000,GBP,1060419,Seed,1,,"Gabriel Investments, Oxford Technology Management, Scottish Enterprise, SIS Ventures, University of Strathclyde, Worth Capital",,6,"12,331"
Seed Round - Stora,https://www.crunchbase.com/funding_round/stora-seed--c2183897,Stora,https://www.crunchbase.com/organization/stora,Seed,"Banbridge, Banbridge, United Kingdom, Europe",2024-12-18,1300000,GBP,1633702,Seed,,,,Yes,Stora is a a new web-first self storage software product.,"Facility Management, Software",,https://www.stora.co/,,1800000,GBP,2331295,Seed,2,Clarendon Fund Managers,Clarendon Fund Managers,1,1,"12,711"
Seed Round - Concretene,https://www.crunchbase.com/funding_round/concretene-seed--9214aa95,Concretene,https://www.crunchbase.com/organization/concretene,Seed,"Manchester, Manchester, United Kingdom, Europe",2024-10-14,3000000,GBP,3920134,Seed,,,,Yes,Concretene is a concrete alternative that is designed to provide a viable CO2 reduction technology in the construction industry.,"Building Material, Construction",,https://www.concretene.co.uk,,4259000,GBP,5442235,Seed,2,Molten Ventures,"LocalGlobe, Molten Ventures",1,2,"12,758"
Seed Round - ARTAH,https://www.crunchbase.com/funding_round/artah-seed--d17e2da5,ARTAH,https://www.crunchbase.com/organization/artah,Seed,"London, England, United Kingdom, Europe",2024-10-28,2900000,GBP,3762642,Seed,,,,Yes,"ARTAH manufactures supplements like vitamins, minerals, phytonutrients, and botanicals.","Dietary Supplements, Wellness",,https://artah.co,,2900000,GBP,3762642,Seed,2,Five Seasons Ventures,"Active Partners, Five Seasons Ventures",2,2,"12,949"
Seed Round - Turing Biosystems,https://www.crunchbase.com/funding_round/turing-biosystems-seed--9d39f354,Turing Biosystems,https://www.crunchbase.com/organization/turing-biosystems,Seed,"London, England, United Kingdom, Europe",2024-10-28,1080000,GBP,1401260,Seed,,,,Yes,Turing Biosystems develops software that analyzes clinical and biological data to design treatments for patients.,"Artificial Intelligence (AI), Biotechnology, Medical",,https://turing.bio,,1080000,GBP,1401260,Seed,2,Haatch,"Creator Fund, Haatch",,2,"13,024"
Seed Round - NexGen Cloud,https://www.crunchbase.com/funding_round/nexgen-cloud-bf96-seed--3f797933,NexGen Cloud,https://www.crunchbase.com/organization/nexgen-cloud-bf96,Seed,"London, England, United Kingdom, Europe",2022-03-17,14000000,USD,14000000,Seed,,,,Yes,"NexGen Cloud offers sustainable cloud IaaS with a focus on HPC and GPU infrastructure, including GPUaaS via Hyperstack.","Artificial Intelligence (AI), GPU, IaaS",,https://www.nexgencloud.com,$1M to $10M,59000000,USD,59000000,Early Stage Venture,2,DARMA Capital,DARMA Capital,1,1,"13,099"
Seed Round - Happl,https://www.crunchbase.com/funding_round/happl-seed--6c7353b3,Happl,https://www.crunchbase.com/organization/happl,Seed,"London, England, United Kingdom, Europe",2024-04-08,5000000,USD,5000000,Seed,,,,Yes,Happl is your personalised benefits and engagement platform for global teams.,"B2B, Communities, Wellness","LGBTQ+ Founded, LGBTQ+ Led",https://www.happl.com,,7600000,USD,7600000,Seed,4,"6 Degrees Capital, Ascension","6 Degrees Capital, Ascension, BackFuture, Dan Cobley, Gaingels, Haatch, Helmut Schuster, Pitchdrive, Rob Wilmot, Sophie Adelman, Tom Blomfield, Ventures Together, Y Combinator",3,13,"13,395"
Seed Round - FuturePlus,https://www.crunchbase.com/funding_round/futureplus-seed--462c09e1,FuturePlus,https://www.crunchbase.com/organization/futureplus,Seed,"Southwark, Southwark, United Kingdom, Europe",2024-07-25,,,,Seed,,,,Yes,FuturePlus is an innovative platform that provides a benchmark sustainability score for where you are now and provides the roadmap.,"Consulting, Environmental Consulting",,https://www.future-plus.co.uk,,750000,GBP,937284,Seed,2,Two Magnolias,Two Magnolias,1,1,"13,543"
Seed Round - Needi,https://www.crunchbase.com/funding_round/needi-seed--388dc744,Needi,https://www.crunchbase.com/organization/needi,Seed,"Manchester, Manchester, United Kingdom, Europe",2024-10-24,895000,GBP,1160972,Seed,,,,Yes,Needi is a retail company with an e-commerce platform specializing in gift shops.,"E-Commerce, Gift, Retail",,https://needi.co.uk,,945000,GBP,1220949,Seed,2,Clarendon Fund Managers,"Clarendon Fund Managers, Techstart Ventures",1,2,"13,650"
Seed Round - HonuWorx,https://www.crunchbase.com/funding_round/honuworx-seed--5a1c06c4,HonuWorx,https://www.crunchbase.com/organization/honuworx,Seed,"Aberdeen, Aberdeen City, United Kingdom, Europe",2024-09-09,,,,Seed,,,,Yes,HonuWorx is a technology firm offering autonomous systems that reduce costs and the environmental footprint of robotic system operation.,"Autonomous Vehicles, Marine Technology, Robotics, Software",,https://www.honu-x.com/,Less than $1M,,,,Seed,2,,"Scottish Enterprise, TRICAPITAL, UK Innovation & Science Seed Fund",3,3,"13,776"
Seed Round - XR Therapeutics,https://www.crunchbase.com/funding_round/xr-therapeutics-seed--682211b4,XR Therapeutics,https://www.crunchbase.com/organization/xr-therapeutics,Seed,"Gateshead, Gateshead, United Kingdom, Europe",2023-12-13,925000,GBP,1167471,Seed,,,,Yes,"XR Therapeutics is a start-up company, spun out of Newcastle University which has been based on over a decade of academic research.","Health Care, Therapeutics, Wellness",,https://xrtherapeutics.co.uk,Less than $1M,1021653,GBP,1288954,Seed,3,Northstar Ventures,Northstar Ventures,1,1,"14,660"
Seed Round - Coffi Lab,https://www.crunchbase.com/funding_round/coffi-lab-seed--6c0fb393,Coffi Lab,https://www.crunchbase.com/organization/coffi-lab,Seed,"Cardiff, Cardiff, United Kingdom, Europe",2024-12-13,1700000,GBP,2145571,Seed,,,,Yes,"Coffi Lab provides exceptional coffee, comfortable meeting places, and friendly hospitality.","Coffee, Food and Beverage, Hospitality",,https://coffilab.co.uk/,,1700000,GBP,2145571,Seed,1,Development Bank of Wales,Development Bank of Wales,,1,"15,039"
Pre Seed Round - PheroSyn,https://www.crunchbase.com/funding_round/pherosyn-pre-seed--14a2195a,PheroSyn,https://www.crunchbase.com/organization/pherosyn,Pre-Seed,"Harpenden, Hertford, United Kingdom, Europe",2024-07-22,,,,Seed,,,,Yes,PheroSyn develops and produces novel pest pheromones.,"Agriculture, Chemical",,https://www.pherosyn.com/,$1M to $10M,1033120,USD,1033120,Seed,6,Tall Grass Ventures,Tall Grass Ventures,1,1,"15,458"
Seed Round - Peppercorn,https://www.crunchbase.com/funding_round/peppercorn-005f-seed--d96c98f4,Peppercorn,https://www.crunchbase.com/organization/peppercorn-005f,Seed,"Cardiff, Cardiff, United Kingdom, Europe",2024-04-24,3250000,GBP,4049249,Seed,,,,Yes,Peppercorn is an insurance company that engages in auto insurance and financial services.,"Auto Insurance, Financial Services, Insurance, InsurTech",,https://www.peppercornai.com,$1M to $10M,5050000,GBP,6395620,Seed,2,Wealth Club,"Development Bank of Wales, EHE Capital, Wealth Club",2,3,"16,033"
Seed Round - Mestag Therapeutics,https://www.crunchbase.com/funding_round/mestag-therapeutics-seed--0c322871,Mestag Therapeutics,https://www.crunchbase.com/organization/mestag-therapeutics,Seed,"Cambridge, Cambridgeshire, United Kingdom, Europe",2024-08-28,1500000,GBP,1978965,Seed,,,,Yes,Mestag Therapeutics is a biotechnology company that develops new therapies for diseases using fibroblast technology.,"Biotechnology, Health Care, Health Diagnostics, Therapeutics",,https://mestagtx.com,,12978965,USD,12978965,Seed,2,Innovate UK,Innovate UK,,1,"16,514"
Seed Round - LoopFX,https://www.crunchbase.com/funding_round/loopfx-seed--50edd237,LoopFX,https://www.crunchbase.com/organization/loopfx,Seed,"London, England, United Kingdom, Europe",2024-06-25,2600000,GBP,3297580,Seed,,,,Yes,LoopFX is leading the way in foreign exchange with a novel protocol.,"FinTech, Peer to Peer",,https://www.theloopfx.com,,2600000,GBP,3297580,Seed,2,Augmentum Fintech,Augmentum Fintech,1,1,"17,202"
Seed Round - ŌGI Bio,https://www.crunchbase.com/funding_round/ōgi-bio-seed--92dd769d,ŌGI Bio,https://www.crunchbase.com/organization/ōgi-bio,Seed,"Edinburgh, Edinburgh, City of, United Kingdom, Europe",2024-06-18,650000,GBP,825945,Seed,,,,Yes,ŌGI Bio is a Biotechnology Research company.,"Biopharma, Biotechnology",,https://www.ogibio.com,,1650000,GBP,2058533,Seed,2,TRICAPITAL,"Apollo, Merleview Capital, Old College Capital, Scottish Enterprise, TRICAPITAL",1,5,"18,934"
Seed Round - Sharesy,https://www.crunchbase.com/funding_round/sharesy-seed--a4b7b953,Sharesy,https://www.crunchbase.com/organization/sharesy,Seed,"London, England, United Kingdom, Europe",2024-01-01,,,,Seed,,,,Yes,A venue hire platform for community spaces,"Event Management, Internet, Professional Services",,https://sharesy.com,$1M to $10M,950000,GBP,1160899,Seed,2,,Clearance Venture Partners,1,1,"19,594"
Seed Round - Xias Bio,https://www.crunchbase.com/funding_round/xias-bio-seed--f2648a55,Xias Bio,https://www.crunchbase.com/organization/xias-bio,Seed,"Glasgow, Glasgow City, United Kingdom, Europe",2024-05-01,,,,Seed,,,,Yes,"Xias Bio is a biotech startup producing soluble and active recombinant proteins for formulators, featuring improved gel and film formations.","Biotechnology, Cosmetics, Life Science, Wellness",,https://www.xiasbio.com/,,,,,Seed,2,,"IndieBio, SOSV",1,2,"19,719"
Pre Seed Round - ODIN Space,https://www.crunchbase.com/funding_round/odin-space-pre-seed--78463b50,ODIN Space,https://www.crunchbase.com/organization/odin-space,Pre-Seed,"London, England, United Kingdom, Europe",2024-05-14,,,,Seed,,,,Yes,ODIN Space deploys a network of sensors to collect reliable data on invisible and lethal orbital debris to protect all space assets.,"Data Visualization, Sensor, Space Travel",,https://www.odin.space,,,,,Seed,2,Seraphim Space,"Chris Gasteratos, Seraphim Space",1,2,"19,971"
Seed Round - CSX Carbon,https://www.crunchbase.com/funding_round/csx-carbon-seed--a5ed276e,CSX Carbon,https://www.crunchbase.com/organization/csx-carbon,Seed,"Barningham, Norfolk, United Kingdom, Europe",2022-09-26,2500000,GBP,2691486,Seed,,,,Yes,"CSX uses a combination of drones, satellites, ground truthing and detailed carbon analysis and modelling to measure carbon.","Consumer Software, Software",,https://csxcarbon.com/,$1M to $10M,3000000,GBP,3379676,Seed,2,,"Ground Control, Interactive Digital Systems, RealTyme, Richard Moffitt, Sage Hill Investors, The New Frontiers (TNF)",,6,"20,381"
Pre Seed Round - Brarista,https://www.crunchbase.com/funding_round/brarista-4e4c-pre-seed--8cf8e2b2,Brarista,https://www.crunchbase.com/organization/brarista-4e4c,Pre-Seed,"London, England, United Kingdom, Europe",2025-03-10,510000,GBP,657255,Seed,,,,Yes,Brarista offers AI-powered solutions for online lingerie retailers.,Fashion,,https://www.brarista.fit,,510000,GBP,657255,Seed,2,GC Angels,GC Angels,1,1,"20,386"
Seed Round - CodiKoat,https://www.crunchbase.com/funding_round/codikoat-seed--a8767df4,CodiKoat,https://www.crunchbase.com/organization/codikoat,Seed,"Haverhill, Suffolk, United Kingdom, Europe",2024-04-09,,,,Seed,,,,Yes,CodiKoat is a manufacturing company that develops products using nanotechnology to inactivate viruses and bacteria.,"Life Science, Manufacturing, Nanotechnology, Retail",,https://codikoat.com,$1M to $10M,,,,Seed,2,Starship Ventures,Starship Ventures,,1,"21,183"
Seed Round - Safe Workplace,https://www.crunchbase.com/funding_round/safe-workplace-seed--576ea4d6,Safe Workplace,https://www.crunchbase.com/organization/safe-workplace,Seed,"London, England, United Kingdom, Europe",2024-09-27,320000,GBP,427840,Seed,,,,Yes,Safe Workplace is a trust-technology that addresses improper conduct and associated liabilities while improving organizational health.,"Business Development, Employment, Human Resources",,https://safework.place/,,320000,GBP,427840,Seed,1,,The FSE Group,1,1,"21,370"
Seed Round - Koalaa,https://www.crunchbase.com/funding_round/koalaa-seed--3807c157,Koalaa,https://www.crunchbase.com/organization/koalaa,Seed,"London, England, United Kingdom, Europe",2024-02-15,925000,GBP,1165373,Seed,,,,Yes,"Koalaa offers comfy, soft prosthetic arms and personalized support, for babies, kids, and adults.","Health Care, Medical Device",,https://www.yourkoalaa.com/,,1342635,USD,1342635,Seed,3,British Design Fund,"British Design Fund, Imperial College London, Parkwalk Advisors",3,3,"22,596"
Seed Round - Delivers.AI,https://www.crunchbase.com/funding_round/delivers-ai-seed--ed760fd4,Delivers.AI,https://www.crunchbase.com/organization/delivers-ai,Seed,"Warwick, Warwickshire, United Kingdom, Europe",2022-01-14,774500,EUR,884115,Seed,,,,Yes,"Delivers.AI is a software company that designs ways to autonomously deliver food, groceries, and parcels from shops to doorsteps.","Artificial Intelligence (AI), Autonomous Vehicles, Delivery Service, Robotics",,https://delivers.ai/,$1M to $10M,4734115,USD,4734115,Seed,6,,"Abdallah Abu-Sheikh, Emir Temizkan, Emre Tok, Erdem Teber, hi VC, Hıdır Emre SAHIN, ITK Ventures, Kalyon Venture Capital, Kemal Yaralı, Levent Ulku, Mehmet Emin Çiftçi, Nuri Cem Erbak, StartersHub, StartupFon",,14,"23,763"
Angel Round - Love Sum Dumplings,https://www.crunchbase.com/funding_round/love-sum-dumplings-angel--55b26dc9,Love Sum Dumplings,https://www.crunchbase.com/organization/love-sum-dumplings,Angel,"London, England, United Kingdom, Europe",2025-01-31,50000,GBP,62005,Seed,,,,Yes,Love Sum Dumplings seeks to create dumplings in the United Kingdom.,"Food and Beverage, Snack Food",,https://lovesum.co.uk/,,50000,GBP,62005,Seed,1,,Peter Jones,,1,"26,200"
Seed Round - Mondra,https://www.crunchbase.com/funding_round/mondra-seed--59b20b3f,Mondra,https://www.crunchbase.com/organization/mondra,Seed,"London, England, United Kingdom, Europe",2024-02-27,3600000,GBP,4564896,Seed,,,,Yes,"Mondra is a data based insights platform enabling food companies to meet carbon neutrality goals, check performances, and drive profits.","Analytics, Artificial Intelligence (AI), Food and Beverage, GreenTech, Information Technology, Software, Sustainability",,https://www.mondra.com,$1M to $10M,3600000,GBP,4564896,Seed,2,,"7 Generation Ventures, AlbionVC, Green Circle Foodtech Ventures, PeakBridge, Ponderosa Ventures, Vala Capital",3,6,"26,231"
Seed Round - PerfectTed,https://www.crunchbase.com/funding_round/perfectted-seed--ce435665,PerfectTed,https://www.crunchbase.com/organization/perfectted,Seed,"London, England, United Kingdom, Europe",2024-08-05,1000000,GBP,1278800,Seed,,,,Yes,PerfectTed provides natural energy drinks.,"E-Commerce, Food and Beverage, Food Delivery, Shopping",,https://www.perfectted.com/,$1M to $10M,1050000,GBP,1338978,Seed,3,Steven Bartlett,Steven Bartlett,,1,"26,534"
Seed Round - Onya Therapeutics,https://www.crunchbase.com/funding_round/onya-therapeutics-seed--751912bb,Onya Therapeutics,https://www.crunchbase.com/organization/onya-therapeutics,Seed,"Abertillery, Blaenau Gwent, United Kingdom, Europe",2024-08-01,350000,GBP,445469,Seed,,,,Yes,Onya Therapeutics is a biotechnology research company.,Biotechnology,,https://onyatherapeutics.com,,350000,GBP,445469,Seed,1,,South East Angels,,1,"26,642"
Seed Round - Climate Policy Radar,https://www.crunchbase.com/funding_round/climate-policy-radar-seed--cd06c022,Climate Policy Radar,https://www.crunchbase.com/organization/climate-policy-radar,Seed,"London, England, United Kingdom, Europe",2024-02-20,6800000,USD,6800000,Seed,,,,Yes,"Climate Policy Radar is a nonprofit organization that offers machine learning, climate legislation, and digital ecosystem services.","Consulting, Machine Learning, Non Profit",,https://climatepolicyradar.org,$1M to $10M,7300000,USD,7300000,Seed,2,,"Environmental Defense Fund, Google.org, Open Society Foundations, Patrick J. McGovern Foundation, Quadrature Climate Foundation, Schmidt Futures, Sequoia Climate Foundation",,7,"26,847"
Seed Round - Tokoney,https://www.crunchbase.com/funding_round/tokoney-seed--57702139,Tokoney,https://www.crunchbase.com/organization/tokoney,Seed,"London, England, United Kingdom, Europe",2024-11-20,120000,GBP,151868,Seed,,,,Yes,"Tokoney provides personal service that leverages technology, accelerating sustainable adoption and creating great client experiences.","Information Technology, Internet, Internet of Things, Machine Learning",,https://tokoney.com/,,380000,GBP,475440,Seed,3,,SFC Capital,,1,"26,994"
