Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - OneUp Sales,https://www.crunchbase.com/funding_round/stormburst-studios-seed--553e99fc,OneUp Sales,https://www.crunchbase.com/organization/stormburst-studios,Seed,"Birmingham, Birmingham, United Kingdom, Europe",2025-02-24,1500000,GBP,1901984,Seed,,,,Yes,OneUp Sales is a sales team management & motivation platform built to transform the way we run sales teams forever.,"Computer, Professional Services, SaaS, Software",,http://oneupsales.co.uk,$1M to $10M,4500000,GBP,5790967,Seed,4,,"Mercia Ventures, Midlands Engine Investment Fund",1,2,"4,797"
Seed Round - ZNotes,https://www.crunchbase.com/funding_round/znotes-seed--2091d36b,ZNotes,https://www.crunchbase.com/organization/znotes,Seed,"London, England, United Kingdom, Europe",2023-10-27,,,,Seed,,,,Yes,For Students. By Students.,"EdTech, Education",,https://znotes.org/,,,,,Seed,1,,Epic Angels,,1,"40,018"
Seed Round - Prolific,https://www.crunchbase.com/funding_round/prolific-academic-seed--de33f109,Prolific,https://www.crunchbase.com/organization/prolific-academic,Seed,"Oxford, Oxfordshire, United Kingdom, Europe",2019-12-04,1200000,USD,1200000,Seed,,,,Yes,Building the most advanced global infrastructure for People Science.,"Crowdsourcing, Market Research, Product Research, Psychology",,https://www.prolific.com/,$1M to $10M,33535001,USD,33535001,Early Stage Venture,2,"AltaIR Capital, Pioneer Fund","10x Value Partners, AltaIR Capital, Pioneer Fund, Y Combinator",2,4,"60,985"
Angel Round - CharitableBookings.com,https://www.crunchbase.com/funding_round/charitablebookings-com-angel--65ccf5f7,CharitableBookings.com,https://www.crunchbase.com/organization/charitablebookings-com,Angel,"London, England, United Kingdom, Europe",2024-04-04,5000000,GBP,6319722,Seed,,,,Yes,"SaaS, Mobile App, Bookings","Information Technology, Travel",,https://charitablebookings.com/,,5000000,GBP,6319722,Seed,1,Stanley Fink,Stanley Fink,,1,"62,093"
Seed Round - Divido,https://www.crunchbase.com/funding_round/divido-seed--8beb2232,Divido,https://www.crunchbase.com/organization/divido,Seed,"London, England, United Kingdom, Europe",2017-03-01,,,,Seed,,,,Yes,Divido is a global white label consumer lending platform for financial institutions and multinational retailers.,"Consumer Lending, E-Commerce, Financial Services, FinTech, Payments",,https://www.divido.com,$1M to $10M,54861023,USD,54861023,Early Stage Venture,8,BMW Innovation Lab,"BMW Innovation Lab, Swordfish Investments",,2,"68,066"
Seed Round - Huq Industries,https://www.crunchbase.com/funding_round/huq-industries-seed--879179d7,Huq Industries,https://www.crunchbase.com/organization/huq-industries,Seed,"London, England, United Kingdom, Europe",2019-03-04,1600000,GBP,2108315,Seed,,,,Yes,"Europe's leading foot traffic analytics platform for retail, real estate, finance and gov, make strategic investments in real estate choices","Analytics, Business Intelligence, Developer Tools, Geospatial, Location Based Services, Mobile",,https://huq.io/,$1M to $10M,7300000,GBP,9565352,Early Stage Venture,4,24 Haymarket,24 Haymarket,,1,"76,077"
Seed Round - hackajob,https://www.crunchbase.com/funding_round/hackajob-seed--97e42d24,hackajob,https://www.crunchbase.com/organization/hackajob,Seed,"London, England, United Kingdom, Europe",2017-03-31,465000,GBP,583296,Seed,,,,Yes,"hackajob exists to bring great people together with great companies, helping them continue to drive the world forward.","Analytics, Human Resources, Information Technology, Recruiting, Software, Staffing Agency",,http://www.hackajob.com,$10M to $50M,33004075,USD,33004075,Early Stage Venture,6,Downing Ventures,"Downing Ventures, Potential VC",,2,"87,637"
Seed Round - Tahdah,https://www.crunchbase.com/funding_round/tahdah-seed--5333c4a9,Tahdah,https://www.crunchbase.com/organization/tahdah,Seed,"Llandudno, Conwy, United Kingdom, Europe",2021-09-20,1000000,GBP,1366210,Seed,,,,Yes,Tahdah is a multi-tenant software as a service platform that provides unique benefits and functionalities for each of its different users.,"Apps, Internet, Professional Networking, SaaS, Social Network",,http://www.tahdah.me/,Less than $1M,1000000,GBP,1366210,Seed,1,Alliance Fund Managers,"Alliance Fund Managers, Development Bank of Wales",2,2,"88,521"
Pre Seed Round - Icaruus,https://www.crunchbase.com/funding_round/icaruus-pre-seed--fea0527b,Icaruus,https://www.crunchbase.com/organization/icaruus,Pre-Seed,"London, England, United Kingdom, Europe",2020-10-01,125000,GBP,161063,Seed,,,,Yes,"Make on demand and production using local, distributed and centralised manufacturing chains.","Fashion, Industrial Design, Manufacturing, Same Day Delivery, Software, Sustainability, Warehousing",,http://www.icaruus.com,Less than $1M,125000,GBP,161063,Seed,1,Innovate UK,Innovate UK,1,1,"97,513"
Pre Seed Round - Atom Universe,https://www.crunchbase.com/funding_round/atom-universe-ltd-pre-seed--82a9d0be,Atom Universe,https://www.crunchbase.com/organization/atom-universe-ltd,Pre-Seed,"Woking, Surrey, United Kingdom, Europe",2022-05-04,120000,USD,120000,Seed,,,,Yes,Atom Universe is the world's only cross-platform virtual world,"Internet, Virtual Reality",,http://www.atomrepublic.com,Less than $1M,120000,USD,120000,Seed,1,Techstars,Techstars,,1,"104,851"
