Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - Cloud Retail,https://www.crunchbase.com/funding_round/jiffy-grocery-seed--e4fe37fc,Cloud Retail,https://www.crunchbase.com/organization/jiffy-grocery,Seed,"London, England, United Kingdom, Europe",2025-04-23,2200000,USD,2200000,Seed,,,,Yes,"Cloud Retail is an online supermarket with an on-demand delivery service that offers fresh produce, meals, and household essentials.","E-Commerce, Food Delivery, Grocery",,https://thecloudretail.com,Less than $1M,39005434,USD,39005434,Seed,5,"I2BF Global Ventures, Somersault Ventures","AddVenture, AltaIR Capital, I2BF Global Ventures, Pre-Seed to Succeed, Smart Partnership Capital., Somersault Ventures, Yellow Rocks!",2,7,615
Seed Round - Wealthyhood,https://www.crunchbase.com/funding_round/wealthyhood-seed--1e29abe2,Wealthyhood,https://www.crunchbase.com/organization/wealthyhood,Seed,"London, England, United Kingdom, Europe",2025-04-02,3600000,EUR,3888252,Seed,,,,Yes,Wealthyhood is an online trading application that provides stock market services.,"Apps, DIY, Financial Services, FinTech, Personal Finance, Trading Platform, Wealth Management",,https://wealthyhood.com,$1M to $10M,4908470,USD,4908470,Seed,3,GLOBAL WEALTH GROUP,"Alan Morgan, Ariadne Velissaropoulos, Dimitris Georgakopoulos, Dimitris Tryfon, Genesis Ventures, GLOBAL WEALTH GROUP, Helidoni Group, Marina Bouki, Philippos Kourkoulos Latsis, T-Life Capital, Thanasis Misdanitis, Thanasis Papangelis",1,12,"1,015"
Seed Round - Spotlight Pathology,https://www.crunchbase.com/funding_round/spotlight-pathology-seed--cf4cbb89,Spotlight Pathology,https://www.crunchbase.com/organization/spotlight-pathology,Seed,"Manchester, Manchester, United Kingdom, Europe",2025-04-29,425000,GBP,569838,Seed,,,,Yes,Spotlight Pathology develops decision support tools powered by artificial intelligence (AI) to help in the diagnosis of blood cancers.,"Artificial Intelligence (AI), Medical",,https://www.spotlightpathology.com,,550000,GBP,732450,Seed,2,,"Deepbridge Capital, EHE Ventures, LYVA Labs",2,3,"1,040"
Seed Round - Zero Point Motion,https://www.crunchbase.com/funding_round/zero-point-motion-seed--e76b8cef,Zero Point Motion,https://www.crunchbase.com/organization/zero-point-motion,Seed,"London, England, United Kingdom, Europe",2025-03-13,4000000,GBP,5182784,Seed,,,,Yes,Zero Point Motion develops inertial sensors to enable precision positioning and navigation.,"GPS, Navigation, Quantum Computing",,https://zeropointmotion.com,,6580000,GBP,8566071,Seed,3,,"Foresight Group, SCVC, Verve Ventures",2,3,"3,188"
Seed Round - Lightning Reach,https://www.crunchbase.com/funding_round/lightning-social-ventures-seed--1e5f6419,Lightning Reach,https://www.crunchbase.com/organization/lightning-social-ventures,Seed,"London, England, United Kingdom, Europe",2023-10-19,1000000,GBP,1213536,Seed,,,,Yes,Lightning Reach is a social fintech company that offers a quick and secure platform to easily verify financial need and process grants.,"Financial Services, FinTech, Impact Investing, Social Impact",,https://www.lightningreach.org/,,1333536,USD,1333536,Seed,2,,"Bank of America, Barrow Cadbury Trust, Big Issue Invest, Chris Adelsbach, Dhruv Patel, Fredericks Foundation, Jag Singh, James Shanahan, Joseph Rowntree Foundation, Kiran Sharma, Mary McKenna, Shefali Roy, Techstars, Timothy lee, Treebeard Trust, UnLtd",2,16,"5,806"
Seed Round - Zelt,https://www.crunchbase.com/funding_round/zelt-seed--fd15a611,Zelt,https://www.crunchbase.com/organization/zelt,Seed,"London, England, United Kingdom, Europe",2022-03-03,3880000,USD,3880000,Seed,,,,Yes,Zelt is an HRtech startup that helps businesses oversee their entire workforce throughout the employee lifecycle within a single system.,"Bookkeeping and Payroll, Human Resources, SaaS, Software",,https://www.zelt.app,$1M to $10M,13880000,USD,13880000,Early Stage Venture,4,,"Accel, Adapt Ventures, Charlie Songhurst, Concept Ventures, Daniel Hegarty, Episode 1, Errol Damelin, Everywhere Ventures, Felix Leuschner, Gerry Giacoman Colyer, Lakestar, Mandeep Singh, Musha Ventures, Nico Barawid, Portfolio Ventures, Riccardo Bruni, Village Global",,17,"6,185"
Seed Round - Delli,https://www.crunchbase.com/funding_round/delli-seed--a08b733f,Delli,https://www.crunchbase.com/organization/delli,Seed,"London, England, United Kingdom, Europe",2024-09-12,4600000,GBP,6040884,Seed,,,,Yes,Delli offers a variety of food and beverages.,Food and Beverage,,https://delli.market,$1M to $10M,16571548,USD,16571548,Seed,3,"Balderton Capital, HV Capital","Balderton Capital, HV Capital, Simon Beckerman",1,3,"7,232"
Seed Round - Revolution-ZERO,https://www.crunchbase.com/funding_round/revolution-zero-seed--a6f24e6b,Revolution-ZERO,https://www.crunchbase.com/organization/revolution-zero,Seed,"London, England, United Kingdom, Europe",2024-10-03,1600000,GBP,2100702,Seed,,,,Yes,"Revolution-ZERO provides product, service and logistics solutions for the provision focused on reusable PPE and other medical textiles.","Manufacturing, Medical",,https://www.revolution-zero.com/,,2816397,GBP,3737154,Seed,4,The FSE Group,The FSE Group,1,1,"9,014"
Seed Round - BOW,https://www.crunchbase.com/funding_round/cyberselves-seed--b76260ac,BOW,https://www.crunchbase.com/organization/cyberselves,Seed,"Daresbury, Halton, United Kingdom, Europe",2025-01-27,4000000,GBP,5004241,Seed,,,,Yes,"Robotics, teleoperation, software","Internet of Things, Robotics, Smart Cities, Software",,http://usebow.com,$1M to $10M,4000000,GBP,5004241,Seed,1,Northern Gritstone,"Finance Yorkshire, Northern Gritstone, Praetura Ventures",1,3,"9,054"
Seed Round - VIZGARD,https://www.crunchbase.com/funding_round/vizgard-seed--befc8852,VIZGARD,https://www.crunchbase.com/organization/vizgard,Seed,"London, England, United Kingdom, Europe",2025-01-22,1500000,GBP,1851413,Seed,,,,Yes,Vizgard builds edge-based AI software to automate drones and surveillance camera systems.,"Artificial Intelligence (AI), Drones, Machine Learning, SaaS, Security, Software",,https://vizgard.com,$1M to $10M,1500000,GBP,1851413,Seed,2,Sure Valley Ventures,"Focal, Midwich Ignite, Sure Valley Ventures",1,3,"10,659"
