Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - Playnbrag,https://www.crunchbase.com/funding_round/playnbrag-seed--29736fd1,Playnbrag,https://www.crunchbase.com/organization/playnbrag,Seed,"Donegal, Donegal, Ireland, Europe",2023-10-15,221000,USD,221000,Seed,,,,Yes,PlaynBrag is a social media & social sports betting app where friends & other social groups can bet against each other on live sport.,"Fantasy Sports, Gambling, Social Media, Sports",,https://www.playnbrag.com/,,221000,USD,221000,Seed,1,FasterCapital,FasterCapital,2,1,"47,880"
Seed Round - All Real Nutrition,https://www.crunchbase.com/funding_round/all-real-nutrition-seed--bd637867,All Real Nutrition,https://www.crunchbase.com/organization/all-real-nutrition,Seed,"Tralee, Kerry, Ireland, Europe",2023-07-03,1650000,EUR,1800622,Seed,,,,Yes,All Real Nutrition a nutrition brand renowned for its natural protein bars.,"Food and Beverage, Nutrition",,https://www.eatallreal.com,,1650000,EUR,1800622,Seed,1,The EIIS Innovation Fund,The EIIS Innovation Fund,,1,"49,008"
Pre Seed Round - Journey Protector,https://www.crunchbase.com/funding_round/journey-protector-pre-seed--dd12b7ea,Journey Protector,https://www.crunchbase.com/organization/journey-protector,Pre-Seed,"Dublin, Dublin, Ireland, Europe",2021-09-05,25000,EUR,29714,Seed,,,,Yes,"Journey Protector is an IT company that provides SaaS, IoT, hardware, logistics, and security services.","Hardware, Internet of Things, Logistics, SaaS, Security",,https://www.journeyprotector.com,Less than $1M,25000,EUR,29714,Seed,2,,"Microsoft, Typetec",1,2,"50,531"
Seed Round - GKinetic Energy,https://www.crunchbase.com/funding_round/gkinetic-energy-seed--be404a36,GKinetic Energy,https://www.crunchbase.com/organization/gkinetic-energy,Seed,"Limerick, Limerick, Ireland, Europe",2021-10-20,,,,Seed,,,,Yes,GKinetic Energy develops and operates hydrokinetic turbines.,"Clean Energy, Energy, Environmental Engineering, Renewable Energy, Sustainability",,https://gkinetic.com,,2000000,EUR,1975447,Seed,2,Katapult Ocean,Katapult Ocean,,1,"51,283"
Seed Round - Joulica,https://www.crunchbase.com/funding_round/joulica-seed--72acf4c4,Joulica,https://www.crunchbase.com/organization/joulica,Seed,"Galway, Galway, Ireland, Europe",2023-06-21,1800000,EUR,1978500,Seed,,,,Yes,Joulica elevates the customer experience by orchestrating journeys across all interaction channels.,"Analytics, Information Technology",,https://joulica.io/,$1M to $10M,1800000,EUR,1978500,Seed,2,Elkstone Capital Partners,Elkstone Capital Partners,1,1,"53,546"
Seed Round - TerminusDB,https://www.crunchbase.com/funding_round/terminus-db-seed--bbeb2317,TerminusDB,https://www.crunchbase.com/organization/terminus-db,Seed,"Dublin, Dublin, Ireland, Europe",2021-03-15,3600000,EUR,4293366,Seed,,,,Yes,"TerminusDB is an open-source full-featured in-memory graph database management system with a rich query language, WOQL.","Big Data, Database, Information Services, Information Technology",,https://terminusdb.com/,$1M to $10M,5493366,USD,5493366,Seed,2,Volta Ventures,"Acequia Capital (AceCap), Atlantic Bridge University Fund, Enterprise Ireland, Volta Ventures",1,4,"63,732"
Seed Round - Bluedrop Medical,https://www.crunchbase.com/funding_round/bluedrop-medical-seed--0562edff,Bluedrop Medical,https://www.crunchbase.com/organization/bluedrop-medical,Seed,"Galway, Galway, Ireland, Europe",2023-03-31,10500000,EUR,11410873,Seed,,,,Yes,Remote patient monitoring (RPM) for patients at risk of diabetic foot disease.,"Diabetes, Health Care, Hospital, Medical, Medical Device",,http://bluedropmedical.com/,$1M to $10M,32824053,USD,32824053,Seed,6,"Atlantic Bridge, Elkstone Capital Partners","Ascentifi, Atlantic Bridge, Elkstone Capital Partners, European Innovation Council, Furthr VC, HBAN Medtech Syndicate, Irrus Investments, Western Development Commission",4,8,"66,129"
Seed Round - Magnostics,https://www.crunchbase.com/funding_round/magnostics-seed--ccd0f176,Magnostics,https://www.crunchbase.com/organization/magnostics,Seed,"Dún Laoghaire, Dublin, Ireland, Europe",2024-12-12,,,,Seed,10000000,USD,10000000,Yes,"Novel nanomagnetic beads and chemistries for DNA, RNA and cell separation for lifescience, diagnostics and therapeutics","Biotechnology, Health Diagnostics, Manufacturing, Medical Device, Nanotechnology, Wholesale",,https://magnostics.com,$1M to $10M,,,,Seed,1,,,,,"66,629"
Pre Seed Round - Sontai,https://www.crunchbase.com/funding_round/sontai-pre-seed--1e64f509,Sontai,https://www.crunchbase.com/organization/sontai,Pre-Seed,"Maynooth, Kildare, Ireland, Europe",2023-05-04,,,,Seed,,,,Yes,Sontai is a non-technical business intelligence (BI) platform that transforms business-critical data from daily systems.,Business Intelligence,,https://www.sontaidatasolutions.com,,,,,Seed,1,TinySeed,TinySeed,1,1,"67,548"
Seed Round - MEG,https://www.crunchbase.com/funding_round/meg-fb62-seed--333ef33b,MEG,https://www.crunchbase.com/organization/meg-fb62,Seed,"Dublin, Dublin, Ireland, Europe",2022-12-28,750000,EUR,797184,Seed,,,,Yes,"Cloud-based quality, compliance and patient safety management system for healthcare and social care providers worldwide.","Compliance, Enterprise Software, Health Care, Risk Management, SaaS, Software",,https://megit.com,$1M to $10M,1450000,EUR,1642675,Seed,2,Elkstone Capital Partners,"Elkstone Capital Partners, Furthr VC",2,2,"70,053"
Seed Round - Xunison,https://www.crunchbase.com/funding_round/xunison-seed--e8152176,Xunison,https://www.crunchbase.com/organization/xunison,Seed,"Dublin, Dublin, Ireland, Europe",2022-07-21,3350000,EUR,3423852,Seed,,,,Yes,End to End Connected Home Solutions for Service Providers,"Consumer Electronics, Hardware, Software",,https://xunison.com/,Less than $1M,3350000,EUR,3423852,Seed,1,Focus Capital Partners,Focus Capital Partners,1,1,"70,142"
Seed Round - Kinzen,https://www.crunchbase.com/funding_round/kinzen-seed--d78a7f27,Kinzen,https://www.crunchbase.com/organization/kinzen,Seed,"Dublin, Dublin, Ireland, Europe",2020-12-11,1800000,EUR,2180069,Seed,,,,Yes,"Kinzen is a technology company that helps citizens engage with the publishers who inform, inspire, and empower them.","Apps, Digital Media, News",,https://kinzen.com/,$1M to $10M,2300000,EUR,2742344,M&A,2,FST Growth,"Business Venture Partners, ConsenSys Mesh, Enterprise Ireland, FST Growth, Ray Nolan",,5,"77,806"
Seed Round - Inclusio,https://www.crunchbase.com/funding_round/incluio-seed--9ee27b1e,Inclusio,https://www.crunchbase.com/organization/incluio,Seed,"Dublin, Dublin, Ireland, Europe",2022-10-20,4100000,EUR,4009200,Seed,,,,Yes,"Inclusio is a data-driven, science-based platform for measuring, tracking, and acting on diversity and inclusion across your organization.","Consulting, Information Technology, Software",,https://inclusio.io/,$1M to $10M,4100000,EUR,4009200,Seed,1,Elkstone Capital Partners,"Atlantic Bridge, Brian Caulfield, Elkstone Capital Partners, Enterprise Ireland, Irish Venture Capital Association, John Hearne, Oyster Capital Partners, WakeUp Capital",2,8,"78,017"
Seed Round - Scurri,https://www.crunchbase.com/funding_round/scurri-seed--947d1ba0,Scurri,https://www.crunchbase.com/organization/scurri,Seed,"Wexford, Wexford, Ireland, Europe",2014-01-01,918000,EUR,1262777,Seed,,,,Yes,Scurri is a developer of a delivery management platform that manages shipments.,"Delivery, E-Commerce, Shipping, Software, Transportation",,https://www.scurri.com,$1M to $10M,15450000,EUR,18468084,Early Stage Venture,6,"Act Venture Capital, Episode 1","Act Venture Capital, Brian Patterson, Episode 1, Haatch",3,4,"78,438"
Seed Round - Payslip,https://www.crunchbase.com/funding_round/payslip-seed--c1828711,Payslip,https://www.crunchbase.com/organization/payslip,Seed,"Mayo, Mayo, Ireland, Europe",2018-02-28,1000000,EUR,1219176,Seed,,,,Yes,Global Payroll Contol Platform - Fueling Growth Efficiency for Global Businesses,"FinTech, Information Services, Information Technology, SaaS, Software",,https://payslip.com/,$10M to $50M,12000000,EUR,14383193,Early Stage Venture,3,"Allied Irish Banks, Frontline Ventures","Allied Irish Banks, Bloom Equity, Enterprise Ireland, Frontline Ventures, Tribal.vc",1,5,"80,020"
Seed Round - XFuel,https://www.crunchbase.com/funding_round/xfuel-seed--1e906e79,XFuel,https://www.crunchbase.com/organization/xfuel,Seed,"Dublin, Dublin, Ireland, Europe",2022-03-25,8200000,EUR,9006535,Seed,,,,Yes,"XFuel produces sustainable and net-zero road, marine and aviation drop-in fuels","Biofuel, Biomass Energy, Fuel, Renewable Energy",,https://xfuel.com,,8200000,EUR,9006535,Early Stage Venture,3,AENU,"AENU, HAX, Pirate Impact, SOSV, Union Square Ventures, Yes VC",5,6,"85,374"
Seed Round - Extra360 Technology Solutions Ltd,https://www.crunchbase.com/funding_round/extra-loyalty-solutions-seed--d3b15ced,Extra360 Technology Solutions Ltd,https://www.crunchbase.com/organization/extra-loyalty-solutions,Seed,"Dublin, Dublin, Ireland, Europe",2020-10-01,,,,Seed,20000000,USD,20000000,Yes,Extra Loyalty Solutions provides end to end platform infrastructure and loyalty management services for large corporates & SMEs,"Analytics, Information Technology, Retail",,https://www.extra360.io,$1M to $10M,,,,Seed,1,Pytch Ventures,Pytch Ventures,,1,"86,597"
Seed Round - PepTalk,https://www.crunchbase.com/funding_round/peptalk-ff03-seed--d7836c8c,PepTalk,https://www.crunchbase.com/organization/peptalk-ff03,Seed,"Lucan, Dublin, Ireland, Europe",2022-12-11,3000000,EUR,3156370,Seed,,,,Yes,"We build sustainable high-perf cultures through our wellbeing inspired, community-driven, employee experience platform!",Health Care,,https://www.peptalkhq.com/,$1M to $10M,4200000,EUR,4572909,Seed,4,Venturewave Capital,"Enterprise Ireland, Haatch, Venturewave Capital",2,3,"88,475"
Seed Round - Ubotica,https://www.crunchbase.com/funding_round/ubotica-seed--430de23b,Ubotica,https://www.crunchbase.com/organization/ubotica,Seed,"Dublin, Dublin, Ireland, Europe",2022-05-18,4000000,EUR,4189350,Seed,,,,Yes,Ubotica is to deploy advanced Artificial Intelligence technologies on board every satellite.,"Artificial Intelligence (AI), Industrial Automation",,https://ubotica.com/,$1M to $10M,4000000,EUR,4189350,Seed,2,Atlantic Bridge,"Atlantic Bridge, Dolby Family Ventures, Seraphim Space Accelerator",2,3,"89,848"
Seed Round - Kianda,https://www.crunchbase.com/funding_round/kianda-seed--1560a080,Kianda,https://www.crunchbase.com/organization/kianda,Seed,"Dublin, Dublin, Ireland, Europe",2021-10-18,1500000,EUR,1742033,Seed,,,,Yes,Kianda is a cloud-based business process automation platform.,"Business Process Automation (BPA), Information Technology, SaaS",,https://www.kianda.com/,$1M to $10M,1500000,EUR,1742033,Seed,1,Kernel Capital,"Enterprise Ireland, Kernel Capital",1,2,"93,705"
Seed Round - Danalto,https://www.crunchbase.com/funding_round/danalto-seed--d8775303,Danalto,https://www.crunchbase.com/organization/danalto,Seed,"Dublin, Dublin, Ireland, Europe",2019-11-19,2000000,EUR,2215629,Seed,,,,Yes,"Danalto is an IoT connectivity platform to connect enterprises and cities through low-power, wide-area wireless networks.","Internet of Things, Telecommunications",,https://www.danalto.com/,$1M to $10M,3750000,EUR,4272984,Seed,3,Elkstone Capital Partners,Elkstone Capital Partners,1,1,"94,023"
Pre Seed Round - Tracworx,https://www.crunchbase.com/funding_round/tracworx-pre-seed--cfe4b31e,Tracworx,https://www.crunchbase.com/organization/tracworx,Pre-Seed,"Limerick, Limerick, Ireland, Europe",2022-08-04,2000000,EUR,2049592,Seed,,,,Yes,Asset management for your supply chain,"Information Technology, Infrastructure, Logistics, Software, Supply Chain Management",,https://www.tracworx.ai,$1M to $10M,2000000,EUR,2049592,Seed,1,Furthr VC,"Des Traynor, Dogpatch Labs, Frontline Ventures, Furthr VC, John Herlihy, Liam Casey",3,6,"97,699"
Seed Round - Xpanse Analytics,https://www.crunchbase.com/funding_round/xpanse-analytics-seed--84982c89,Xpanse Analytics,https://www.crunchbase.com/organization/xpanse-analytics,Seed,"Dublin, Dublin, Ireland, Europe",2020-11-26,,,,Seed,,,,Yes,Xpanse provides technologies and services that enable organisations to implement their Advanced Analytics initiatives.,"Analytics, Artificial Intelligence (AI), Data Mining, Marketing Automation, Predictive Analytics",,http://www.xpanse.ai,Less than $1M,,,,Seed,1,DIFC FinTech Hive,DIFC FinTech Hive,1,1,"99,326"
Seed Round - Kastus Technologies,https://www.crunchbase.com/funding_round/kastus-antimicrobial-technologies-seed--e276cdc4,Kastus Technologies,https://www.crunchbase.com/organization/kastus-antimicrobial-technologies,Seed,"Dublin, Dublin, Ireland, Europe",2016-12-01,1500000,EUR,1599573,Seed,,,,Yes,The world’s most innovative antimicrobial surface coating technology.,"Bioinformatics, Biotechnology",,http://www.kastus.com,$1M to $10M,10100000,EUR,11753777,Early Stage Venture,3,Atlantic Bridge University Fund,"Atlantic Bridge University Fund, Enterprise Ireland",2,2,"101,534"
Seed Round - PlanetVerify,https://www.crunchbase.com/funding_round/planetverify-seed--bedfbddd,PlanetVerify,https://www.crunchbase.com/organization/planetverify,Seed,"Dublin, Dublin, Ireland, Europe",2022-04-19,250000,USD,250000,Seed,,,,Yes,PlanetVerify offers secure end-to-end identity and personal data and document collection amd management services.,"Data Storage, Information Services, Information Technology, Real Estate",,https://www.planetverify.com/,Less than $1M,250000,USD,250000,Seed,3,Newchip Accelerator,Newchip Accelerator,,1,"104,839"
Seed Round - KudosHealth,https://www.crunchbase.com/funding_round/kudoshealth-seed--caada7e1,KudosHealth,https://www.crunchbase.com/organization/kudoshealth,Seed,"Sligo, Sligo, Ireland, Europe",2021-04-08,,,,Seed,,,,Yes,KudosHealth is a health platform that engage employees in a healthy lifestyle. ,"Apps, Health Care, Wellness",,https://kudoshealth.com,$1M to $10M,,,,Seed,1,Proto Accelerator,Proto Accelerator,,1,"107,306"
Pre Seed Round - LiveDuel,https://www.crunchbase.com/funding_round/liveduel-pre-seed--35beb108,LiveDuel,https://www.crunchbase.com/organization/liveduel,Pre-Seed,"Cork, Cork, Ireland, Europe",2022-04-08,120000,USD,120000,Seed,,,,Yes,LiveDuel is a defi powered prediction market for sports & eSports and live fan engagement platform,"eSports, Fantasy Sports, Sports, Web3",,http://liveduel.com/,Less than $1M,120000,USD,120000,Seed,1,Techstars,Techstars,,1,"107,392"
Pre Seed Round - BusterBox,https://www.crunchbase.com/funding_round/busterbox-pre-seed--238864a7,BusterBox,https://www.crunchbase.com/organization/busterbox,Pre-Seed,"Dublin, Dublin, Ireland, Europe",2020-07-12,166500,EUR,188290,Seed,1000000,EUR,1130872,Yes,BusterBox is a subscription service for dogs.,"Gift, Pet, Toys",,https://busterbox.com/,Less than $1M,166500,EUR,188290,Seed,1,Spark Crowdfunding,Spark Crowdfunding,,1,"108,239"
Seed Round - Prommt,https://www.crunchbase.com/funding_round/prommt-seed--cbf64ecf,Prommt,https://www.crunchbase.com/organization/prommt,Seed,"Rathmines, Dublin, Ireland, Europe",2020-07-31,775000,EUR,912857,Seed,,,,Yes,Prommt is a payment platform that allows merchants to manage payments across all popular messaging channels and payment gateways.,"Finance, FinTech, Information Technology, Mobile Payments, Payments",,https://www.prommt.com,$1M to $10M,2275000,EUR,2541836,,2,Elkstone Capital Partners,Elkstone Capital Partners,,1,"112,666"
Pre Seed Round - waytoB,https://www.crunchbase.com/funding_round/waytob-pre-seed--edeb522f,waytoB,https://www.crunchbase.com/organization/waytob,Pre-Seed,"Dublin, Dublin, Ireland, Europe",2020-06-02,40000,EUR,44741,Seed,,,,Yes,waytoB offers a solution that enables people with special educational needs to navigate outdoor environments safely by themselves.,"Internet, Leisure, Special Education, Travel",,https://waytob.com/,Less than $1M,40000,EUR,44741,Seed,1,EIT Health,EIT Health,,1,"113,095"
Seed Round - Advisable,https://www.crunchbase.com/funding_round/advisable-b618-seed--f114e30e,Advisable,https://www.crunchbase.com/organization/advisable-b618,Seed,"Dublin, Dublin, Ireland, Europe",2020-07-01,2500000,USD,2500000,Seed,,,,Yes,"Advisable helped growing startups, discover and collaborate with world-class growth specialists.",Internet,,https://advisable.com/,$1M to $10M,3500000,USD,3500000,Seed,2,,"FJ Labs, Frontline Ventures, Launchbay Capital",,3,"117,011"
Seed Round - Hexafly,https://www.crunchbase.com/funding_round/hexafly-seed--9fa7933a,Hexafly,https://www.crunchbase.com/organization/hexafly,Seed,"Kells, Meath, Ireland, Europe",2020-06-11,,,,Seed,,,,Yes,Hexafly is a technology for food materials.,"AgTech, Biotechnology, Service Industry, Sustainability",,http://www.hexafly.co/,$1M to $10M,3951992,USD,3951992,Seed,10,,"RebelBio, SOSV",1,2,"118,485"
Seed Round - MEG Support Tools,https://www.crunchbase.com/funding_round/meg-support-tools-seed--55e02df0,MEG Support Tools,https://www.crunchbase.com/organization/meg-support-tools,Seed,"Dublin, Dublin, Ireland, Europe",2022-12-12,1637500,EUR,1726312,Seed,,,,Yes,MEG Support Tools enables frontline medical workers to spend more time with patients and less time with administrative workloads.,"Health Care, Medical",,https://www.megsupporttools.com/,,2307500,EUR,2500310,Seed,3,,,,,"120,188"
Seed Round - Tixserve,https://www.crunchbase.com/funding_round/tixserve-seed--c7943522,Tixserve,https://www.crunchbase.com/organization/tixserve,Seed,"Clane, Kildare, Ireland, Europe",2015-11-17,,,,Seed,,,,Yes,Tixserve is a mobile distribution and engagement platform that focuses on digital ticket fulfilment for live sporting & entertainment events,"Events, Software, Sports, Ticketing",,https://www.tixserve.com/,Less than $1M,300000,EUR,316923,,3,,Zoosh Group,,1,"124,450"
Seed Round - Gocar,https://www.crunchbase.com/funding_round/gocar-seed--a6626f29,Gocar,https://www.crunchbase.com/organization/gocar,Seed,"Dublin, Dublin, Ireland, Europe",2023-08-30,10000000,EUR,10929523,Seed,,,,Yes,"Gocar is a membership-based, self driven car renting service which allows individuals to hire cars by the hour or day.","Car Sharing, Rental, Transportation",,https://hi.gocar.my/,Less than $1M,10000000,EUR,10929523,Seed,1,,,,,"124,495"
Seed Round - Azadyne,https://www.crunchbase.com/funding_round/azadyne-seed--1fc75c68,Azadyne,https://www.crunchbase.com/organization/azadyne,Seed,"Dublin, Dublin, Ireland, Europe",2019-03-27,1750000,EUR,1969146,Seed,,,,Yes,Azadyne is a new approach to the treatment of autoimmune diseases.,Health Care,,http://azadyne.com/,,1750000,EUR,1969146,,3,NCL Technology Ventures,NCL Technology Ventures,1,1,"128,396"
Pre Seed Round - 4Securitas,https://www.crunchbase.com/funding_round/4securitas-pre-seed--1e4edfef,4Securitas,https://www.crunchbase.com/organization/4securitas,Pre-Seed,"Dublin, Dublin, Ireland, Europe",2017-11-01,50000,EUR,58143,Seed,2500000,EUR,2907136,Yes,Data centric cybersecurity for Enterprise.,"Artificial Intelligence (AI), Cyber Security, Information Services, Information Technology, Internet, Security, Software",,https://4securitas.com,$1M to $10M,2050000,EUR,2420442,Early Stage Venture,3,Enterprise Ireland,Enterprise Ireland,,1,"133,211"
Seed Round - Grouper Technology,https://www.crunchbase.com/funding_round/grouper-technology-seed--b8fa35db,Grouper Technology,https://www.crunchbase.com/organization/grouper-technology,Seed,"Dublin, Dublin, Ireland, Europe",2021-09-30,565000,USD,565000,Seed,2500000,USD,2500000,Yes,"Creating innovative management systems, tools and technologies that empower quality assurance of Governance, Risk, and Compliance portfolios","Human Resources, Management Consulting, Risk Management, Software",,https://grouper.ie,$1M to $10M,2050000,USD,2050000,Early Stage Venture,4,Mojtaba Akbari,Mojtaba Akbari,,1,"132,069"
Pre Seed Round - Geowox,https://www.crunchbase.com/funding_round/geowox-pre-seed--153cd305,Geowox,https://www.crunchbase.com/organization/geowox,Pre-Seed,"Dublin, Dublin, Ireland, Europe",2018-06-01,50000,EUR,58342,Seed,,,,Yes,"Centralised, fast, data rich home valuations powered by AI","FinTech, Mortgage, Real Estate",,http://www.geowox.com,$1M to $10M,2004342,USD,2004342,Seed,5,Enterprise Ireland,Enterprise Ireland,,1,"132,414"
Angel Round - Live Mobile,https://www.crunchbase.com/funding_round/live-mobile-angel--b67e250b,Live Mobile,https://www.crunchbase.com/organization/live-mobile,Angel,"Dublin, Dublin, Ireland, Europe",2011-06-15,2000000,USD,2000000,Seed,,,,Yes,LiveMobile delivers carrier-grade mobile solutions which can sold to their subscribers,"Mobile, Subscription Service, Telecommunications",,http://www.livemobileco.com,$1M to $10M,2040387,USD,2040387,Seed,2,,,,,"435,676"
Seed Round - Cotter Agritech,https://www.crunchbase.com/funding_round/cotter-agritech-seed--3d736e5f,Cotter Agritech,https://www.crunchbase.com/organization/cotter-agritech,Seed,"Limerick, Limerick, Ireland, Europe",2022-01-19,10000,EUR,11342,Seed,,,,Yes,"Cotter Agritech helps farmers to handle, weigh, and draft sheep and lambs with no power required.","AgTech, Farming, Information Technology, Livestock, Software",,https://www.cotteragritech.com/,,10000,EUR,11342,Seed,1,,The Yield Lab Europe,,1,"140,242"
Seed Round - Equimetrics,https://www.crunchbase.com/funding_round/equimetrics-seed--0a4daf8d,Equimetrics,https://www.crunchbase.com/organization/equimetrics,Seed,"Kilkenny, Kilkenny, Ireland, Europe",2021-05-26,,,,Seed,,,,Yes,Equimetrics is a 24/7 equine monitoring solution delivering safeguards against health issues of horses.,"Agriculture, AgTech, Veterinary",,https://www.equimetrics.ie,Less than $1M,,,,Seed,1,,The Yield Lab Europe,,1,"138,741"
Seed Round - HyperVisionX,https://www.crunchbase.com/funding_round/hypervisionx-seed--f31526ac,HyperVisionX,https://www.crunchbase.com/organization/hypervisionx,Seed,"Dublin, Dublin, Ireland, Europe",2022-02-10,250000,USD,250000,Seed,,,,Yes,HyperVisionX is an agricultural firm that combine imaging technology with software to generate reports that inform winegrowers about harvest,"Agriculture, Food and Beverage, Manufacturing, Software",,https://www.hypervisionx.com/,,250000,USD,250000,Seed,1,,Newchip Accelerator,,1,"141,068"
