Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - voya,https://www.crunchbase.com/funding_round/voya-seed--23340d93,voya,https://www.crunchbase.com/organization/voya,Seed,"Hamburg, Hamburg, Germany, Europe",2017-02-08,,,,Seed,,,,Yes,Voya is a software service provider for policy management about booking to billing to all processes of the travel management.,"B2B, Business Travel, Software, Travel",,http://voya.ai,$1M to $10M,,,,M&A,3,,"Global Founders Capital, Philipp Moehring",,2,"608,093"
Corporate Round - Volterion,https://www.crunchbase.com/funding_round/volterion-corporate-round--289c9a97,Volterion,https://www.crunchbase.com/organization/volterion,Corporate Round,"Dortmund, Nordrhein-Westfalen, Germany, Europe",2019-07-31,11000000,USD,11000000,,,,,Yes,Volterion develops and manufactures Flow-Batteries for commercial energy storage applications.,"Battery, Clean Energy, CleanTech, Energy, Manufacturing, Renewable Energy",,https://www.volterion.com,$1M to $10M,16180000,USD,16180000,,12,Friedrich Boysen,Friedrich Boysen,,1,"383,323"
Non Equity Assistance - Volterion,https://www.crunchbase.com/funding_round/volterion-non-equity-assistance--eca55c7b,Volterion,https://www.crunchbase.com/organization/volterion,Non-equity Assistance,"Dortmund, Nordrhein-Westfalen, Germany, Europe",2017-10-01,110000,USD,110000,,,,,No,Volterion develops and manufactures Flow-Batteries for commercial energy storage applications.,"Battery, Clean Energy, CleanTech, Energy, Manufacturing, Renewable Energy",,https://www.volterion.com,$1M to $10M,16180000,USD,16180000,,12,Fraunhofer Venture,Fraunhofer Venture,,1,"376,367"
Series A - Volterion,https://www.crunchbase.com/funding_round/volterion-series-a--963af0bb,Volterion,https://www.crunchbase.com/organization/volterion,Series A,"Dortmund, Nordrhein-Westfalen, Germany, Europe",2017-07-19,1200000,USD,1200000,Early Stage Venture,,,,Yes,Volterion develops and manufactures Flow-Batteries for commercial energy storage applications.,"Battery, Clean Energy, CleanTech, Energy, Manufacturing, Renewable Energy",,https://www.volterion.com,$1M to $10M,16180000,USD,16180000,,12,SeedCapital Dortmund,"HTGF (High-Tech Gruenderfonds), SeedCapital Dortmund",,2,"393,522"
Seed Round - Volterion,https://www.crunchbase.com/funding_round/volterion-seed--01df77bd,Volterion,https://www.crunchbase.com/organization/volterion,Seed,"Dortmund, Nordrhein-Westfalen, Germany, Europe",2017-01-15,200000,USD,200000,Seed,,,,Yes,Volterion develops and manufactures Flow-Batteries for commercial energy storage applications.,"Battery, Clean Energy, CleanTech, Energy, Manufacturing, Renewable Energy",,https://www.volterion.com,$1M to $10M,16180000,USD,16180000,,12,Fraunhofer Venture,Fraunhofer Venture,,1,"394,678"
Seed Round - Volterion,https://www.crunchbase.com/funding_round/volterion-seed--9fb547c2,Volterion,https://www.crunchbase.com/organization/volterion,Seed,"Dortmund, Nordrhein-Westfalen, Germany, Europe",2016-01-24,200000,USD,200000,Seed,,,,Yes,Volterion develops and manufactures Flow-Batteries for commercial energy storage applications.,"Battery, Clean Energy, CleanTech, Energy, Manufacturing, Renewable Energy",,https://www.volterion.com,$1M to $10M,16180000,USD,16180000,,12,Fraunhofer Venture,Fraunhofer Venture,,1,"405,825"
Venture Round - Volterion,https://www.crunchbase.com/funding_round/volterion-series-unknown--27b9e3aa,Volterion,https://www.crunchbase.com/organization/volterion,Venture - Series Unknown,"Dortmund, Nordrhein-Westfalen, Germany, Europe",2018-12-18,1050000,USD,1050000,,,,,Yes,Volterion develops and manufactures Flow-Batteries for commercial energy storage applications.,"Battery, Clean Energy, CleanTech, Energy, Manufacturing, Renewable Energy",,https://www.volterion.com,$1M to $10M,16180000,USD,16180000,,12,Bay Venture BV,"Bay Venture BV, EIT InnoEnergy, HTGF (High-Tech Gruenderfonds), SeedCapital Dortmund",,4,"352,067"
Grant - Volterion,https://www.crunchbase.com/funding_round/volterion-grant--c8776549,Volterion,https://www.crunchbase.com/organization/volterion,Grant,"Dortmund, Nordrhein-Westfalen, Germany, Europe",2018-01-25,300000,USD,300000,,,,,No,Volterion develops and manufactures Flow-Batteries for commercial energy storage applications.,"Battery, Clean Energy, CleanTech, Energy, Manufacturing, Renewable Energy",,https://www.volterion.com,$1M to $10M,16180000,USD,16180000,,12,,,,,"698,623"
Grant - Volterion,https://www.crunchbase.com/funding_round/volterion-grant--c055606f,Volterion,https://www.crunchbase.com/organization/volterion,Grant,"Dortmund, Nordrhein-Westfalen, Germany, Europe",2018-01-02,200000,USD,200000,,,,,No,Volterion develops and manufactures Flow-Batteries for commercial energy storage applications.,"Battery, Clean Energy, CleanTech, Energy, Manufacturing, Renewable Energy",,https://www.volterion.com,$1M to $10M,16180000,USD,16180000,,12,,,,,"637,916"
Grant - Volterion,https://www.crunchbase.com/funding_round/volterion-grant--6b53285e,Volterion,https://www.crunchbase.com/organization/volterion,Grant,"Dortmund, Nordrhein-Westfalen, Germany, Europe",2017-01-15,400000,USD,400000,,,,,No,Volterion develops and manufactures Flow-Batteries for commercial energy storage applications.,"Battery, Clean Energy, CleanTech, Energy, Manufacturing, Renewable Energy",,https://www.volterion.com,$1M to $10M,16180000,USD,16180000,,12,,,,,"556,152"
Grant - Volterion,https://www.crunchbase.com/funding_round/volterion-grant--85013904,Volterion,https://www.crunchbase.com/organization/volterion,Grant,"Dortmund, Nordrhein-Westfalen, Germany, Europe",2014-07-01,1200000,USD,1200000,,,,,No,Volterion develops and manufactures Flow-Batteries for commercial energy storage applications.,"Battery, Clean Energy, CleanTech, Energy, Manufacturing, Renewable Energy",,https://www.volterion.com,$1M to $10M,16180000,USD,16180000,,12,,,,,"563,346"
Seed Round - Volterion,https://www.crunchbase.com/funding_round/volterion-seed--b55c4b0a,Volterion,https://www.crunchbase.com/organization/volterion,Seed,"Dortmund, Nordrhein-Westfalen, Germany, Europe",2015-09-14,100000,USD,100000,Seed,,,,Yes,Volterion develops and manufactures Flow-Batteries for commercial energy storage applications.,"Battery, Clean Energy, CleanTech, Energy, Manufacturing, Renewable Energy",,https://www.volterion.com,$1M to $10M,16180000,USD,16180000,,12,,Fraunhofer Venture,,1,"693,970"
Angel Round - Volterion,https://www.crunchbase.com/funding_round/volterion-angel--92dc087c,Volterion,https://www.crunchbase.com/organization/volterion,Angel,"Dortmund, Nordrhein-Westfalen, Germany, Europe",2017-03-22,220000,USD,220000,Seed,,,,Yes,Volterion develops and manufactures Flow-Batteries for commercial energy storage applications.,"Battery, Clean Energy, CleanTech, Energy, Manufacturing, Renewable Energy",,https://www.volterion.com,$1M to $10M,16180000,USD,16180000,,12,,"Eugen Hahn, Thomas Mathenia",,2,"699,002"
Seed Round - Vitraum GmbH,https://www.crunchbase.com/funding_round/vitraum-gmbh-seed--25c70017,Vitraum GmbH,https://www.crunchbase.com/organization/vitraum-gmbh,Seed,"Hamburg, Hamburg, Germany, Europe",2015-11-01,,,,Seed,,,,Yes,Vitraum support homeowners and building owners from the planning phase to the installation of new windows and/or doors.,"Building Material, Construction, Home Services, Real Estate",,http://www.vitraum.de/,$1M to $10M,,,,Seed,1,,Hanse Ventures,,1,"650,776"
Angel Round - Veyo Care,https://www.crunchbase.com/funding_round/veyo-care-angel--4b751a1b,Veyo Care,https://www.crunchbase.com/organization/veyo-care,Angel,"Berlin, Berlin, Germany, Europe",2016-06-01,744000,EUR,832179,Seed,,,,Yes,"Veyo Care is a platform that enables families, caregivers and care seekers build long term relationship from anywhere at any time.","Consulting, Health Care",,https://www.veyo-pflege.de/,,744000,EUR,832179,Seed,1,,,,,"517,966"
Seed Round - Vehiculum,https://www.crunchbase.com/funding_round/vehiculum-mobilty-solutions-gmbh-seed--0e33f4e0,Vehiculum,https://www.crunchbase.com/organization/vehiculum-mobilty-solutions-gmbh,Seed,"Berlin, Berlin, Germany, Europe",2017-10-12,1900000,EUR,2247935,Seed,,,,Yes,Vehiculum is an online platform that enables an independent and transparent price overview of leasing offers and online transactions.,"Auto Insurance, Automotive, Digital Marketing, Financial Services, Leasing, Sales",,https://www.vehiculum.de/,$1M to $10M,10050000,EUR,11443285,Early Stage Venture,5,,"BA4V, Larix, Oskar Hartmann",,3,"163,772"
Series A - Vehiculum,https://www.crunchbase.com/funding_round/vehiculum-mobilty-solutions-gmbh-series-a--c7f34dda,Vehiculum,https://www.crunchbase.com/organization/vehiculum-mobilty-solutions-gmbh,Series A,"Berlin, Berlin, Germany, Europe",2019-01-23,7000000,EUR,7970550,Early Stage Venture,,,,Yes,Vehiculum is an online platform that enables an independent and transparent price overview of leasing offers and online transactions.,"Auto Insurance, Automotive, Digital Marketing, Financial Services, Leasing, Sales",,https://www.vehiculum.de/,$1M to $10M,10050000,EUR,11443285,Early Stage Venture,5,Runa Capital,"Alexander Artope, MobilityFund, Runa Capital",1,3,"410,335"
Debt Financing - Vehiculum,https://www.crunchbase.com/funding_round/vehiculum-mobilty-solutions-gmbh-debt-financing--84bd4a67,Vehiculum,https://www.crunchbase.com/organization/vehiculum-mobilty-solutions-gmbh,Debt Financing,"Berlin, Berlin, Germany, Europe",2021-04-15,,,,,,,,No,Vehiculum is an online platform that enables an independent and transparent price overview of leasing offers and online transactions.,"Auto Insurance, Automotive, Digital Marketing, Financial Services, Leasing, Sales",,https://www.vehiculum.de/,$1M to $10M,10050000,EUR,11443285,Early Stage Venture,5,,ORBIT Capital,,1,"454,406"
Angel Round - Vehiculum,https://www.crunchbase.com/funding_round/vehiculum-mobilty-solutions-gmbh-angel--f1a84aee,Vehiculum,https://www.crunchbase.com/organization/vehiculum-mobilty-solutions-gmbh,Angel,"Berlin, Berlin, Germany, Europe",2016-05-01,150000,EUR,171850,Seed,,,,Yes,Vehiculum is an online platform that enables an independent and transparent price overview of leasing offers and online transactions.,"Auto Insurance, Automotive, Digital Marketing, Financial Services, Leasing, Sales",,https://www.vehiculum.de/,$1M to $10M,10050000,EUR,11443285,Early Stage Venture,5,,,,,"684,956"
Angel Round - Vehiculum,https://www.crunchbase.com/funding_round/vehiculum-mobilty-solutions-gmbh-angel--7764e9d2,Vehiculum,https://www.crunchbase.com/organization/vehiculum-mobilty-solutions-gmbh,Angel,"Berlin, Berlin, Germany, Europe",2017-01-01,1000000,EUR,1052950,Seed,,,,Yes,Vehiculum is an online platform that enables an independent and transparent price overview of leasing offers and online transactions.,"Auto Insurance, Automotive, Digital Marketing, Financial Services, Leasing, Sales",,https://www.vehiculum.de/,$1M to $10M,10050000,EUR,11443285,Early Stage Venture,5,,,,,"712,377"
Seed Round - Veeplay,https://www.crunchbase.com/funding_round/veeplay-seed--c252b68a,Veeplay,https://www.crunchbase.com/organization/veeplay,Seed,"Muenchen, Bayern, Germany, Europe",2016-01-01,170000,USD,170000,Seed,,,,Yes,Veeplay is a video API platform that makes it easy for developers to build and monetise video experiences into web and mobile applications.,"Analytics, Mobile, Video, Video on Demand, Video Streaming",,https://veeplay.com,Less than $1M,291977,USD,291977,Seed,2,Techstars Ventures,"GINCO Investments, ProSiebenSat.1 Accelerator, Techstars, Techstars Ventures",,4,"412,941"
Pre Seed Round - Veeplay,https://www.crunchbase.com/funding_round/veeplay-pre-seed--d0de1b02,Veeplay,https://www.crunchbase.com/organization/veeplay,Pre-Seed,"Muenchen, Bayern, Germany, Europe",2019-01-23,121977,USD,121977,Seed,,,,Yes,Veeplay is a video API platform that makes it easy for developers to build and monetise video experiences into web and mobile applications.,"Analytics, Mobile, Video, Video on Demand, Video Streaming",,https://veeplay.com,Less than $1M,291977,USD,291977,Seed,2,Techstars,Techstars,,1,"398,415"
Seed Round - Userlane,https://www.crunchbase.com/funding_round/userlane-seed--dad66a45,Userlane,https://www.crunchbase.com/organization/userlane,Seed,"München, Bayern, Germany, Europe",2016-11-15,,,,Seed,,,,Yes,Userlane helps businesses automate user onboarding and employee training.,"Information Technology, Internet, SaaS, Software, UX Design",,https://www.userlane.com/,$10M to $50M,14000000,EUR,16349056,Early Stage Venture,4,,"Commerzbank, HTGF (High-Tech Gruenderfonds), Neosfer",1,3,"188,720"
Series B - Userlane,https://www.crunchbase.com/funding_round/userlane-series-b--4b62ca55,Userlane,https://www.crunchbase.com/organization/userlane,Series B,"München, Bayern, Germany, Europe",2020-07-14,10000000,EUR,11410406,Early Stage Venture,,,,Yes,Userlane helps businesses automate user onboarding and employee training.,"Information Technology, Internet, SaaS, Software, UX Design",,https://www.userlane.com/,$10M to $50M,14000000,EUR,16349056,Early Stage Venture,4,Five Elms Capital,"Capnamic, Commerzbank, Five Elms Capital, HTGF (High-Tech Gruenderfonds)",3,4,"297,976"
Series A - Userlane,https://www.crunchbase.com/funding_round/userlane-series-a--4be8f43c,Userlane,https://www.crunchbase.com/organization/userlane,Series A,"München, Bayern, Germany, Europe",2018-03-21,4000000,EUR,4938650,Early Stage Venture,,,,Yes,Userlane helps businesses automate user onboarding and employee training.,"Information Technology, Internet, SaaS, Software, UX Design",,https://www.userlane.com/,$10M to $50M,14000000,EUR,16349056,Early Stage Venture,4,Capnamic,"Capnamic, FTR Ventures, HTGF (High-Tech Gruenderfonds)",1,3,"420,114"
Non Equity Assistance - Userlane,https://www.crunchbase.com/funding_round/userlane-non-equity-assistance--0afd57c8,Userlane,https://www.crunchbase.com/organization/userlane,Non-equity Assistance,"München, Bayern, Germany, Europe",2018-06-04,,,,,,,,No,Userlane helps businesses automate user onboarding and employee training.,"Information Technology, Internet, SaaS, Software, UX Design",,https://www.userlane.com/,$10M to $50M,14000000,EUR,16349056,Early Stage Venture,4,,VentureOut,,1,"701,956"
Pre Seed Round - Urban Challenger,https://www.crunchbase.com/funding_round/urban-challenger-pre-seed--1bbd8040,Urban Challenger,https://www.crunchbase.com/organization/urban-challenger,Pre-Seed,"Berlin, Berlin, Germany, Europe",2023-09-19,60000,EUR,64089,Seed,180000,EUR,192266,Yes,Urban Challenger is an app or card deck with engaging travel challenges and activities for exploring cities.,"Local, Ticketing, Travel",,http://urbanchallenger.com,,157000,EUR,173690,Seed,3,Janna Ensthaler,Janna Ensthaler,,1,"69,571"
Pre Seed Round - Urban Challenger,https://www.crunchbase.com/funding_round/urban-challenger-pre-seed--34ba70b0,Urban Challenger,https://www.crunchbase.com/organization/urban-challenger,Pre-Seed,"Berlin, Berlin, Germany, Europe",2016-02-01,27000,EUR,29404,Seed,,,,Yes,Urban Challenger is an app or card deck with engaging travel challenges and activities for exploring cities.,"Local, Ticketing, Travel",,http://urbanchallenger.com,,157000,EUR,173690,Seed,3,,Start-Up Chile,,1,"571,482"
Debt Financing - Urban Challenger,https://www.crunchbase.com/funding_round/urban-challenger-debt-financing--73b4480d,Urban Challenger,https://www.crunchbase.com/organization/urban-challenger,Debt Financing,"Berlin, Berlin, Germany, Europe",2016-05-01,70000,EUR,80197,,,,,No,Urban Challenger is an app or card deck with engaging travel challenges and activities for exploring cities.,"Local, Ticketing, Travel",,http://urbanchallenger.com,,157000,EUR,173690,Seed,3,,,,,"700,261"
Seed Round - Unicorn Workspaces,https://www.crunchbase.com/funding_round/unicorn-berlin-seed--bd169fa5,Unicorn Workspaces,https://www.crunchbase.com/organization/unicorn-berlin,Seed,"Berlin, Berlin, Germany, Europe",2018-08-01,,,,Seed,,,,Yes,Unicorn offers work solutions for teams of all sizes with flexible terms and independent of high market rental prices.,"Commercial Real Estate, Coworking, Office Administration",,http://unicorn.de,$1M to $10M,7000000,USD,7000000,,2,,"Alexander Koelpin, Florian Heinemann, Jens Hilgers, Lukasz Gadowski, Masoud Kamali, Matthias Spiess",,6,"163,231"
Venture Round - Unicorn Workspaces,https://www.crunchbase.com/funding_round/unicorn-berlin-series-unknown--41db0b64,Unicorn Workspaces,https://www.crunchbase.com/organization/unicorn-berlin,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",2021-04-14,7000000,USD,7000000,,,,,Yes,Unicorn offers work solutions for teams of all sizes with flexible terms and independent of high market rental prices.,"Commercial Real Estate, Coworking, Office Administration",,http://unicorn.de,$1M to $10M,7000000,USD,7000000,,2,,"Alexander Koelpin, Florian Heinemann, Jens Hilgers, Knutsson Holdings AB, Torsten Oelke, WestTech Ventures",,6,"449,624"
Seed Round - Twyla,https://www.crunchbase.com/funding_round/twyla-seed--7e13a286,Twyla,https://www.crunchbase.com/organization/twyla,Seed,"Berlin, Berlin, Germany, Europe",2016-01-01,,,,Seed,,,,Yes,Twyla automates customer support conversations through chatbots.,"Artificial Intelligence (AI), Chatbot, Customer Service, Machine Learning, Natural Language Processing, SaaS, Software, Technical Support",,http://twyla.ai,Less than $1M,,,,Seed,2,Aschendorff NEXT,Aschendorff NEXT,,1,"371,862"
Seed Round - Twyla,https://www.crunchbase.com/funding_round/twyla-seed--3867e371,Twyla,https://www.crunchbase.com/organization/twyla,Seed,"Berlin, Berlin, Germany, Europe",2017-09-05,,,,Seed,,,,Yes,Twyla automates customer support conversations through chatbots.,"Artificial Intelligence (AI), Chatbot, Customer Service, Machine Learning, Natural Language Processing, SaaS, Software, Technical Support",,http://twyla.ai,Less than $1M,,,,Seed,2,,"BoHa Capital, Hubraum, Johannis Hatt, Kai Seefeldt, Marcel Hollerbach",,5,"457,097"
Seed Round - TrustBills,https://www.crunchbase.com/funding_round/trustbills-seed--962581c4,TrustBills,https://www.crunchbase.com/organization/trustbills,Seed,"Hamburg, Hamburg, Germany, Europe",2015-09-01,,,,Seed,,,,Yes,Not Operating Any Longer,,,https://walbing.com/,$1M to $10M,,,,Seed,1,,,,,"508,729"
Grant - Truckin,https://www.crunchbase.com/funding_round/truckin-grant--482f41c1,Truckin,https://www.crunchbase.com/organization/truckin,Grant,"Berlin, Berlin, Germany, Europe",2015-09-15,30000,EUR,33810,,,,,No,"Truckin is a community marketplace and recruitment platform that connects trucking companies with shippers, freight forwarders, and drivers.","Communities, Marketplace, Recruiting, Transportation",,http://www.truckin.io,Less than $1M,1030000,EUR,1166634,Seed,3,,,,,"583,515"
Seed Round - Truckin,https://www.crunchbase.com/funding_round/truckin-seed--6beb71d9,Truckin,https://www.crunchbase.com/organization/truckin,Seed,"Berlin, Berlin, Germany, Europe",2015-11-02,,,,Seed,,,,Yes,"Truckin is a community marketplace and recruitment platform that connects trucking companies with shippers, freight forwarders, and drivers.","Communities, Marketplace, Recruiting, Transportation",,http://www.truckin.io,Less than $1M,1030000,EUR,1166634,Seed,3,,Startupbootcamp,,1,"650,473"
Seed Round - Truckin,https://www.crunchbase.com/funding_round/truckin-seed--c4b3cc0c,Truckin,https://www.crunchbase.com/organization/truckin,Seed,"Berlin, Berlin, Germany, Europe",2016-08-19,1000000,EUR,1132824,Seed,,,,Yes,"Truckin is a community marketplace and recruitment platform that connects trucking companies with shippers, freight forwarders, and drivers.","Communities, Marketplace, Recruiting, Transportation",,http://www.truckin.io,Less than $1M,1030000,EUR,1166634,Seed,3,,,,,"606,591"
Seed Round - tripl,https://www.crunchbase.com/funding_round/gotripl-seed--b573ac7f,tripl,https://www.crunchbase.com/organization/gotripl,Seed,"Hamburg, Hamburg, Germany, Europe",2015-07-13,230000,EUR,253125,Seed,,,,Yes,Tripl provides personalized travel recommendations.,"Big Data, Travel",,https://www.tripl.de/,,230000,EUR,253125,M&A,1,,HR Ventures,1,1,"505,034"
Seed Round - TravelResponder,https://www.crunchbase.com/funding_round/travelresponder-seed--2191bc7c,TravelResponder,https://www.crunchbase.com/organization/travelresponder,Seed,"England, Nordrhein-Westfalen, Germany, Europe",2017-03-20,10000,USD,10000,Seed,,,,Yes,"TravelResponder - Search vacation rentals, condos, holiday villas, beach rentals, cabins, cottages, and many other type of accommodations.","Leisure, Travel",,http://www.travelresponder.com/,$1M to $10M,10000,USD,10000,Seed,1,,,,,"493,126"
Venture Round - trackle GmbH,https://www.crunchbase.com/funding_round/trackle-gmbh-series-unknown--e846a0d6,trackle GmbH,https://www.crunchbase.com/organization/trackle-gmbh,Venture - Series Unknown,"Bonn, Nordrhein-Westfalen, Germany, Europe",2024-01-18,,,,,,,,Yes,trackle GmbH is a Germany-based temperature sensor manufacturing company that helps women determine their fertile days.,"Fertility, Health Care, Personal Health",,http://www.trackle.de,Less than $1M,,,,,4,,Cross Atlantic Angels,,1,"51,431"
Non Equity Assistance - trackle GmbH,https://www.crunchbase.com/funding_round/trackle-gmbh-non-equity-assistance--7b55b644,trackle GmbH,https://www.crunchbase.com/organization/trackle-gmbh,Non-equity Assistance,"Bonn, Nordrhein-Westfalen, Germany, Europe",2017-06-04,,,,,,,,No,trackle GmbH is a Germany-based temperature sensor manufacturing company that helps women determine their fertile days.,"Fertility, Health Care, Personal Health",,http://www.trackle.de,Less than $1M,,,,,4,VentureOut,VentureOut,,1,"354,917"
Seed Round - trackle GmbH,https://www.crunchbase.com/funding_round/trackle-gmbh-seed--c0054fe0,trackle GmbH,https://www.crunchbase.com/organization/trackle-gmbh,Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",2017-04-01,,,,Seed,,,,Yes,trackle GmbH is a Germany-based temperature sensor manufacturing company that helps women determine their fertile days.,"Fertility, Health Care, Personal Health",,http://www.trackle.de,Less than $1M,,,,,4,STARTPLATZ,STARTPLATZ,,1,"412,830"
Seed Round - trackle GmbH,https://www.crunchbase.com/funding_round/trackle-gmbh-seed--050951fb,trackle GmbH,https://www.crunchbase.com/organization/trackle-gmbh,Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",2017-11-13,,,,Seed,,,,Yes,trackle GmbH is a Germany-based temperature sensor manufacturing company that helps women determine their fertile days.,"Fertility, Health Care, Personal Health",,http://www.trackle.de,Less than $1M,,,,,4,,DIGITALHUB.DE,,1,"699,621"
