Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - Zenfulfillment,https://www.crunchbase.com/funding_round/zenfulfillment-gmbh-seed--ded69d27,Zenfulfillment,https://www.crunchbase.com/organization/zenfulfillment-gmbh,Seed,"Berlin, Berlin, Germany, Europe",2017-04-10,,,,Seed,,,,Yes,We're a tech company combining modern software and operational excellence to build outstanding delivery experiences,"E-Commerce, Information Technology, Logistics, Software, Supply Chain Management, Transportation",,https://zenfulfillment.com,$1M to $10M,,,,Seed,1,FIEGE,FIEGE,1,1,"292,277"
Seed Round - Zasta,https://www.crunchbase.com/funding_round/zasta-seed--d593e95d,Zasta,https://www.crunchbase.com/organization/zasta,Seed,"Rostock, Mecklenburg-Vorpommern, Germany, Europe",2017-10-26,,,,Seed,,,,Yes,Zasta is the leading platform for assisted tax preparation in Germany.,"Accounting, Financial Services, FinTech, Legal Tech, Software",,https://zasta.de/,$1M to $10M,60000000,EUR,64749366,,3,Anyon Holding,"Anyon Holding, Dr. Uwe Schimmelschmidt",,2,"126,325"
Debt Financing - Zasta,https://www.crunchbase.com/funding_round/zasta-debt-financing--c45ebb62,Zasta,https://www.crunchbase.com/organization/zasta,Debt Financing,"Rostock, Mecklenburg-Vorpommern, Germany, Europe",2023-01-17,60000000,EUR,64749366,,,,,No,Zasta is the leading platform for assisted tax preparation in Germany.,"Accounting, Financial Services, FinTech, Legal Tech, Software",,https://zasta.de/,$1M to $10M,60000000,EUR,64749366,,3,United Volksbank Raiffeisenbank,United Volksbank Raiffeisenbank,,1,"315,810"
Venture Round - Zasta,https://www.crunchbase.com/funding_round/zasta-series-unknown--e4b2f0e8,Zasta,https://www.crunchbase.com/organization/zasta,Venture - Series Unknown,"Rostock, Mecklenburg-Vorpommern, Germany, Europe",2019-04-18,,,,,,,,Yes,Zasta is the leading platform for assisted tax preparation in Germany.,"Accounting, Financial Services, FinTech, Legal Tech, Software",,https://zasta.de/,$1M to $10M,60000000,EUR,64749366,,3,Anyon Holding,"Anyon Holding, Dr. Uwe Schimmelschmidt, Mittelständische Beteiligungsgesellschaft Mecklenburg-Vorpommern",,3,"392,563"
Seed Round - Zana Technologies GmbH,https://www.crunchbase.com/funding_round/idoctor-seed--1f782953,Zana Technologies GmbH,https://www.crunchbase.com/organization/idoctor,Seed,"Karlsruhe, Baden-Wurttemberg, Germany, Europe",2019-04-09,,,,Seed,,,,Yes,Zana is an intelligent assistant that responds to health questions and empower people to get and stay healthy.,"Artificial Intelligence (AI), Fitness, Health Care, Home Health Care, Personal Health",,http://www.zana.com,Less than $1M,400600,EUR,458316,Seed,4,Plug and Play Insurtech,Plug and Play Insurtech,,1,"347,353"
Pre Seed Round - Zana Technologies GmbH,https://www.crunchbase.com/funding_round/idoctor-pre-seed--8bc4dffa,Zana Technologies GmbH,https://www.crunchbase.com/organization/idoctor,Pre-Seed,"Karlsruhe, Baden-Wurttemberg, Germany, Europe",2019-07-16,240000,EUR,269085,Seed,,,,Yes,Zana is an intelligent assistant that responds to health questions and empower people to get and stay healthy.,"Artificial Intelligence (AI), Fitness, Health Care, Home Health Care, Personal Health",,http://www.zana.com,Less than $1M,400600,EUR,458316,Seed,4,,,,,"466,817"
Grant - Zana Technologies GmbH,https://www.crunchbase.com/funding_round/idoctor-grant--0e2a12af,Zana Technologies GmbH,https://www.crunchbase.com/organization/idoctor,Grant,"Karlsruhe, Baden-Wurttemberg, Germany, Europe",2017-12-01,50000,EUR,59465,,,,,No,Zana is an intelligent assistant that responds to health questions and empower people to get and stay healthy.,"Artificial Intelligence (AI), Fitness, Health Care, Home Health Care, Personal Health",,http://www.zana.com,Less than $1M,400600,EUR,458316,Seed,4,,,,,"602,142"
Seed Round - Zana Technologies GmbH,https://www.crunchbase.com/funding_round/idoctor-seed--0c478cb4,Zana Technologies GmbH,https://www.crunchbase.com/organization/idoctor,Seed,"Karlsruhe, Baden-Wurttemberg, Germany, Europe",2017-10-06,110600,EUR,129766,Seed,,,,Yes,Zana is an intelligent assistant that responds to health questions and empower people to get and stay healthy.,"Artificial Intelligence (AI), Fitness, Health Care, Home Health Care, Personal Health",,http://www.zana.com,Less than $1M,400600,EUR,458316,Seed,4,,EXIST,,1,"682,660"
Seed Round - Zahnarzt-Helden,https://www.crunchbase.com/funding_round/zahnarzt-helden-seed--b459db4b,Zahnarzt-Helden,https://www.crunchbase.com/organization/zahnarzt-helden,Seed,"Bielefeld, Nordrhein-Westfalen, Germany, Europe",2019-08-28,,,,Seed,,,,Yes,Zahnarzt-Helden is an online platform that enables dentists to find the perfect investment-good very easily and quickly online.,"E-Commerce, Financial Services, Health Care, Internet, Lead Generation",,http://www.zahnarzt-helden.de,Less than $1M,,,,Seed,1,HTGF (High-Tech Gruenderfonds),HTGF (High-Tech Gruenderfonds),1,1,"243,851"
Pre Seed Round - YOLAWO,https://www.crunchbase.com/funding_round/yolawo-pre-seed--d4b8d836,YOLAWO,https://www.crunchbase.com/organization/yolawo,Pre-Seed,"Kirchzarten, Baden-Wurttemberg, Germany, Europe",2020-08-01,90000,EUR,106009,Seed,,,,Yes,Yolawo is the online booking system for sport clubs.,"E-Commerce, Internet, Sports, Tourism",,https://yolawo.de/,Less than $1M,315000,EUR,359276,Seed,4,,,,,"139,435"
