Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - Ray Browser,https://www.crunchbase.com/funding_round/ray-browser-seed--1cc52f17,Ray Browser,https://www.crunchbase.com/organization/ray-browser,Seed,"Espoo, Southern Finland, Finland, Europe",2024-12-18,,,,Seed,,,,Yes,Ray is shaping the future of gaming with the ultimate browser for players and developers.,"Gamification, Gaming, Software",,https://playonray.com,,,,,Seed,1,Play Ventures,"A16Z GAMES Speedrun, FOV Ventures, Play Ventures, Samsung NEXT, Spatial Capital",1,5,"8,849"
Seed Round - Synergi,https://www.crunchbase.com/funding_round/synergi-solutions-seed--d5cc4f5f,Synergi,https://www.crunchbase.com/organization/synergi-solutions,Seed,"Helsinki, Southern Finland, Finland, Europe",2024-10-08,2000000,EUR,2195098,Seed,,,,Yes,Synergi is a climate-smart way of using electricity and the grid.,Software,,https://synergi.so/,,2800000,EUR,3028981,Seed,2,Greencode Ventures,"APX, Greencode Ventures, Lifeline Ventures, Vaens, Wave Ventures",3,5,"9,346"
Pre Seed Round - Solid IO,https://www.crunchbase.com/funding_round/solid-io-pre-seed--a31bf150,Solid IO,https://www.crunchbase.com/organization/solid-io,Pre-Seed,"Helsinki, Southern Finland, Finland, Europe",2025-02-24,800000,EUR,841551,Seed,,,,Yes,Solid IO believes cancer care should be as precise and personal as possible.,"Health Care, Hospital",,https://www.solid-io.com/,,800000,EUR,841551,Seed,1,Nordic Science Investments,"BSV Ventures, Nordic Science Investments, University of Helsinki",2,3,"9,420"
Seed Round - BIT ODD,https://www.crunchbase.com/funding_round/bit-odd-seed--bba0108c,BIT ODD,https://www.crunchbase.com/organization/bit-odd,Seed,"Helsinki, Southern Finland, Finland, Europe",2024-11-14,17000000,EUR,17897506,Seed,,,,Yes,BIT ODD is a developer of video games.,Gaming,,https://bit-odd.com/,,22000000,EUR,23159755,Seed,2,Griffin Gaming Partners,"Griffin Gaming Partners, Index Ventures, Makers Fund",2,3,"9,650"
Seed Round - Behavix Inc.,https://www.crunchbase.com/funding_round/behavix-inc-seed--b8ce230b,Behavix Inc.,https://www.crunchbase.com/organization/behavix-inc,Seed,"Helsinki, Southern Finland, Finland, Europe",2025-01-08,2500000,USD,2500000,Seed,,,,Yes,"Market research, behavioral data, DaaS (data-as-a-service)","Analytics, Data Management, Generative AI, Market Research",,https://behavix.io/,,2500000,USD,2500000,Seed,1,"Superhero Capital, Vendep Capital","Superhero Capital, Vendep Capital",,2,"9,938"
Seed Round - SkySQL,https://www.crunchbase.com/funding_round/skysql-seed--adb2bd9e,SkySQL,https://www.crunchbase.com/organization/skysql,Seed,"Uusimaa, Southern Finland, Finland, Europe",2024-12-11,6600000,USD,6600000,Seed,,,,Yes,SkySQL is a software company that provides databases and backup services.,"Data Management, Database, Security, Software, Software Engineering",,https://skysql.com,$1M to $10M,6600000,USD,6600000,Seed,1,,"Eniac Ventures, Good Capital, Western Technology Investment",,3,"10,094"
Seed Round - Swarmia,https://www.crunchbase.com/funding_round/swarmia-seed--51a97bba,Swarmia,https://www.crunchbase.com/organization/swarmia,Seed,"Helsinki, Southern Finland, Finland, Europe",2021-05-12,5700000,EUR,6884174,Seed,,,,Yes,"Swarmia develops a business management software that provides insights and tools to engineering leaders, managers, and teams.","Business Development, Information Technology, Productivity Tools, SaaS",,https://www.swarmia.com/,$1M to $10M,6700000,EUR,8091924,,3,Alven,"Alex Algard, Alven, Irena Goldenberg, Jigsaw VC, Jonathan Benhamou, Lars Fjeldsoe-Nielsen, Lifeline Ventures, Romain Huet",2,8,"10,249"
Seed Round - Liquid Sun,https://www.crunchbase.com/funding_round/liquid-sun-seed--207fc109,Liquid Sun,https://www.crunchbase.com/organization/liquid-sun,Seed,"Tampere, Western Finland, Finland, Europe",2024-11-28,4000000,EUR,4224101,Seed,,,,Yes,Liquid Sun is a new breed of green tech that converts CO2 into fossil-free fuels.,"Power Grid, Renewable Energy",,https://www.liquidsun.fi,,5000000,EUR,5294655,Seed,2,"Failup Ventures, Voima Ventures","Business Finland, Failup Ventures, Voima Ventures",2,3,"10,411"
Seed Round - StemSight,https://www.crunchbase.com/funding_round/stemsight-seed--6e9bc422,StemSight,https://www.crunchbase.com/organization/stemsight,Seed,"Tampere, Western Finland, Finland, Europe",2025-02-13,2300000,EUR,2395130,Seed,,,,Yes,"StemSight is a cell therapy startup developing novel treatments for blindness operating in Tampere, Finland.","Biotechnology, Health Diagnostics, Therapeutics",,https://www.stemsight.fi/,$1M to $10M,2800000,EUR,2985705,Seed,2,,"Biothom Oy, Business Finland, Stephen Industries, Voima Ventures",1,4,"10,436"
Seed Round - TheStorage,https://www.crunchbase.com/funding_round/thestorage-seed--99bc4958,TheStorage,https://www.crunchbase.com/organization/thestorage,Seed,"Tampere, Western Finland, Finland, Europe",2025-02-25,1150000,EUR,1204826,Seed,,,,Yes,"TheStorage provides sustainable grid-scale energy storage that can discharge heat, steam, or CHP.","Clean Energy, CleanTech, Energy, Energy Storage, Renewable Energy",,https://www.thestorage.fi/,,2150000,EUR,2287745,Seed,2,Business Finland,"2C Ventures, Business Finland, Superhero Capital",2,3,"10,475"
Seed Round - THENA,https://www.crunchbase.com/funding_round/thena-c947-seed--48b31fae,THENA,https://www.crunchbase.com/organization/thena-c947,Seed,"Helsinki, Southern Finland, Finland, Europe",2025-01-01,,,,Seed,,,,Yes,THENA is a leading decentralized exchange (DEX) on the BNB Chain.,"Blockchain, Cryptocurrency, FinTech",,https://thena.fi,,600000,USD,600000,Seed,2,YZi Labs,YZi Labs,1,1,"12,179"
Pre Seed Round - Starstuff,https://www.crunchbase.com/funding_round/me3d-d849-pre-seed--46ada05e,Starstuff,https://www.crunchbase.com/organization/me3d-d849,Pre-Seed,"Helsinki, Southern Finland, Finland, Europe",2023-12-01,1180000,EUR,1285325,Seed,,,,Yes,Social games platform for generation AI.,"Communities, Computer Vision, Generative AI, Human Computer Interaction, Intelligent Systems, Social Network, Software, Video Chat, Virtual World, Virtualization",,https://starstuff.space,Less than $1M,1180000,EUR,1285325,Seed,1,,"Atomico, FOV Ventures, Icebreaker.vc, Tuulenkantajat",,4,"12,661"
Seed Round - Arctic Instruments,https://www.crunchbase.com/funding_round/arctic-instruments-seed--c476c4a1,Arctic Instruments,https://www.crunchbase.com/organization/arctic-instruments,Seed,"Espoo, Southern Finland, Finland, Europe",2024-12-10,2350000,EUR,2474857,Seed,,,,Yes,Arctic Instruments manufactures superconducting microwave amplifiers that helps to build larger quantum computers.,"Industrial, Manufacturing, Quantum Computing",,https://arcticinst.io,,2350000,EUR,2474857,Seed,1,Lifeline Ventures,Lifeline Ventures,1,1,"13,470"
Seed Round - DataCrunch.io,https://www.crunchbase.com/funding_round/datacrunch-io-seed--05a62d17,DataCrunch.io,https://www.crunchbase.com/organization/datacrunch-io,Seed,"Helsinki, Southern Finland, Finland, Europe",2024-10-21,7600000,USD,7600000,Seed,,,,Yes,DataCrunch is a cloud service provider which facilitates utilization and integration of state of the art AI/ML models,"Artificial Intelligence (AI), Information Technology, Software",,https://datacrunch.io,,14094642,USD,14094642,Seed,3,byFounders,"Anders Bo Pedersen, Ari Tulla, byFounders, Henrik Rosendahl, J12, Lasse Espeholt, Maaike Bryon, Nal Kalchbrenner, Oskari Saarenmaa, Ruben Bryon, Tapio Tolvanen, Tuomo Riekki",3,12,"13,625"
Pre Seed Round - Shook,https://www.crunchbase.com/funding_round/shook-dcaf-pre-seed--938e7e8e,Shook,https://www.crunchbase.com/organization/shook-dcaf,Pre-Seed,"Helsinki, Southern Finland, Finland, Europe",2024-01-01,2150000,EUR,2372875,Seed,,,,Yes,"Shook unifies the short-video production workflow, enabling brands to scale content creation with AI and data for maximum performance.","B2B, Content Creators, Marketing Automation, Marketplace, Productivity Tools, Project Management, SaaS, Software, Video Advertising, Video Editing",,https://www.shook.digital/,,2150000,EUR,2372875,Seed,1,Icebreaker.vc,"Daniel King, Icebreaker.vc, Jussi Heinilä, Niklas Lahti, Teemu Jokinen",2,5,"14,565"
Seed Round - Sustashift,https://www.crunchbase.com/funding_round/sustashift-seed--fb73ede9,Sustashift,https://www.crunchbase.com/organization/sustashift,Seed,"Helsinki, Southern Finland, Finland, Europe",2025-02-05,,,,Seed,,,,Yes,"Sustashift offers sustainability reporting tools and consulting, with collaboratively developed solutions.","Consulting, Sustainability, Web Development",,https://www.sustashift.com,,50000,EUR,54271,Seed,2,Greencode Ventures,"Greencode Ventures, Wave Ventures",1,2,"14,892"
Seed Round - Root Signals,https://www.crunchbase.com/funding_round/root-signals-seed--eefcf6cf,Root Signals,https://www.crunchbase.com/organization/root-signals,Seed,"Helsinki, Southern Finland, Finland, Europe",2024-09-04,2800000,USD,2800000,Seed,,,,Yes,"Root Signals control platform, teams deliver reliable, measurable and auditable LLM automations at scale.","E-Commerce, Generative AI, Telecommunications",,https://www.rootsignals.ai/,,2800000,USD,2800000,Seed,1,Angular Ventures,"Angular Ventures, Business Finland",1,2,"15,295"
Seed Round - Future Run,https://www.crunchbase.com/funding_round/future-run-seed--aa1643d9,Future Run,https://www.crunchbase.com/organization/future-run,Seed,"Tampere, Western Finland, Finland, Europe",2024-10-03,,,,Seed,,,,Yes,Future Run is a game development studio.,"Gaming, PC Games",,https://www.ftr.run,,,,,Seed,2,Supercell,Supercell,1,1,"15,788"
Pre Seed Round - Planmark Oy,https://www.crunchbase.com/funding_round/planmark-oy-pre-seed--93b6318b,Planmark Oy,https://www.crunchbase.com/organization/planmark-oy,Pre-Seed,"Helsinki, Southern Finland, Finland, Europe",2024-12-17,,,,Seed,,,,Yes,Planmark mission is to simplify ESG reporting.,"Generative AI, Information Services, SaaS",,https://planmark.fi,,,,,Seed,1,Gorilla Capital,Gorilla Capital,1,1,"15,936"
Seed Round - Social First,https://www.crunchbase.com/funding_round/social-first-seed--ddbbcabf,Social First,https://www.crunchbase.com/organization/social-first,Seed,"Helsinki, Southern Finland, Finland, Europe",2024-08-06,4200000,USD,4200000,Seed,,,,Yes,Social First is a veteran game studio that creates Social Sandbox MMO's across platforms.,"Console Games, Gaming, MMO Games, Online Games, PC Games",,https://www.socialfirstgames.com,,6700000,USD,6700000,Seed,2,Crowberry Capital,"Business Finland, Crowberry Capital, Play Ventures",2,3,"16,388"
Seed Round - Groweo,https://www.crunchbase.com/funding_round/groweo-seed--328143af,Groweo,https://www.crunchbase.com/organization/groweo,Seed,"Helsinki, Southern Finland, Finland, Europe",2024-09-18,6000000,EUR,6668415,Seed,,,,Yes,"Groweo develops software and services to help customers grow their businesses smarter, quicker, and more efficiently.","Software, Web Development",,https://groweo.com/,,6000000,EUR,6668415,Seed,1,CapMan,CapMan,1,1,"16,487"
Seed Round - PrecisionPhage,https://www.crunchbase.com/funding_round/precisionphage-seed--d18ae305,PrecisionPhage,https://www.crunchbase.com/organization/precisionphage,Seed,"Jyväskylä, Western Finland, Finland, Europe",2024-11-12,2200000,EUR,2335660,Seed,,,,Yes,PrecisionPhage is a biotech business that specializes on bacteriophage technologies.,"Biopharma, Biotechnology, Medical",,https://www.precisionphage.com,,2200000,EUR,2335660,Seed,1,Nordic Science Investments,"Business Finland, Nordic Science Investments, Unifund",,3,"16,723"
Seed Round - Moncyte Health,https://www.crunchbase.com/funding_round/moncyte-health-seed--9bbacedc,Moncyte Health,https://www.crunchbase.com/organization/moncyte-health,Seed,"Helsinki, Southern Finland, Finland, Europe",2024-10-08,1000000,EUR,1097549,Seed,,,,Yes,Moncyte Health is developing a patented technology to optimize the treatment and prevention of cardiovascular disease.,"Health Diagnostics, Medical Device",,https://moncytehealth.com,,1000000,EUR,1097549,Seed,2,"Almaral, Athensmed, Inventure","Almaral, Athensmed, Inventure, University of Helsinki",3,4,"16,916"
Seed Round - In Parallel,https://www.crunchbase.com/funding_round/in-parallel-8aea-seed--12e8f14d,In Parallel,https://www.crunchbase.com/organization/in-parallel-8aea,Seed,"Helsinki, Southern Finland, Finland, Europe",2024-11-12,2800000,EUR,2972658,Seed,,,,Yes,In Parallel utilizes AI-driven strategies that help businesses remain agile in a dynamic environment.,"Information Technology, Internet, Software",,https://in-parallel.com/,,2800000,EUR,2972658,Seed,1,,Lifeline Ventures,1,1,"17,478"
Pre Seed Round - Polku Therapeutics,https://www.crunchbase.com/funding_round/polku-therapeutics-pre-seed--c028c629,Polku Therapeutics,https://www.crunchbase.com/organization/polku-therapeutics,Pre-Seed,"Helsinki, Southern Finland, Finland, Europe",2024-09-17,2000000,USD,2000000,Seed,,,,Yes,Polku Therapeutics operates as a therapeutics company.,"Medical, Therapeutics",,https://www.polku-therapeutics.com/,,2000000,USD,2000000,Seed,1,,"Business Finland, Innovestor, Torrey Pines Investment",,3,"17,556"
Seed Round - Louhe,https://www.crunchbase.com/funding_round/louhe-seed--1cdec314,Louhe,https://www.crunchbase.com/organization/louhe,Seed,"Oulu, Oulu, Finland, Europe",2024-10-14,3000000,EUR,3272851,Seed,,,,Yes,Louhe provides data driven security culture with explainable AI.,"Artificial Intelligence (AI), Information Technology, Machine Learning",,https://louhe.fi/,,3000000,EUR,3272851,Seed,2,Lifeline Ventures,"First Fellow Partners, Lifeline Ventures",2,2,"17,723"
Pre Seed Round - Nobody Engineering,https://www.crunchbase.com/funding_round/nobody-engineering-pre-seed--23bebafc,Nobody Engineering,https://www.crunchbase.com/organization/nobody-engineering,Pre-Seed,"Tampere, Western Finland, Finland, Europe",2024-06-08,125000,USD,125000,Seed,,,,Yes,The legacy-first independent data layer (IDL) for connecting building automation to digital services.,"Internet of Things, Robotics, Smart Building",,https://www.nobodyengineering.com/,,125000,USD,125000,Seed,1,Norrsken Accelerator,Norrsken Accelerator,,1,"18,234"
Seed Round - Droppe,https://www.crunchbase.com/funding_round/droppe-seed--6001b825,Droppe,https://www.crunchbase.com/organization/droppe,Seed,"Helsinki, Southern Finland, Finland, Europe",2024-06-18,3900000,EUR,4188113,Seed,,,,Yes,B2B Platform to source and order supplies for operations.,"B2B, Marketplace, Procurement",,https://droppe.com/,$1M to $10M,6100000,EUR,6674065,Seed,2,OpenOcean,"Ilkka Paananen, Illusian Founder Office, Lifeline Ventures, Marianne Vikkula, Miki Kuusi, Mikko Silventola, OpenOcean, Robert Gentz",,8,"18,793"
Pre Seed Round - Blok,https://www.crunchbase.com/funding_round/blok-pre-seed--08968cd4,Blok,https://www.crunchbase.com/organization/blok,Pre-Seed,"Helsinki, Southern Finland, Finland, Europe",2024-03-03,,,,Seed,,,,Yes,"Blok, a Digital real estate agent and one of Finland's biggest startup sensations.","Digital Media, Real Estate",,https://blok.ai,$1M to $10M,5100000,EUR,5758011,Seed,4,,"a16z Scout Fund, Minju Lee",,2,"18,811"
Seed Round - Quantlytica,https://www.crunchbase.com/funding_round/quantlytica-2ee6-seed--8994f33c,Quantlytica,https://www.crunchbase.com/organization/quantlytica-2ee6,Seed,"Helsinki, Southern Finland, Finland, Europe",2024-08-08,1000000,EUR,1091500,Seed,,,,Yes,Quantlytica is the creator of an AI-powered multi-chain liquidity distribution system.,"Information Technology, Internet",,https://www.quantlytica.com,,1000000,EUR,1091500,Seed,1,,"Connectico Capital, DWF Labs, Eureka Partners, Polygon, Web3Port",,5,"20,064"
Pre Seed Round - Homie,https://www.crunchbase.com/funding_round/homie-7b10-pre-seed--cb64cdf2,Homie,https://www.crunchbase.com/organization/homie-7b10,Pre-Seed,"Helsinki, Southern Finland, Finland, Europe",2024-12-01,150000,EUR,158160,Seed,,,,Yes,Homie is a network intelligence tool that unlocks the full potential of word-of-mouth for B2B companies,"Information Technology, Software",,https://usehomie.com/,,150000,EUR,158160,Seed,1,Antler,Antler,,1,"20,316"
Pre Seed Round - Kidre,https://www.crunchbase.com/funding_round/kidre-pre-seed--dd86b25c,Kidre,https://www.crunchbase.com/organization/kidre,Pre-Seed,"Vantaa, Southern Finland, Finland, Europe",2024-04-01,150000,EUR,161048,Seed,1350000,EUR,1449431,Yes,Enabling recommerce at scale,"E-Commerce, Fashion, Software, Sustainability",,https://www.kidre.com,,150000,EUR,161048,Seed,1,Antler,Antler,,1,"20,383"
Pre Seed Round - In Parallel,https://www.crunchbase.com/funding_round/in-parallel-98d8-pre-seed--b6423095,In Parallel,https://www.crunchbase.com/organization/in-parallel-98d8,Pre-Seed,"Helsinki, Southern Finland, Finland, Europe",2024-10-15,2780000,EUR,3025584,Seed,,,,Yes,In Parallel empowers enterprise organizations and people to do the right things right.,Enterprise Software,,https://www.in-parallel.com,,2780000,EUR,3025584,Seed,1,Lifeline Ventures,"Lifeline Ventures, Notion Capital",,2,"21,158"
Seed Round - Order of Meta,https://www.crunchbase.com/funding_round/order-of-meta-seed--f9005d87,Order of Meta,https://www.crunchbase.com/organization/order-of-meta,Seed,"Helsinki, Southern Finland, Finland, Europe",2024-01-30,3300000,USD,3300000,Seed,,,,Yes,Order of Meta is a gaming studio brought to professional game creators.,Video Games,,https://www.orderofmeta.com/,,4800000,USD,4800000,Seed,2,GEM Capital,"GEM Capital, Korea Investment Partners, Play Ventures, The Games Fund",3,4,"21,685"
Pre Seed Round - NOCFO,https://www.crunchbase.com/funding_round/nocfo-pre-seed--6cbc021b,NOCFO,https://www.crunchbase.com/organization/nocfo,Pre-Seed,"Espoo, Southern Finland, Finland, Europe",2025-01-05,560000,EUR,577095,Seed,1700000,EUR,1751896,Yes,A modern accounting software that enables anyone to take care of their own accounting duties with the help of smart AI-powered software,"Accounting, Artificial Intelligence (AI), Small and Medium Businesses, Software",,https://nocfo.io,,560000,EUR,577095,Seed,1,Holvi,Holvi,,1,"21,924"
Pre Seed Round - Acouspin,https://www.crunchbase.com/funding_round/acouspin-pre-seed--bc538f0b,Acouspin,https://www.crunchbase.com/organization/acouspin,Pre-Seed,"Espoo, Southern Finland, Finland, Europe",2025-01-07,,,,Seed,,,,Yes,"Acouspin provides ultrasonic-enhanced, AI-driven seamless technology for efficient and flexible nanofiber production.","Consumer Research, Nanotechnology",,https://www.acouspin.com,,,,,Seed,1,Nordic Science Investments,Nordic Science Investments,,1,"24,013"
Pre Seed Round - ThinkAI Oy,https://www.crunchbase.com/funding_round/thinkai-oy-pre-seed--680b4c40,ThinkAI Oy,https://www.crunchbase.com/organization/thinkai-oy,Pre-Seed,"Rauha, Southern Finland, Finland, Europe",2024-02-04,,,,Seed,,,,Yes,ThinkAI Oy is a mobile app that uses AI to offer innovative solutions for businesses and individuals.,"Artificial Intelligence (AI), EdTech, Language Learning, Mobile Apps",,https://thinkai.fi,,,,,Seed,1,Aleksandr Gorovoi,Aleksandr Gorovoi,,1,"24,580"
Seed Round - Resistomap,https://www.crunchbase.com/funding_round/resistomap-seed--8a32f07b,Resistomap,https://www.crunchbase.com/organization/resistomap,Seed,"Helsinki, Southern Finland, Finland, Europe",2023-11-15,2000000,EUR,2170907,Seed,,,,Yes,Resistomap provides a data-driven laboratory service for monitoring antibiotic resistance from environmental samples.,"Biotechnology, Health Care, Medical",,https://www.resistomap.com,$1M to $10M,2000000,EUR,2170907,Seed,2,Ananda Impact Ventures,"Ananda Impact Ventures, Gaingels",1,2,"24,650"
Pre Seed Round - AIATELLA,https://www.crunchbase.com/funding_round/aiatella-pre-seed--6e8acf2b,AIATELLA,https://www.crunchbase.com/organization/aiatella,Pre-Seed,"Helsinki, Southern Finland, Finland, Europe",2024-06-01,350000,EUR,379978,Seed,,,,Yes,Medical Enterprise SaaS,"Health Diagnostics, Medical Device, SaaS",,https://www.aiatella.com/,,350000,EUR,379978,Seed,3,Nordic Science Investments,"Kristian Ranta, Nordic Science Investments",,2,"24,665"
Seed Round - Seven Stars,https://www.crunchbase.com/funding_round/seven-stars-ac3f-seed--4d15f237,Seven Stars,https://www.crunchbase.com/organization/seven-stars-ac3f,Seed,"Kajaani, Oulu, Finland, Europe",2025-02-25,,,,Seed,,,,Yes,"Seven Stars is a startup for creating captivating mobile games with a talented, diverse team.",,,https://www.sevenstars.games/,,,,,Seed,1,"Behold Ventures, Spintop Ventures","Behold Ventures, Failup Ventures, Sisu Game Ventures, Spintop Ventures",1,4,"24,719"
Seed Round - Chipmetrics,https://www.crunchbase.com/funding_round/chipmetrics-seed--aa387a50,Chipmetrics,https://www.crunchbase.com/organization/chipmetrics,Seed,"Joensuu, Eastern Finland, Finland, Europe",2024-01-24,2400000,EUR,2611512,Seed,,,,Yes,"Nanotechnology, metrology","Electronics, Manufacturing",,https://chipmetrics.com/,$1M to $10M,2400000,EUR,2611512,Seed,3,"High-Tech Gruenderfonds, OCCIDENT","High-Tech Gruenderfonds, Innovestor, OCCIDENT, Redstone.VC",2,4,"26,181"
Seed Round - SeeTrue Technologies,https://www.crunchbase.com/funding_round/seetrue-technologies-seed--283cf757,SeeTrue Technologies,https://www.crunchbase.com/organization/seetrue-technologies,Seed,"Joensuu, Eastern Finland, Finland, Europe",2024-03-28,100000,USD,100000,Seed,,,,Yes,SeeTrue Technologies creates robust eye-tracking solutions.,"Hardware, Sensor, Software",,https://www.seetruetechnologies.com,,867389,USD,867389,Seed,3,Luminate,Luminate,,1,"27,110"
