Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - welevel,https://www.crunchbase.com/funding_round/welevel-5a2b-seed--7f892333,welevel,https://www.crunchbase.com/organization/welevel-5a2b,Seed,"München, Bayern, Germany, Europe",2025-03-06,5700000,USD,5700000,Seed,,,,Yes,"welevel aim is to craft spectacular gaming experiences, designed by players, for players.",Computer,,https://welevel.com/,,5700000,USD,5700000,Seed,1,BITKRAFT Ventures,"Andrew Sheppard, BITKRAFT Ventures, BMWK, Chris Carvalho, Daniel Weinand, Dennis Fong, Eden Chen, Goodwater Capital, Heiko Hubertz, Kun Gao, Mario Götze, Nate Mitchell, Oksana Kubushyna, Ralf Reichert, Steven Snow",2,15,"3,892"
Seed Round - ARX Robotics,https://www.crunchbase.com/funding_round/arx-49c3-seed--98f48c8c,ARX Robotics,https://www.crunchbase.com/organization/arx-49c3,Seed,"München, Bayern, Germany, Europe",2024-06-10,9000000,EUR,9687106,Seed,,,,Yes,ARX Robotics is a defense startup that develops autonomous unmanned ground systems for military and civilian applications.,"Autonomous Vehicles, Drones, Manufacturing, Robotics",,https://www.arx-robotics.com,,41150000,EUR,46088868,Early Stage Venture,3,NATO Innovation Fund,"Discovery Ventures, NATO Innovation Fund, Project A Ventures",2,3,"4,374"
Seed Round - mogenius,https://www.crunchbase.com/funding_round/mogenius-seed--e61ac06c,mogenius,https://www.crunchbase.com/organization/mogenius,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",2025-03-19,500000,EUR,545588,Seed,,,,Yes,mogenius is a Kubernetes Operations Platform that helps teams to deploy and manage applications on Kubernetes easily.,"Cloud Computing, DevOps, Enterprise, Internet, SaaS, Software",,https://mogenius.com,$1M to $10M,3000000,EUR,3270681,Seed,3,D11Z.Ventures,D11Z.Ventures,1,1,"4,917"
Seed Round - Hema.to,https://www.crunchbase.com/funding_round/hema-to-seed--d033f38d,Hema.to,https://www.crunchbase.com/organization/hema-to,Seed,"München, Bayern, Germany, Europe",2025-02-27,3600000,EUR,3771956,Seed,,,,Yes,"Hema.to provides fully automated, AI-powered blood cancer detection suggestions based on flow cytometry data.","Artificial Intelligence (AI), Health Care, Health Diagnostics",,https://www.hema.to/,,7200000,EUR,7699467,Seed,2,LUMO labs,"AKWA GROUP, Bayern Kapital, Cross Atlantic Angels, Elaia, Heal Capital, High-Tech Gruenderfonds, Labor Becker MVZ GbR, LUMO labs, Thomas Henkel",11,9,"5,618"
Seed Round - muffintech,https://www.crunchbase.com/funding_round/muffin-5586-seed--a7b09c96,muffintech,https://www.crunchbase.com/organization/muffin-5586,Seed,"Berlin, Berlin, Germany, Europe",2025-02-17,3500000,EUR,3672709,Seed,,,,Yes,"muffintech is innovating the insurance industry with conversational AI, enhancing customer interactions and operational efficiency.","Financial Services, Generative AI, Insurance, InsurTech",,https://muffintech.ai,,4632185,USD,4632185,Seed,3,"ff Venture Capital, Techstars","Alsterspree, Bastian Kunkel, Daniel Feyler, ff Venture Capital, Hava Misimi, Oliver Brüß, Stefan Liebig, Techstars, Torsten Oletzky",4,9,"6,398"
Seed Round - Planted Green,https://www.crunchbase.com/funding_round/planted-green-seed--bf69ba0d,Planted Green,https://www.crunchbase.com/organization/planted-green,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",2025-02-10,5000000,EUR,5166020,Seed,,,,Yes,"Our AI software offers full ESG management, from materiality analysis and carbon footprint to CSRD reports and biodiversity protection.","Organic, Renewable Energy, Sustainability",,https://www.planted.green/,$1M to $10M,6000000,EUR,6222504,Seed,3,WENVEST Capital,"Arno Nonnen, aws Gründungsfonds, Felix Schuerholz, Frank Piotraschke, Julius Göllner, neoteq ventures, Nina Kani, Smart Infrastructure Ventures ('SIVentures'), TechVision Fund, WENVEST Capital",1,10,"6,433"
Seed Round - Passionfroot,https://www.crunchbase.com/funding_round/passionfroot-seed--c2bece7f,Passionfroot,https://www.crunchbase.com/organization/passionfroot,Seed,"Berlin, Berlin, Germany, Europe",2024-10-21,3800000,USD,3800000,Seed,,,,Yes,"Passionfroot is a tool that helps creators keep track of their clients, cashflow and projects.","Information Technology, Web Browsers, Web Hosting",,https://www.passionfroot.me/,$1M to $10M,7187048,USD,7187048,Seed,2,Supernode Global,"Accel Ventures scout fund, Andrey Khusid, Austin Lau, Ben Lang, big_bets, Creandum, Jiaona Zhang, Kieran Flanagan, s16vc, SDAC Ventures, Sequoia Capital, Supernode Global, Vivek Ramani",5,13,"6,492"
Seed Round - Rex,https://www.crunchbase.com/funding_round/rex-d916-seed--c701cc29,Rex,https://www.crunchbase.com/organization/rex-d916,Seed,"Berlin, Berlin, Germany, Europe",2025-03-14,,,,Seed,,,,Yes,"Rex is a platform building and operating design-forward, tech-enabled vet clinics.","Apps, Health Care, Pet, Veterinary",,https://rex.app/,Less than $1M,5000000,EUR,5073752,Seed,3,,"Aligned Ventures, Capnamic, Haub Legacy Ventures",,3,"7,425"
Pre Seed Round - Spark e-Fuels,https://www.crunchbase.com/funding_round/spark-e-fuels-pre-seed--4fa3a5fe,Spark e-Fuels,https://www.crunchbase.com/organization/spark-e-fuels,Pre-Seed,"Berlin, Berlin, Germany, Europe",2025-01-23,2300000,EUR,2395484,Seed,,,,Yes,Spark e-Fuels is a supplier of co2-neutral aviation fuel that is designed to be carbon-neutral.,"Manufacturing, Renewable Energy, Semiconductor",,https://www.sparkefuels.com,,2300000,EUR,2395484,Seed,1,Nucleus Capital,"1.5° Ventures, Chemovator, IBB Ventures, Nucleus Capital, Voyagers, Zero Carbon Capital",1,6,"8,204"
Seed Round - Persival,https://www.crunchbase.com/funding_round/persival-seed--5b52047b,Persival,https://www.crunchbase.com/organization/persival,Seed,"Ober-ramstadt, Hessen, Germany, Europe",2024-12-12,,,,Seed,,,,Yes,Persival is a pioneer in the field of realistic sensor simulations.,"Diving, Simulation, Software",,https://www.persival.de/,,,,,Seed,1,BM H Beteiligungs-Managementgesellschaft Hessen,"BM H Beteiligungs-Managementgesellschaft Hessen, David Kelm, Eric Richter, Holger Löbel, Marius Dupuis, Robin Schubert, Yannic Ambach",1,7,"8,341"
Seed Round - IonKraft,https://www.crunchbase.com/funding_round/ionkraft-seed--0ac924c5,IonKraft,https://www.crunchbase.com/organization/ionkraft,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",2024-11-18,3500000,EUR,3708091,Seed,,,,Yes,"IonKraft can provide better performance at a lower cost while maintaining recyclability, they also promote material reduction and reuse.",Machinery Manufacturing,,https://ionkraft.com,$1M to $10M,5999438,EUR,6360594,Seed,2,"M Ventures, TechVision Fund","High-Tech Gruenderfonds, M Ventures, TechVision Fund",3,3,"8,385"
Seed Round - Briink,https://www.crunchbase.com/funding_round/briink-seed--7bb93052,Briink,https://www.crunchbase.com/organization/briink,Seed,"Berlin, Berlin, Germany, Europe",2024-09-30,3850000,EUR,4287601,Seed,,,,Yes,Briink builds AI tools and infrastructure for sustainable finance teams,Finance,,https://www.briink.com,$1M to $10M,3850000,EUR,4287601,Seed,2,"13books Capital, EquityPitcher Ventures","13books Capital, EquityPitcher Ventures, Han Lee, Merantix Capital, Peter Gutman, Peter Rading, seed + speed",1,7,"8,462"
Seed Round - UnitPlus,https://www.crunchbase.com/funding_round/unitplus-seed--46b09db1,UnitPlus,https://www.crunchbase.com/organization/unitplus,Seed,"Berlin, Berlin, Germany, Europe",2024-10-28,4700000,EUR,5084297,Seed,,,,Yes,"Developing a capital markets CFO ""The AI Warren Buffett in your pocket"" for retail and corporate clients.","Asset Management, Financial Services, FinTech, Payments",,https://unitplus.eu/business-en/,,6084297,USD,6084297,Seed,3,PactVC,"Alexandros Bottenbruch, Brigitte Zypries, Daniel W Dippold, Dr. Giesen Family Office, PactVC, Seed X Liechtenstein AG",1,6,"8,811"
Seed Round - BIOVOX,https://www.crunchbase.com/funding_round/biovox-seed--693b06e1,BIOVOX,https://www.crunchbase.com/organization/biovox,Seed,"Darmstadt, Hessen, Germany, Europe",2024-09-25,2200000,EUR,2448523,Seed,,,,Yes,"BIOVOX is the sustainable healthcare market, setting the standard for bioplastic compounds made from renewable resources.","Advanced Materials, Medical, Pharmaceutical, Sustainability",,https://www.biovox.systems/,Less than $1M,2200000,EUR,2448523,Seed,2,High-Tech Gruenderfonds,"Auxxo, BM H Beteiligungs-Managementgesellschaft Hessen, High-Tech Gruenderfonds, Katharina Klohe, Otto Braun, Petra Wörwag",1,6,"9,117"
Seed Round - PartsCloud,https://www.crunchbase.com/funding_round/partscloud-seed--1f91bc9b,PartsCloud,https://www.crunchbase.com/organization/partscloud,Seed,"Pliezhausen, Baden-Wurttemberg, Germany, Europe",2025-02-05,5000000,EUR,5206988,Seed,,,,Yes,Operating system for spare parts logistics,"Industrial Manufacturing, Information Technology, Professional Services, Transportation, Warehousing",,https://partscloud.com,Less than $1M,5000000,EUR,5206988,Seed,1,Newion,"another.vc, MBG Baden Wuerttemberg, Newion, SquareOne Venture Capital",1,4,"9,162"
Seed Round - Doctorflix,https://www.crunchbase.com/funding_round/doctorflix-seed--4b68ccc8,Doctorflix,https://www.crunchbase.com/organization/doctorflix,Seed,"Berlin, Berlin, Germany, Europe",2024-11-28,2100000,EUR,2217653,Seed,,,,Yes,Re-thinking knowledge exchange & networking for doctors globally.,"Continuing Education, Education, Health Care, Information Technology, Medical",,https://doctorflix.de,,4725000,EUR,5099693,Seed,3,Haufe Group Ventures,"Brandenburg Kapital, Haufe Group Ventures, High-Tech Gruenderfonds, JALE Beteiligungs GmbH, Super Angels",1,5,"9,198"
Seed Round - Meine Erde,https://www.crunchbase.com/funding_round/meine-erde-seed--372e9726,Meine Erde,https://www.crunchbase.com/organization/meine-erde,Seed,"Berlin, Berlin, Germany, Europe",2024-11-12,,,,Seed,,,,Yes,MY EARTH is a provider of ecological burial options.,"Environmental Consulting, Funerals",,https://www.meine-erde.de/,,,,,Seed,2,,"2HR, byFounders, HGDF, IBB Ventures, Saarbruecker 21, TS Ventures",1,6,"9,780"
Seed Round - assemblean,https://www.crunchbase.com/funding_round/assemblean-seed--aa802c1a,assemblean,https://www.crunchbase.com/organization/assemblean,Seed,"Paderborn, Nordrhein-Westfalen, Germany, Europe",2025-02-04,1800000,EUR,1859823,Seed,,,,Yes,assemblean goal is to construct the digital manufacturing infrastructure of the future.,"PaaS, Software",,https://assemblean.com,$1M to $10M,1800000,EUR,1859823,Seed,1,b2venture,"Archimedes New Ventures, b2venture, Teuto Seed Club",2,3,"9,950"
Seed Round - repath,https://www.crunchbase.com/funding_round/repath-seed--fd2eb5b3,repath,https://www.crunchbase.com/organization/repath,Seed,"Hamburg, Hamburg, Germany, Europe",2024-09-19,3600000,EUR,4017409,Seed,,,,Yes,"Identify, understand and act on climate risks decades before they happen with repath's SaaS-solution.","GreenTech, Infrastructure, Software, Supply Chain Management",,https://www.repath.earth,$1M to $10M,5142000,EUR,5671102,Seed,4,"Greencode Ventures, Lightbird","Greencode Ventures, Lightbird, SaaSgarage, Triple Impact Ventures, WENVEST Capital",3,5,"10,001"
Seed Round - syte,https://www.crunchbase.com/funding_round/syte-seed--a8c481ec,syte,https://www.crunchbase.com/organization/syte,Seed,"Münster, Nordrhein-Westfalen, Germany, Europe",2024-09-26,5000000,EUR,5588484,Seed,,,,Yes,"Syte offers real-time, AI-driven data and insights about plots for banks, real estate agents, project developers, planners, and authorities.","Artificial Intelligence (AI), CleanTech, Information Technology, Real Estate",,https://www.syte.ms,,8200000,EUR,8903949,Seed,3,Schwarz Group,"Fabian Axthelm, High-Tech Gruenderfonds, Moritz Luck, Schwarz Group, Vantage Value, vent.io",1,6,"10,308"
Seed Round - Roger,https://www.crunchbase.com/funding_round/sanos-group-b2a8-seed--3420dbe0,Roger,https://www.crunchbase.com/organization/sanos-group-b2a8,Seed,"Berlin, Berlin, Germany, Europe",2024-08-13,7000000,EUR,7697197,Seed,,,,Yes,Roger develops and markets dental practice management software products for the dental industry.,"Dental, Health Care, Software",,https://www.goroger.com,,14000000,EUR,15376551,Seed,2,"Google Ventures, Partech","Google Ventures, Partech",2,2,"10,722"
Seed Round - Meter friends,https://www.crunchbase.com/funding_round/meter-friends-seed--8c704b85,Meter friends,https://www.crunchbase.com/organization/meter-friends,Seed,"Pullach, Bayern, Germany, Europe",2024-09-05,,,,Seed,,,,Yes,Meter friends produces intelligent measuring systems and helps save energy.,"Consulting, Information Services, Information Technology",,https://www.zaehlerfreunde.de/,Less than $1M,,,,Seed,2,,"Capacura, Enpulse, Erich Wex, Salzburg, Stadtwerke Herne AG",,5,"11,277"
Seed Round - Akhetonics,https://www.crunchbase.com/funding_round/akhetonics-seed--551847c5,Akhetonics,https://www.crunchbase.com/organization/akhetonics,Seed,"Berlin, Berlin, Germany, Europe",2024-11-28,6000000,EUR,6336152,Seed,,,,Yes,Akhetonics is creating the world's first all-optical XPU - a general-purpose photonic RISC processor for high-performance computing,"Network Hardware, Semiconductor, Software",,https://www.akhetonics.com,$1M to $10M,8636152,USD,8636152,Seed,4,Matterwave Ventures,"468 Capital, Bayern Kapital, Constructor Capital, Interface Capital, Matterwave Ventures, Rheingau Founders, Runa Capital",1,7,"11,332"
Angel Round - Twinetic,https://www.crunchbase.com/funding_round/twinetic-angel--e40cc8ab,Twinetic,https://www.crunchbase.com/organization/twinetic,Angel,"Frankfurt, Hessen, Germany, Europe",2025-03-06,,,,Seed,,,,Yes,Twinetic creates data-based added value with a digital twin of your energy system,"Consulting, Financial Services",,https://www.twinetic.de/,,,,,Seed,1,,Nikolaus D. Bayer,,1,"12,041"
Seed Round - eco.mio,https://www.crunchbase.com/funding_round/ecomio-seed--ea63c630,eco.mio,https://www.crunchbase.com/organization/ecomio,Seed,"Berlin, Berlin, Germany, Europe",2024-06-18,,,,Seed,,,,Yes,Eco.mio empowers companies to achieve their climate goals while simultaneously realizing significant cost savings on business travel.,"SaaS, Software, Sustainability","Women Founded, Women Led",https://ecomio.com/,Less than $1M,785000,EUR,846408,Seed,4,"Hansmen Group, IBB Ventures, identity.vc","Alfred Luger, Hansmen Group, IBB Ventures, identity.vc, Lea-Sophie Cramer, N&V Capital, Nicole Büttner, Partners in Clime, Patrick Diemer, Robert Jacobi, Volker Rofalski",3,11,"12,048"
Seed Round - Exakt Health,https://www.crunchbase.com/funding_round/exakt-health-seed--6def477e,Exakt Health,https://www.crunchbase.com/organization/exakt-health,Seed,"Berlin, Berlin, Germany, Europe",2024-09-23,2200000,EUR,2444309,Seed,,,,Yes,Exakt Health is a physio app for sports injuries that creates an individualized rehabilitation plan.,"Apps, Health Care, Medical, Sports",,https://exakthealth.com/,Less than $1M,4530677,USD,4530677,Seed,4,,"Auxxo, BackBone Ventures, Barmenia Next Strategies, Cornelia Oelling, ESB Invest Vorpommern, Maximilian Tayenthal",,6,"12,126"
Seed Round - Sirius,https://www.crunchbase.com/funding_round/sirius-a300-seed--5de0497d,Sirius,https://www.crunchbase.com/organization/sirius-a300,Seed,"Berlin, Berlin, Germany, Europe",2024-09-20,4000000,USD,4000000,Seed,,,,Yes,Sirius is a video conferencing platform specifically developed for music teaching.,"Music, Subscription Service, Telecommunications",,https://sirius.video/,,4000000,USD,4000000,Seed,2,Market One Capital,"Angel Invest, Fund F, Louis Pfitzner, Market One Capital, New Renaissance Ventures, Silicon Gardens",2,6,"12,443"
Seed Round - allO,https://www.crunchbase.com/funding_round/allo-restaurant-seed--4d1d198f,allO,https://www.crunchbase.com/organization/allo-restaurant,Seed,"Munich, Bayern, Germany, Europe",2024-07-09,5000000,USD,5000000,Seed,,,,Yes,allO is an all-in-one restaurant management system. Our mission is to empower local restaurants to become local champions.,"Food and Beverage, Payments, Point of Sale, Restaurants, SaaS, Software",,https://allo.restaurant,,6489425,USD,6489425,Seed,2,The Twenty Minute VC,"20Growth, 20Product, Claire Hughes Johnson, Daniel Khachab, Keen Venture Partners, Mario Götze, Martin Enderle, Navid Hadzaad, Pat Cummins, The Twenty Minute VC",3,10,"12,488"
Seed Round - Prodlane,https://www.crunchbase.com/funding_round/prodlane-seed--40675fde,Prodlane,https://www.crunchbase.com/organization/prodlane,Seed,"Leipzig, Sachsen, Germany, Europe",2024-12-19,,,,Seed,,,,Yes,B2B Generative AI Document Search,"Generative AI, Product Management, SaaS, Semantic Search, Software",,https://prodlane.io,Less than $1M,760000,EUR,795520,Seed,3,TGFS - Technologiegründerfonds Sachsen,TGFS - Technologiegründerfonds Sachsen,1,1,"12,523"
Pre Seed Round - Sedivention,https://www.crunchbase.com/funding_round/sedivention-pre-seed--f4c42534,Sedivention,https://www.crunchbase.com/organization/sedivention,Pre-Seed,"Straßlach-dingharting, Bayern, Germany, Europe",2024-11-18,800000,EUR,847564,Seed,,,,Yes,"Sedivention is a medical technology startup that enables a one-time, interventional, and minimally invasive therapy for obesity.","Medical, Medical Device",Women Founded,https://www.sedivention.com/,,800000,EUR,847564,Seed,1,High-Tech Gruenderfonds,High-Tech Gruenderfonds,1,1,"13,234"
Seed Round - Floy,https://www.crunchbase.com/funding_round/floy-seed--ef2cfa91,Floy,https://www.crunchbase.com/organization/floy,Seed,"Munich, Bayern, Germany, Europe",2025-02-14,3600000,EUR,3778738,Seed,,,,Yes,Developing AI to support radiologists in seeing diseases difficult to detect.,"Artificial Intelligence (AI), Health Care, Health Diagnostics, SaaS, Software",,https://www.floy.com/,,12400000,EUR,13276267,Seed,4,"Acurio Ventures, HV Capital","10x Founders, Acurio Ventures, HV Capital, Saarbruecker 21, xdeck",1,5,"14,354"
Seed Round - ECO2GROW,https://www.crunchbase.com/funding_round/eco2grow-seed--0a87de35,ECO2GROW,https://www.crunchbase.com/organization/eco2grow,Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",2024-07-17,4000000,EUR,4376200,Seed,,,,Yes,ECO2GROW is a B2B energy renewable energy company that helps industrial SMEs master the renewable energy age.,"Energy, Energy Management, GreenTech",,https://en.eco2grow.com,,4496200,USD,4496200,Seed,2,"neoteq ventures, NRW.BANK","neoteq ventures, NRW.BANK, Techstars, Vireo Ventures",1,4,"14,399"
Angel Round - socialbnb,https://www.crunchbase.com/funding_round/socialbnb-angel--2b3ae1c7,socialbnb,https://www.crunchbase.com/organization/socialbnb,Angel,"Cologne, Nordrhein-Westfalen, Germany, Europe",2024-10-18,,,,Seed,,,,Yes,"socialbnb connects travelers with unique stays at social and environmental projects, promoting sustainable tourism.","Guides, Leisure, Tourism, Travel, Travel Agency",,https://www.socialbnb.org,$10M to $50M,,,,Seed,1,,"Gero Ritzenhöfer, Heiko von Tschischwitz, Rolf Schromgens, Wilfried Gillrath",,4,"14,798"
Pre Seed Round - Loyi,https://www.crunchbase.com/funding_round/loyi-pre-seed--d7cff3e4,Loyi,https://www.crunchbase.com/organization/loyi,Pre-Seed,"Berlin, Berlin, Germany, Europe",2024-07-16,425000,EUR,463339,Seed,,,,Yes,"Loyi is a loyalty platform. Its no-code, white-label solutions provides individualized, gamified experiences.",Information Technology,,https://www.loyi.io,,425000,EUR,463339,Seed,1,DG Nexolution,"3 Comma Capital, DG Nexolution, Earlybird Venture Capital, Startup Wise Guys",,4,"15,032"
Seed Round - Dr. Vivien Karl,https://www.crunchbase.com/funding_round/dr-vivien-karl-seed--ac39bdb8,Dr. Vivien Karl,https://www.crunchbase.com/organization/dr-vivien-karl,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",2023-04-25,1500000,USD,1500000,Seed,,,,Yes,Dr. Vivien Karl is a beauty cream manufacturing company that produces Intimpflege products.,"Health Care, Personal Health, Wellness, Women's",,https://vivienkarl.com,$1M to $10M,1717400,USD,1717400,Seed,3,DvH Ventures,"better ventures, DvH Ventures, Leanox Impact Capital, Mirko Caspar, Tina Mueller",1,5,"15,066"
Pre Seed Round - Zenesis,https://www.crunchbase.com/funding_round/zenesis-pre-seed--48fe8c32,Zenesis,https://www.crunchbase.com/organization/zenesis,Pre-Seed,"Leipzig, Sachsen, Germany, Europe",2024-10-15,,,,Seed,,,,Yes,Zenesis intends to change the way engineering planning processes are carried out.,"Software, Web Development",,https://zenesis-planung.de,,,,,Seed,1,,"Engineering Office Hubert Beyer, Kampmann Group, TGFS - Technologiegründerfonds Sachsen",,3,"15,125"
Seed Round - Seqana,https://www.crunchbase.com/funding_round/seqana-seed--704364db,Seqana,https://www.crunchbase.com/organization/seqana,Seed,"Berlin, Berlin, Germany, Europe",2024-05-30,2100000,EUR,2274596,Seed,,,,Yes,Seqana develops a software enabling carbon capturing for farmers.,"AgTech, Carbon Capture, Food and Beverage, Software",,https://seqana.com/,$1M to $10M,5690623,USD,5690623,Seed,4,"Counteract, High-Tech Gruenderfonds","Axel Stepken, Ben Brandt, Counteract, High-Tech Gruenderfonds, Klaus Kunz, ReGen Ventures, Stefan Gross-Selbeck",2,7,"15,285"
