Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - Ziknes,https://www.crunchbase.com/funding_round/ziknes-seed--1a0ec151,Ziknes,https://www.crunchbase.com/organization/ziknes,Seed,"Valencia, Comunidad Valenciana, Spain, Europe",2024-11-28,1000000,EUR,1056025,Seed,,,,Yes,"Fusion All, Create Tall | All In One systems for large format additive manufacturing","Machinery Manufacturing, Manufacturing, Robotics",,https://www.ziknes.com/,,1222000,EUR,1313756,Seed,3,"Akka, Demium","Akka, Demium, ENISA, First Drop, Institut Valencià de Finances, Mango StartUp Studio",2,6,"7,729"
Seed Round - Nido,https://www.crunchbase.com/funding_round/nido-120e-seed--1b1ea5bf,Nido,https://www.crunchbase.com/organization/nido-120e,Seed,"Madrid, Madrid, Spain, Europe",2025-01-28,5000000,EUR,5213661,Seed,,,,Yes,Nido provides heat pump installation in the residential sector.,"Energy Efficiency, Home Services, Professional Services",,http://www.gonido.com,,5000000,EUR,5213661,Seed,3,Decelera,"Decelera, Iberdrola, Ship2B Ventures, Zubi Labs",3,4,"7,986"
Seed Round - TalentYou,https://www.crunchbase.com/funding_round/talentyou-seed--c68c7678,TalentYou,https://www.crunchbase.com/organization/talentyou,Seed,"Barcelona, Catalonia, Spain, Europe",2024-10-08,1000000,EUR,1097549,Seed,,,,Yes,TalentYou is the operator of an AI platform designed to alter business training and improve employee performance.,"Artificial Intelligence (AI), Business Information Systems, Training",,https://talentyou.ai,,1000000,EUR,1097549,Seed,1,"Adstratus, Bcombinator Venture Partners, CASTIVENTURES, S.L., Grupo Godó","Adstratus, Aurea Rodríguez, Bcombinator Venture Partners, CASTIVENTURES, S.L., Grupo Godó",3,5,"8,211"
Seed Round - FertigHy,https://www.crunchbase.com/funding_round/fertighy-seed--2c428539,FertigHy,https://www.crunchbase.com/organization/fertighy,Seed,"Madrid, Madrid, Spain, Europe",2024-11-19,,,,Seed,,,,Yes,FertigHy is a manufacturing company that specializes in the production and distribution of low-carbon agricultural fertilizers.,"Agriculture, Chemical Engineering, Farming, Manufacturing",,https://fertighy.com/,,,,,Seed,2,EIT InnoEnergy,"EIT InnoEnergy, Heineken, InVivo, Maire Investments, Ric Energy, Siemens Financial Services",,6,"8,356"
Seed Round - Ciudadela,https://www.crunchbase.com/funding_round/ciudadela-seed--40f21d3c,Ciudadela,https://www.crunchbase.com/organization/ciudadela,Seed,"Madrid, Madrid, Spain, Europe",2024-10-10,2700000,EUR,2952071,Seed,,,,Yes,Ciudadela is a property management company that offers digital platform for administrating and managing properties.,"Artificial Intelligence (AI), Property Management, PropTech, Real Estate, Residential, Software",,https://www.ciudadela.eu/,,2700000,EUR,2952071,Seed,1,Wayra,"Archipelago Next, Athos Capital, Big Sur Ventures, Felipe Navio, Finaves, Invertidos, Juan Urdiales, Wayra",1,8,"8,745"
Seed Round - Robinsun,https://www.crunchbase.com/funding_round/robinsun-seed--90ec2db6,Robinsun,https://www.crunchbase.com/organization/robinsun,Seed,"Madrid, Madrid, Spain, Europe",2025-01-22,600000,EUR,624480,Seed,,,,Yes,Robinsun plugin solar kits allow all families to generate their own solar energy for self consumption at home.,"Renewable Energy, Solar",,https://www.robinsun.com,Less than $1M,600000,EUR,624480,Seed,2,Akka,"Akka, Albert Armengol, AQUISGRÁN, EIT Climate-KIC, ENISA",1,5,"8,764"
Pre Seed Round - Supercubo,https://www.crunchbase.com/funding_round/supercubo-pre-seed--39b63066,Supercubo,https://www.crunchbase.com/organization/supercubo,Pre-Seed,"Sevilla, Andalucia, Spain, Europe",2025-03-26,80000,EUR,86299,Seed,,,,Yes,Supercubo build functional trainning facilities within re-use shipping containers and franchise them across Spain.,"FinTech, Fitness, Outdoors, Sports",,https://supercubo.es/,,227000,EUR,244771,Seed,4,,"Enrique Sánchez Sumozas, Ignacio Lopez Martin, Jaime Escacena, Jamie de Graaff, Marcos Ybarra",,5,"8,946"
Seed Round - InsectBiotech,https://www.crunchbase.com/funding_round/insectbiotech-seed--73dddf60,InsectBiotech,https://www.crunchbase.com/organization/insectbiotech,Seed,"Jaén, Andalucia, Spain, Europe",2025-05-02,1500000,EUR,1695394,Seed,,,,Yes,"animal feed, black soldier fly farming","AgTech, Animal Feed, Sustainability",,https://insectbiotech.eu/,,2100000,EUR,2335633,Seed,2,,,,,"9,125"
Seed Round - Honei,https://www.crunchbase.com/funding_round/honei-seed--f6cc167d,Honei,https://www.crunchbase.com/organization/honei,Seed,"Barcelona, Catalonia, Spain, Europe",2024-11-30,1450000,EUR,1533810,Seed,,,,Yes,Honei is the best way to order and pay in restaurants.,"Apps, Mobile Payments, Restaurants",,https://honei.app,,2100000,EUR,2255537,Seed,2,4Founders Capital,"4Founders Capital, Abac Nest, Decelera, Wayra",1,4,"9,486"
Seed Round - Kanguro,https://www.crunchbase.com/funding_round/kanguro-ecc5-seed--4724f631,Kanguro,https://www.crunchbase.com/organization/kanguro-ecc5,Seed,"Sant Cugat Del Vallès, Catalonia, Spain, Europe",2025-01-28,2000000,EUR,2086319,Seed,,,,Yes,"Kanguro is a last-mile delivery company that offers convenient, sustainable, and efficient out-of-home delivery solutions.","Delivery Service, Last Mile Transportation, Same Day Delivery",,https://kanguro.com,,2000000,EUR,2086319,Seed,1,,"Ona Capital Privat SCR SA, SEGO FINANCE, Suma Capital",1,3,"9,631"
Seed Round - QUIXOTIC,https://www.crunchbase.com/funding_round/quixotic-360-seed--3276a7d6,QUIXOTIC,https://www.crunchbase.com/organization/quixotic-360,Seed,"Madrid, Madrid, Spain, Europe",2024-10-08,1300000,EUR,1426814,Seed,,,,Yes,QUIXOTIC is a SaaS solution for utilities and renewable energy communities. We automate operations while creating new sources of revenue.,"Clean Energy, Energy, Renewable Energy, SaaS, Software",,https://www.quixotic.energy,Less than $1M,2090000,EUR,2270796,Seed,5,"Bynd Venture Capital, Demium","Akka, Bynd Venture Capital, Demium",3,3,"9,636"
Pre Seed Round - Strike,https://www.crunchbase.com/funding_round/strike-871e-pre-seed--11adf6cf,Strike,https://www.crunchbase.com/organization/strike-871e,Pre-Seed,"San Francisco, Islas Baleares, Spain, Europe",2025-03-12,500000,USD,500000,Seed,,,,Yes,"Strike is a fantasy sports betting platform with transparent, fair, and engaging player-focused experiences.","Gaming, Marketplace, Sports",,https://www.strikebet.app/,,500000,USD,500000,Seed,1,Y Combinator,Y Combinator,1,1,"10,128"
Seed Round - Zexel,https://www.crunchbase.com/funding_round/zexel-seed--42c12935,Zexel,https://www.crunchbase.com/organization/zexel,Seed,"Málaga, Andalucia, Spain, Europe",2024-10-18,850000,EUR,924164,Seed,,,,Yes,Zexel is an influence campaign management software.,"Finance, Mobile Apps, Software",,http://www.zexel.io,,850000,EUR,924164,Seed,1,"Akka, Angels Capital, Encomenda VC","Akka, Angels Capital, Encomenda VC",1,3,"10,234"
Pre Seed Round - KomboAI,https://www.crunchbase.com/funding_round/komboai-pre-seed--5320ee25,KomboAI,https://www.crunchbase.com/organization/komboai,Pre-Seed,"Barcelona, Catalonia, Spain, Europe",2024-10-03,700000,EUR,772473,Seed,,,,Yes,KomboAI is a firm that specializes in commercial AI solutions.,Artificial Intelligence (AI),,https://getkombo.ai,,700000,EUR,772473,Seed,1,Demium Capital,"Charles Simonetti, Daniel Visa, Demium Capital, Encomenda VC, Eoniq.fund, Jared Gil, Nuclio Venture Builder, Roger Sindreu",3,8,"10,393"
Seed Round - Likes Telecom,https://www.crunchbase.com/funding_round/likes-telecom-seed--bd2e5a81,Likes Telecom,https://www.crunchbase.com/organization/likes-telecom,Seed,"Pozuelo De Alarcón, Madrid, Spain, Europe",2024-11-21,1000000,EUR,1046910,Seed,,,,Yes,Likes Telecom offers white label solutions for telco and related sectors.,"Artificial Intelligence (AI), Mobile, Telecommunications",,https://likestelecom.com,$1M to $10M,1500000,EUR,1589995,Seed,2,"Faraday Venture Partners, Fondo Bolsa Social","Faraday Venture Partners, Fondo Bolsa Social",2,2,"10,587"
Pre Seed Round - WATIF,https://www.crunchbase.com/funding_round/watif-pre-seed--8ecb4963,WATIF,https://www.crunchbase.com/organization/watif,Pre-Seed,"Alicante, Comunidad Valenciana, Spain, Europe",2025-02-03,200000,EUR,206563,Seed,800000,EUR,826251,Yes,"WATIF is the media that investigates how current trends can impact tomorrow's world. It focused on culture, work, science, and technology.","Digital Media, Information Technology, Telecommunications",,https://www.watif.es/,,200000,EUR,206563,Seed,1,,"CC2B, Grupo Sumando, Juanjo Mostazo, Manuel Sansigre, Newtral",,5,"10,669"
Seed Round - Zynap,https://www.crunchbase.com/funding_round/zynap-6e3f-seed--cb1eea5b,Zynap,https://www.crunchbase.com/organization/zynap-6e3f,Seed,"Barcelona, Catalonia, Spain, Europe",2025-01-21,5700000,EUR,5916318,Seed,,,,Yes,Zynap automate cybersecurity with intelligence designed to outsmart the cybercrime.,"Cyber Security, Network Security, Software",,https://www.zynap.com/,,5700000,EUR,5916318,Seed,1,"K Fund, Kibo Ventures","K Fund, Kibo Ventures",2,2,"11,090"
Seed Round - CyberTIX,https://www.crunchbase.com/funding_round/cybertix-fe95-seed--ad3c5661,CyberTIX,https://www.crunchbase.com/organization/cybertix-fe95,Seed,"San Sebastian, Pais Vasco, Spain, Europe",2024-11-26,1000000,EUR,1049165,Seed,,,,Yes,CyberTIX provides cybersecurity training that focuses on creating and sustaining a strong cybersecurity culture within enterprises.,"Cyber Security, Information Technology, Security",,https://cybertix.tech,,1000000,EUR,1049165,Seed,1,EASO Ventures,"EASO Ventures, Itzarri EPSV",1,2,"11,170"
Seed Round - Insectius,https://www.crunchbase.com/funding_round/insectius-seed--89a245e8,Insectius,https://www.crunchbase.com/organization/insectius,Seed,"Barcelona, Catalonia, Spain, Europe",2024-11-20,1000000,EUR,1054580,Seed,,,,Yes,"Insectius uses artificial intelligence in insect breeding, management, and manufacture of insect flour.","Artificial Intelligence (AI), Biotechnology, Software",,https://insectius.com/en/,,1200000,EUR,1266306,Seed,2,GVC Gaesco Group,"Alberto Hospital Marco, Fabio Núñez, Gus Bertolo, GVC Gaesco Group",,4,"11,382"
Pre Seed Round - Aridditive,https://www.crunchbase.com/funding_round/aridditive-pre-seed--73b2941b,Aridditive,https://www.crunchbase.com/organization/aridditive,Pre-Seed,"Barcelona, Catalonia, Spain, Europe",2024-11-06,500000,EUR,536573,Seed,,,,Yes,"Aridditive revolutionize the construction industry by designing, producing, and commercializing concrete 3D printers.","3D Printing, Construction",,https://aridditive.com/,,500000,EUR,536573,Seed,1,BeAble Capital,"BeAble Capital, Suma Capital",2,2,"11,444"
Seed Round - THEKER Robotics,https://www.crunchbase.com/funding_round/theker-robotics-seed--b0fb8cba,THEKER Robotics,https://www.crunchbase.com/organization/theker-robotics,Seed,"Barcelona, Catalonia, Spain, Europe",2025-01-27,3000000,EUR,3130988,Seed,,,,Yes,THEKER Robotics is a startup developing intelligent general-purpose robots for sectors such as waste management and logistics.,"Logistics, Robotics, Waste Management",,https://www.theker.eu/#pre-footer,,3000000,EUR,3130988,Seed,1,JME Ventures,"Itnig, JME Ventures, Mission VC, s16vc",,4,"11,465"
Seed Round - xNova International,https://www.crunchbase.com/funding_round/xnova-international-seed--9d162cf1,xNova International,https://www.crunchbase.com/organization/xnova-international,Seed,"Madrid, Madrid, Spain, Europe",2025-01-24,1000000,EUR,1050350,Seed,,,,Yes,xNova International helps companies consolidate in international markets by providing critical data and powerful technologies.,"Analytics, Big Data, Business Intelligence",,https://www.xnovainternational.com/,Less than $1M,1200000,EUR,1261262,Seed,2,Abac Capital,"Abac Capital, Angels Capital, BStartup",1,3,"11,538"
Pre Seed Round - Rhyde,https://www.crunchbase.com/funding_round/rhyde-pre-seed--7890b559,Rhyde,https://www.crunchbase.com/organization/rhyde,Pre-Seed,"Madrid, Madrid, Spain, Europe",2024-11-20,460000,EUR,485107,Seed,,,,Yes,"Rhyde refurbishes electric scooters and e-bikes, offering them to individual and commercial customers.","Consumer Electronics, E-Commerce, Electric Vehicle, Manufacturing",,https://rhyde.co,Less than $1M,460000,EUR,485107,Seed,1,Blast Spain,"Blast Spain, EIT Urban Mobility",2,2,"11,935"
Pre Seed Round - Rauda AI,https://www.crunchbase.com/funding_round/rauda-ai-pre-seed--4297210a,Rauda AI,https://www.crunchbase.com/organization/rauda-ai,Pre-Seed,"Madrid, Madrid, Spain, Europe",2024-09-09,520000,EUR,573856,Seed,,,,Yes,Scale your customer service with artificial intelligence,"Artificial Intelligence (AI), Customer Service",,https://www.rauda.ai/en,,820000,EUR,900087,Seed,2,,"AIAIAI VENTURES SL, Demium Capital, Fides Capital, François Derbaix, JME Ventures, Juanjo Mostazo",1,6,"12,049"
Pre Seed Round - Airlingo Labs,https://www.crunchbase.com/funding_round/airlingo-pre-seed--011d30c7,Airlingo Labs,https://www.crunchbase.com/organization/airlingo,Pre-Seed,"Barcelona, Catalonia, Spain, Europe",2024-10-15,10000,EUR,10883,Seed,500000,EUR,544170,Yes,"We're a B2B SaaS tool that trains service professionals w/ an AI-powered interaction simulator, enhancing customer service skills & language","Corporate Training, EdTech, Education, Generative AI, Hospitality, Service Industry",,http://airlingo.io,,10000,EUR,10883,Seed,1,,Aticco Ventures,,1,"12,217"
Seed Round - fabbric,https://www.crunchbase.com/funding_round/fabbric-seed--63dd2315,fabbric,https://www.crunchbase.com/organization/fabbric,Seed,"Barcelona, Catalonia, Spain, Europe",2024-10-07,1250000,EUR,1371787,Seed,,,,Yes,"An all-in-one platform that makes design, production, fulfillment and e-commerce accessible to everyone.","E-Commerce, Fashion, Lifestyle, Marketplace, Retail, SaaS, Software",,https://www.fabbric.com/,,2050000,EUR,2281703,Seed,2,Hansmen Group,"Hansmen Group, La Vida es Chula, Peter stebe, Roi Ventures, Thomas Meyer, Venture Hub",1,6,"12,400"
Seed Round - Caleida,https://www.crunchbase.com/funding_round/caleida-seed--3c7cf209,Caleida,https://www.crunchbase.com/organization/caleida,Seed,"Madrid, Madrid, Spain, Europe",2025-01-16,500000,EUR,515050,Seed,,,,Yes,Caleida is an AI-powered marketing automation software.,"Advertising, E-Commerce, Marketing",,https://www.caleida.io/es,,500000,EUR,515050,Seed,1,,"Coben Ventures, EASO Ventures",2,2,"12,630"
Pre Seed Round - Tirecat,https://www.crunchbase.com/funding_round/tirecat-pre-seed--ee385b29,Tirecat,https://www.crunchbase.com/organization/tirecat,Pre-Seed,"Barcelona, Catalonia, Spain, Europe",2025-01-28,170000,EUR,177264,Seed,,,,Yes,Tirecat focuses on innovative techniques for tissue regeneration.,"Biotechnology, Health Care, Health Diagnostics",,https://tirecathealth.com,,170000,EUR,177264,Seed,1,Grow Venture Partners,Grow Venture Partners,1,1,"13,120"
Pre Seed Round - Cribdata,https://www.crunchbase.com/funding_round/cribdata-pre-seed--721bd716,Cribdata,https://www.crunchbase.com/organization/cribdata,Pre-Seed,"Barcelona, Catalonia, Spain, Europe",2024-10-07,155000,EUR,170102,Seed,,,,Yes,"Cribdata uses AI to analyze data, helping organizations make informed decisions and monetize their data.","Analytics, Apps, Artificial Intelligence (AI), Information Technology",,https://cribdata.com,Less than $1M,155000,EUR,170102,Seed,1,FI Group,"Bcombinator Venture Partners, FI Group",,2,"13,824"
Seed Round - Heecap,https://www.crunchbase.com/funding_round/heecap-seed--dabbe62a,Heecap,https://www.crunchbase.com/organization/heecap,Seed,"Barcelona, Catalonia, Spain, Europe",2024-12-09,2770000,EUR,2923847,Seed,,,,Yes,"Heecap is a non-invasive, tailored electrostimulation technology that maintains respiratory muscle strength in these patients.","Health Care, Hospital, Medical, Medical Device",,https://www.heecap.com,,2770000,EUR,2923847,Seed,1,,"CDTI Innovación's INNVIERTE program, ICF - Institut Català de Finances, Nara Capital",,3,"13,825"
Seed Round - Kokuai,https://www.crunchbase.com/funding_round/kokuai-seed--dc8fd142,Kokuai,https://www.crunchbase.com/organization/kokuai,Seed,"Barcelona, Catalonia, Spain, Europe",2024-09-04,260000,EUR,288077,Seed,,,,Yes,Kokuai is an AI-powered platform that helps healthcare centers maximize revenue and improve client engagement.,"Artificial Intelligence (AI), Health Care, Software",,https://kokuai.com,,260000,EUR,288077,Seed,1,Blast Spain,"Blast Spain, Elisabeth Guardiola, Oriol Vila",1,3,"13,940"
