Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - Zoobe,https://www.crunchbase.com/funding_round/zoobe-seed--a0e3815c,Zoobe,https://www.crunchbase.com/organization/zoobe,Seed,"Berlin, Berlin, Germany, Europe",2013-05-30,,,,Seed,,,,Yes,Zoobe operates as a cartoon video messaging app.,Software,,http://www.zoobe.com/,,,,,M&A,2,,"Atlantic Labs, Christophe Maire, Dario Suter, Jens de Gruyter, Karlheinz Brandeburg, Lars Dittrich, Rayk Reitenbach, Thomas Aidan Curran, Udo Schloemer",,9,"669,819"
Non Equity Assistance - Zoobe,https://www.crunchbase.com/funding_round/zoobe-non-equity-assistance--f5b00d45,Zoobe,https://www.crunchbase.com/organization/zoobe,Non-equity Assistance,"Berlin, Berlin, Germany, Europe",2015-06-01,,,,,,,,No,Zoobe operates as a cartoon video messaging app.,Software,,http://www.zoobe.com/,,,,,M&A,2,,VentureOut,,1,"671,804"
Seed Round - Zitra.com,https://www.crunchbase.com/funding_round/zitra-com-seed--63efce0c,Zitra.com,https://www.crunchbase.com/organization/zitra-com,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",2011-12-15,,,,Seed,,,,Yes,"Zitra.com is a company that provides tech support, management, and fulfillment services to companies.","B2B, E-Commerce, Fashion, Wholesale",,http://www.zitra.com,,,,,M&A,1,,"KfW, TEV Ventures",,2,"689,308"
Seed Round - ZIM Plant Technology GmbH,https://www.crunchbase.com/funding_round/zim-plant-technology-gmbh-seed--253fa676,ZIM Plant Technology GmbH,https://www.crunchbase.com/organization/zim-plant-technology-gmbh,Seed,"Hennigsdorf, Brandenburg, Germany, Europe",2012-04-04,,,,Seed,,,,Yes,ZIM Plant Technology GmbH sells crop water sensor technology.,"Information Technology, Sensor, Technical Support, Water",,http://yara.zim-plant-technology.com/de/,,,,,M&A,1,,HTGF (High-Tech Gruenderfonds),,1,"477,996"
Seed Round - yoone,https://www.crunchbase.com/funding_round/yoone-seed--9ee9e539,yoone,https://www.crunchbase.com/organization/yoone,Seed,"Bielefeld, Nordrhein-Westfalen, Germany, Europe",2010-11-03,141000,EUR,198421,Seed,,,,Yes,Yoone built social-browser multiplayer games based on Unity3D technology.,"3D Technology, Gaming, Social",,http://yoone.de,,141000,EUR,198421,Seed,1,,HackFwd,,1,"455,579"
Venture Round - YieldKit,https://www.crunchbase.com/funding_round/yieldkit-series-unknown--b81d10bf,YieldKit,https://www.crunchbase.com/organization/yieldkit,Venture - Series Unknown,"Hamburg, Hamburg, Germany, Europe",2021-02-01,,,,,,,,Yes,YieldKit provides Smart Monetization Solutions for Publishers,"Advertising, Automotive",,http://yieldkit.com,Less than $1M,750000,USD,750000,M&A,2,,Eurazeo,,1,"150,366"
Seed Round - YieldKit,https://www.crunchbase.com/funding_round/yieldkit-seed--92f30235,YieldKit,https://www.crunchbase.com/organization/yieldkit,Seed,"Hamburg, Hamburg, Germany, Europe",2012-11-21,750000,USD,750000,Seed,,,,Yes,YieldKit provides Smart Monetization Solutions for Publishers,"Advertising, Automotive",,http://yieldkit.com,Less than $1M,750000,USD,750000,M&A,2,,"HackFwd, Tim Schumacher",,2,"641,481"
Seed Round - yavalu,https://www.crunchbase.com/funding_round/yavalu-seed--1ad26961,yavalu,https://www.crunchbase.com/organization/yavalu,Seed,"München, Bayern, Germany, Europe",2011-10-06,,,,Seed,,,,Yes,Yavalu brings the banking 2.,"Finance, Financial Services",,http://www.yavalu.com,,,,,M&A,2,,Next Generation Finance,,1,"449,184"
Angel Round - yavalu,https://www.crunchbase.com/funding_round/yavalu-angel--3b798151,yavalu,https://www.crunchbase.com/organization/yavalu,Angel,"München, Bayern, Germany, Europe",2011-04-15,,,,Seed,,,,Yes,Yavalu brings the banking 2.,"Finance, Financial Services",,http://www.yavalu.com,,,,,M&A,2,,Michael Brehm,,1,"596,680"
Seed Round - Yasuu,https://www.crunchbase.com/funding_round/yasuu-seed--b1943aa4,Yasuu,https://www.crunchbase.com/organization/yasuu,Seed,"Munich, Bayern, Germany, Europe",2011-07-01,,,,Seed,,,,Yes,Yasuu is an online marketplace for discovering and buying leisure activities.,"E-Commerce, Leisure, Marketplace, Online Portals",,http://www.yasuu.de,,,,,M&A,1,,HV Capital,,1,"503,648"
Series B - Wunderlist,https://www.crunchbase.com/funding_round/6wunderkinder-series-b--a21823b6,Wunderlist,https://www.crunchbase.com/organization/6wunderkinder,Series B,"Berlin, Berlin, Germany, Europe",2013-11-12,30000000,USD,30000000,Early Stage Venture,,,,Yes,Wunderlist is a cloud-based task management application.,"Android, Apps, Cloud Computing, Collaboration, iOS, SaaS, Software, Task Management, Web Development",,https://www.wunderlist.com/home,$10M to $50M,34983891,USD,34983891,M&A,6,Sequoia Capital,"Atomico, Earlybird Venture Capital, Sequoia Capital",3,3,"232,111"
Seed Round - Wunderlist,https://www.crunchbase.com/funding_round/6wunderkinder-seed--b7a8e819,Wunderlist,https://www.crunchbase.com/organization/6wunderkinder,Seed,"Berlin, Berlin, Germany, Europe",2010-12-21,500000,EUR,655835,Seed,,,,Yes,Wunderlist is a cloud-based task management application.,"Android, Apps, Cloud Computing, Collaboration, iOS, SaaS, Software, Task Management, Web Development",,https://www.wunderlist.com/home,$10M to $50M,34983891,USD,34983891,M&A,6,"Freigeist Capital, HTGF (High-Tech Gruenderfonds)","Freigeist Capital, HTGF (High-Tech Gruenderfonds)",,2,"264,211"
Seed Round - Wunderlist,https://www.crunchbase.com/funding_round/6wunderkinder-seed--62bdb8b6,Wunderlist,https://www.crunchbase.com/organization/6wunderkinder,Seed,"Berlin, Berlin, Germany, Europe",2011-06-01,,,,Seed,,,,Yes,Wunderlist is a cloud-based task management application.,"Android, Apps, Cloud Computing, Collaboration, iOS, SaaS, Software, Task Management, Web Development",,https://www.wunderlist.com/home,$10M to $50M,34983891,USD,34983891,M&A,6,Deutsche Telekom Strategic Investments,Deutsche Telekom Strategic Investments,,1,"374,600"
Series A - Wunderlist,https://www.crunchbase.com/funding_round/6wunderkinder-series-a--ec46891b,Wunderlist,https://www.crunchbase.com/organization/6wunderkinder,Series A,"Berlin, Berlin, Germany, Europe",2011-11-16,4200000,USD,4200000,Early Stage Venture,,,,Yes,Wunderlist is a cloud-based task management application.,"Android, Apps, Cloud Computing, Collaboration, iOS, SaaS, Software, Task Management, Web Development",,https://www.wunderlist.com/home,$10M to $50M,34983891,USD,34983891,M&A,6,Atomico,Atomico,1,1,"398,452"
