Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - eyva.ai,https://www.crunchbase.com/funding_round/datazeit-seed--c4a72dcc,eyva.ai,https://www.crunchbase.com/organization/datazeit,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",2024-12-13,2750000,EUR,2889047,Seed,,,,Yes,Meet eyva - you guide to a winning product portfolio.,"Artificial Intelligence (AI), Big Data, Consumer, Information Technology, Machine Learning, Market Research, Natural Language Processing, Software, Text Analytics",,https://www.eyva.ai,Less than $1M,2750000,EUR,2889047,Seed,3,"Earlybird Venture Capital, WENVEST Capital","Earlybird Venture Capital, Robin Capital, Super Angels, True., WENVEST Capital, WEPA Ventures, xdeck",3,7,"6,713"
Seed Round - Blackwave GmbH,https://www.crunchbase.com/funding_round/blackwave-gmbh-seed--17682976,Blackwave GmbH,https://www.crunchbase.com/organization/blackwave-gmbh,Seed,"Taufkirchen, Bayern, Germany, Europe",2024-03-19,6600000,USD,6600000,Seed,,,,Yes,Lightweight carbon fiber reinforced plastics company,"Aerospace, Automotive, Manufacturing, Mechanical Engineering, Medical, Space Travel, Sports",,https://blackwave.de/en/,$1M to $10M,6600000,USD,6600000,Seed,1,Alpine Space Ventures,Alpine Space Ventures,1,1,"30,508"
Seed Round - FundaMental Pharma,https://www.crunchbase.com/funding_round/fundamental-pharma-seed--2ab0894d,FundaMental Pharma,https://www.crunchbase.com/organization/fundamental-pharma,Seed,"Heidelberg, Baden-Wurttemberg, Germany, Europe",2024-04-11,2700000,EUR,2896048,Seed,,,,Yes,FundaMental Pharma is a neuroscience company with a portfolio at the preclinical stage.,Health Care,,https://fundamentalpharma.com/,$1M to $10M,12700000,EUR,13257207,Seed,2,,Novartis Venture Fund,1,1,"35,607"
Seed Round - Genomix Thera,https://www.crunchbase.com/funding_round/genomix-thera-seed--bcddee5c,Genomix Thera,https://www.crunchbase.com/organization/genomix-thera,Seed,"Berlin, Berlin, Germany, Europe",2024-01-19,4860000,USD,4860000,Seed,,,,Yes,GenomixThera specializes in personalized cancer treatments using CRISPR-Cas9 gene editing and quantum-guided nanoparticle delivery systems.,"Biotechnology, Life Science",,https://www.genomixthera.com/,,7360000,USD,7360000,Seed,2,,,,,"37,704"
Seed Round - Kubermatic,https://www.crunchbase.com/funding_round/kubermatic-seed--286b6112,Kubermatic,https://www.crunchbase.com/organization/kubermatic,Seed,"Hamburg, Hamburg, Germany, Europe",2022-04-27,,,,Seed,,,,Yes,"Kubermatic empowers organizations worldwide to automate their Kubernetes and cloud native operations across multi-cloud, edge and on-prem.","Enterprise, SaaS, Software",,https://www.kubermatic.com,$10M to $50M,8300000,USD,8300000,Seed,3,NetApp Excellerator,NetApp Excellerator,1,1,"42,601"
Seed Round - Future Screen Media,https://www.crunchbase.com/funding_round/future-screen-media-seed--c89cd192,Future Screen Media,https://www.crunchbase.com/organization/future-screen-media,Seed,"Mönchengladbach, Nordrhein-Westfalen, Germany, Europe",2024-01-01,,,,Seed,,,,Yes,"B2C & B2B digital marketing. We operate databases, develop marketing platforms, immersive technologies and artificial intelligence solutions","Ad Retargeting, Advertising, B2B, B2C, Big Data, Content Syndication, Digital Marketing, Email, Lead Generation, Native Advertising",,https://www.futurescreen.media,,,,,Seed,1,,,,,"43,942"
Seed Round - Newsenselab (M-sense),https://www.crunchbase.com/funding_round/m-sense-seed--35f93ecb,Newsenselab (M-sense),https://www.crunchbase.com/organization/m-sense,Seed,"Berlin, Berlin, Germany, Europe",2021-12-20,375000,EUR,422894,Seed,,,,Yes,M-sense is a certified medical app to combat migraines and headache,"Apps, Health Care, mHealth, Therapeutics",,https://www.m-sense.de/,Less than $1M,1575000,EUR,1752795,Seed,4,"IBB Ventures, MedTech Entrepreneurs (MTE), Noaber","High-Tech Gruenderfonds, IBB Ventures, MedTech Entrepreneurs (MTE), Noaber",1,4,"49,039"
Seed Round - BlinkIN,https://www.crunchbase.com/funding_round/blinkin-seed--35790320,BlinkIN,https://www.crunchbase.com/organization/blinkin,Seed,"Baiern, Bayern, Germany, Europe",2020-11-25,,,,Seed,,,,Yes,BlinkIn is a SaaS based product that provides an intelligent and smart visual support  which help you solve your problem visually.,"Artificial Intelligence (AI), Machine Learning, SaaS, Software",,https://www.blinkin.io,$1M to $10M,2500000,EUR,2465150,Seed,2,NetApp Excellerator,NetApp Excellerator,1,1,"53,498"
Angel Round - apadua,https://www.crunchbase.com/funding_round/apadua-angel--7e5452cf,apadua,https://www.crunchbase.com/organization/apadua,Angel,"Cologne, Nordrhein-Westfalen, Germany, Europe",2023-01-20,600000,USD,600000,Seed,3000000,USD,3000000,Yes,"SaaS, B2B, AI, Platform, ProcureTech, Procurement, Professional Services, Market Intelligence, Project Performance Monitoring","B2B, Information Technology, Internet, Management Consulting, Project Management, SaaS, Software",,http://www.apadua.com,Less than $1M,600000,USD,600000,Seed,1,,"Christian Portz, Holger Felgner, Manuel Mueller, Martina Pfeifer, Michala Rudorfer, Sebastian Mertes, Thomas Klews",,7,"56,620"
Seed Round - Metalshub,https://www.crunchbase.com/funding_round/metalshub-seed--2f08e41c,Metalshub,https://www.crunchbase.com/organization/metalshub,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",2018-11-07,3000000,EUR,3429826,Seed,,,,Yes,"Metalshub provides vertical SaaS and data solutions for the metals, mining & recycling industry","Battery, Mining, Recycling, Software",,https://www.metals-hub.com,$1M to $10M,14429826,USD,14429826,Early Stage Venture,3,"Chromo Invest, Point Nine","Chromo Invest, Flixfounders, Frank Jackel, Point Nine, Sebastian Kreft",1,5,"57,487"
