Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Pre Seed Round - Aileen Health,https://www.crunchbase.com/funding_round/aileen-health-pre-seed--c3c8da1c,Aileen Health,https://www.crunchbase.com/organization/aileen-health,Pre-Seed,"Salzburg, Salzburg, Austria, Europe",2024-04-01,200000,EUR,214731,Seed,,,,Yes,Redefine the future for incurable diseases,,,https://aileenhealth.com/,,200000,EUR,214731,Seed,1,,austria Wirtschaftsservice (aws),,1,"82,613"
Pre Seed Round - Go Menu,https://www.crunchbase.com/funding_round/go-menu-pre-seed--73b7307a,Go Menu,https://www.crunchbase.com/organization/go-menu,Pre-Seed,"Salzburg, Salzburg, Austria, Europe",2024-07-01,,,,Seed,,,,Yes,Digital ordering platform for restaurants,Software,,https://gomenueu.com,,,,,Seed,1,,,,,"100,623"
Angel Round - slamstr,https://www.crunchbase.com/funding_round/slamstr-angel--3c856d3a,slamstr,https://www.crunchbase.com/organization/slamstr,Angel,"Graz, Steiermark, Austria, Europe",2023-12-29,,,,Seed,,,,Yes,slamstr leads all areas related to your tennis match into a new era. From digital scoring to game history and live scoring.,"Apps, Mobile Apps, Social, Tennis",,https://slamstr.com,$1M to $10M,,,,Seed,1,,,,,"115,263"
Pre Seed Round - refinq,https://www.crunchbase.com/funding_round/refinq-pre-seed--e27e3cca,refinq,https://www.crunchbase.com/organization/refinq,Pre-Seed,"Vienna, Wien, Austria, Europe",2023-07-01,,,,Seed,,,,Yes,Refinq develops a nature risk management platform that combines biodiversity and ecosystem data with physical climate risk scenarios.,"Environmental Consulting, Environmental Engineering, Sustainability","Women Founded, Women Led",https://www.refinq.com/,$1M to $10M,,,,Seed,1,,EWOR,,1,"115,832"
Pre Seed Round - rentpaca,https://www.crunchbase.com/funding_round/rentpaca-pre-seed--32087457,rentpaca,https://www.crunchbase.com/organization/rentpaca,Pre-Seed,"Vienna, Wien, Austria, Europe",2023-04-18,,,,Seed,,,,Yes,rentpaca is the smart alternative for rental deposits in Austria and more,"Financial Services, SaaS",,https://rentpaca.com,,,,,Seed,1,,Peter Steinberger,,1,"118,025"
Pre Seed Round - BET MOTORS,https://www.crunchbase.com/funding_round/bet-motors-pre-seed--f214e366,BET MOTORS,https://www.crunchbase.com/organization/bet-motors,Pre-Seed,"Graz, Steiermark, Austria, Europe",2023-02-01,,,,Seed,,,,Yes,"BET MOTORS is a mobility tech company, we design, develop & build heavy-duty EV truck that redefines long-haul transport","Automotive, Autonomous Vehicles, Electric Vehicle, Manufacturing, Renewable Energy",,https://bet-motors.com/,,,,,Seed,1,,,,,"120,412"
Seed Round - mytalents.ai,https://www.crunchbase.com/funding_round/mytalents-ai-seed--15201311,mytalents.ai,https://www.crunchbase.com/organization/mytalents-ai,Seed,"Vienna, Wien, Austria, Europe",2023-08-18,,,,Seed,,,,Yes,Mytalents.ai develops and operates a website that offers learning courses on various artificial intelligence tools.,"Artificial Intelligence (AI), Software, Training",,https://www.mytalents.ai,,,,,Seed,2,,Mpoweru GmbH,,1,"164,906"
Pre Seed Round - Graph Therapeutics,https://www.crunchbase.com/funding_round/graph-therapeutics-pre-seed--5821c6c3,Graph Therapeutics,https://www.crunchbase.com/organization/graph-therapeutics,Pre-Seed,"Klosterneuburg, Niederosterreich, Austria, Europe",2024-08-01,1285000,USD,1285000,Seed,10000000,EUR,10786497,Yes,precision-immunology techbio,Biotechnology,,https://graphtx.com,,4385000,USD,4385000,Seed,2,Merantix Capital,"Mehdi Ghissassi, Merantix Capital",,2,"193,126"
Pre Seed Round - mytalents.ai,https://www.crunchbase.com/funding_round/mytalents-ai-pre-seed--8c523a1f,mytalents.ai,https://www.crunchbase.com/organization/mytalents-ai,Pre-Seed,"Vienna, Wien, Austria, Europe",2023-09-21,,,,Seed,,,,Yes,Mytalents.ai develops and operates a website that offers learning courses on various artificial intelligence tools.,"Artificial Intelligence (AI), Software, Training",,https://www.mytalents.ai,,,,,Seed,2,,,,,"214,690"
Pre Seed Round - Syntropic Medical GmbH,https://www.crunchbase.com/funding_round/syntropic-pre-seed--9a90ac7b,Syntropic Medical GmbH,https://www.crunchbase.com/organization/syntropic,Pre-Seed,"Vienna, Wien, Austria, Europe",2024-04-04,1100000,EUR,1192023,Seed,,,,Yes,Syntropic is a medical device company.,"Medical, Medical Device",,https://www.syntropicmedical.com,Less than $1M,1900000,EUR,2063145,Seed,2,"Austria Wirtschaftsservice (AWS), xista science ventures","Austria Wirtschaftsservice (AWS), xista science ventures",1,2,"245,652"
Angel Round - KLabs,https://www.crunchbase.com/funding_round/klabsfund-angel--15b968d8,KLabs,https://www.crunchbase.com/organization/klabsfund,Angel,"Vienna, Wien, Austria, Europe",2020-02-13,,,,Seed,,,,Yes,KLabs is a venture capital and private equity firm that invests out their own fund into immigrant founders.,"Internet, Software",,,,,,,Seed,1,,,,,"512,952"
Angel Round - Cloud NYNE,https://www.crunchbase.com/funding_round/cloud-nyne-angel--f77be11b,Cloud NYNE,https://www.crunchbase.com/organization/cloud-nyne,Angel,"Vienna, Wien, Austria, Europe",2023-08-08,50000,EUR,54797,Seed,,,,Yes,We generate building information models (BIM) with AI and LiDAR scanners.,"Architecture, Construction, Machine Learning, Property Development, Property Management",,https://www.nyne.cloud,,529079,USD,529079,Seed,9,,,,,"645,081"
Pre Seed Round - revitalyze,https://www.crunchbase.com/funding_round/revitalyze-pre-seed--a1114181,revitalyze,https://www.crunchbase.com/organization/revitalyze,Pre-Seed,"Innsbruck, Tirol, Austria, Europe",2022-11-30,,,,Seed,,,,Yes,revitalyze is an award-winning B2B solution for data management and process automation in the construction industry.,"Artificial Intelligence (AI), Construction, PropTech",,https://www.revitalyze.io/,,,,,Seed,3,,,,,"647,141"
Pre Seed Round - revitalyze,https://www.crunchbase.com/funding_round/revitalyze-pre-seed--ef77bd16,revitalyze,https://www.crunchbase.com/organization/revitalyze,Pre-Seed,"Innsbruck, Tirol, Austria, Europe",2023-06-10,,,,Seed,,,,Yes,revitalyze is an award-winning B2B solution for data management and process automation in the construction industry.,"Artificial Intelligence (AI), Construction, PropTech",,https://www.revitalyze.io/,,,,,Seed,3,,,,,"696,667"
Pre Seed Round - Freundeskreis,https://www.crunchbase.com/funding_round/freundeskreis-pre-seed--1d644c8b,Freundeskreis,https://www.crunchbase.com/organization/freundeskreis,Pre-Seed,"Vienna, Wien, Austria, Europe",2025-04-29,30000,USD,30000,Seed,,,,Yes,Freundeskreis is the first plant-based cheese alternative made from apricot kernels.,Food and Beverage,,https://www.freundes-kreis.at/,,30000,USD,30000,Seed,1,ProVeg Incubator,ProVeg Incubator,,1,
