Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - moneymeets,https://www.crunchbase.com/funding_round/moneymeets-seed--fef13474,moneymeets,https://www.crunchbase.com/organization/moneymeets,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",2012-01-01,200000,EUR,258905,Seed,200000,EUR,258905,Yes,moneymeets develops customer-centeric advisory software for banks and insurance companies,"Finance, Financial Services, Insurance, Software",,https://moneymeets.com,$1M to $10M,13450000,EUR,15375963,Early Stage Venture,6,,,,,"265,787"
Seed Round - Clue,https://www.crunchbase.com/funding_round/clue-seed--9c8bc370,Clue,https://www.crunchbase.com/organization/clue,Seed,"Berlin, Berlin, Germany, Europe",2015-03-17,2000000,USD,2000000,Seed,,,,Yes,Clue is a female health application for period and fertility tracking,"Apps, Fertility, Health Care, mHealth, Wellness, Women's",,https://helloclue.com,$10M to $50M,64706135,USD,64706135,,11,,"Alexander Ljung, Andreas Ehn, Björn Jeffery, Brigitte Mohn, Caroline Ingeborn, Christophe Maire, Dr. Kade, Eric Quidenus-Wahlforss, Groupe Arnault, Hampus Jakobsson, Henrik Berggren, Joanne Wilson, LVMH, Sophia Bendz, Sriram Krishnan, Thomas Madsen-Mygdal",,16,"9,713"
Seed Round - moneymeets,https://www.crunchbase.com/funding_round/moneymeets-seed--b93501d8,moneymeets,https://www.crunchbase.com/organization/moneymeets,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",2012-05-01,700000,EUR,926024,Seed,4000000,EUR,5291565,Yes,moneymeets develops customer-centeric advisory software for banks and insurance companies,"Finance, Financial Services, Insurance, Software",,https://moneymeets.com,$1M to $10M,13450000,EUR,15375963,Early Stage Venture,6,,,,,"190,325"
Seed Round - Dogs 'n Tiger,https://www.crunchbase.com/funding_round/dogs-n-tiger-seed--7ac53a51,Dogs 'n Tiger,https://www.crunchbase.com/organization/dogs-n-tiger,Seed,"Hamburg, Hamburg, Germany, Europe",2024-08-27,,,,Seed,,,,Yes,Dogs 'n Tiger is a manufacturer of animal foods and snacks.,Manufacturing,,https://dogs-tiger.de/,,,,,Seed,2,SevenAccelerator,SevenAccelerator,1,1,"15,126"
Seed Round - north.io,https://www.crunchbase.com/funding_round/north-io-seed--a2e7fcf5,north.io,https://www.crunchbase.com/organization/north-io,Seed,"Kiel, Schleswig-Holstein, Germany, Europe",2024-09-23,8500000,EUR,9443920,Seed,,,,Yes,The Geospatial Datahub for Ocean and Land,"Geospatial, SaaS",,https://www.north.io,,13340000,EUR,14455239,Seed,5,,,,,"35,783"
Seed Round - IMS Space Consultancy,https://www.crunchbase.com/funding_round/ims-space-consultancy-gmbh-seed--a8ceb2ab,IMS Space Consultancy,https://www.crunchbase.com/organization/ims-space-consultancy-gmbh,Seed,"Darmstadt, Hessen, Germany, Europe",2023-09-19,,,,Seed,,,,Yes,IMS Space Consultancy is an aerospace consultancy that specializes in satellite engineering and operations.,"Information Technology, Mechanical Engineering, Space Travel",,https://www.ims-space.com/,,,,,Seed,1,,FasterCapital,2,1,"49,895"
Seed Round - Comodule,https://www.crunchbase.com/funding_round/comodule-seed--55750e9e,Comodule,https://www.crunchbase.com/organization/comodule,Seed,"Berlin, Berlin, Germany, Europe",2014-07-11,15000,EUR,20411,Seed,,,,Yes,Comodule is a universal data monitoring and visualisation platform for light electric vehicles.,"Analytics, Automotive, Electric Vehicle, Predictive Analytics",,http://comodule.com/,$10M to $50M,623059,EUR,699641,Seed,6,,"Arvi Kass, Gerri Kodres, Riivo Anton, Startupbootcamp, Startupbootcamp Smart Transportation & Energy Berlin, Tobias Wittich",,6,"51,213"
Seed Round - WindStar Medical GmbH,https://www.crunchbase.com/funding_round/windstar-medical-gmbh-seed--19856efa,WindStar Medical GmbH,https://www.crunchbase.com/organization/windstar-medical-gmbh,Seed,"Frankfurt, Hessen, Germany, Europe",2020-12-07,,,,Seed,,,,Yes,Windstar Medical AG manufactures and supplies healthcare products for private label products and branded products in Germany.,"Health Care, Manufacturing, Pharmaceutical",,http://www.windstar-medical.com/,$1M to $10M,,,,M&A,1,Project A Ventures,Project A Ventures,1,1,"87,364"
Angel Round - QDEGA Loyalty Solutions,https://www.crunchbase.com/funding_round/amsterdam-systems-angel--3292f11e,QDEGA Loyalty Solutions,https://www.crunchbase.com/organization/amsterdam-systems,Angel,"Cologne, Nordrhein-Westfalen, Germany, Europe",2010-12-01,130000,USD,130000,Seed,,,,Yes,"QDEGA Loyalty Solutions offers a B2B, SaaS-based suite that enables brands to identify and engage their core customers.","CRM, Local, Mobile, Retail, SaaS, Shopping, Social Media",,https://www.qls.de/en/,Less than $1M,260000,USD,260000,Seed,3,,,,,"413,246"
Seed Round - NovaPump,https://www.crunchbase.com/funding_round/novapump-seed--ea5f0a30,NovaPump,https://www.crunchbase.com/organization/novapump,Seed,"Jena, Thuringen, Germany, Europe",2013-07-01,,,,Seed,,,,Yes,NovaPump is a developer and manufacturer of percutaneous circulatory mechanical support systems (pMCS).,"Health Care, Medical, Medical Device, Therapeutics",,http://www.novapump.com,$1M to $10M,,,,Early Stage Venture,3,High-Tech Gruenderfonds,High-Tech Gruenderfonds,,1,"92,090"
Seed Round - Toroleo,https://www.crunchbase.com/funding_round/toroleo-seed--64954fcb,Toroleo,https://www.crunchbase.com/organization/toroleo,Seed,"Berlin, Berlin, Germany, Europe",2012-06-01,,,,Seed,,,,Yes,Toroleo is a product- and price-comparison website that provides information on motor vehicle products and services.,Automotive,,http://www.toroleo.de,Less than $1M,,,,M&A,3,,,,,"200,665"
Angel Round - Gate 53|10,https://www.crunchbase.com/funding_round/gate-53-10-technologies-angel--c626c063,Gate 53|10,https://www.crunchbase.com/organization/gate-53-10-technologies,Angel,"Hamburg, Hamburg, Germany, Europe",2009-01-01,,,,Seed,,,,Yes,"Gate 53|10 develops Fytch, a web-based tool that empowers people to write, read, and share comments at any web site.","File Sharing, Web Browsers, Web Hosting",,http://www.gate5310.com,,141000,EUR,177785,Seed,2,,,,,"377,486"
Seed Round - maviance,https://www.crunchbase.com/funding_round/maviance-seed--2dd1a86a,maviance,https://www.crunchbase.com/organization/maviance,Seed,"Leipzig, Sachsen, Germany, Europe",2021-05-11,3000000,USD,3000000,Seed,,,,Yes,Maviance is a German based consulting (business and IT) and software development company.,"Insurance, Mobile, Mobile Payments, Software, Web Development",,http://www.maviance.com,$1M to $10M,3006318,USD,3006318,Seed,2,onafriq,onafriq,1,1,"101,093"
Seed Round - Transimmune,https://www.crunchbase.com/funding_round/transimmune-seed--d624b1f2,Transimmune,https://www.crunchbase.com/organization/transimmune,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",2023-09-20,5000000,USD,5000000,Seed,,,,Yes,Transimmune is a pioneering dendritic cell therapy business that has discovered how dendritic cells are produced biologically.,"Biotechnology, Product Research",,https://transimmune.com,$1M to $10M,5000000,USD,5000000,Seed,1,Bill & Melinda Gates Foundation,Bill & Melinda Gates Foundation,,1,"104,957"
Seed Round - Reverse-Retail GmbH,https://www.crunchbase.com/funding_round/reverse-retail-gmbh-seed--c2ba775e,Reverse-Retail GmbH,https://www.crunchbase.com/organization/reverse-retail-gmbh,Seed,"Hamburg, Hamburg, Germany, Europe",2022-01-13,,,,Seed,,,,Yes,Buying & selling of second hand designer fashion & accessories,"E-Commerce, Fashion",,http://www.buddyandselly.com/,$1M to $10M,,,,Seed,1,,,,,"108,680"
Seed Round - NetGO,https://www.crunchbase.com/funding_round/netgo-seed--2bc3a7a1,NetGO,https://www.crunchbase.com/organization/netgo,Seed,"Borken, Hessen, Germany, Europe",2021-02-01,,,,Seed,,,,Yes,NetGO is an information technology company.,Information Technology,,https://www.netgo.de/,$1M to $10M,,,,Seed,1,Eurazeo,Eurazeo,,1,"110,204"
Angel Round - Pinktum,https://www.crunchbase.com/funding_round/pinktum-angel--ae5ab5ad,Pinktum,https://www.crunchbase.com/organization/pinktum,Angel,"München, Bayern, Germany, Europe",2022-10-17,,,,Seed,,,,Yes,Pinktum provides digital learning experiences for personal development.,E-Learning,,http://www.pinktum.com,Less than $1M,,,,Seed,1,,"Daniel Crasemann, Hans-Wilhelm Jenckel, Jan Kuschnik",,3,"111,474"
