Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - Yuno,https://www.crunchbase.com/funding_round/yuno-9311-seed--3f9b6f33,Yuno,https://www.crunchbase.com/organization/yuno-9311,Seed,"Berlin, Berlin, Germany, Europe",2022-06-02,,,,Seed,,,,Yes,Yuno is an app that enhances their general knowledge by listening to short audio stories.,"Audio, E-Learning, Edutainment",,https://www.get-yuno.com/,,,,,Seed,1,,"468 Capital, Atlantic Labs, Florian Leibert, Lea-Sophie Cramer",,4,"91,882"
Seed Round - yuccaHR,https://www.crunchbase.com/funding_round/yuccahr-seed--a4576914,yuccaHR,https://www.crunchbase.com/organization/yuccahr,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",2021-05-20,,,,Seed,,,,Yes,yuccaHR helps companies to engage with employees by providing an onboarding workflow automation and matchmaking tool.,Software,,https://www.yuccahr.com/,,,,,Seed,1,,,,,"151,327"
Pre Seed Round - Yuaco,https://www.crunchbase.com/funding_round/yuaco-pre-seed--89c26791,Yuaco,https://www.crunchbase.com/organization/yuaco,Pre-Seed,"Berlin, Berlin, Germany, Europe",2020-05-25,,,,Seed,,,,Yes,Fast and time-saving email for business people,"Information Services, Internet, Mobile, Software, Wellness",,https://yuaco.cc/,,,,,Seed,1,,,,,"483,761"
Seed Round - yoona.ai,https://www.crunchbase.com/funding_round/yoona-technology-seed--1e37018a,yoona.ai,https://www.crunchbase.com/organization/yoona-technology,Seed,"Berlin, Berlin, Germany, Europe",2024-07-07,,,,Seed,,,,Yes,yoona.ai is a B2B SaaS Platform.,"Artificial Intelligence (AI), Machine Learning, SaaS, Software",,https://www.yoona.ai,$1M to $10M,2193263,USD,2193263,Seed,6,Google for Startups,Google for Startups,,1,"25,131"
Pre Seed Round - yoona.ai,https://www.crunchbase.com/funding_round/yoona-technology-pre-seed--1d6973ff,yoona.ai,https://www.crunchbase.com/organization/yoona-technology,Pre-Seed,"Berlin, Berlin, Germany, Europe",2021-01-25,120000,USD,120000,Seed,,,,Yes,yoona.ai is a B2B SaaS Platform.,"Artificial Intelligence (AI), Machine Learning, SaaS, Software",,https://www.yoona.ai,$1M to $10M,2193263,USD,2193263,Seed,6,Techstars,Techstars,1,1,"258,664"
Pre Seed Round - yoona.ai,https://www.crunchbase.com/funding_round/yoona-technology-pre-seed--0ab6910a,yoona.ai,https://www.crunchbase.com/organization/yoona-technology,Pre-Seed,"Berlin, Berlin, Germany, Europe",2020-10-01,300000,EUR,352322,Seed,2400000,EUR,2818572,Yes,yoona.ai is a B2B SaaS Platform.,"Artificial Intelligence (AI), Machine Learning, SaaS, Software",,https://www.yoona.ai,$1M to $10M,2193263,USD,2193263,Seed,6,,,,,"614,080"
Grant - yoona.ai,https://www.crunchbase.com/funding_round/yoona-technology-grant--96e5217d,yoona.ai,https://www.crunchbase.com/organization/yoona-technology,Grant,"Berlin, Berlin, Germany, Europe",2022-03-01,980000,EUR,1090956,,,,,No,yoona.ai is a B2B SaaS Platform.,"Artificial Intelligence (AI), Machine Learning, SaaS, Software",,https://www.yoona.ai,$1M to $10M,2193263,USD,2193263,Seed,6,,,,,"596,856"
Angel Round - yoona.ai,https://www.crunchbase.com/funding_round/yoona-technology-angel--a4f43d8c,yoona.ai,https://www.crunchbase.com/organization/yoona-technology,Angel,"Berlin, Berlin, Germany, Europe",2021-10-15,500000,EUR,579985,Seed,5000000,EUR,5799852,Yes,yoona.ai is a B2B SaaS Platform.,"Artificial Intelligence (AI), Machine Learning, SaaS, Software",,https://www.yoona.ai,$1M to $10M,2193263,USD,2193263,Seed,6,,Alexander Gedat,,1,"658,257"
Pre Seed Round - yoona.ai,https://www.crunchbase.com/funding_round/yoona-technology-pre-seed--bef7d4dd,yoona.ai,https://www.crunchbase.com/organization/yoona-technology,Pre-Seed,"Berlin, Berlin, Germany, Europe",2022-10-31,50000,USD,50000,Seed,,,,Yes,yoona.ai is a B2B SaaS Platform.,"Artificial Intelligence (AI), Machine Learning, SaaS, Software",,https://www.yoona.ai,$1M to $10M,2193263,USD,2193263,Seed,6,,EXPERT DOJO,,1,"702,683"
Seed Round - Yolda,https://www.crunchbase.com/funding_round/yolda-seed--44894d44,Yolda,https://www.crunchbase.com/organization/yolda,Seed,"Hamburg, Hamburg, Germany, Europe",2021-12-13,5000000,USD,5000000,Seed,,,,Yes,"Yolda is a logistis company that combines advanced tech and data analytics, logistics infrastructure, and supply chain expertise.","Analytics, Freight Service, Logistics, Supply Chain Management, Transportation",,https://www.yolda.com,$1M to $10M,7730000,USD,7730000,Seed,3,Speedinvest,"Collective Spark, Florian Gschwandtner, Marcus Mosen, Speedinvest, Stefan Kalteis",,5,"74,753"
