Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - Homemove,https://www.crunchbase.com/funding_round/homemove-seed--54cd5e4f,Homemove,https://www.crunchbase.com/organization/homemove,Seed,"Norwich, Norfolk, United Kingdom, Europe",2025-04-15,5000000,USD,5000000,Seed,,,,Yes,"A platform to research, choose and speak to the best moving services, all in one place - with a personal touch.","Home Services, Online Portals, Real Estate",,https://www.homemove.com,Less than $1M,6900000,USD,6900000,Seed,3,Fuel Ventures,"Blandford Family Office, Fuel Ventures, Oxford Innovation",1,3,334
Seed Round - Pockla,https://www.crunchbase.com/funding_round/pockla-seed--48cfadf6,Pockla,https://www.crunchbase.com/organization/pockla,Seed,"London, England, United Kingdom, Europe",2025-03-31,1600000,GBP,2065481,Seed,,,,Yes,POCKLA is a London-based content platform that uses AI technology to level up organic content and paid ads for social-first brands.,"Generative AI, Marketing, Marketing Automation",,https://pockla.io/,Less than $1M,1600000,GBP,2065481,Seed,1,Venrex,"Dan Cobley, Love Ventures, Michael Chock, Rich Waterworth, Ryan Quinn, Shuttle, SyndicateRoom, Upside VC, Venrex",2,9,473
Seed Round - Solena Materials,https://www.crunchbase.com/funding_round/solena-materials-seed--cb02ebc0,Solena Materials,https://www.crunchbase.com/organization/solena-materials,Seed,"London, England, United Kingdom, Europe",2025-05-05,6700000,USD,6700000,Seed,,,,Yes,Solena is a protein materials design company.,"Advanced Materials, Biotechnology, Textiles",,http://www.solena-materials.com,,6700000,USD,6700000,Seed,2,David Harding,"David Harding, Insempra, SynBioVen",1,3,626
Seed Round - Arda Biomaterials,https://www.crunchbase.com/funding_round/arda-biomaterials-seed--c566c1fa,Arda Biomaterials,https://www.crunchbase.com/organization/arda-biomaterials,Seed,"Southwark, Southwark, United Kingdom, Europe",2025-04-29,5250000,USD,5250000,Seed,,,,Yes,"Arda Biomaterials transforms waste feedstocks into smarter, circular biomaterials for fashion, home goods, automotive and more.",Fashion,,https://www.arda.bio,,6626600,USD,6626600,Seed,2,Oyster Bay Venture Capital,"Clean Growth Fund, Green Angel Ventures, Kadmos Capital, Oyster Bay Venture Capital",4,4,885
Seed Round - Treble Peak,https://www.crunchbase.com/funding_round/treble-peak-seed--d7bea307,Treble Peak,https://www.crunchbase.com/organization/treble-peak,Seed,"London, England, United Kingdom, Europe",2025-04-10,5000000,GBP,6460758,Seed,,,,Yes,"Treble Peak connects wealth managers and investors with private market opportunities, enabling portfolio diversification and fund growth.","Financial Services, Venture Capital, Wealth Management",,https://treblepeak.com,$1M to $10M,5000000,GBP,6460758,Seed,1,,"Erland Fyksen, Just Arne Storvik, René Beltjens",,3,"1,148"
Seed Round - Yavrio,https://www.crunchbase.com/funding_round/yavrio-seed--11cb5aed,Yavrio,https://www.crunchbase.com/organization/yavrio,Seed,"London, England, United Kingdom, Europe",2025-01-29,2400000,USD,2400000,Seed,,,,Yes,Yavrio Ltd offers fintech solutions using Open Banking to simplify financial operations.,"Banking, Enterprise Resource Planning (ERP), Finance, FinTech, Payments",,https://yavr.io,$1M to $10M,2400000,USD,2400000,Seed,1,Fuel Ventures,"Dan Cobley, Fuel Ventures, Garth Ritchie, Sir Sajid Javid",1,4,"1,951"
Pre Seed Round - Vouchsafe,https://www.crunchbase.com/funding_round/vouchsafe-pre-seed--240b58d6,Vouchsafe,https://www.crunchbase.com/organization/vouchsafe,Pre-Seed,"London, England, United Kingdom, Europe",2025-03-17,1000000,GBP,1293390,Seed,,,,Yes,"Vouchsafe is a flexible platform for compliance, risk, and trust teams that verifies users without photo ID.",Information Technology,,https://vouchsafe.id/,,1000000,GBP,1293390,Seed,1,Bethnal Green Ventures,"Andrew Chevis, Bethnal Green Ventures, Biometric Ventures, Fuel Ventures, Seed X Liechtenstein AG",,5,"2,503"
Pre Seed Round - Aichitect,https://www.crunchbase.com/funding_round/aichitect-pre-seed--1571cb16,Aichitect,https://www.crunchbase.com/organization/aichitect,Pre-Seed,"London, England, United Kingdom, Europe",2025-04-24,300000,GBP,399824,Seed,,,,Yes,Aichitect is an AI-powered platform that strives to transform the architecture business by reducing procedures and improving efficiency.,"Architecture, Artificial Intelligence (AI)",,https://aichitect.xyz/,,300000,GBP,399824,Seed,1,SFC Capital,SFC Capital,1,1,"3,081"
Seed Round - MySalesCoach,https://www.crunchbase.com/funding_round/mysalescoach-seed--f41f9aad,MySalesCoach,https://www.crunchbase.com/organization/mysalescoach,Seed,"London, England, United Kingdom, Europe",2025-03-18,1100000,GBP,1427144,Seed,,,,Yes,MySalesCoach offers Despite overwhelming evidence that sales coaching has the greatest impact on rep development.,Information Technology,,https://www.mysalescoach.com,Less than $1M,2400000,GBP,3062113,Seed,4,Northstar Ventures,"Creative UK, Northstar Ventures",2,2,"3,230"
Seed Round - Elaniti,https://www.crunchbase.com/funding_round/elaniti-seed--211b57c8,Elaniti,https://www.crunchbase.com/organization/elaniti,Seed,"London, England, United Kingdom, Europe",2025-03-19,,,,Seed,,,,Yes,"Elaniti predicts crop outcomes from soil biology, empowering data-driven agronomic decisions & derisking the NetZero transition for growers.","Agriculture, Environmental Consulting",,https://elaniti.com,,779850,USD,779850,Seed,4,,"Biotope, PINC, Planetary Impact Ventures",3,3,"3,553"
Seed Round - GigPig,https://www.crunchbase.com/funding_round/gigpig-183a-seed--e2ea100a,GigPig,https://www.crunchbase.com/organization/gigpig-183a,Seed,"Manchester, Manchester, United Kingdom, Europe",2024-05-09,1300000,GBP,1628281,Seed,,,,Yes,GigPig is a music and live entertainment marketplace.,"Media and Entertainment, Music",,https://www.gigpig.uk,,1300000,GBP,1628281,Seed,1,"Haatch, Notion Capital","Andreas Mihalovits, Chris Meehan, Haatch, Notion Capital, Richard Flint, Wolfgang Allisat",5,6,"4,308"
Seed Round - Seloxium,https://www.crunchbase.com/funding_round/seloxium-seed--d165a220,Seloxium,https://www.crunchbase.com/organization/seloxium,Seed,"Oxford, Oxfordshire, United Kingdom, Europe",2025-03-20,6000000,USD,6000000,Seed,,,,Yes,Seloxium is innovative research that makes it possible to extract necessary metals in an environmentally friendly manner.,"Mining, Recycling, Water Purification",,https://www.seloxium.com,,6000000,USD,6000000,Seed,1,"MKS PAMP, Oxford Science Enterprises","MKS PAMP, Oxford Science Enterprises, University of Oxford",,3,"4,406"
Seed Round - M10,https://www.crunchbase.com/funding_round/material10-seed--04b9b031,M10,https://www.crunchbase.com/organization/material10,Seed,"London, England, United Kingdom, Europe",2025-03-12,3000000,USD,3000000,Seed,,,,Yes,Next-gen video game publisher and developer creating truly fresh multiplayer games with player driven economies.,"Console Games, Gaming, Online Games, PC Games, Video Games",,https://m10.xyz/,,6000000,USD,6000000,Seed,3,,"Big Brain Holdings, Blockchain Founders Fund, GSR, Monoceros, Presto Labs, Sui Foundation",,6,"4,539"
Seed Round - Juuli,https://www.crunchbase.com/funding_round/juuli-seed--0bfe6e4a,Juuli,https://www.crunchbase.com/organization/juuli,Seed,"London, England, United Kingdom, Europe",2024-08-05,210480,USD,210480,Seed,,,,Yes,Juuli is a financial platform that helps freelancers strengthen their financial profiles.,"Financial Services, FinTech, Payments, Software",,https://www.juuli.io,,1490958,USD,1490958,Seed,3,,,,,"4,613"
Seed Round - Deblock,https://www.crunchbase.com/funding_round/deblock-seed--c8d410cc,Deblock,https://www.crunchbase.com/organization/deblock,Seed,"London, England, United Kingdom, Europe",2024-11-21,13300000,GBP,16738002,Seed,,,,Yes,Deblock offers banking services to cryptocurrency users.,"Banking, Cryptocurrency, FinTech",,https://deblock.com,,28502074,USD,28502074,Seed,2,,"Aerion Partners, Chalfen Ventures, Headline, Hoxton Ventures, Motier Ventures, Shapers, The Twenty Minute VC",6,7,"5,106"
Pre Seed Round - SDG Assessment,https://www.crunchbase.com/funding_round/sdg-assessment-pre-seed--2df2aa12,SDG Assessment,https://www.crunchbase.com/organization/sdg-assessment,Pre-Seed,"London, England, United Kingdom, Europe",2025-04-16,11900,USD,11900,Seed,,,,Yes,©Circularity Ecosystem for Business,"Apps, Blockchain, Cryptocurrency, Decentralized Finance (DeFi), Information Technology, Software",,https://www.SDG-Assessment.com,$1M to $10M,11900,USD,11900,Seed,2,PIHG,PIHG,,1,"5,421"
Seed Round - Conveyo,https://www.crunchbase.com/funding_round/conveyo-seed--c6141abb,Conveyo,https://www.crunchbase.com/organization/conveyo,Seed,"London, England, United Kingdom, Europe",2024-12-23,640000,GBP,802096,Seed,,,,Yes,Conveyo automates residential property transactions making them instant and hassle free.,"Artificial Intelligence (AI), B2C, Legal Tech, PropTech, Real Estate, Service Industry",,https://www.conveyo.io/,,1096509,USD,1096509,Seed,3,Clearance Venture Partners,"Clearance Venture Partners, South East Angels",2,2,"5,543"
Seed Round - Arcube,https://www.crunchbase.com/funding_round/arcube-a2dc-seed--fa690b3a,Arcube,https://www.crunchbase.com/organization/arcube-a2dc,Seed,"Manchester, Manchester, United Kingdom, Europe",2025-01-16,1500000,USD,1500000,Seed,,,,Yes,Arcube is a Passenger Intelligence Platform that unlocks untapped loyalty and ancillary revenue for airlines Post-Flight.,"SaaS, Travel",,https://www.arcube.org,,1500000,USD,1500000,Seed,1,"Fuel Ventures, Oxford Capital","216 Capital, Bart Welch, Billy Jenks, Brett Trevalyan, Craig Osborne, Fuel Ventures, Juan Felipe Gonzalez Hidalgo, Mehmet T Nane, Oxford Capital, Rus Newton, Seb Johnson, Troy Liu, Ulaş Ada Nane",1,13,"5,738"
