Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Pre Seed Round - Fjuul,https://www.crunchbase.com/funding_round/fjuul-pre-seed--8742612a,Fjuul,https://www.crunchbase.com/organization/fjuul,Pre-Seed,"Sipoo, Southern Finland, Finland, Europe",2015-06-04,,,,Seed,,,,Yes,Fjuul offers an application that is able to track its users’ fitness level and provides real-time analytics and guidance.,"Analytics, mHealth, Software",,http://fjuul.com,Less than $1M,857891,USD,857891,Seed,5,,Butterfly Ventures,,1,"620,690"
Seed Round - Solar Water Solutions,https://www.crunchbase.com/funding_round/solar-water-solutions-seed--1e1dc13c,Solar Water Solutions,https://www.crunchbase.com/organization/solar-water-solutions,Seed,"Espoo, Southern Finland, Finland, Europe",2016-01-05,50000,EUR,53762,Seed,,,,Yes,Solar Water Solutions provides sustainable and economically efficient small-scale water purification products.,"GreenTech, Manufacturing, Water, Water Purification",,https://solarwatersolutions.fi/,Less than $1M,1250000,EUR,1395985,,2,,EASME,,1,"613,567"
Seed Round - Grumblo,https://www.crunchbase.com/funding_round/grumblo-seed--2ab0fab1,Grumblo,https://www.crunchbase.com/organization/grumblo,Seed,"Turku, Western Finland, Finland, Europe",2018-04-06,200000,EUR,245755,Seed,,,,Yes,Grumblo is globally known  #1 pure car engine sound media. Core product is a car engine sound database for electric cars and games.,"Automotive, Consumer Software, Database, Digital Marketing, Electric Vehicle, Embedded Systems, Media and Entertainment, Professional Networking, Video",,https://www.grumblo.com/,$1B to $10B,860000,EUR,1009330,Early Stage Venture,9,,Jerry Pruttz Holding Ab,,1,"608,765"
Angel Round - Invesdor,https://www.crunchbase.com/funding_round/invesdor-oy-angel--2dd2676f,Invesdor,https://www.crunchbase.com/organization/invesdor-oy,Angel,"Helsinki, Southern Finland, Finland, Europe",2015-11-19,,,,Seed,,,,Yes,A leading European fintech firm making participation in growth finance easy and fair for everyone.,"Crowdfunding, Financial Services, FinTech, Internet",,https://www.invesdor.com,$1M to $10M,8036827,EUR,8966504,,14,,Manny Fernandez,,1,"609,518"
Seed Round - Quple (formerly Madberry),https://www.crunchbase.com/funding_round/madberry-seed--38ec812b,Quple (formerly Madberry),https://www.crunchbase.com/organization/madberry,Seed,"Helsinki, Southern Finland, Finland, Europe",2015-08-01,,,,Seed,,,,Yes,AI-driven service for programmatic media buying,"Advertising, Marketing",,https://quple.io/,,1000000,USD,1000000,,2,,video intelligence by Outbrain,,1,"610,414"
Seed Round - SingOn,https://www.crunchbase.com/funding_round/singon-seed--635081ff,SingOn,https://www.crunchbase.com/organization/singon,Seed,"Oulu, Oulu, Finland, Europe",2014-02-17,1800000,EUR,2467044,Seed,,,,Yes,"SingOn develops karaoke singing games for the playstation, mobile and connected TV's.","Media and Entertainment, Music, Music Streaming",,http://www.singon.com,$1M to $10M,2300000,EUR,3139784,Seed,2,,,,,"615,101"
Pre Seed Round - GetJenny,https://www.crunchbase.com/funding_round/jenny-pre-seed--a27be365,GetJenny,https://www.crunchbase.com/organization/jenny,Pre-Seed,"Helsinki, Southern Finland, Finland, Europe",2016-02-25,,,,Seed,,,,Yes,GetJenny is a conversational AI for customer Service.,"Artificial Intelligence (AI), Information Technology, Machine Learning",,http://www.getjenny.com/,$1M to $10M,2401738,USD,2401738,Seed,3,,Nestholma,,1,"626,182"
Seed Round - Grainsense,https://www.crunchbase.com/funding_round/grainsense-oy-seed--9d9f28f3,Grainsense,https://www.crunchbase.com/organization/grainsense-oy,Seed,"Oulu, Oulu, Finland, Europe",2016-02-11,1400000,EUR,1584619,Seed,,,,Yes,Grainsense  developed the world’s first truly hand-held device for grain protein measurement.,"Agriculture, Cloud Computing, Electronics, Farming, Mobile Apps, Technical Support",,http://www.grainsense.com/,$1M to $10M,4100000,EUR,4735818,,3,,VTT Ventures,,1,"609,714"
Seed Round - United Finance,https://www.crunchbase.com/funding_round/united-finance-oyj-seed--a0f27b94,United Finance,https://www.crunchbase.com/organization/united-finance-oyj,Seed,"Helsinki, Southern Finland, Finland, Europe",2018-01-01,4100000,EUR,4924416,Seed,8400000,EUR,10089048,Yes,"Smartcontract, Fintech, Subscription, Payment, Financing, Invoicing","E-Commerce, Financial Services, FinTech",,https://ufinance.com,,5050000,EUR,5937479,Seed,2,,,,,"616,262"
Seed Round - Musopia,https://www.crunchbase.com/funding_round/musopia-seed--c9125f02,Musopia,https://www.crunchbase.com/organization/musopia,Seed,"Helsinki, Southern Finland, Finland, Europe",2014-02-01,285000,USD,285000,Seed,,,,Yes,Musopia is a mobile application development studio dedicated to create music software.,"Apps, Mobile, Music, Software",,http://www.musopia.net/,$1M to $10M,1251000,USD,1251000,Seed,4,,Reaktor Ventures,,1,"631,476"
Seed Round - Kaiku Health,https://www.crunchbase.com/funding_round/netmedi-seed--789bd096,Kaiku Health,https://www.crunchbase.com/organization/netmedi,Seed,"Helsinki, Southern Finland, Finland, Europe",2015-03-24,,,,Seed,,,,Yes,Kaiku Health is a digital health company with a mission to improve quality of life through health data science.,"Health Care, Health Diagnostics, Medical, mHealth, Personal Health",,https://kaikuhealth.com,$10M to $50M,6567249,USD,6567249,M&A,4,,EIT Digital Accelerator,,1,"621,185"
Seed Round - Ladimo,https://www.crunchbase.com/funding_round/ladimo-seed--27e3c034,Ladimo,https://www.crunchbase.com/organization/ladimo,Seed,"Espoo, Southern Finland, Finland, Europe",2017-11-28,,,,Seed,,,,Yes,Ladimo develops machine vision  applications for different industry needs.,"Computer Vision, Industrial Automation, Machine Learning",,http://www.ladimo.fi/,Less than $1M,1670000,EUR,1840291,Seed,4,,Butterfly Ventures,,1,"621,385"
Seed Round - Jobilla,https://www.crunchbase.com/funding_round/jobilla-seed--587d59f0,Jobilla,https://www.crunchbase.com/organization/jobilla,Seed,"Helsinki, Southern Finland, Finland, Europe",2021-04-22,1460000,EUR,1754110,Seed,,,,Yes,Jobilla is an online recruitment platform that facilitates efficient and ethical matching between employers and job seekers.,"Employment, Human Resources, Recruiting, Social Media",,http://jobilla.com,$1M to $10M,16410000,EUR,18601606,,5,,Trind Ventures,,1,"616,475"
Angel Round - Framery,https://www.crunchbase.com/funding_round/framery-inc-angel--4a8dd547,Framery,https://www.crunchbase.com/organization/framery-inc,Angel,"Tampere, Western Finland, Finland, Europe",2014-09-15,1450000,EUR,1875867,Seed,,,,Yes,Framery is the global lead-disruptor of activity based work environments. Framery enables you to concentrate just a little better.,"Delivery, Furniture, Mobile",,http://www.frameryacoustics.com/,$10M to $50M,1490000,EUR,1928753,M&A,3,,Business Finland,,1,"616,590"
Pre Seed Round - Naava,https://www.crunchbase.com/funding_round/naava-pre-seed--3bc9cabb,Naava,https://www.crunchbase.com/organization/naava,Pre-Seed,"Helsinki, Southern Finland, Finland, Europe",2016-01-09,50000,EUR,54621,Seed,,,,Yes,Naava is a smart and active green wall that revolutionizes the air being breathe. ,"GreenTech, Health Care, Innovation Management",,https://www.naava.io/en/,Less than $1M,14490933,EUR,15960916,,5,,EASME,,1,"632,491"
Seed Round - Music Kickup,https://www.crunchbase.com/funding_round/music-kickup-seed--52741b81,Music Kickup,https://www.crunchbase.com/organization/music-kickup,Seed,"Helsinki, Southern Finland, Finland, Europe",2011-11-22,510000,EUR,689056,Seed,1380000,EUR,1864505,Yes,Music Kickup is a marketing company that offers artists and labels products and technology to distribute their music on various platforms.,"Logistics, Music",,http://www.musickickup.com,Less than $1M,760000,EUR,1034238,Seed,2,,Mikael Forstén,,1,"616,718"
Seed Round - Trinnect,https://www.crunchbase.com/funding_round/trinnect-seed--dfff020c,Trinnect,https://www.crunchbase.com/organization/trinnect,Seed,"Espoo, Southern Finland, Finland, Europe",2013-09-09,25000,USD,25000,Seed,,,,Yes,Trinnect is a company that provides mobile healthcare solutions.,"Health Care, Medical, Mobile",,http://trinnect.fi/Home/Trinnect,Less than $1M,25000,USD,25000,Seed,1,,,,,"616,782"
Seed Round - EzyInsights,https://www.crunchbase.com/funding_round/ezyinsights-seed--7a73f94b,EzyInsights,https://www.crunchbase.com/organization/ezyinsights,Seed,"Helsinki, Southern Finland, Finland, Europe",2013-06-01,600000,EUR,779423,Seed,1250000,EUR,1623798,Yes,EzyInsights is the fastest content discovery tool for publishers and content providers.,"Social Media, Software",,https://ezyinsights.com/,Less than $1M,600000,EUR,779423,,3,,Arteel Ventures,,1,"637,002"
Seed Round - Ladimo,https://www.crunchbase.com/funding_round/ladimo-seed--383c0a69,Ladimo,https://www.crunchbase.com/organization/ladimo,Seed,"Espoo, Southern Finland, Finland, Europe",2018-09-26,,,,Seed,,,,Yes,Ladimo develops machine vision  applications for different industry needs.,"Computer Vision, Industrial Automation, Machine Learning",,http://www.ladimo.fi/,Less than $1M,1670000,EUR,1840291,Seed,4,,Icebreaker.vc,,1,"617,193"
Angel Round - Savalanche,https://www.crunchbase.com/funding_round/savalanche-angel--9ea2fc4a,Savalanche,https://www.crunchbase.com/organization/savalanche,Angel,"Oulu, Oulu, Finland, Europe",2011-01-01,400000,EUR,534948,Seed,,,,Yes,Savalanche is a SaaS-based platform for building white-label online shopping malls and connecting with a network of merchants.,"Advertising, Digital Media, E-Commerce, Publishing",,http://www.savalanche.com,,560000,EUR,764420,Seed,2,,,,,"624,467"
Seed Round - Ferus Bestia,https://www.crunchbase.com/funding_round/ferus-bestia-seed--a1090099,Ferus Bestia,https://www.crunchbase.com/organization/ferus-bestia,Seed,"Helsinki, Southern Finland, Finland, Europe",2014-02-09,70000,EUR,95336,Seed,,,,Yes,Ferus Bestia is a tech-based startup in the field of encryption software and location solutions for mass storage devices.,"Cloud Computing, Cloud Data Services, Cyber Security, Enterprise Software, Mobile, SaaS, Security, Software",,http://www.ferusbestia.com,Less than $1M,130336,USD,130336,Seed,2,,,,,"629,116"
