Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - Cybaverse,https://www.crunchbase.com/funding_round/north-star-cyber-security-seed--c3593bd9,Cybaverse,https://www.crunchbase.com/organization/north-star-cyber-security,Seed,"Havant, Hampshire, United Kingdom, Europe",2024-10-28,1100000,GBP,1427209,Seed,,,,Yes,"Managed Security Service Provider (MSSP), SaaS, Cyber Security","Cloud Security, Cyber Security, Information Technology, Internet, Network Security, Penetration Testing, SaaS, Security",,https://cybaverse.co.uk,Less than $1M,1450000,GBP,1877151,Seed,2,,"Founder and Lightning, FSE ANGEL INVESTMENT, Haatch, The FSE Group, University of Sussex Business Angels",1,5,"10,760"
Seed Round - Auquan,https://www.crunchbase.com/funding_round/sunnovations-seed--552beb68,Auquan,https://www.crunchbase.com/organization/sunnovations,Seed,"London, England, United Kingdom, Europe",2024-10-22,4500000,USD,4500000,Seed,,,,Yes,Revolutionizing financial intelligence with AI to surface unknown risks and opportunities.,"Analytics, Artificial Intelligence (AI), Big Data, Finance, Financial Services, FinTech, Machine Learning, Software",,https://auquan.tech,$1M to $10M,8000000,USD,8000000,Seed,2,Surge,"Neotribe Ventures, Surge",2,2,"12,693"
Seed Round - Green Power Solutions,https://www.crunchbase.com/funding_round/green-power-solutions-cc1c-seed--85d91d54,Green Power Solutions,https://www.crunchbase.com/organization/green-power-solutions-cc1c,Seed,"Truro, Cornwall, United Kingdom, Europe",2024-11-11,175000,GBP,225286,Seed,,,,Yes,"Green Power Solutions is a progressive business committed to providing innovative, environmentally friendly energy solutions.",Renewable Energy,,https://www.greenpowersolutions.uk,,175000,GBP,225286,Seed,1,The FSE Group,The FSE Group,1,1,"14,433"
Seed Round - Mantis-AI,https://www.crunchbase.com/funding_round/mantis-ai-seed--71a61434,Mantis-AI,https://www.crunchbase.com/organization/mantis-ai,Seed,"London, England, United Kingdom, Europe",2024-02-22,750000,GBP,949676,Seed,11250000,GBP,14245141,Yes,Mantis-AI is the pioneer AI media-tech business transforming raw footage and chaotic data into a masterpiece of organized video snippets.,"Artificial Intelligence (AI), Broadcasting, Content Creators, Digital Media, Machine Learning, Media and Entertainment, News, Sports, Video, Video Streaming",,https://mantis-ai.com,$1M to $10M,2463000,GBP,3111264,Seed,4,Comcast NBCUniversal SportsTech,"Comcast NBCUniversal SportsTech, Opus",1,2,"21,047"
Seed Round - Auquan,https://www.crunchbase.com/funding_round/auquan-seed--7e260ad5,Auquan,https://www.crunchbase.com/organization/auquan,Seed,"London, England, United Kingdom, Europe",2024-10-22,4500000,USD,4500000,Seed,,,,Yes,AI Agents to eliminate manual grunt work in finance,"Analytics, Artificial Intelligence (AI), Big Data, Finance, Financial Services, FinTech, Machine Learning, Software",,http://auquan.com/,Less than $1M,9220000,USD,9220000,Seed,6,Surge,"Neotribe Ventures, Surge",2,2,"34,032"
Seed Round - The Cannabis App,https://www.crunchbase.com/funding_round/the-cannabis-app-seed--2bec2f3c,The Cannabis App,https://www.crunchbase.com/organization/the-cannabis-app,Seed,"London, England, United Kingdom, Europe",2024-10-28,,,,Seed,,,,Yes,"The Cannabis App offers Sass, Mobile App, Cannabis, Chat, Payment services.","Apps, Cannabis, Software",,https://thecannabis.app,Less than $1M,,,,Seed,1,,,,,"37,278"
Seed Round - AQai - Adaptability Assessments & Coaching,https://www.crunchbase.com/funding_round/aqai-adaptability-assessments-coaching-seed--1a9fed4a,AQai - Adaptability Assessments & Coaching,https://www.crunchbase.com/organization/aqai-adaptability-assessments-coaching,Seed,"London, England, United Kingdom, Europe",2023-11-01,158500,GBP,193072,Seed,,,,Yes,A platform and apps to enable AI driven Adaptability (AQ) assessments and personalized coaching at speed and scale. SaaS & PaaS.,"Artificial Intelligence (AI), EdTech, Education, Human Resources, SaaS, Wellness",,http://www.aqai.io,$1M to $10M,1484716,GBP,1945267,Seed,4,,,,,"37,947"
Seed Round - Altify UK Limited,https://www.crunchbase.com/funding_round/altify-uk-limited-seed--55417b8c,Altify UK Limited,https://www.crunchbase.com/organization/altify-uk-limited,Seed,"London, England, United Kingdom, Europe",2023-12-08,,,,Seed,,,,Yes,Altify is an investing app that enables everyday people to easily grow their wealth outside of the stock market via alternative investments.,"FinTech, Web3",,https://www.altify.app/,,,,,Seed,2,Adaverse,Adaverse,1,1,"39,230"
Seed Round - SMASH,https://www.crunchbase.com/funding_round/smash-75a2-seed--aaa0fc34,SMASH,https://www.crunchbase.com/organization/smash-75a2,Seed,"London, England, United Kingdom, Europe",2024-03-25,370000,GBP,467545,Seed,,,,Yes,"SMASH is a SaaS platform, SMASH connects diverse content creators with decision-makers in the film and TV industry.","Film, Media and Entertainment, SaaS, Software, TV",,https://mysmash.media,Less than $1M,1655209,USD,1655209,Seed,5,,"Equity Gap, Scottish Enterprise",,2,"39,357"
Pre Seed Round - Creators and Makers,https://www.crunchbase.com/funding_round/creators-and-makers-pre-seed--0e3f5d39,Creators and Makers,https://www.crunchbase.com/organization/creators-and-makers,Pre-Seed,"Sittingbourne, Kent, United Kingdom, Europe",2024-02-20,200000,USD,200000,Seed,7000000,USD,7000000,Yes,Creators & Makers is a design and production agency crafting brand materials and campaigns across various media platforms.,"Advertising, Brand Marketing, Creative Agency",,https://www.creatorsandmakers.com,,200000,USD,200000,Seed,1,,Connetic Ventures,,1,"39,638"
