Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Pre Seed Round - Zenmieter,https://www.crunchbase.com/funding_round/zenmieter-pre-seed--98ae2b84,Zenmieter,https://www.crunchbase.com/organization/zenmieter,Pre-Seed,"Munich, Bayern, Germany, Europe",2020-08-22,,,,Seed,,,,Yes,Zenmieter is a Investment platform for private real estate investors.,"Financial Services, FinTech, Real Estate Investment",,https://zenmieter.de/,Less than $1M,,,,M&A,1,,,,,"150,336"
Seed Round - Yoffix,https://www.crunchbase.com/funding_round/yoffix-seed--6c79d031,Yoffix,https://www.crunchbase.com/organization/yoffix,Seed,"Berlin, Berlin, Germany, Europe",2022-05-19,550000,EUR,581874,Seed,,,,Yes,Hybrid work platform and solution.,"Human Resources, SaaS, Software",,https://yoffix.com,Less than $1M,550000,EUR,581874,Seed,1,,NRG Ventures,,1,"142,910"
Pre Seed Round - wyldr,https://www.crunchbase.com/funding_round/wyldr-pre-seed--50badb0e,wyldr,https://www.crunchbase.com/organization/wyldr,Pre-Seed,"Berlin, Berlin, Germany, Europe",2022-01-01,,,,Seed,,,,Yes,"wyldr offers organic, nutritious, and eco-friendly food products.","Food Delivery, Nutrition, Organic",,https://www.wyldr-bio.de,Less than $1M,,,,Seed,1,,,,,"138,521"
Seed Round - wryte,https://www.crunchbase.com/funding_round/wryte-seed--8f48331e,wryte,https://www.crunchbase.com/organization/wryte,Seed,"Munich, Bayern, Germany, Europe",2021-04-20,580000,EUR,697885,Seed,3000000,EUR,3609752,Yes,Wryte is a transcription app that connectsand masters all educational activities.,"Apps, Education, Information Technology, Mobile Apps, Software",,https://www.wryte.io/,Less than $1M,1038855,USD,1038855,Seed,3,,adesso ventures,,1,"155,357"
Seed Round - wryte,https://www.crunchbase.com/funding_round/wryte-seed--05b745ce,wryte,https://www.crunchbase.com/organization/wryte,Seed,"Munich, Bayern, Germany, Europe",2023-03-13,120000,USD,120000,Seed,,,,Yes,Wryte is a transcription app that connectsand masters all educational activities.,"Apps, Education, Information Technology, Mobile Apps, Software",,https://www.wryte.io/,Less than $1M,1038855,USD,1038855,Seed,3,Techstars,Techstars,,1,"292,907"
Seed Round - wryte,https://www.crunchbase.com/funding_round/wryte-seed--14235496,wryte,https://www.crunchbase.com/organization/wryte,Seed,"Munich, Bayern, Germany, Europe",2022-04-01,200000,EUR,220970,Seed,12000000,EUR,13258204,Yes,Wryte is a transcription app that connectsand masters all educational activities.,"Apps, Education, Information Technology, Mobile Apps, Software",,https://www.wryte.io/,Less than $1M,1038855,USD,1038855,Seed,3,,,,,"590,123"
Seed Round - Vyoma GmbH,https://www.crunchbase.com/funding_round/vyoma-seed--6178f038,Vyoma GmbH,https://www.crunchbase.com/organization/vyoma,Seed,"Munich, Bayern, Germany, Europe",2023-06-20,8500000,EUR,9281979,Seed,,,,Yes,"Vyoma helps in increasing confidence in space with real-time debris observations and AI, for safe and automated satellite operations.","Aerospace, Artificial Intelligence (AI), Satellite Communication, Space Travel",,https://vyoma.space/,$1M to $10M,13500000,EUR,14516731,Seed,3,Atlantic Labs,"Atlantic Labs, Faber, Happiness Capital, Safran Corporate Ventures, Unruly Capital",1,5,"112,735"
Seed Round - Vyoma GmbH,https://www.crunchbase.com/funding_round/vyoma-seed--b665c3f3,Vyoma GmbH,https://www.crunchbase.com/organization/vyoma,Seed,"Munich, Bayern, Germany, Europe",2023-10-03,5000000,EUR,5234752,Seed,,,,Yes,"Vyoma helps in increasing confidence in space with real-time debris observations and AI, for safe and automated satellite operations.","Aerospace, Artificial Intelligence (AI), Satellite Communication, Space Travel",,https://vyoma.space/,$1M to $10M,13500000,EUR,14516731,Seed,3,European Investment Fund,European Investment Fund,1,1,"310,801"
Seed Round - Vyoma GmbH,https://www.crunchbase.com/funding_round/vyoma-seed--86fb01a5,Vyoma GmbH,https://www.crunchbase.com/organization/vyoma,Seed,"Munich, Bayern, Germany, Europe",2021-08-25,,,,Seed,,,,Yes,"Vyoma helps in increasing confidence in space with real-time debris observations and AI, for safe and automated satellite operations.","Aerospace, Artificial Intelligence (AI), Satellite Communication, Space Travel",,https://vyoma.space/,$1M to $10M,13500000,EUR,14516731,Seed,3,Atlantic Labs,Atlantic Labs,,1,"393,666"
Seed Round - Volateq,https://www.crunchbase.com/funding_round/volateq-seed--6289f362,Volateq,https://www.crunchbase.com/organization/volateq,Seed,"Hilden, Nordrhein-Westfalen, Germany, Europe",2022-11-25,,,,Seed,,,,Yes,improving solar plants with drone-base analytics,"Analytics, Artificial Intelligence (AI), Drones, Solar",,https://www.volateq.de,,,,,Seed,1,,,,,"118,637"
Seed Round - VISPA,https://www.crunchbase.com/funding_round/vispa-094e-seed--ae509e09,VISPA,https://www.crunchbase.com/organization/vispa-094e,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",2022-11-17,1500000,EUR,1554174,Seed,,,,Yes,VISPA is a virtual team collaboration that allows teams to use virtual rooms for successful projects.,"Collaboration, Information Technology, Software",,https://www.vispa.io/,,1500000,EUR,1554174,Seed,1,,"ES KAPITAL, MBG Baden Wuerttemberg, Volksbank Albstadt ChancenKapital",1,3,"69,818"
Grant - VesselSens,https://www.crunchbase.com/funding_round/vesselsens-grant--db86b6ab,VesselSens,https://www.crunchbase.com/organization/vesselsens,Grant,"Bonn, Nordrhein-Westfalen, Germany, Europe",2022-10-23,2500000,EUR,2465624,,,,,No,VesselSens is a medical company that offers implantable sensor systems and diagnostics to detect restenosis.,"Medical, Medical Device, Software",,https://vesselsens.com,$1M to $10M,2500000,EUR,2465624,Seed,3,European Innovation Council,European Innovation Council,,1,"108,029"
Pre Seed Round - VesselSens,https://www.crunchbase.com/funding_round/vesselsens-pre-seed--8c1024ce,VesselSens,https://www.crunchbase.com/organization/vesselsens,Pre-Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",2021-07-01,,,,Seed,,,,Yes,VesselSens is a medical company that offers implantable sensor systems and diagnostics to detect restenosis.,"Medical, Medical Device, Software",,https://vesselsens.com,$1M to $10M,2500000,EUR,2465624,Seed,3,,Life Science Inkubator,,1,"650,513"
Non Equity Assistance - VesselSens,https://www.crunchbase.com/funding_round/vesselsens-non-equity-assistance--a5a6392c,VesselSens,https://www.crunchbase.com/organization/vesselsens,Non-equity Assistance,"Bonn, Nordrhein-Westfalen, Germany, Europe",2019-09-16,,,,,,,,No,VesselSens is a medical company that offers implantable sensor systems and diagnostics to detect restenosis.,"Medical, Medical Device, Software",,https://vesselsens.com,$1M to $10M,2500000,EUR,2465624,Seed,3,,VentureOut,,1,"667,412"
Pre Seed Round - Ventecon,https://www.crunchbase.com/funding_round/ventecon-pre-seed--c18423ac,Ventecon,https://www.crunchbase.com/organization/ventecon,Pre-Seed,"Karlsruhe, Baden-Wurttemberg, Germany, Europe",2021-11-17,,,,Seed,,,,Yes,The AI Co-worker for Product Managers,"Artificial Intelligence (AI), B2B, Product Management, SaaS",,https://ventecon.com/,,,,,Seed,1,,ATARAXION,,1,"138,386"
Angel Round - ValueWorks.ai,https://www.crunchbase.com/funding_round/valueworks-ai-angel--9eb2b563,ValueWorks.ai,https://www.crunchbase.com/organization/valueworks-ai,Angel,"Karlsruhe, Baden-Wurttemberg, Germany, Europe",2021-12-21,700000,EUR,790111,Seed,,,,Yes,Valueworks is an Information Technology & Services Industry,"Analytics, Consulting, Enterprise Applications, Enterprise Software, Information Technology, Management Consulting, Predictive Analytics, Project Management, SaaS, Software",,http://www.valueworks.ai,,700000,EUR,790111,Seed,1,,Heinz Raufer,,1,"141,987"
Seed Round - Unifai,https://www.crunchbase.com/funding_round/unifai-5988-seed--9a75153f,Unifai,https://www.crunchbase.com/organization/unifai-5988,Seed,"Muenchen, Bayern, Germany, Europe",2021-11-01,900000,EUR,1043961,Seed,,,,Yes,Unifai offers a SaaS solution to help hospitality providers to digitalize their hotel.,"Management Information Systems, Operating Systems, SaaS, Software",,https://unifai.de/en/,,1100000,EUR,1278842,Seed,2,,"Hübner Ventures, Käfer Capital",,2,"164,788"
Seed Round - Unifai,https://www.crunchbase.com/funding_round/unifai-5988-seed--63fe41b4,Unifai,https://www.crunchbase.com/organization/unifai-5988,Seed,"Muenchen, Bayern, Germany, Europe",2020-10-01,200000,EUR,234881,Seed,400000,EUR,469762,Yes,Unifai offers a SaaS solution to help hospitality providers to digitalize their hotel.,"Management Information Systems, Operating Systems, SaaS, Software",,https://unifai.de/en/,,1100000,EUR,1278842,Seed,2,Käfer Capital,Käfer Capital,,1,"387,201"
Seed Round - UniApp,https://www.crunchbase.com/funding_round/uni-app-seed--83994ac6,UniApp,https://www.crunchbase.com/organization/uni-app,Seed,"Frankfurt, Hessen, Germany, Europe",2022-05-02,1000000,EUR,1050966,Seed,,,,Yes,UniApp is an EdTech Empowering International Education,"EdTech, Education, Higher Education",,https://uni-app.com,$1M to $10M,1000000,EUR,1050966,Seed,1,,,,,"168,452"
Seed Round - TransactionLink,https://www.crunchbase.com/funding_round/transactionlink-seed--2a710353,TransactionLink,https://www.crunchbase.com/organization/transactionlink,Seed,"Berlin, Berlin, Germany, Europe",2023-10-11,5000000,EUR,5311786,Seed,,,,Yes,No-code automation platform for building delightful onboarding for FinTechs.,"Banking, Financial Services, FinTech, Information Technology, Software",,https://transactionlink.io/,$1M to $10M,6200000,EUR,6735738,Seed,2,White Star Capital,"Target Global, White Star Capital",1,2,"91,618"
Pre Seed Round - TransactionLink,https://www.crunchbase.com/funding_round/transactionlink-pre-seed--4d5c2079,TransactionLink,https://www.crunchbase.com/organization/transactionlink,Pre-Seed,"Berlin, Berlin, Germany, Europe",2020-11-19,1200000,EUR,1423952,Seed,,,,Yes,No-code automation platform for building delightful onboarding for FinTechs.,"Banking, Financial Services, FinTech, Information Technology, Software",,https://transactionlink.io/,$1M to $10M,6200000,EUR,6735738,Seed,2,,"Entrée Capital, Target Global",,2,"256,635"
Pre Seed Round - tracebloc,https://www.crunchbase.com/funding_round/tracebloc-pre-seed--f5493548,tracebloc,https://www.crunchbase.com/organization/tracebloc,Pre-Seed,"Berlin, Berlin, Germany, Europe",2020-09-29,,,,Seed,,,,Yes,We help enterprises to easily identify and buy high-performance AI models for their specific use cases.,"Artificial Intelligence (AI), Enterprise Software, SaaS",,https://www.tracebloc.io,Less than $1M,,,,Seed,1,,"Advanced Blockchain, Florian Reike",,2,"167,389"
Series A - Tomorrow University of Applied Sciences,https://www.crunchbase.com/funding_round/tomorrow-s-education-series-a--8de1c006,Tomorrow University of Applied Sciences,https://www.crunchbase.com/organization/tomorrow-s-education,Series A,"Berlin, Berlin, Germany, Europe",2023-06-12,9300000,EUR,10009148,Early Stage Venture,,,,Yes,"Online university for sustainability, entrepreneurship, and tech. Learn from world-renowned experts.","E-Learning, Education",,https://tomorrow.university,$10M to $50M,13800000,EUR,15189663,Early Stage Venture,3,Educapital,"4P Capital, Daniel Jung, Educapital, Emerge, Jan Lynn-Matern, Lin Gong Deutschmann, Mario Barosevcic, Mediahuis, Nikolaus D. Bayer, Ralf Reichert, Redstone.VC, Sparkmind.vc, Thomas Maidorfer, Verena Pausder, Zanichelli Venture",2,15,"114,624"
Seed Round - Tomorrow University of Applied Sciences,https://www.crunchbase.com/funding_round/tomorrow-s-education-seed--b9341de9,Tomorrow University of Applied Sciences,https://www.crunchbase.com/organization/tomorrow-s-education,Seed,"Berlin, Berlin, Germany, Europe",2022-02-21,3400000,EUR,3845162,Seed,,,,Yes,"Online university for sustainability, entrepreneurship, and tech. Learn from world-renowned experts.","E-Learning, Education",,https://tomorrow.university,$10M to $50M,13800000,EUR,15189663,Early Stage Venture,3,,"Emerge, Mediahuis, Verena Pausder",,3,"337,730"
