Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Series A - everox (former C2CA),https://www.crunchbase.com/funding_round/c2ca-technology-series-a--61098e83,everox (former C2CA),https://www.crunchbase.com/organization/c2ca-technology,Series A,2024-11-13,10000000,EUR,10565899,,,"Chrysalix Venture Capital, Cimsa, InnovationQuarter, PI-Impact, Taaleri Bioindustry, Titan Cement International","54,787",,,,Early Stage Venture,everox provides concrete recycling services.,"Building Material, CleanTech, GreenTech, Recycling, Sustainability","Rotterdam, Zuid-Holland, The Netherlands, Europe",http://www.everox.tech,,10000000,EUR,10565899,,4,6,1,Yes,
Series C - Planity,https://www.crunchbase.com/funding_round/planity-2-series-c--c11dc1f2,Planity,https://www.crunchbase.com/organization/planity-2,Series C,2024-02-20,45000000,EUR,48644547,,InfraVia Capital Partners,"Alven, Bpifrance Digital Venture, Crédit Mutuel Innovation, Eiffel Investment Group, InfraVia Capital Partners, Revaia","55,395",,,,Late Stage Venture,"Planity is an online booking platform for beauty appointments, including haircuts, beauty salons, barbers, manicures, and spas.","Beauty, Fashion, Lifestyle, Online Portals","Paris, Ile-de-France, France, Europe",http://www.planity.com,$10M to $50M,104340417,USD,104340417,Late Stage Venture,5,6,2,Yes,
Series A - Kobakus,https://www.crunchbase.com/funding_round/kobakus-series-a--7e840389,Kobakus,https://www.crunchbase.com/organization/kobakus,Series A,2023-10-01,1000000,USD,1000000,,,Arz Portfolio,"56,576",5000000,USD,5000000,Early Stage Venture,"Kobakus is an all-in-one account managing platform that views, tracks, and reports bank accounts.",FinTech,"Ankara, Ankara, Turkey, Europe",https://kobakus.com/en,$1M to $10M,3761471,USD,3761471,Early Stage Venture,4,1,,Yes,
Series A - rooom,https://www.crunchbase.com/funding_round/rooom-series-a--31b8c5b6,rooom,https://www.crunchbase.com/organization/rooom,Series A,2023-09-11,17000000,EUR,18271004,,,"bm-t beteiligungsmanagement thuringen, Marondo Capital, TGFS - Technologiegründerfonds Sachsen","69,819",,,,Early Stage Venture,Rooom is a software development company that offers SAAS and creative digital solutions.,"3D Technology, Augmented Reality, Metaverse, SaaS, Software, Virtual Reality","Jena, Thuringen, Germany, Europe",https://www.rooom.com/,$1M to $10M,25271004,USD,25271004,Early Stage Venture,2,3,,Yes,
Series A - Mooveno,https://www.crunchbase.com/funding_round/multiwash-series-a--baa00116,Mooveno,https://www.crunchbase.com/organization/multiwash,Series A,2023-09-04,1602000,USD,1602000,,,,"70,212",16280000,USD,16280000,Early Stage Venture,Mooveno is a software application company that provides services and processes related to fleet management for companies and individuals.,"B2B, Fleet Management, Marketplace, Mobile Apps, Subscription Service, Transportation","Warsaw, Mazowieckie, Poland, Europe",https://www.mooveno.com,,3372000,USD,3372000,Early Stage Venture,4,,,Yes,
Series B - Walliance,https://www.crunchbase.com/funding_round/walliance-series-b--5ed6a884,Walliance,https://www.crunchbase.com/organization/walliance,Series B,2023-06-28,1766000,EUR,1927634,,,,"80,310",25000000,EUR,27288138,Early Stage Venture,Walliance is an european leading property investment platform which breaks down the entry barriers of real estate.,"Crowdfunding, FinTech, Real Estate Investment, Rental Property","Trento, Trentino-Alto Adige, Italy, Europe",https://www.walliance.eu,$1M to $10M,6202719,EUR,6985411,Early Stage Venture,7,,,Yes,
Series A - Whole Surplus,https://www.crunchbase.com/funding_round/whole-surplus-series-a--9197fac4,Whole Surplus,https://www.crunchbase.com/organization/whole-surplus,Series A,2023-02-23,,,,,,Teknoloji Yatirim,"90,429",,,,Early Stage Venture,Surplus Management System enabling retailers save/recover best value out of unsold inventory,"Food and Beverage, SaaS, Wholesale","Istanbul, Istanbul, Turkey, Europe",https://wholesurplus.com,Less than $1M,,,,Early Stage Venture,4,1,,Yes,
Series A - Treon,https://www.crunchbase.com/funding_round/treon-series-a--eccfda79,Treon,https://www.crunchbase.com/organization/treon,Series A,2023-09-06,5500000,EUR,5898136,,Ventech,Ventech,"97,216",,,,Early Stage Venture,Treon is a leading technology company designing wireless edge products for massive IoT.,"Consumer Electronics, Hardware, Industrial, Information Technology, Manufacturing, Mobile, Product Design, Software, Wireless","Tampere, Western Finland, Finland, Europe",https://treon.fi/,$10M to $50M,6998136,USD,6998136,Early Stage Venture,2,1,1,Yes,
Venture Round - SettleMint,https://www.crunchbase.com/funding_round/settlemint-nv-series-unknown--6bd77ee8,SettleMint,https://www.crunchbase.com/organization/settlemint-nv,Venture - Series Unknown,2024-12-10,,,,,The Hashgraph Association,The Hashgraph Association,"101,303",,,,,SettleMint is an application development platform on the blockchain that enables web2 engineers to build on web3 infrastructure.,"Blockchain, Developer Platform, Developer Tools, Enterprise Software, InsurTech, PaaS, SaaS, Web3","Leuven, Vlaams-Brabant, Belgium, Europe",https://settlemint.com/,$10M to $50M,23560000,EUR,24068157,,7,1,1,Yes,
Series D - Taxfix,https://www.crunchbase.com/funding_round/taxfix-series-d--bcd81889,Taxfix,https://www.crunchbase.com/organization/taxfix,Series D,2022-04-27,220000000,USD,220000000,,Ontario Teachers' Pension Plan,"Creandum, Index Ventures, KAAN Ventures, Ontario Teachers' Pension Plan, redalpine, Valar Ventures","101,946",780000000,USD,780000000,Late Stage Venture,Taxfix Group is Europe’s leading financial platform for digital tax filing. Taxfix’s mission is to fix finances for all.,"Accounting, Apps, Software","Berlin, Berlin, Germany, Europe",http://www.taxfix.de,$50M to $100M,330000000,USD,330000000,Late Stage Venture,5,6,3,Yes,
Venture Round - Bimsense,https://www.crunchbase.com/funding_round/bimsense-series-unknown--327fa62e,Bimsense,https://www.crunchbase.com/organization/bimsense,Venture - Series Unknown,2023-11-09,750000,GBP,916193,,NPIF – Mercia Equity Finance,NPIF – Mercia Equity Finance,"104,562",,,,,Bimsense is a developer of building information modeling software built to minimize project risks and maximize lifecycle efficiencies.,"Construction, Information Technology, Software","Hull, Kingston upon Hull, City of, United Kingdom, Europe",https://bimsense.co.uk/,,1825000,GBP,2270027,,4,1,1,Yes,
Series A - ImageBiopsy Lab,https://www.crunchbase.com/funding_round/imagebiopsy-lab-series-a--39f9c7c9,ImageBiopsy Lab,https://www.crunchbase.com/organization/imagebiopsy-lab,Series A,2023-07-31,,,,,,IT-Farm,"107,715",,,,Early Stage Venture,"ImageBiopsy Lab is the global leader for image analyses tasks in MSK radiology, orthopaedic surgery and traumatology.","Artificial Intelligence (AI), Health Care, Health Diagnostics, Image Recognition, Machine Learning, Medical, Software","Vienna, Wien, Austria, Europe",https://imagebiopsy.com,$1M to $10M,4344340,USD,4344340,Early Stage Venture,4,1,,Yes,
Venture Round - Elinvar,https://www.crunchbase.com/funding_round/elinvar-series-unknown--b8b04893,Elinvar,https://www.crunchbase.com/organization/elinvar,Venture - Series Unknown,2021-01-21,25000000,EUR,30413921,,Toscafund Asset Management,"Ampega Asset Management, finleap, Goldman Sachs, Goldman Sachs Growth Equity, Toscafund Asset Management","118,393",,,,,Elinvar enables asset and wealth managers to digitalize their business models by providing the required Platform as a Service.,"Asset Management, Finance, Financial Services, FinTech, Information Technology, Internet, Software, Wealth Management","Berlin, Berlin, Germany, Europe",https://elinvar.de/,Less than $1M,25000000,EUR,30413921,,3,5,2,Yes,
Venture Round - made of air,https://www.crunchbase.com/funding_round/made-of-air-gmbh-series-unknown--ccfd7b21,made of air,https://www.crunchbase.com/organization/made-of-air-gmbh,Venture - Series Unknown,2020-11-01,,,,,Elemental Impact,Elemental Impact,"128,266",,,,,In business to reverse climate change,"Advanced Materials, Architecture, Automotive, Building Material, CleanTech, Construction, Green Building, Green Consumer Goods, GreenTech","Berlin, Berlin, Germany, Europe",http://www.madeofair.com,$1M to $10M,5000000,EUR,5809252,Seed,3,1,,Yes,
Series A - Ferryhopper,https://www.crunchbase.com/funding_round/ferryhopper-series-a--05728d03,Ferryhopper,https://www.crunchbase.com/organization/ferryhopper,Series A,2020-06-30,2600000,EUR,2920971,,LAUNCHub Ventures,"LAUNCHub Ventures, Metavallon VC","129,722",,,,Early Stage Venture,Ferryhopper provides an innovative ferry booking platform making ferry traveling easy and fun,"Internet, Travel","Athens, Attiki, Greece, Europe",https://www.ferryhopper.com,$1M to $10M,8200000,EUR,8859750,Early Stage Venture,4,2,,Yes,
Venture Round - Outfield,https://www.crunchbase.com/funding_round/outfield-technologies-series-unknown--5ea47885,Outfield,https://www.crunchbase.com/organization/outfield-technologies,Venture - Series Unknown,2024-05-01,,,,,,South East Angels,"159,679",,,,,The future of fruit farming,"Agriculture, AgTech, Artificial Intelligence (AI), Horticulture, Machine Learning","London, England, United Kingdom, Europe",http://www.outfield.xyz,$1M to $10M,2059557,GBP,2652799,,10,1,,Yes,
Venture Round - Sensibel,https://www.crunchbase.com/funding_round/sensibel-series-unknown--e2c2fb47,Sensibel,https://www.crunchbase.com/organization/sensibel,Venture - Series Unknown,2024-02-21,7000000,EUR,7574241,,Sennheiser,"Halden kommunale pensjonskasse, Investinor, MP Pensjon, Sennheiser, SINTEF Venture AS, Skagerak Capital, TRUMPF Venture","171,519",,,,,Sensibel commercializes ultra-high-sensitivity MEMS microphones based on an optical MEMS technology.,"Information Technology, Manufacturing, Sensor","Oslo, Oslo, Norway, Europe",http://www.sensibeltech.com/,Less than $1M,29538874,USD,29538874,,6,7,3,Yes,
Venture Round - everox (former C2CA),https://www.crunchbase.com/funding_round/c2ca-technology-series-unknown--a3871724,everox (former C2CA),https://www.crunchbase.com/organization/c2ca-technology,Venture - Series Unknown,2025-02-17,,,,,EIC Accelerator,EIC Accelerator,"174,495",,,,,everox provides concrete recycling services.,"Building Material, CleanTech, GreenTech, Recycling, Sustainability","Rotterdam, Zuid-Holland, The Netherlands, Europe",http://www.everox.tech,,10000000,EUR,10565899,,4,1,,Yes,
Series A - Sweepatic,https://www.crunchbase.com/funding_round/sweepatic-series-a--add25920,Sweepatic,https://www.crunchbase.com/organization/sweepatic,Series A,2021-10-19,2800000,EUR,3256821,,TIIN Capital,"eCAPITAL ENTREPRENEURIAL PARTNERS, PMV, TIIN Capital","176,773",,,,Early Stage Venture,Sweepatic is an external attack surface management (EASM) company that helps customers become cyber resilient.,"Asset Management, Cyber Security, Information Technology, Network Security","Leuven, Vlaams-Brabant, Belgium, Europe",https://www.sweepatic.com,$1M to $10M,4416181,USD,4416181,M&A,4,3,3,Yes,
Series B - eduMe,https://www.crunchbase.com/funding_round/edume-series-b--e2ac7095,eduMe,https://www.crunchbase.com/organization/edume,Series B,2022-01-11,15000000,GBP,20449507,,"Prosus, Workday Ventures","Prosus, Valo Ventures, Workday Ventures","180,847",,,,Early Stage Venture,eduMe is the training platform of choice for the frontline.,"Enterprise Software, SaaS","London, England, United Kingdom, Europe",http://www.edume.com,$1M to $10M,27249507,USD,27249507,Early Stage Venture,3,3,3,Yes,
Venture Round - Seervision AG,https://www.crunchbase.com/funding_round/seervision-series-unknown--1a427ae5,Seervision AG,https://www.crunchbase.com/organization/seervision,Venture - Series Unknown,2021-10-19,3700000,CHF,4007799,,Verve Ventures,"Metavallon VC, Verve Ventures, Zürcher Kantonal Bank","181,037",,,,,"Seervision is a fledgling robotics startup that’s meshing machine learning, computer vision, and cinematography.","Artificial Intelligence (AI), Broadcasting, Computer Vision, Machine Learning, Robotics","Zürich, Zurich, Switzerland, Europe",https://seervision.com,$1M to $10M,8792870,USD,8792870,M&A,7,3,1,Yes,
Venture Round - Hardt Hyperloop,https://www.crunchbase.com/funding_round/hardt-series-unknown--4a2eaaa5,Hardt Hyperloop,https://www.crunchbase.com/organization/hardt,Venture - Series Unknown,2019-10-21,,,,,Kees Koolen,"Block Party, Conrad Whelan, Freigeist Capital, Kees Koolen","181,524",,,,,Hardt Hyperloop develops a transport system for traveling huge distances completely emission-free and accessible to everyone.,"CleanTech, Infrastructure, Transportation, Travel","Delft, Zuid-Holland, The Netherlands, Europe",http://hardt.global,$1M to $10M,36350000,EUR,41415675,,8,4,2,Yes,
