Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Series D - Attolight,https://www.crunchbase.com/funding_round/attolight-series-d--87e78c71,Attolight,https://www.crunchbase.com/organization/attolight,Series D,2018-02-02,2600000,CHF,2791781,,Verve Ventures,"GoBeyond, Verve Ventures","332,047",,,,Late Stage Venture,Attolight produces time-resolved cathodoluminescence instruments to measure carrier dynamics in nanostructures.,"Medical, Medical Device, Nanotechnology","Lausanne, Vaud, Switzerland, Europe",http://www.attolight.com,$1M to $10M,6540000,CHF,6961623,Late Stage Venture,10,2,2,Yes,
Series C - Skimlinks,https://www.crunchbase.com/funding_round/skimlinks-series-c--1cb1e55b,Skimlinks,https://www.crunchbase.com/organization/skimlinks,Series C,2015-02-04,16000000,USD,16000000,,Frog Capital,"1745 Ventures, Frog Capital, Greycroft, Silicon Valley Bank, Sussex Place Ventures","332,226",,,,Late Stage Venture,"Skimlinks is the leading commerce content monetization platform, supporting publishers’ creation of a new revenue stream.","Advertising, Content, E-Commerce, Internet, Marketing","London, England, United Kingdom, Europe",http://www.skimlinks.com,$10M to $50M,21013235,USD,21013235,M&A,8,5,3,Yes,
Venture Round - Datum360,https://www.crunchbase.com/funding_round/datum360-series-unknown--017bd229,Datum360,https://www.crunchbase.com/organization/datum360,Venture - Series Unknown,2020-11-24,,,,,Business Growth Fund,Business Growth Fund,"293,728",,,,,Datum360 providing a single source of truth for all of your assets.,Oil and Gas,"Stockton-on-tees, Stockton-on-Tees, United Kingdom, Europe",https://www.datum360.com/,$1M to $10M,950000,GBP,1468985,M&A,3,1,1,Yes,
Venture Round - Collabco,https://www.crunchbase.com/funding_round/collabco-series-unknown--8863f37d,Collabco,https://www.crunchbase.com/organization/collabco,Venture - Series Unknown,2017-12-21,250000,GBP,334464,,The North West Fund,"AXM Venture Capital, The North West Fund","303,714",,,,,Innovative software development company and Microsoft Partner.,"Computer, Education, Enterprise Software, Software","Liverpool, Liverpool, United Kingdom, Europe",http://www.collabco.co.uk,$1M to $10M,950000,GBP,1361776,,3,2,,Yes,
Venture Round - MobileBits,https://www.crunchbase.com/funding_round/mobilebits-gaming-series-unknown--feedd174,MobileBits,https://www.crunchbase.com/organization/mobilebits-gaming,Venture - Series Unknown,2012-06-13,,,,,iVentureCapital,iVentureCapital,"308,380",,,,,MobileBits is creating a technology which allows to develop games completely under Windows for all AppStore platforms.,Search Engine,"Hamburg, Hamburg, Germany, Europe",http://mobilebits.de,$1M to $10M,,,,,2,1,,Yes,
Private Equity Round - Lecturio,https://www.crunchbase.com/funding_round/lecturio-private-equity--54b8909e,Lecturio,https://www.crunchbase.com/organization/lecturio,Private Equity,2021-12-15,45000000,USD,45000000,,Sterling Partners,"Inspara Partners, Sterling Partners","309,111",,,,Private Equity,Lecturio is an Next Generation Learning Platform for Medicine.,"E-Learning, EdTech, Education","Leipzig, Sachsen, Germany, Europe",http://www.lecturio.com,$10M to $50M,58166667,USD,58166667,Private Equity,9,2,1,Yes,
Venture Round - Arviem,https://www.crunchbase.com/funding_round/arviem-ag-series-unknown--779a567a,Arviem,https://www.crunchbase.com/organization/arviem-ag,Venture - Series Unknown,2022-06-01,,,,,kineo finance,kineo finance,"309,131",,,,,Arviem provides supply chain visibility solutions via IoT enabled real-time cargo tracking and monitoring and cloud based data analytics. ,"Analytics, Internet of Things, Logistics, Security, Supply Chain Management","Baar, Zug, Switzerland, Europe",http://www.arviem.com,$1M to $10M,10152062,USD,10152062,,3,1,,Yes,
Series D - Talentsoft,https://www.crunchbase.com/funding_round/talentsoft-series-d--1925512a,Talentsoft,https://www.crunchbase.com/organization/talentsoft,Series D,2019-01-10,50000000,USD,50000000,,Francisco Partners,"Bpifrance, Francisco Partners, Goldman Sachs","333,169",,,,Late Stage Venture,Talentsoft is the European leader in cloud-based talent management and learning software.,"Human Resources, Recruiting, SaaS, Software","Boulogne-billancourt, Ile-de-France, France, Europe",http://www.talentsoft.com,$100M to $500M,105234684,USD,105234684,M&A,6,3,2,Yes,
Series B - SiSaf,https://www.crunchbase.com/funding_round/sisaf-series-b--dedfc962,SiSaf,https://www.crunchbase.com/organization/sisaf,Series B,2020-11-26,13200000,USD,13200000,,Vickers Venture Partners,Vickers Venture Partners,"306,914",,,,Early Stage Venture,Delivering on the promise of RNA therapeutics,"Biotechnology, Health Care, Medical, Pharmaceutical","Guildford, Surrey, United Kingdom, Europe",https://www.sisaf.com/,$1M to $10M,28628480,USD,28628480,Early Stage Venture,12,1,1,Yes,
Venture Round - GasSecure,https://www.crunchbase.com/funding_round/gassecure-series-unknown--ef2b73fd,GasSecure,https://www.crunchbase.com/organization/gassecure,Venture - Series Unknown,2011-03-01,,,,,Investinor,Investinor,"307,158",,,,,GasSecure in 2008 to develop the world’s first wireless infrared hydrocarbon gas detector.,"Energy, Manufacturing, Oil and Gas, Renewable Energy, Wireless","Oslo, Oslo, Norway, Europe",http://gassecure.com/,,,,,M&A,2,1,,Yes,
Series B - Covagen,https://www.crunchbase.com/funding_round/covagen-series-b--6c8cd80e,Covagen,https://www.crunchbase.com/organization/covagen,Series B,2013-12-09,58900000,CHF,66125241,,Gimv,"Andera Partners, Ascent Biomedical Ventures, Baxter Ventures, Edmond de Rothschild Private Equity, Gimv, MP Healthcare Venture Management, Novartis Venture Fund, Seroba Life Sciences, Ventech","333,454",,,,Early Stage Venture,Covagen develops protein-based therapeutics for the treatment of inflammatory diseases and cancer.,"Biopharma, Biotechnology, Therapeutics","Schlieren, Zurich, Switzerland, Europe",http://www.covagen.com,,65200000,CHF,72416056,M&A,3,9,5,Yes,
Series A - Serious Factory,https://www.crunchbase.com/funding_round/seriousfactory-series-a--3d8de7ee,Serious Factory,https://www.crunchbase.com/organization/seriousfactory,Series A,2018-03-13,3000000,EUR,3717928,,ODYSSEE VENTURE,"Avolta Partners, Karista, ODYSSEE VENTURE, Women Business Angels Club","333,772",,,,Early Stage Venture,Serious Factory is a publisher of innovative learning solutions for training purposes.,"E-Learning, EdTech, Gamification, Serious Games, Software","Suresnes, Ile-de-France, France, Europe",http://www.seriousfactory.com/en,$1M to $10M,4150000,EUR,4995984,Early Stage Venture,2,4,1,Yes,
Series B - Coguan,https://www.crunchbase.com/funding_round/coguan-group-series-b--8e87ab8d,Coguan,https://www.crunchbase.com/organization/coguan-group,Series B,2009-09-16,,,,,b2venture,b2venture,"296,141",,,,Early Stage Venture,Cougan is an ad exchange service in Spain that facilitates advert trading on mutiple web portals.,"Ad Exchange, Advertising, Publishing","Madrid, Madrid, Spain, Europe",http://www.coguan.com,$1M to $10M,,,,Early Stage Venture,2,1,,Yes,
Series A - ScanNano,https://www.crunchbase.com/funding_round/scannanotek-series-a--166cbeed,ScanNano,https://www.crunchbase.com/organization/scannanotek,Series A,2010-01-19,1200000,EUR,1714367,,Inventure,Inventure,"297,150",,,,Early Stage Venture,Scannano is engaged in the design and commercial development of a series of advanced resonant micro-electro-mechanical system devices.,"Commercial, Electronics, Manufacturing, Mechanical Design, Product Design, Robotics","Turku, Western Finland, Finland, Europe",http://scannano.com,Less than $1M,1700000,EUR,2344491,Early Stage Venture,2,1,1,Yes,
Series B - The Business of Fashion,https://www.crunchbase.com/funding_round/the-business-of-fashion-series-b--1c18e61d,The Business of Fashion,https://www.crunchbase.com/organization/the-business-of-fashion,Series B,2019-08-15,,,,,Financial Times,Financial Times,"335,677",,,,Early Stage Venture,"The Business of Fashion is a online platform for the global fashion industry, offering content and tools to industry professionals.","Beauty, Fashion, Lifestyle","London, England, United Kingdom, Europe",http://www.businessoffashion.com,Less than $1M,2100000,USD,2100000,Early Stage Venture,3,1,1,Yes,
Venture Round - Last Second Tickets,https://www.crunchbase.com/funding_round/last-second-tickets-series-unknown--25e78e42,Last Second Tickets,https://www.crunchbase.com/organization/last-second-tickets,Venture - Series Unknown,2012-11-07,1000000,GBP,1597710,,Markco Media,Markco Media,"312,422",,,,,"Last Second Tickets works directly with promoters, producers and venues to secure amazing discounts and prizes.","Leisure, Media and Entertainment, Music, News","London, England, United Kingdom, Europe",http://www.lastsecondtickets.com,,1400000,GBP,2215395,M&A,2,1,1,Yes,
Series A - TM3 Software,https://www.crunchbase.com/funding_round/tm3-software-series-a--dddcda75,TM3 Software,https://www.crunchbase.com/organization/tm3-software,Series A,2011-05-31,,,,,Sobera Capital,"S-Refit, Sobera Capital","298,198",,,,Early Stage Venture,TM3 develops and markets a real-time software system for controlling and optimizing business processes in retail management and logistics.,"SaaS, Software","Regensburg, Bayern, Germany, Europe",http://www.tm3-software.de,$1M to $10M,660000,USD,660000,M&A,2,2,,Yes,
Series B - Kwaga,https://www.crunchbase.com/funding_round/kwaga-series-b--554cc9b6,Kwaga,https://www.crunchbase.com/organization/kwaga,Series B,2015-04-08,1000000,USD,1000000,,AVP,AVP,"298,483",,,,Early Stage Venture,Kwaga is a startup that specializes in tools to make email ‘smarter’ by leveraging semantic technology,"Contact Management, CRM, Messaging","Paris, Ile-de-France, France, Europe",http://www.kwaga.com,,3344867,USD,3344867,Early Stage Venture,3,1,,Yes,
Series B - dilitronics,https://www.crunchbase.com/funding_round/dilitronics-series-b--2ce75fc1,dilitronics,https://www.crunchbase.com/organization/dilitronics,Series B,2010-03-18,2720000,USD,2720000,,VNT Management,VNT Management,"314,993",,,,Early Stage Venture,"dilitronics is a Germany-based company that provides LEDs for projection, general lighting, and sensors.","Hardware, Software","Jena, Thuringen, Germany, Europe",http://www.dilitronics.com,$1M to $10M,2720000,USD,2720000,Early Stage Venture,2,1,,Yes,
Private Equity Round - MeinAuto,https://www.crunchbase.com/funding_round/meinauto-private-equity--e7cf22b3,MeinAuto,https://www.crunchbase.com/organization/meinauto,Private Equity,2018-01-08,,,,,Hg,Hg,"317,986",,,,Private Equity,MeinAuto is an information-sharing portal offers a range of auto-related services to its users.,"Automotive, Autonomous Vehicles, Car Sharing, Logistics","Cologne, Nordrhein-Westfalen, Germany, Europe",http://www.meinauto.de/,$10M to $50M,,,,Private Equity,6,1,,Yes,
Series B - Mobility Tech Green,https://www.crunchbase.com/funding_round/mobility-tech-green-series-b--3c8fb572,Mobility Tech Green,https://www.crunchbase.com/organization/mobility-tech-green,Series B,2016-12-29,5500000,EUR,5811570,,FINANCIERE FONDS PRIVES,"Bretagne Jeunes, FINANCIERE FONDS PRIVES, Nestadio Capital","336,516",,,,Early Stage Venture,Mobility Tech Green always offered innovative technological tools for companies and collectivities to help them improve their vehicles.,"Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Car Sharing, Software, Transportation","Rennes, Bretagne, France, Europe",https://www.mobilitytechgreen.com/,$1M to $10M,5800000,EUR,6223581,Early Stage Venture,2,3,,Yes,
Venture Round - Tanked,https://www.crunchbase.com/funding_round/tanked-series-unknown--b9e2246f,Tanked,https://www.crunchbase.com/organization/tanked,Venture - Series Unknown,2013-05-18,,,,,STARTPLATZ,STARTPLATZ,"300,296",,,,,Tanked designs and offers custom-made sportswear and accessories for a broad range of different team sports.,"Consumer Goods, Fashion, Retail, Sporting Goods","Cologne, Nordrhein-Westfalen, Germany, Europe",http://www.tanked.de/,$1M to $10M,,,,,3,1,,Yes,
Venture Round - Tripwolf,https://www.crunchbase.com/funding_round/tripwolf-series-unknown--1d2508a7,Tripwolf,https://www.crunchbase.com/organization/tripwolf,Venture - Series Unknown,2009-01-22,2500000,USD,2500000,,MairDumont,"Dieter von Holtzbrinck, MairDumont","319,739",,,,,"Tripwolf is a social travel guide providing hotels, reviews, photos, videos, travel information and budget tips for travelers.","Travel, Travel Accommodations, Travel Agency","Vienna, Wien, Austria, Europe",http://www.tripwolf.com,$1M to $10M,2500000,USD,2500000,,2,2,,Yes,
Private Equity Round - Catawiki,https://www.crunchbase.com/funding_round/catawiki-private-equity--e7168937,Catawiki,https://www.crunchbase.com/organization/catawiki,Private Equity,2020-12-07,1500000,EUR,1816475,,Permira,"Accel, Permira","319,832",,,,Private Equity,"Catawiki is an online marketplace for buying, selling, and auction facilities for special objects.","Collectibles, Marketplace, Online Auctions","Amsterdam, Noord-Holland, The Netherlands, Europe",http://www.catawiki.com,$100M to $500M,22595456,USD,22595456,Private Equity,5,2,2,Yes,
Venture Round - Didactica Digital,https://www.crunchbase.com/funding_round/didactica-digital-series-unknown--4c089626,Didactica Digital,https://www.crunchbase.com/organization/didactica-digital,Venture - Series Unknown,2016-09-27,500000,EUR,560915,,Kereon Partners,Kereon Partners,"321,824",,,,,Didactica Digital is providing solutions to the needs of education.,"E-Learning, Education","Sant Just Desvern, Catalonia, Spain, Europe",http://didacticadigital.es/,,700000,EUR,823633,,2,1,,Yes,
Series C - Babbel,https://www.crunchbase.com/funding_round/babbel-series-c--36e60aa0,Babbel,https://www.crunchbase.com/organization/babbel,Series C,2015-07-08,22000000,USD,22000000,,Scottish Equity Partners,"IBB Ventures, NGP Capital, REV, Scottish Equity Partners, VC Fonds Technologie Berlin","322,323",,,,Late Stage Venture,Babbel is a language learning app that helps users learn a new language quickly through interactive lessons and real-life conversations.,"Corporate Training, E-Learning, EdTech, Language Learning, Mobile Apps, Personal Development","Berlin, Berlin, Germany, Europe",http://www.babbel.com,$10M to $50M,33300000,USD,33300000,Late Stage Venture,4,5,3,Yes,
Venture Round - Sipwise,https://www.crunchbase.com/funding_round/sipwise-series-unknown--3eca7829,Sipwise,https://www.crunchbase.com/organization/sipwise,Venture - Series Unknown,2017-06-26,350000,EUR,391403,,Speedinvest,"Speedinvest, tecnet equity","325,028",,,,,Sipwise is an Austrian technology company designing and integrating carrier-grade communication platforms.,"Telecommunications, Unified Communications, VoIP","Brunn Am Gebirge, Niederosterreich, Austria, Europe",http://sipwise.com,$1M to $10M,4344693,USD,4344693,M&A,6,2,2,Yes,
Series B - wikifolio,https://www.crunchbase.com/funding_round/wikifolio-series-b--8cd08cf6,wikifolio,https://www.crunchbase.com/organization/wikifolio,Series B,2017-06-01,,,,,NewAlpha Asset Management VC,NewAlpha Asset Management VC,"306,993",,,,Early Stage Venture,wikifolio is an Austria-based online platform for investment strategies of traders and asset managers.,"Finance, FinTech, Online Portals, Stock Exchanges","Vienna, Wien, Austria, Europe",http://www.wikifolio.com,$1M to $10M,6000000,EUR,8196665,Early Stage Venture,4,1,1,Yes,
Venture Round - Cuculus,https://www.crunchbase.com/funding_round/cuculus-series-unknown--ecd3508e,Cuculus,https://www.crunchbase.com/organization/cuculus,Venture - Series Unknown,2021-01-21,7500000,EUR,9124176,,Paris Green Fund,Paris Green Fund,"308,148",,,,,"Cuculus develops, implements, operates and supports server-based smart metering and smart home software solutions.","Computer, Software","Ilmenau, Thuringen, Germany, Europe",http://www.cuculus.net,$10M to $50M,12664176,USD,12664176,,4,1,,Yes,
Series A - eRepublik,https://www.crunchbase.com/funding_round/erepublik-series-a--3a787825,eRepublik,https://www.crunchbase.com/organization/erepublik,Series A,2009-06-17,2000000,EUR,2779782,,Idinvest Partners,Idinvest Partners,"327,537",,,,Early Stage Venture,eRepublik is a browser-based social strategy game that allows its users to interact with other players.,"Content, Digital Signage, Gaming","Madrid, Madrid, Spain, Europe",http://www.erepublik.com,Less than $1M,2750000,EUR,3893608,Early Stage Venture,3,1,,Yes,
Series B - eZelleron,https://www.crunchbase.com/funding_round/ezelleron-series-b--b3612409,eZelleron,https://www.crunchbase.com/organization/ezelleron,Series B,2015-03-01,15909200,EUR,17791307,,Sascha Kuehn,Sascha Kuehn,"337,049",31000000,EUR,34667394,Early Stage Venture,"eZelleron focuses on the development of portable power supply, including accumulator systems and batteries.","Hardware, Internet of Things, Mobile Devices","Dresden, Sachsen, Germany, Europe",http://www.ezelleron.com,$1M to $10M,33508959,USD,33508959,M&A,6,1,,Yes,
Series A - Kerecis,https://www.crunchbase.com/funding_round/kerecis-series-a--abdf2cae,Kerecis,https://www.crunchbase.com/organization/kerecis,Series A,2011-05-24,1000000,USD,1000000,,,,"337,707",,,,Early Stage Venture,Kerecis is a commercial stage company pioneering the use of fish skin and fatty acids in cellular-therapy and regenerative-medicine,"Health Care, Manufacturing, Medical, Medical Device","Ísafjörður, Vestur-Isafjardarsysla, Iceland, Europe",http://www.kerecis.com,$1M to $10M,123611641,USD,123611641,M&A,21,,,Yes,
Series C - Kerecis,https://www.crunchbase.com/funding_round/kerecis-series-c--0976d6c0,Kerecis,https://www.crunchbase.com/organization/kerecis,Series C,2019-06-13,16000000,USD,16000000,,,"Alvogen, CuraeLab, Emerson Collective, Novator","337,672",,,,Late Stage Venture,Kerecis is a commercial stage company pioneering the use of fish skin and fatty acids in cellular-therapy and regenerative-medicine,"Health Care, Manufacturing, Medical, Medical Device","Ísafjörður, Vestur-Isafjardarsysla, Iceland, Europe",http://www.kerecis.com,$1M to $10M,123611641,USD,123611641,M&A,21,4,,Yes,
Series A - Kerecis,https://www.crunchbase.com/funding_round/kerecis-series-a--1ddaa5c4,Kerecis,https://www.crunchbase.com/organization/kerecis,Series A,2013-04-26,1000000,USD,1000000,,,,"338,521",,,,Early Stage Venture,Kerecis is a commercial stage company pioneering the use of fish skin and fatty acids in cellular-therapy and regenerative-medicine,"Health Care, Manufacturing, Medical, Medical Device","Ísafjörður, Vestur-Isafjardarsysla, Iceland, Europe",http://www.kerecis.com,$1M to $10M,123611641,USD,123611641,M&A,21,,,Yes,
Series B - FreeAgent,https://www.crunchbase.com/funding_round/freeagent-central-series-b--cbf55e5d,FreeAgent,https://www.crunchbase.com/organization/freeagent-central,Series B,2012-05-19,1000000,USD,1000000,,,Lightbank,"341,652",,,,Early Stage Venture,FreeAgent provides online accounting and money management software for small businesses and freelancers.,"Accounting, Financial Services, FinTech, SaaS, Software","Edinburgh, Edinburgh, City of, United Kingdom, Europe",http://www.freeagent.com,$10M to $50M,10748372,USD,10748372,M&A,7,1,1,Yes,
Series C - Feedzai,https://www.crunchbase.com/funding_round/feedzai-series-c--3c950b7a,Feedzai,https://www.crunchbase.com/organization/feedzai,Series C,2017-10-17,50000000,USD,50000000,,,"Capital One Ventures, Omega Venture Partners, Sapphire Ventures","343,928",,,,Late Stage Venture,Feedzai develops risk management tools to prevent fraud and money laundering in transactions.,"Analytics, Artificial Intelligence (AI), FinTech, Fraud Detection, Information Technology","Coimbra, Coimbra, Portugal, Europe",http://www.feedzai.com,$50M to $100M,277465392,USD,277465392,,8,3,2,Yes,
Series A - Sipwise,https://www.crunchbase.com/funding_round/sipwise-series-a--6ad15403,Sipwise,https://www.crunchbase.com/organization/sipwise,Series A,2012-01-31,1000000,EUR,1308928,,Speedinvest,"Speedinvest, tecnet equity","347,199",,,,Early Stage Venture,Sipwise is an Austrian technology company designing and integrating carrier-grade communication platforms.,"Telecommunications, Unified Communications, VoIP","Brunn Am Gebirge, Niederosterreich, Austria, Europe",http://sipwise.com,$1M to $10M,4344693,USD,4344693,M&A,6,2,2,Yes,
Series A - Sekoia.io,https://www.crunchbase.com/funding_round/sekoia-2-series-a--17e55bdd,Sekoia.io,https://www.crunchbase.com/organization/sekoia-2,Series A,2023-05-24,35000000,EUR,37644771,,,"Banque des Territoires, BNP Paribas Développement, Bright Pixel (formerly Sonae IM), Omnes Capital, Seventure Partners","352,467",,,,Early Stage Venture,Sekoia.io is an intelligence driven SOC platform that enables security analysts to detect & respond threats in real time,"Cyber Security, SaaS, Software","Paris, Ile-de-France, France, Europe",https://www.sekoia.io,$1M to $10M,71000000,EUR,77868331,Early Stage Venture,3,5,3,Yes,
Series A - Manus Neurodynamica,https://www.crunchbase.com/funding_round/manus-neurodynamica-series-a--ef0f2d38,Manus Neurodynamica,https://www.crunchbase.com/organization/manus-neurodynamica,Series A,2023-12-22,,,,,,Northstar Ventures,"353,204",,,,Early Stage Venture,Manus Neurodynamica is a triage device to support early diagnostics in Parkinson's disease.,"Biotechnology, Health Care","Edinburgh, Edinburgh, City of, United Kingdom, Europe",https://www.manusneuro.com/,$1M to $10M,5953782,GBP,7521008,Early Stage Venture,9,1,1,Yes,
Venture Round - Going Green,https://www.crunchbase.com/funding_round/going-green-series-unknown--0d85e86a,Going Green,https://www.crunchbase.com/organization/going-green,Venture - Series Unknown,2010-05-01,,,,,,"JME Ventures, Keiretsu Forum","353,587",,,,,Going Green is an electric mobility solutions provider that offers a global service in the field of sustainable mobility.,"Digital Entertainment, Energy, Renewable Energy","Hospitalet De Llobregat, Catalonia, Spain, Europe",http://goinggreen.es/en/,$10M to $50M,1050000,EUR,1542056,,3,2,,Yes,
Venture Round - ecop Technologies GmbH,https://www.crunchbase.com/funding_round/ecop-technologies-series-unknown--ddc12879,ecop Technologies GmbH,https://www.crunchbase.com/organization/ecop-technologies,Venture - Series Unknown,2022-06-23,3900000,EUR,4102845,,,EIT InnoEnergy,"353,603",,,,,"ecop is a high-tech company that manufactures rotation heat pumps for industrial use using a novel, multi-patented technology.",Machinery Manufacturing,"Neuhofen An Der Krems, Oberosterreich, Austria, Europe",http://www.ecop.at/,$1M to $10M,25530000,EUR,28404699,,7,1,1,Yes,
Series A - The Business of Fashion,https://www.crunchbase.com/funding_round/the-business-of-fashion-series-a--631137fd,The Business of Fashion,https://www.crunchbase.com/organization/the-business-of-fashion,Series A,2015-05-01,,,,,Felix Capital,"Advancit Capital, Felix Capital, Sebastian Picardo","368,361",,,,Early Stage Venture,"The Business of Fashion is a online platform for the global fashion industry, offering content and tools to industry professionals.","Beauty, Fashion, Lifestyle","London, England, United Kingdom, Europe",http://www.businessoffashion.com,Less than $1M,2100000,USD,2100000,Early Stage Venture,3,3,1,Yes,
Venture Round - Rocket Internet,https://www.crunchbase.com/funding_round/rocket-internet-series-unknown--34f449a4,Rocket Internet,https://www.crunchbase.com/organization/rocket-internet,Venture - Series Unknown,2014-08-15,435000000,EUR,582877862,,United Internet Ventures,United Internet Ventures,"370,447",3865000000,EUR,5178903305,,Rocket Internet incubates and invests in internet and technology companies globally.,"Finance, Financial Services, Incubators, Internet, Software","Berlin, Berlin, Germany, Europe",https://www.rocket-internet.com/,,2249056676,USD,2249056676,IPO,7,1,,Yes,
Series A - Wooga,https://www.crunchbase.com/funding_round/wooga-series-a--e7ef1b41,Wooga,https://www.crunchbase.com/organization/wooga,Series A,2009-11-12,7500000,USD,7500000,,Balderton Capital,"Balderton Capital, HV Capital","371,620",,,,Early Stage Venture,"Wooga make games with thoughtful, compelling stories at their core.","Computer, Gaming, PC Games","Berlin, Berlin, Germany, Europe",http://www.wooga.com,$10M to $50M,32200000,USD,32200000,M&A,3,2,3,Yes,
Venture Round - DRACOON GmbH,https://www.crunchbase.com/funding_round/dracoon-series-unknown--21078b17,DRACOON GmbH,https://www.crunchbase.com/organization/dracoon,Venture - Series Unknown,2013-10-28,,,,,BayBG Venture Capital,BayBG Venture Capital,"374,585",,,,,"DRACOON gives the world back sovereignty over its data by storing, managing and sharing data digitally, securely and GDPR-compliant.","Data Governance, Enterprise Software, Security, Software","Regensburg, Bayern, Germany, Europe",https://www.dracoon.com,$10M to $50M,9250000,EUR,10685776,M&A,6,1,1,Yes,
Venture Round - My1Login,https://www.crunchbase.com/funding_round/my1login-series-unknown--a9c54d91,My1Login,https://www.crunchbase.com/organization/my1login,Venture - Series Unknown,2016-10-27,178539,GBP,217191,,Equity Gap,"Equity Gap, Par Equity","383,840",,,,,My1Login is a next generation Identity and Access Management solutions for Enterprise.,"Cyber Security, Enterprise Software, Identity Management, SaaS, Security, Software","London, England, United Kingdom, Europe",http://www.my1login.com,$1M to $10M,9207801,USD,9207801,,16,2,1,Yes,
Venture Round - Orphazyme,https://www.crunchbase.com/funding_round/orphazyme-series-unknown--4721c936,Orphazyme,https://www.crunchbase.com/organization/orphazyme,Venture - Series Unknown,2017-11-16,80000000,EUR,94225840,,Kurma Partners,"Aescap Venture, EQT Life Sciences, Idinvest Partners, Kurma Partners, Novo Holdings, Sunstone Life Science Ventures","384,244",,,,,Orphazyme develops innovative new therapies for the treatment of a family of serious genetic disorders called lysosomal storage diseases.,"Biotechnology, Genetics, Health Care, Health Diagnostics, Therapeutics","Copenhagen, Hovedstaden, Denmark, Europe",http://www.orphazyme.com/,$10M to $50M,262115903,USD,262115903,IPO,7,6,,Yes,
Series B - Trustpilot,https://www.crunchbase.com/funding_round/trustpilot-series-b--4b25f1c0,Trustpilot,https://www.crunchbase.com/organization/trustpilot,Series B,2012-12-13,13000000,USD,13000000,,Index Ventures,"Index Ventures, Northzone, Seed Capital","384,247",,,,Early Stage Venture,Trustpilot is an independent review platform that's free and open to all.,"Consumer Reviews, E-Commerce, Internet, Reputation","Copenhagen, Hovedstaden, Denmark, Europe",https://www.trustpilot.com,$100M to $500M,199900000,USD,199900000,IPO,9,3,4,Yes,
Series B - SANIFIT,https://www.crunchbase.com/funding_round/sanifit-series-b--0230f082,SANIFIT,https://www.crunchbase.com/organization/sanifit,Series B,2014-08-21,3600000,EUR,4781054,,Criteria Venture Tech,"Criteria Venture Tech, Healthequity","387,264",,,,Early Stage Venture,SANIFIT is a biotechnology company that develops treatments for patients with calcification disorders.,"Biotechnology, Hospital, Medical","Palma De Mallorca, Islas Baleares, Spain, Europe",http://www.sanifit.com,$1M to $10M,112690000,EUR,128258976,M&A,5,2,,Yes,
Series A - SiSaf,https://www.crunchbase.com/funding_round/sisaf-series-a--422d4540,SiSaf,https://www.crunchbase.com/organization/sisaf,Series A,2016-09-19,3500000,USD,3500000,,Vickers Venture Partners,"Vickers Venture Partners, XNSI Sisaf Holdings LLC","387,338",,,,Early Stage Venture,Delivering on the promise of RNA therapeutics,"Biotechnology, Health Care, Medical, Pharmaceutical","Guildford, Surrey, United Kingdom, Europe",https://www.sisaf.com/,$1M to $10M,28628480,USD,28628480,Early Stage Venture,12,2,,Yes,
Series A - FreeAgent,https://www.crunchbase.com/funding_round/freeagent-central-series-a--cdb3183e,FreeAgent,https://www.crunchbase.com/organization/freeagent-central,Series A,2010-03-18,,,,,IRIS Software Group,"IRIS Software Group, SaaSgarage","387,489",,,,Early Stage Venture,FreeAgent provides online accounting and money management software for small businesses and freelancers.,"Accounting, Financial Services, FinTech, SaaS, Software","Edinburgh, Edinburgh, City of, United Kingdom, Europe",http://www.freeagent.com,$10M to $50M,10748372,USD,10748372,M&A,7,2,1,Yes,
Venture Round - jobvalley,https://www.crunchbase.com/funding_round/studitemps-series-unknown--509e622a,jobvalley,https://www.crunchbase.com/organization/studitemps,Venture - Series Unknown,2011-08-09,,,,,Raffay Group,"HV Capital, Raffay Group","390,776",,,,,Driving the workforce revolution,"Career Planning, Marketplace, Recruiting, Staffing Agency","Cologne, Nordrhein-Westfalen, Germany, Europe",https://jobvalley.com/,$100M to $500M,24200000,EUR,28291708,,11,2,1,Yes,
Series A - Madvertise,https://www.crunchbase.com/funding_round/madvertise-series-a--6812eacd,Madvertise,https://www.crunchbase.com/organization/madvertise,Series A,2010-03-30,,,,,Earlybird Venture Capital,"Berlin Venture Partners, Earlybird Venture Capital, Rheingau Founders, Team Global","390,792",,,,Early Stage Venture,Madvertise is a mobile advertising company providing location-based interactive campaigns for mobile apps and websites.,"Advertising, Apps, Mobile, Mobile Advertising","Berlin, Berlin, Germany, Europe",http://www.madvertise.com,$1M to $10M,10000000,USD,10000000,M&A,5,4,1,Yes,
