Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Venture Round - CroíValve,https://www.crunchbase.com/funding_round/croívalve-series-unknown--40464202,CroíValve,https://www.crunchbase.com/organization/croívalve,Venture - Series Unknown,2025-06-24,10000000,EUR,11612419,,EIC Accelerator,EIC Accelerator,"5,486",,,,,"CroíValve is a developed safe, effective, easy to use, percutaneous solution company.",Medical Device,"Dublin, Dublin, Ireland, Europe",http://www.croivalve.com/,Less than $1M,47735059,USD,47735059,,9,1,,Yes,
Venture Round - Moments Lab,https://www.crunchbase.com/funding_round/newsbridge-series-unknown--6c0c2022,Moments Lab,https://www.crunchbase.com/organization/newsbridge,Venture - Series Unknown,2025-06-03,24000000,USD,24000000,,Oxx,"Elaia, Kadmos, Orange Ventures, Oxx, Supernova Invest","6,770",,,,,"Moments Lab develops AI technology for analyzing and organizing video content for media, sports, and brand organizations.","Artificial Intelligence (AI), Content, Software, Video","Boulogne-billancourt, Ile-de-France, France, Europe",https://www.momentslab.com/,$1M to $10M,37405829,USD,37405829,,4,5,3,Yes,
Series B - TransFICC,https://www.crunchbase.com/funding_round/transficc-series-b--5f97653a,TransFICC,https://www.crunchbase.com/organization/transficc,Series B,2025-04-09,25000000,USD,25000000,,Citadel Securities,"AlbionVC, BlackFin Capital Partners, Citadel Securities, Citi, HSBC, Illuminate Financial, ING, Neosfer","6,873",,,,Early Stage Venture,TransFICC is an e-trading technology company for banks and asset managers trading in Fixed Income and Derivatives markets.,"Electronics, Financial Services, FinTech, Trading Platform","London, England, United Kingdom, Europe",https://www.transficc.com,$50M to $100M,49234215,USD,49234215,Early Stage Venture,6,8,2,Yes,
Venture Round - Grid Edge,https://www.crunchbase.com/funding_round/grid-edge-series-unknown--4f482fa2,Grid Edge,https://www.crunchbase.com/organization/grid-edge,Venture - Series Unknown,2025-04-03,2800000,GBP,3658012,,Mercia Ventures,"BP Ventures, Centrica, Mercia Ventures, Midlands Engine Investment Fund","7,354",,,,,"Grid Edge offers artificial intelligence, energy optimisation, and building energy management services.","Artificial Intelligence (AI), Environmental Consulting, Machine Learning, Renewable Energy, Software","Birmingham, Birmingham, United Kingdom, Europe",https://gridedge.ai,$1M to $10M,5000000,GBP,6563192,,4,4,1,Yes,
Series C - Cambridge GaN Devices,https://www.crunchbase.com/funding_round/cambridge-gan-devices-series-c--05aadfbf,Cambridge GaN Devices,https://www.crunchbase.com/organization/cambridge-gan-devices,Series C,2025-02-18,32000000,USD,32000000,,British Patient Capital,"BGF Ventures, British Patient Capital, Cambridge Capital Group, Foresight Williams, IQ Capital, Parkwalk Advisors","7,357",,,,Late Stage Venture,Cambridge GaN Devices is a semiconductor company focused on developing GaN power devices aimed at creating greener electronics.,"Electronics, Manufacturing, Semiconductor","Cambridge, Cambridgeshire, United Kingdom, Europe",https://camgandevices.com/,$10M to $50M,60500000,USD,60500000,Late Stage Venture,4,6,7,Yes,
Series A - Passbolt,https://www.crunchbase.com/funding_round/passbolt-series-a--cd4677e2,Passbolt,https://www.crunchbase.com/organization/passbolt,Series A,2025-01-23,8000000,USD,8000000,,Airbridge Equity Partners,"Airbridge Equity Partners, Bondi Capital S.A., Carricha Capital, Carrick Capital Partners, Christophe Bianco, Dedicated, Digital Tech Fund, Luxembourg Business Angel Network (LBAN), ScaleFund, Seeder Fund, Xavier Buck","7,412",,,,Early Stage Venture,Open source password manager for teams,"DevOps, Open Source, Service Industry, Software","Esch-sur-alzette, Luxembourg, Luxembourg, Europe",https://www.passbolt.com,$1M to $10M,11163096,USD,11163096,Early Stage Venture,6,11,2,Yes,
Series A - Hubcycle,https://www.crunchbase.com/funding_round/hub-cycle-series-a--5e9ab335,Hubcycle,https://www.crunchbase.com/organization/hub-cycle,Series A,2024-10-28,15000000,EUR,16226478,,"ETF Partners, Raise Ventures, Techmind","Bleu Capital, Citizen Capital, Daphni, ETF Partners, Jeriko, Julien Lesage, Laurence Chambaud, Oliver Mougenot, Raise Ventures, Serge Sabrier, Swen Capital Partners, Techmind","7,962",,,,Early Stage Venture,Hubcycle converts fruit and vegetable waste into raw materials for the hygiene and food industries.,"Environmental Consulting, Professional Services, Recycling","Avignon, Provence-Alpes-Cote d'Azur, France, Europe",https://www.hubcycled.com/,$1M to $10M,20000000,EUR,21794738,Early Stage Venture,3,12,8,Yes,
Venture Round - Dxcover,https://www.crunchbase.com/funding_round/dxcover-series-unknown--20ef20d8,Dxcover,https://www.crunchbase.com/organization/dxcover,Venture - Series Unknown,2025-02-03,6200000,USD,6200000,,Eos,"British Business Bank, Eos, Macmillan Cancer Support, Maven Capital Partners, Norcliffe Capital, SIS Ventures, University of Strathclyde","8,370",,,,,Dxcover is a cancer diagnostics startup that uses liquid biopsy and artificial intelligence for early diagnosis of cancers.,"Biotechnology, Health Care, Health Diagnostics, Machine Learning, Medical","Glasgow, Glasgow City, United Kingdom, Europe",http://www.dxcover.com,,24398177,USD,24398177,,8,7,4,Yes,
Series A - Atrandi Biosciences,https://www.crunchbase.com/funding_round/droplet-genomics-series-a--98d89662,Atrandi Biosciences,https://www.crunchbase.com/organization/droplet-genomics,Series A,2025-02-18,25000000,USD,25000000,,Lux Capital,"GRIDS Capital, Lux Capital, Metaplanet, Microsoft, Practica Capital, Vsquared Ventures","8,729",,,,Early Stage Venture,Atrandi Biosciences is a Lithuanian biotech startup that aims to commercialize droplet microfluidics technology.,"Biotechnology, Life Science, Pharmaceutical","Vilnius, Vilniaus Apskritis, Lithuania, Europe",https://www.atrandi.com,,31010150,USD,31010150,Early Stage Venture,3,6,3,Yes,
Venture Round - Fazla Gıda,https://www.crunchbase.com/funding_round/fazla-gıda-series-unknown--b7a5849a,Fazla Gıda,https://www.crunchbase.com/organization/fazla-gıda,Venture - Series Unknown,2025-03-12,,,,,,"Deniz Portföy, Inovent, Maxis, Oxtech Ventures","9,319",,,,,Fazla Gıda is a software company that provides technology solutions for waste management and recycling.,"Food Delivery, Information Technology, Recycling, Waste Management","Istanbul, Istanbul, Turkey, Europe",https://fazla.com/,$10M to $50M,10505363,USD,10505363,,8,4,1,Yes,
Venture Round - AccelerComm,https://www.crunchbase.com/funding_round/accelercomm-series-unknown--5b7b6860,AccelerComm,https://www.crunchbase.com/organization/accelercomm,Venture - Series Unknown,2025-05-29,15000000,USD,15000000,,IP Group,"Bloc Ventures, IP Group, IQ Capital","9,807",,,,,AccelerComm is a semiconductor IP-core company specialising in channel coding solutions.,Semiconductor,"Southampton, Southampton, United Kingdom, Europe",https://www.accelercomm.com/,$1M to $10M,52397688,USD,52397688,,5,3,2,Yes,
Venture Round - Different Dog,https://www.crunchbase.com/funding_round/different-dog-series-unknown--5002693d,Different Dog,https://www.crunchbase.com/organization/different-dog,Venture - Series Unknown,2025-04-07,10000000,GBP,12911322,,Charlie Oscar Group,Charlie Oscar Group,"10,558",,,,,Different Dog is a pet food company that provides dog foods with home delivery servuce.,"Food and Beverage, Nutrition, Pet","Shrewsbury, Shropshire, United Kingdom, Europe",https://www.differentdog.com,$1M to $10M,10750000,GBP,13781884,,4,1,,Yes,
Series B - Cloudsmith,https://www.crunchbase.com/funding_round/cloudsmith-io-series-b--6aab0913,Cloudsmith,https://www.crunchbase.com/organization/cloudsmith-io,Series B,2025-03-03,21900000,EUR,22963365,,TCV,"Frontline Ventures, Insight Partners, MMC Ventures, Shasta Ventures, Sorenson Capital, Tapestry VC, TCV, Techstart Ventures","10,717",,,,Early Stage Venture,Cloudsmith is a cloud-native platform that serves as a centralized solution for managing and distributing software assets or artifacts.,"Cloud Computing, Cloud Storage, Content Delivery Network, Cyber Security, Developer Tools, Enterprise Software, SaaS, Security, Software","Belfast, Belfast, United Kingdom, Europe",https://cloudsmith.com,$1M to $10M,52047536,USD,52047536,Early Stage Venture,5,8,4,Yes,
Series B - Wecasa,https://www.crunchbase.com/funding_round/wecasa-series-b--abbaa4eb,Wecasa,https://www.crunchbase.com/organization/wecasa,Series B,2024-12-05,19000000,USD,19000000,,"Blisce, Serena","Blisce, Isai, IXO Private Equity, Serena","11,276",,,,Early Stage Venture,"Wecasa is a marketplace that provides a range of at-home services including cleaning, hairdressing, and beauty treatments.","Home Services, Internet, Marketplace, Mobile Apps","Paris, Ile-de-France, France, Europe",https://www.wecasa.fr,$10M to $50M,43417110,USD,43417110,Early Stage Venture,5,4,3,Yes,
Series D - Tourlane,https://www.crunchbase.com/funding_round/tourlane-series-d--e8480a20,Tourlane,https://www.crunchbase.com/organization/tourlane,Series D,2024-11-14,25000000,EUR,26319862,,Sequoia Capital,"HV Capital, Jared Smith, Sequoia Capital, Target Global","11,954",,,,Late Stage Venture,Tourlane is a tour planning and booking platform that helps travelers research and buy multi-day tours online.,"Internet, Leisure, Reservations, Tourism, Travel","Berlin, Berlin, Germany, Europe",https://www.tourlane.com,$1M to $10M,127319862,USD,127319862,Late Stage Venture,6,4,2,Yes,
Venture Round - Smartr365,https://www.crunchbase.com/funding_round/smartr365-series-unknown--d172c9a6,Smartr365,https://www.crunchbase.com/organization/smartr365,Venture - Series Unknown,2024-12-19,5000000,GBP,6248602,,Pembroke VCT,"Calcus Group, Pembroke VCT, Smart Currency Exchange","12,842",,,,,Smartr365 is transforming the industry from the ground up – getting a mortgage has never been easier.,"Financial Services, Information Services, Information Technology, Software","London, England, United Kingdom, Europe",https://www.smartr365.com/,$1M to $10M,13000000,GBP,16659753,,4,3,1,Yes,
Venture Round - Femna Health,https://www.crunchbase.com/funding_round/femna-health-series-unknown--07027db2,Femna Health,https://www.crunchbase.com/organization/femna-health,Venture - Series Unknown,2024-08-29,,,,,"Atreyu, Berlin Angel Fund, Cimexia, IBB Capital","Atreyu, Berlin Angel Fund, Cimexia, IBB Capital","13,268",,,,,Femna Health is a therapy and learning platform for holistic women's health.,"Health Care, Wellness, Women's","Berlin, Berlin, Germany, Europe",https://femna.de/,$1M to $10M,,,,,2,4,,Yes,
Venture Round - The Bunch,https://www.crunchbase.com/funding_round/the-bunch-series-unknown--ad3a2a06,The Bunch,https://www.crunchbase.com/organization/the-bunch,Venture - Series Unknown,2025-01-01,,,,,,"Clearance Venture Partners, SFC Capital","13,273",,,,,The Bunch is a bill sharing service handling the set-up and management of utilities payments.,"FinTech, Subscription Service","Bristol, Bristol, City of, United Kingdom, Europe",https://the-bunch.co.uk/,$1M to $10M,1249300,GBP,1666488,,5,2,1,Yes,
Series E - TrueLayer,https://www.crunchbase.com/funding_round/truelayer-series-e--95acc206,TrueLayer,https://www.crunchbase.com/organization/truelayer,Series E,2024-10-04,50000000,USD,50000000,,Northzone,"Mouro Capital, Northzone, Stripe, Temasek Holdings, Tencent, Tiger Global Management","14,799",650000000,USD,650000000,Late Stage Venture,"TrueLayer powers smarter, safer and faster online payments by combining real-time bank payments with financial and identity data.","Banking, Developer Tools, Financial Services, FinTech, Payments","London, England, United Kingdom, Europe",https://truelayer.com,$10M to $50M,321484591,USD,321484591,Late Stage Venture,9,6,3,Yes,
Series A - Radical Storage,https://www.crunchbase.com/funding_round/bagbnb-series-a--9bcc2150,Radical Storage,https://www.crunchbase.com/organization/bagbnb,Series A,2024-10-23,7000000,EUR,7546332,,"CDP Venture Capital, Opes Italia","Azimut Holding, CDP Venture Capital, Opes Italia, Vertis","14,887",,,,Early Stage Venture,"Radical Storage is a luggage storage network that provides luggage storage services with + 3,000 luggage storage places all over the world","Hospitality, Leisure, Sharing Economy, Tourism, Travel","Rome, Lazio, Italy, Europe",https://www.radicalstorage.com,$1M to $10M,9500000,EUR,10334420,Early Stage Venture,3,4,4,Yes,
Venture Round - VarmX,https://www.crunchbase.com/funding_round/varmx-series-unknown--ac3ed774,VarmX,https://www.crunchbase.com/organization/varmx,Venture - Series Unknown,2025-02-25,15000000,EUR,15782247,,EIC Accelerator,EIC Accelerator,"14,913",,,,,VarmX B.V. is manufacturing therapeutic proteins to instantaneously restore blood clotting in bleeding patients.,"Manufacturing, Pharmaceutical, Therapeutics","Leiden, Zuid-Holland, The Netherlands, Europe",http://www.varmx.com/,Less than $1M,125358573,USD,125358573,,9,1,,Yes,
Venture Round - Carbogenics,https://www.crunchbase.com/funding_round/carbogenics-series-unknown--836b2abc,Carbogenics,https://www.crunchbase.com/organization/carbogenics,Venture - Series Unknown,2024-12-11,500000,GBP,638200,,"Green Angel Ventures, Kaplak Ventures","Green Angel Ventures, Kaplak Ventures","15,041",,,,,Carbogenics is a cleaning technology company.,"CleanTech, Environmental Consulting, Renewable Energy","Edinburgh, Edinburgh, City of, United Kingdom, Europe",https://www.carbogenics.com,$1M to $10M,1964000,GBP,2478793,,4,2,2,Yes,
Series A - Biovitae,https://www.crunchbase.com/funding_round/biovitae-series-a--b8bf53e0,Biovitae,https://www.crunchbase.com/organization/biovitae,Series A,2025-04-22,5000000,EUR,5675478,,ENEA Tech e Biomedical,"Angelini Ventures, ENEA Tech e Biomedical","15,103",,,,Early Stage Venture,"Biovitae focuses on infection control and prevention, as well as combating antimicrobial resistance.","Health Care, Health Diagnostics, Therapeutics","Salerno, Campania, Italy, Europe",https://biovitae.it,,10100000,EUR,11131913,Early Stage Venture,4,2,,Yes,
Venture Round - Econowind,https://www.crunchbase.com/funding_round/econowind-series-unknown--86b2f6d0,Econowind,https://www.crunchbase.com/organization/econowind,Venture - Series Unknown,2025-02-18,1000000,EUR,1044820,,Invest International,"Invest International, ROM InWest","15,269",,,,,Econowind is fully dedicated to wind-assisted ship propulsion.,"Marine Transportation, Shipping","Groningen, Groningen, The Netherlands, Europe",https://www.econowind.nl/,,1000000,EUR,1044820,,2,2,1,Yes,
Series F - Alan,https://www.crunchbase.com/funding_round/alan-3-series-f--bd445013,Alan,https://www.crunchbase.com/organization/alan-3,Series F,2024-09-20,173000000,EUR,193336053,,Belfius Bank,"Belfius Bank, Coatue, Lakestar, Teachers’ Venture Growth, Temasek Holdings","16,427",3827000000,EUR,4276861698,Late Stage Venture,Alan provides online digital insurance services that modernizes the way individuals access and manage their healthcare.,"Financial Services, Health Care, Health Insurance, Insurance","Paris, Ile-de-France, France, Europe",https://alan.com,$500M to $1B,666000000,EUR,751564900,Late Stage Venture,8,5,3,Yes,
Series C - Sana,https://www.crunchbase.com/funding_round/sana-2-series-c--9ddc7488,Sana,https://www.crunchbase.com/organization/sana-2,Series C,2024-10-30,55000000,USD,55000000,,New Enterprise Associates,"Menlo Ventures, New Enterprise Associates","16,980",445000000,USD,445000000,Late Stage Venture,Sana is building the global leader in enterprise AI,"Artificial Intelligence (AI), Developer Tools, Enterprise Software, Innovation Management","Stockholm, Stockholms Lan, Sweden, Europe",https://www.sana.ai,Less than $1M,137000000,USD,137000000,Late Stage Venture,7,2,1,Yes,
Venture Round - unusuals,https://www.crunchbase.com/funding_round/unusuals-0368-series-unknown--4b752dd2,unusuals,https://www.crunchbase.com/organization/unusuals-0368,Venture - Series Unknown,2025-02-06,,,,,Elewit,Elewit,"17,118",,,,,"Unusuals automates infrastructure maintenance using AI, simplifying inspections and data analysis.","Artificial Intelligence (AI), Machine Learning, Software","Madrid, Madrid, Spain, Europe",https://unusuals.ai,,1000000,EUR,1073875,,2,1,,Yes,
Venture Round - Klarys,https://www.crunchbase.com/funding_round/procsea-series-unknown--ba2fd15c,Klarys,https://www.crunchbase.com/organization/procsea,Venture - Series Unknown,2024-05-01,,,,,,"Samaipata, SICTIC","18,358",,,,,Klarys is the first eProcurement platform adapted to the specific challenges of fresh food,"Food and Beverage, Food Processing, SaaS, Seafood, Software, Supply Chain Management","Lausanne, Vaud, Switzerland, Europe",https://www.klarys.io,$10M to $50M,12420006,USD,12420006,,8,2,,Yes,
Series A - SciRhom,https://www.crunchbase.com/funding_round/scirhom-series-a--abb3be9e,SciRhom,https://www.crunchbase.com/organization/scirhom,Series A,2024-07-09,63000000,EUR,68132931,,"Andera Partners, Hadean Ventures, Kurma Partners, MIG Capital, Wellington Partners","Andera Partners, Bayern Kapital, Hadean Ventures, HTGF (High-Tech Gruenderfonds), Kurma Partners, MIG Capital, PhiFund Ventures, Wellington Partners","19,667",,,,Early Stage Venture,SciRhom is a biotech enterprise that translate advanced scientific findings into game-changing therapies for autoimmune diseases.,"Biotechnology, Health Care","Martinsried, Bayern, Germany, Europe",https://scirhom.com/,$1M to $10M,78000000,EUR,84567595,Early Stage Venture,3,8,5,Yes,
Venture Round - Cellbricks Therapeutics,https://www.crunchbase.com/funding_round/cellbricks-series-unknown--b52f6986,Cellbricks Therapeutics,https://www.crunchbase.com/organization/cellbricks,Venture - Series Unknown,2024-04-23,,,,,ACT Venture Partners,"ACT Venture Partners, Brooks Hill Partners, VU Venture Partners","19,668",,,,,"Cellbricks is a Berlin- and Boston-based biotech, pioneering the future of tissue and organ replacement.","3D Printing, Biotechnology, Health Care, Life Science, Therapeutics","Berlin, Berlin, Germany, Europe",http://cellbricks.com,$1M to $10M,,,,,2,3,,Yes,
Series A - MiAlgae,https://www.crunchbase.com/funding_round/mialgae-series-a--f8bbff8c,MiAlgae,https://www.crunchbase.com/organization/mialgae,Series A,2024-09-18,14000000,GBP,18484264,,,"Ananke Ventures, Ascension, Blue Oceans Partners, Clay Capital, Equity Gap, Old College Capital, Rabobank Food & Agri Innovation Fund, Scottish Enterprise, SIS Ventures","20,341",,,,Early Stage Venture,MiAlgae is a new-age microalgal production company  .,"Agriculture, Biotechnology, Enterprise, Manufacturing, Prediction Markets, Product Research","Edinburgh, Edinburgh, City of, United Kingdom, Europe",http://www.mialgae.com/,$1M to $10M,17870000,GBP,23326723,Early Stage Venture,5,9,4,Yes,
Venture Round - Fizimed,https://www.crunchbase.com/funding_round/fizimed-series-unknown--a701565f,Fizimed,https://www.crunchbase.com/organization/fizimed,Venture - Series Unknown,2025-03-13,4000000,EUR,4341955,,Bpifrance,"Bpifrance, UI Investissement, UNIQA","21,370",,,,,Fizimed  is specializes in the development of connected medical devices for rehabilitation.,"Fitness, Health Care, Software, Wellness","Strasbourg, Alsace, France, Europe",http://www.fizimed.com/emy/en,Less than $1M,4600000,EUR,5083524,,2,3,2,Yes,
Series A - Kaffe Bueno,https://www.crunchbase.com/funding_round/kafe-bueno-series-a--0e2bf299,Kaffe Bueno,https://www.crunchbase.com/organization/kafe-bueno,Series A,2024-01-22,6200000,EUR,6744629,,Borregaard ASA,"Borregaard ASA, Dalgaard Group, European Innovation Council Fund, Export and Investment Fund, PINC, The Yield Lab","22,042",,,,Early Stage Venture,"Kafe Bueno is a Danish bioscience company upcycling coffee by-products into ingredients for personal care, nutraceuticals, and F&B.","Advanced Materials, Biotechnology, Coffee, Food and Beverage, Industrial Manufacturing, Wellness","Søborg, Hovedstaden, Denmark, Europe",https://www.kaffebueno.com/,$1M to $10M,9800000,EUR,10931905,Early Stage Venture,3,6,,Yes,
Series A - Count,https://www.crunchbase.com/funding_round/count-series-a--e38359fd,Count,https://www.crunchbase.com/organization/count,Series A,2024-11-21,,,,,,TheVentureCity,"22,643",,,,Early Stage Venture,Count is a software provider for data analytics and visualisation company.,"Analytics, Big Data, Software","London, England, United Kingdom, Europe",https://count.co,Less than $1M,2400000,USD,2400000,Early Stage Venture,3,1,,Yes,
Venture Round - Savr,https://www.crunchbase.com/funding_round/savr-2-series-unknown--7266ec69,Savr,https://www.crunchbase.com/organization/savr-2,Venture - Series Unknown,2024-09-17,,,,,Incore Invest,Incore Invest,"26,629",,,,,Savr is an operator of a digital financial platform.,"Finance, Financial Services, FinTech","Stockholm, Stockholms Lan, Sweden, Europe",https://www.savr.com,$10M to $50M,24204096,USD,24204096,,6,1,1,Yes,
Series B - Ovoko,https://www.crunchbase.com/funding_round/rrr-lt-series-b--c2477595,Ovoko,https://www.crunchbase.com/organization/rrr-lt,Series B,2024-09-27,20000000,EUR,22342999,,Smash Capital,Smash Capital,"26,775",,,,Early Stage Venture,"Ovoko is an online marketplace that connects sellers of car parts, auto dismantlers, and recyclers with dealers, mechanics, and enthusiasts.","Automotive, E-Commerce, Marketplace","Vilnius, Vilniaus Apskritis, Lithuania, Europe",https://ovokogroup.com,$10M to $50M,39250000,EUR,42291305,Early Stage Venture,4,1,1,Yes,
Venture Round - Veoware,https://www.crunchbase.com/funding_round/veoware-series-unknown--bc744975,Veoware,https://www.crunchbase.com/organization/veoware,Venture - Series Unknown,2024-09-19,2500000,EUR,2789867,,,"Henkes & Co, imec.istart Future Fund, Meusinvest (Noshaq), Ostbelgien Invest","27,093",,,,,Veoware provides Space satellite imagery services.,Satellite Communication,"Guilford, Surrey, United Kingdom, Europe",https://www.veoware.space/,$1M to $10M,4010469,EUR,4601689,,4,4,3,Yes,
Venture Round - Perlego,https://www.crunchbase.com/funding_round/perlego-series-unknown--20e1a688,Perlego,https://www.crunchbase.com/organization/perlego,Venture - Series Unknown,2024-10-08,18100000,EUR,19865638,,Sir Terry Leahy,"Ithaka, KPN Ventures, Mediahuis, Raine Ventures, Sir Terry Leahy","28,135",,,,,Perlego is an online library that provides students with unlimited access to academic titles with built-in learning tools.,"EBooks, EdTech, Education, Publishing, Subscription Service","London, England, United Kingdom, Europe",http://www.perlego.com,$10M to $50M,85578359,USD,85578359,,9,5,2,Yes,
