Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Venture Round - Talon.One,https://www.crunchbase.com/funding_round/talon-one-series-unknown--f5129d97,Talon.One,https://www.crunchbase.com/organization/talon-one,Venture - Series Unknown,2025-07-01,114000000,EUR,134395292,,"Meritech Capital Partners, Silversmith Capital Partners","CRV, Meritech Capital Partners, Silversmith Capital Partners",58,,,,,"Talon.One is the most powerful incentives engine that unifies loyalty, promotions and gamification into one holistic platform.","Business Development, Enterprise Software, Information Technology, Loyalty Programs, Marketing, SaaS, Software","Berlin, Berlin, Germany, Europe",https://talon.one,$10M to $50M,114000000,EUR,134395292,,6,3,3,Yes,
Venture Round - Hololight,https://www.crunchbase.com/funding_round/holo-light-series-unknown--dd80f7d9,Hololight,https://www.crunchbase.com/organization/holo-light,Venture - Series Unknown,2025-07-08,10000000,EUR,11756310,,Cipio Partners,"Bayern Kapital, Cipio Partners, Direttissima Growth Partners, EnBW New Ventures, Future Energy Ventures",745,,,,,Unleashing the potential of XR. Hololight provides XR software and streaming technology for the enterprise market.,"Augmented Reality, Cloud Computing, Industrial, Information Technology, Metaverse, Software, Video Streaming, Virtual Reality, Wearables","Ismaning, Bayern, Germany, Europe",https://hololight.com,$1M to $10M,36567572,USD,36567572,,9,5,4,Yes,
Venture Round - Barberino's - Benessere Italiano,https://www.crunchbase.com/funding_round/barberino-s-classic-italian-barber-series-unknown--9650864e,Barberino's - Benessere Italiano,https://www.crunchbase.com/organization/barberino-s-classic-italian-barber,Venture - Series Unknown,2025-07-15,1200000,USD,1200000,,SAUJET Holdings,"Eric Malka, Myriam Zaoui Malka, SAUJET Holdings","1,549",,,,,Independent Italian men's grooming company offering premium care to premium men,"E-Commerce, Retail","Milan, Lombardia, Italy, Europe",https://www.barberinosworld.com,,3891917,USD,3891917,,5,3,,Yes,
Venture Round - FlyNex,https://www.crunchbase.com/funding_round/flynex-2-series-unknown--d6489c2d,FlyNex,https://www.crunchbase.com/organization/flynex-2,Venture - Series Unknown,2025-07-08,,,,,,"Sächsische Beteiligungsgesellschaft, TGFS - Technologiegründerfonds Sachsen","2,641",,,,,All-in-one data generation platform for corporations empowering drones and AI,"Construction, Data Integration, Enterprise, Enterprise Resource Planning (ERP), Enterprise Software, Oil and Gas, Property Management, Real Estate, Renewable Energy, Solar","Leipzig, Sachsen, Germany, Europe",https://www.flynex.io,$1M to $10M,6006000,EUR,6968065,,4,2,2,Yes,
Venture Round - McMakler,https://www.crunchbase.com/funding_round/mcmakler-gmbh-series-unknown--adebfbd0,McMakler,https://www.crunchbase.com/organization/mcmakler-gmbh,Venture - Series Unknown,2025-06-23,,,,,Kreos Capital,"Kreos Capital, Target Global","4,491",,,,,McMakler is the leading hybrid real estate transaction platform in Germany.,"Real Estate, Real Estate Investment","Berlin, Berlin, Germany, Europe",http://www.mcmakler.de/,$500M to $1B,231007705,USD,231007705,,11,2,,Yes,
Series D - Curve,https://www.crunchbase.com/funding_round/curve-series-d--b8f89689,Curve,https://www.crunchbase.com/organization/curve,Series D,2025-03-14,37000000,GBP,47889125,,Hanaco Venture Capital,"Fuel Venture Capital, Hanaco Venture Capital, IDC Ventures, Outward VC, Stanley Fink","5,307",,,,Late Stage Venture,Curve Pay actively works to save you money and enhance every payment you make through its cutting-edge wallet technology.,"Apps, Banking, Financial Services, FinTech, Payments","London, England, United Kingdom, Europe",https://www.curve.com,$10M to $50M,301716571,USD,301716571,Late Stage Venture,11,5,1,Yes,
Series C - Veriff,https://www.crunchbase.com/funding_round/veriff-series-c--d7345439,Veriff,https://www.crunchbase.com/organization/veriff,Series C,2022-01-26,100000000,USD,100000000,,"Alkeon Capital, Tiger Global Management","Accel, Alkeon Capital, IVP, Tiger Global Management","6,088",1400000000,USD,1400000000,Late Stage Venture,Veriff is an identity verification company that protects businesses and customers from online identity fraud.,"Artificial Intelligence (AI), Cyber Security, Fraud Detection, Identity Management, Information Technology","Tallinn, Harjumaa, Estonia, Europe",https://veriff.com,$100M to $500M,192320000,USD,192320000,Late Stage Venture,7,4,3,Yes,
Series C - Moniepoint,https://www.crunchbase.com/funding_round/moniepoint-series-c--3c20a5f2,Moniepoint,https://www.crunchbase.com/organization/moniepoint,Series C,2024-10-29,110000000,USD,110000000,,Development Partners International,"Development Partners International, Google’s Africa Investment Fund, Lightrock, Verod Capital Management","6,485",890000000,USD,890000000,Late Stage Venture,"Moniepoint is a financial technology company that offers payments, banking, and a platform tailored for businesses and their customers.","Banking, Credit, Finance, Financial Services, FinTech, Payments","London, England, United Kingdom, Europe",https://www.moniepoint.com,$100M to $500M,233058694,USD,233058694,,9,4,3,Yes,
Series C - Grover,https://www.crunchbase.com/funding_round/grover-series-c--f5aeb7ae,Grover,https://www.crunchbase.com/organization/grover,Series C,2022-04-06,110000000,USD,110000000,,Energy Impact Partners,"Assurant, COI Partners, coparion, Energy Impact Partners, German Media Pool, Korelya Capital, Mirae Asset Capital, SevenVentures, Viola FinTech, Wealthing VC Club","8,722",1130000000,USD,1130000000,Late Stage Venture,Grover offers technology subscriptions that enable customers to rent tech products on a monthly basis instead of purchasing them.,"Consumer Electronics, E-Commerce, Rental, Subscription Service","Berlin, Berlin, Germany, Europe",http://www.grover.com,$500M to $1B,2341386751,USD,2341386751,,19,10,2,Yes,
Series D - Talon.One,https://www.crunchbase.com/funding_round/talon-one-series-d--641a64c2,Talon.One,https://www.crunchbase.com/organization/talon-one,Series D,2024-10-31,,,,,,,"9,837",,,,Late Stage Venture,"Talon.One is the most powerful incentives engine that unifies loyalty, promotions and gamification into one holistic platform.","Business Development, Enterprise Software, Information Technology, Loyalty Programs, Marketing, SaaS, Software","Berlin, Berlin, Germany, Europe",https://talon.one,$10M to $50M,114000000,EUR,134395292,,6,,,Yes,
Series A - Just Move In,https://www.crunchbase.com/funding_round/just-move-in-series-a--c5c58d76,Just Move In,https://www.crunchbase.com/organization/just-move-in,Series A,2025-02-27,8000000,USD,8000000,,Eos Venture Partners,"Chris Hulatt, Eos Venture Partners, Second Century Ventures, Simon Rogerson, The FSE Group, Wayra","15,941",,,,Early Stage Venture,Just Move In is the Home Setup platform that provide a range of products and services to make moving home easier.,"Information Technology, Management Information Systems, Property Management, Real Estate","Bournemouth, Bournemouth, United Kingdom, Europe",https://www.justmovein.com,$1M to $10M,17324356,USD,17324356,Early Stage Venture,6,6,1,Yes,
Series F - Getir,https://www.crunchbase.com/funding_round/getir-series-f--3c7c9eab,Getir,https://www.crunchbase.com/organization/getir,Series F,2023-09-08,500000000,USD,500000000,,Mubadala,"G Squared, Michael Moritz, Mubadala, Revo Capital","17,235",2000000000,USD,2000000000,Late Stage Venture,Getir is a technology company that provides on-demand delivery services of groceries for local customers.,"Delivery Service, E-Commerce, Logistics, Mobile Apps","Besiktas, Istanbul, Turkey, Europe",https://getir.com,$10B+,2293000000,USD,2293000000,M&A,9,4,,Yes,
Series B - Infraspeak,https://www.crunchbase.com/funding_round/infraspeak-series-b--a47e68a1,Infraspeak,https://www.crunchbase.com/organization/infraspeak,Series B,2024-10-29,18000000,EUR,19475882,,Endeit Capital,"Bright Pixel (formerly Sonae IM), Caixa Capital, Endeit Capital, Indico Capital Partners, Innovation Nest","18,535",,,,Early Stage Venture,Infraspeak is an Intelligent Maintenance Management Platform that brings your entire Facility Management operation together.,"Asset Management, Building Maintenance, Facility Management, Information Technology, Internet of Things, Property Management, SaaS, Smart Building, Software","Oporto, Porto, Portugal, Europe",https://www.infraspeak.com,$10M to $50M,39410667,USD,39410667,Early Stage Venture,6,5,,Yes,
Series A - Taskbase,https://www.crunchbase.com/funding_round/taskbase-series-a--f1d3e010,Taskbase,https://www.crunchbase.com/organization/taskbase,Series A,2024-05-13,3500000,CHF,3854621,,"Acrobator Ventures, Mediahuis","Acrobator Ventures, Bloomhaus Ventures, Mediahuis","19,451",,,,Early Stage Venture,Taskbase is an e-learning technology company that uses AI to empower adaptive tutoring using advanced formative feedback systems.,"Artificial Intelligence (AI), E-Learning, Education, SaaS","Zürich, Zurich, Switzerland, Europe",https://www.taskbase.com,$1M to $10M,5164864,USD,5164864,Early Stage Venture,3,3,2,Yes,
Venture Round - Elder,https://www.crunchbase.com/funding_round/elder-series-unknown--bf56dd5c,Elder,https://www.crunchbase.com/organization/elder,Venture - Series Unknown,2024-04-22,,,,,UKTV Ventures,UKTV Ventures,"27,138",,,,,Elder provides live-in and short-term home care for elderly individuals across the UK.,"Elderly, Health Care, Home Health Care, Internet","London, England, United Kingdom, Europe",http://elder.org,$10M to $50M,19762464,USD,19762464,,6,1,1,Yes,
Venture Round - Wingly,https://www.crunchbase.com/funding_round/wingly-series-unknown--98db827d,Wingly,https://www.crunchbase.com/organization/wingly,Venture - Series Unknown,2024-05-13,3500000,EUR,3777234,,Innovacom,"HOWZAT Partners, Innovacom, Thibaud Elziere","32,270",,,,,Wingly is a flight sharing platform where private pilots offer their flights and passengers can fly with them.,"Aerospace, Internet, Leisure, Travel","Paris, Ile-de-France, France, Europe",https://www.wingly.io,$1M to $10M,8500000,EUR,9624507,,5,3,,Yes,
Venture Round - Lunar,https://www.crunchbase.com/funding_round/lunar-bank-series-unknown--cb37e58e,Lunar,https://www.crunchbase.com/organization/lunar-bank,Venture - Series Unknown,2024-04-30,24100000,EUR,25705241,,,,"33,645",,,,,Lunar is a digital bank that offers a mobile-based banking app that helps consumers manage their personal finances.,"Banking, Credit Cards, Debit Cards, Financial Services, FinTech","Aarhus, Midtjylland, Denmark, Europe",http://www.lunar.app,$100M to $500M,513693462,USD,513693462,,11,,,Yes,
Series A - Recruitment Smart Technologies,https://www.crunchbase.com/funding_round/recruitment-smart-technologies-ltd-series-a--a7426b89,Recruitment Smart Technologies,https://www.crunchbase.com/organization/recruitment-smart-technologies-ltd,Series A,2024-04-02,2000000,GBP,2515220,,Blackfinch Ventures,"Blackfinch Ventures, Unicorn India Ventures","33,652",,,,Early Stage Venture,"SAAS, B2B, DeepTech, Talent Supply chain automation, HR, Recruitment","Artificial Intelligence (AI), Human Resources, Information Technology, Machine Learning, SaaS, Software, Staffing Agency","London, England, United Kingdom, Europe",http://www.recruitmentsmart.com,$1M to $10M,4752790,USD,4752790,Early Stage Venture,7,2,,Yes,
Series A - Anisoprint,https://www.crunchbase.com/funding_round/anisoprint-series-a--430b84ca,Anisoprint,https://www.crunchbase.com/organization/anisoprint,Series A,2024-12-23,100000000,CNY,13702384,,GF Xinde Investment Management,"GF Xinde Investment Management, Guoding Capital, Heshijia Capital","33,739",,,,Early Stage Venture,Anisoprint is a hardware startup producing carbon fiber 3D printers.,"3D Printing, Manufacturing","Esch-sur-alzette, Luxembourg, Luxembourg, Europe",http://anisoprint.com,Less than $1M,100000000,CNY,13702384,Early Stage Venture,3,3,3,Yes,
Venture Round - BIOS,https://www.crunchbase.com/funding_round/bios-health-series-unknown--978b0bbb,BIOS,https://www.crunchbase.com/organization/bios-health,Venture - Series Unknown,2024-01-09,,,,,,Kern Venture Group,"35,161",,,,,BIOS Health uses data-driven insights from the nervous system to build neural digital therapies - the next big trend in precision medicines.,"Bioinformatics, Machine Learning, Medical, Medical Device, Neuroscience","Cambridge, Cambridgeshire, United Kingdom, Europe",https://www.bios.health/,Less than $1M,46796540,USD,46796540,,11,1,,Yes,
Series A - Healthera,https://www.crunchbase.com/funding_round/healthera-series-a--63cd7d97,Healthera,https://www.crunchbase.com/organization/healthera,Series A,2025-04-16,2000000,GBP,2649491,,Committed Capital,Committed Capital,"45,398",,,,Early Stage Venture,"Transforming the way a nation delivers its healthcare to its population, from prescriptions to personalised services.","Health Care, Personal Health, Wellness","Cambridge, Cambridgeshire, United Kingdom, Europe",http://www.healthera.co.uk,$1M to $10M,6985909,GBP,9091389,Early Stage Venture,9,1,1,Yes,
Series B - Sympower,https://www.crunchbase.com/funding_round/sympower-series-b--3cc855bf,Sympower,https://www.crunchbase.com/organization/sympower,Series B,2024-11-13,21300000,EUR,22505365,,A&G Energy Transition Tech Fund,"A&G Energy Transition Tech Fund, Activate Capital Partners, European Investment Fund, Expon Capital, PDENH, Rubio Impact Ventures","46,181",,,,Early Stage Venture,Sympower unlocks revenue streams by maximising the value of flexibility across energy markets and industries.,"Electrical Distribution, Energy, Energy Management, Renewable Energy, Smart Cities, Software","Amsterdam, Noord-Holland, The Netherlands, Europe",http://www.sympower.net/,$10M to $50M,57816956,EUR,61374937,Early Stage Venture,9,6,4,Yes,
Series B - Daytrip,https://www.crunchbase.com/funding_round/daytrip-series-b--9f9fc9fc,Daytrip,https://www.crunchbase.com/organization/daytrip,Series B,2024-01-23,9200000,EUR,9988947,,Taiwania Capital Management Corporation,"Euroventures, J&T Ventures, N1, Taiwania Capital Management Corporation","47,413",,,,Early Stage Venture,Daytrip is a travel platform that connects independent travelers with local drivers.,"Guides, Space Travel, Tourism, Transportation, Travel","London, England, United Kingdom, Europe",https://mydaytrip.com,$1M to $10M,19418245,USD,19418245,Early Stage Venture,4,4,3,Yes,
Venture Round - trackle GmbH,https://www.crunchbase.com/funding_round/trackle-gmbh-series-unknown--e846a0d6,trackle GmbH,https://www.crunchbase.com/organization/trackle-gmbh,Venture - Series Unknown,2024-01-18,,,,,,Cross Atlantic Angels,"48,073",,,,,trackle GmbH is a Germany-based temperature sensor manufacturing company that helps women determine their fertile days.,"Fertility, Health Care, Personal Health","Bonn, Nordrhein-Westfalen, Germany, Europe",http://www.trackle.de,Less than $1M,,,,,4,1,,Yes,
Series A - Puraffinity,https://www.crunchbase.com/funding_round/puraffinity-series-a--5ec31887,Puraffinity,https://www.crunchbase.com/organization/puraffinity,Series A,2024-09-10,6730000,GBP,8802690,,Business Growth Fund,"Business Growth Fund, HG Ventures, Kindred Capital, Octopus Ventures, Verve Ventures","49,794",,,,Early Stage Venture,"Puraffinity develops precision materials to target chemicals, with an initial focus on PFAS in water","Advanced Materials, CleanTech, Life Science, Sustainability, Water","London, England, United Kingdom, Europe",https://www.puraffinity.com,$1M to $10M,30121259,USD,30121259,Early Stage Venture,9,5,,Yes,
Series B - Open Cosmos,https://www.crunchbase.com/funding_round/open-cosmos-series-b--b29224db,Open Cosmos,https://www.crunchbase.com/organization/open-cosmos,Series B,2023-09-11,40000000,GBP,50032208,,"A&G Energy Transition Tech Fund, ETF Partners, Trill Impact","A&G Energy Transition Tech Fund, Accenture Ventures, Claret Capital Partners, ETF Partners, Kheng Nam Lee, Santander InnoEnergy Fund, Taavet Hinrikus, Trill Impact","53,115",,,,Early Stage Venture,"Open Cosmos is a space technology company that designs, builds, and operates low-earth orbit satellites, providing data and images.","Aerospace, Geospatial, Internet of Things, Satellite Communication, Space Travel","Harwell, Oxfordshire, United Kingdom, Europe",http://www.open-cosmos.com,$10M to $50M,62612924,USD,62612924,Early Stage Venture,5,8,4,Yes,
Series B - Spectrm,https://www.crunchbase.com/funding_round/spectrm-series-b--d75193dc,Spectrm,https://www.crunchbase.com/organization/spectrm,Series B,2023-06-06,6500000,USD,6500000,,3TS Capital Partners,"1745 Ventures, 3TS Capital Partners, Jens Schumann, LHV Group, North Base Media","53,684",,,,Early Stage Venture,"Consumer marketers use Spectrm to engage and convert customers with AI chatbots on popular messaging apps, like WhatsApp and Messenger.","Analytics, Artificial Intelligence (AI), Chatbot, CRM, Enterprise Software, Marketing Automation, Messaging, Natural Language Processing, SaaS","Berlin, Berlin, Germany, Europe",http://www.spectrm.io,$10M to $50M,11000000,USD,11000000,Early Stage Venture,4,5,1,Yes,
Venture Round - simpleclub,https://www.crunchbase.com/funding_round/simpleclub-series-unknown--e82f6f7d,simpleclub,https://www.crunchbase.com/organization/simpleclub,Venture - Series Unknown,2024-05-15,4000000,EUR,4355339,,3VC,"10x Founders, 3VC, Bonsai Partners, HV Capital","57,585",,,,,"Germany's most popular digital learning platform. Personalised learning, powered by the best content. For 1M+ people.",EdTech,"Munich, Bayern, Germany, Europe",https://simpleclub.com/,$1M to $10M,17450000,EUR,19102167,,6,4,,Yes,
Venture Round - tripmakery,https://www.crunchbase.com/funding_round/tripcake-series-unknown--e3f9f144,tripmakery,https://www.crunchbase.com/organization/tripcake,Venture - Series Unknown,2023-07-20,,,,,"Gateway Ventures, Jean-Pascal Duvieusart, KFLT Angels, SeedBlink, ZAKA VC","Gateway Ventures, Jean-Pascal Duvieusart, KFLT Angels, SeedBlink, ZAKA VC","59,133",,,,,Tripmakery makes it easy for you to find suitable group accommodations. ,"Leisure, Software, Tourism, Travel","Vienna, Wien, Austria, Europe",https://tripmakery.com/,$1M to $10M,2000000,EUR,2419144,,4,5,,Yes,
Series C - Submer,https://www.crunchbase.com/funding_round/submer-series-c--35c81e7b,Submer,https://www.crunchbase.com/organization/submer,Series C,2024-10-03,50000000,EUR,55176615,,M&G Investments,"Alma Mundi Ventures, M&G Investments, Norrsken VC, Planet First Partners","60,810",475000000,USD,475000000,Late Stage Venture,Submer enables next-generation cooling and automation for data and energy-,"CleanTech, Cloud Infrastructure, Data Center Automation, Energy Efficiency, Hardware, IT Infrastructure, Robotics","Barcelona, Catalonia, Spain, Europe",https://submer.com,Less than $1M,127111469,USD,127111469,Late Stage Venture,7,4,3,Yes,
Venture Round - Intouch.com,https://www.crunchbase.com/funding_round/intouch-com-series-unknown--df5e01d7,Intouch.com,https://www.crunchbase.com/organization/intouch-com,Venture - Series Unknown,2019-11-17,,,,,A15,A15,"63,217",,,,,AI-Powered platform for retailers to intelligently target shoppers with personalized offerings in-store.,"Artificial Intelligence (AI), Data Visualization, E-Commerce, Information Technology, Machine Learning, Retail Technology, Software","Dublin, Dublin, Ireland, Europe",http://www.intouch.com,$1M to $10M,2346500,EUR,2469635,,3,1,1,Yes,
Series B - LEND,https://www.crunchbase.com/funding_round/lend-2-series-b--8cb32c94,LEND,https://www.crunchbase.com/organization/lend-2,Series B,2020-10-15,5500000,CHF,6012532,,Tamedia,"Alpana Ventures, GoBeyond, PostFinance, Tamedia","64,426",28740000,CHF,31418214,Early Stage Venture,LEND operates as a peer-to-peer lending platform that connects investors with borrowers.,"Credit, Finance, Lending","Zürich, Zurich, Switzerland, Europe",https://lend.ch,Less than $1M,16620000,CHF,17230486,Early Stage Venture,4,4,,Yes,
Venture Round - Paack,https://www.crunchbase.com/funding_round/paack-2-series-unknown--a628cd75,Paack,https://www.crunchbase.com/organization/paack-2,Venture - Series Unknown,2024-02-09,10000000,EUR,10784578,,Next Tech Fund,"Life Extension Ventures, Next Tech Fund","65,591",,,,,The most advanced tech-enabled delivery solution ensuring the best-in-class sustainable delivery experience.,"Delivery, Delivery Service, E-Commerce, Logistics, Retail, Same Day Delivery","Barcelona, Catalonia, Spain, Europe",https://paack.co/,$50M to $100M,367912639,USD,367912639,,11,2,,Yes,
Series A - CodeScene,https://www.crunchbase.com/funding_round/code-scene-series-a--88dc3639,CodeScene,https://www.crunchbase.com/organization/code-scene,Series A,2023-08-04,7500000,EUR,8269447,,Neqst,"Aerion Partners, Inventure, Luminar Ventures, Neqst","81,091",,,,Early Stage Venture,"Software engineering intelligence platform, for increasing delivery efficiency and reducing technical debt. Built on patents and AI.","Analytics, Artificial Intelligence (AI), Developer Tools, Open Source, SaaS, Software","Malmö, Skane Lan, Sweden, Europe",https://codescene.com,$1M to $10M,11836279,USD,11836279,Early Stage Venture,2,4,,Yes,
Series A - UpHill,https://www.crunchbase.com/funding_round/uphill-series-a--6af843c1,UpHill,https://www.crunchbase.com/organization/uphill,Series A,2024-03-18,7000000,EUR,7611376,,"Brighteye Ventures, Explorer Investments, MSM, Redstone.VC","Brighteye Ventures, Caixa Capital, Explorer Investments, Luz Saude, MSM, Redstone.VC","84,840",,,,Early Stage Venture,UpHill is a digital health startup that creates software to guide clinical decisions.,"Health Care, Medical Device, mHealth","Lisbon, Lisboa, Portugal, Europe",https://uphillhealth.com,$1M to $10M,11150000,EUR,12480463,Early Stage Venture,4,6,4,Yes,
Venture Round - GAMEE,https://www.crunchbase.com/funding_round/gamee-series-unknown--4694cd74,GAMEE,https://www.crunchbase.com/organization/gamee,Venture - Series Unknown,2024-08-16,,,,,"Pantera Capital, Ton Ventures","Pantera Capital, Ton Ventures","92,885",,,,,"GAMEE is a high-engagement gaming platform, where users complete game missions, compete in tournaments and earn prizes.","Apps, Blockchain, Casual Games, Gaming, Mobile, Web Apps","Prague, Hlavni mesto Praha, Czech Republic, Europe",https://token.gamee.com,$1M to $10M,4237332,USD,4237332,M&A,6,2,1,Yes,
Series A - Origin,https://www.crunchbase.com/funding_round/origin-3-series-a--0e3f57cf,Origin,https://www.crunchbase.com/organization/origin-3,Series A,2020-10-07,7000000,USD,7000000,,"Clearstream, Luxembourg Stock Exchange","Clearstream, Luxembourg Stock Exchange","100,435",,,,Early Stage Venture,Origin is the primary marketplace for fixed income borrowers and dealers.,"Banking, Financial Services, FinTech, Marketplace","London, England, United Kingdom, Europe",https://originmarkets.com,$10M to $50M,9196562,USD,9196562,Early Stage Venture,7,2,2,Yes,
Series A - Gens de Confiance,https://www.crunchbase.com/funding_round/gens-de-confiance-series-a--15f3268b,Gens de Confiance,https://www.crunchbase.com/organization/gens-de-confiance,Series A,2019-11-28,3000000,EUR,3303448,,Isai,"Dominique Vidal, Isai, Thibaud Elziere","103,569",,,,Early Stage Venture,GensDeConfiance is a secure classified posts board for trustworthy people (recommended by at least three other members of the community).,"Classifieds, Communities, Private Social Networking","Nantes, Pays de la Loire, France, Europe",https://gensdeconfiance.com,$1M to $10M,6000000,EUR,6569692,,3,3,1,Yes,
Private Equity Round - Quality Clouds,https://www.crunchbase.com/funding_round/quality-clouds-ltd-private-equity--73c2b2d5,Quality Clouds,https://www.crunchbase.com/organization/quality-clouds-ltd,Private Equity,2022-05-09,5500000,GBP,6784252,,YFM Equity Partners,"Adara Ventures, Aldea Ventures, YFM Equity Partners","106,229",,,,Private Equity,Quality Clouds provides a developmental governance platform that improves visibility and control over the low-code app development process.,"Cloud Computing, Quality Assurance, Software, Software Engineering","London, England, United Kingdom, Europe",http://www.qualityclouds.com,$1M to $10M,8062493,USD,8062493,Private Equity,5,3,2,Yes,
Series A - Paack,https://www.crunchbase.com/funding_round/paack-2-series-a--696f7fe5,Paack,https://www.crunchbase.com/organization/paack-2,Series A,2018-06-28,6000000,USD,6000000,,"Castel Capital, Kibo Ventures","Bankinter, Big Sur Ventures, Bonsai Partners, Castel Capital, FJ Labs, Kibo Ventures","106,557",,,,Early Stage Venture,The most advanced tech-enabled delivery solution ensuring the best-in-class sustainable delivery experience.,"Delivery, Delivery Service, E-Commerce, Logistics, Retail, Same Day Delivery","Barcelona, Catalonia, Spain, Europe",https://paack.co/,$50M to $100M,367912639,USD,367912639,,11,6,1,Yes,
Series B - Yubo,https://www.crunchbase.com/funding_round/yubo-series-b--fa17d723,Yubo,https://www.crunchbase.com/organization/yubo,Series B,2019-12-12,12300000,USD,12300000,,"Idinvest Partners, IRIS","Alven, Financiere Saint James, Idinvest Partners, IRIS, Sweet Capital, Village Global","106,778",,,,Early Stage Venture,"Yubo, the social platform where Generation Z creates communities of friends around the world","Apps, Mobile, Social Network, Software, Teenagers","Paris, Ile-de-France, France, Europe",http://www.yubo.live/,Less than $1M,65700000,USD,65700000,Late Stage Venture,5,6,1,Yes,
Series B - Clark,https://www.crunchbase.com/funding_round/clark-2-series-b--62a61046,Clark,https://www.crunchbase.com/organization/clark-2,Series B,2018-04-25,29000000,USD,29000000,,"Portage Ventures, White Star Capital","coparion, Heliad AG, ING Ventures, Manta Ray Ventures, Portage Ventures, White Star Capital, Yabeo","107,094",,,,Early Stage Venture,Clark is an insurance platform that provides full insurance cover.,"FinTech, Insurance, InsurTech","Frankfurt, Hessen, Germany, Europe",https://www.clark.de,$10M to $50M,133658631,USD,133658631,Late Stage Venture,6,7,1,Yes,
Series B - Attest,https://www.crunchbase.com/funding_round/attest-series-b--06e1028c,Attest,https://www.crunchbase.com/organization/attest,Series B,2021-10-27,64000000,USD,64000000,,Hedosophia,"Aken Capital, GR Capital, Hedosophia, Kismet Capital Group, New Enterprise Associates","108,919",,,,Early Stage Venture,Attest is a consumer research platform that delivers consumer data that drive predictable and repeatable growth to businesses.,"Analytics, Big Data, Consumer Research, Market Research, Marketing, Productivity Tools, SaaS","London, England, United Kingdom, Europe",https://askattest.com,Less than $1M,84100000,USD,84100000,Early Stage Venture,5,5,3,Yes,
Series A - McMakler,https://www.crunchbase.com/funding_round/mcmakler-gmbh-series-a--51a1eb06,McMakler,https://www.crunchbase.com/organization/mcmakler-gmbh,Series A,2016-06-22,8500000,EUR,9631630,,Frog Capital,"DN Capital, Frog Capital, Mutschler Ventures AG, NAP, Piton Capital, Target Global","109,512",,,,Early Stage Venture,McMakler is the leading hybrid real estate transaction platform in Germany.,"Real Estate, Real Estate Investment","Berlin, Berlin, Germany, Europe",http://www.mcmakler.de/,$500M to $1B,231007705,USD,231007705,,11,6,3,Yes,
Series A - Tuvalum,https://www.crunchbase.com/funding_round/tuvalum-2-series-a--a94ce3dc,Tuvalum,https://www.crunchbase.com/organization/tuvalum-2,Series A,2022-10-11,3000000,EUR,2910208,,"Athos Capital, Demium","Andreas Mihalovits, Athos Capital, Daruan VC, Demium, Joshua Novick","110,258",,,,Early Stage Venture,Tuvalum is the most trusted marketplace on certified pre-loved bicycles in Europe.,"E-Commerce, Marketplace, Sports","Valencia, Comunidad Valenciana, Spain, Europe",https://tuvalum.com,$1M to $10M,4357000,EUR,4361105,Early Stage Venture,8,5,1,Yes,
Series A - VU.CITY,https://www.crunchbase.com/funding_round/vu-city-series-a--c759b5c3,VU.CITY,https://www.crunchbase.com/organization/vu-city,Series A,2021-06-01,5000000,GBP,7077992,,Ramboll,Ramboll,"120,721",22000000,GBP,31143167,Early Stage Venture,"SaaS scale-up helping real estate professionals make better design and planning decisions, faster","Commercial Real Estate, Property Development, Property Management, Real Estate, SaaS, Smart Cities","London, England, United Kingdom, Europe",https://vu.city/,$1M to $10M,8000000,GBP,11096913,Early Stage Venture,2,1,,Yes,
Series A - Semalytix,https://www.crunchbase.com/funding_round/semalytix-series-a--3836551d,Semalytix,https://www.crunchbase.com/organization/semalytix,Series A,2021-02-18,2000000,EUR,2418394,,NRW.BANK,NRW.BANK,"120,914",,,,Early Stage Venture,Semalytix focusses on Dark Data Understanding. Turning unstructured into structured data. ,"Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Machine Learning, Predictive Analytics","Bielefeld, Nordrhein-Westfalen, Germany, Europe",https://www.semalytix.com,$1M to $10M,6300000,EUR,7551178,Early Stage Venture,3,1,1,Yes,
Series C - ottonova,https://www.crunchbase.com/funding_round/ottonova-holding-ag-series-c--3250e699,ottonova,https://www.crunchbase.com/organization/ottonova-holding-ag,Series C,2017-06-19,10000000,EUR,11144545,,Debeka,"b2venture, Debeka, HV Capital, STS Ventures, TEV Ventures, Vorwerk Ventures","131,518",90000000,EUR,100300903,Late Stage Venture,ottonova is Germany's newest and purely digital health insurance,"Health Care, Health Insurance, Insurance, InsurTech","Munich, Bayern, Germany, Europe",https://www.ottonova.de/en,$1M to $10M,159000000,EUR,174658226,Late Stage Venture,6,6,1,Yes,
